Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
DNA catabolic process(GO:0006308)	16990, 1943, 29, 5	1.508	0.478214996671	0.876016674664	29
gene silencing(GO:0016458)	16990, 1378, 106, 13	1.512	0.34274944903	0.783424658899	106
adenylate cyclase-activating G protein-coupled receptor signaling pathway(GO:0007189)	16990, 1971, 125, 10	0.69	0.993967703049	1.0	125
response to prostaglandin(GO:0034694)	16990, 1246, 31, 2	0.88	0.838820934957	1.0	31
response to prostaglandin E(GO:0034695)	16990, 1246, 23, 1	0.593	0.879135335013	1.0	23
cellular component maintenance(GO:0043954)	16990, 246, 46, 1	1.501	0.771194170151	1.0	46
response to gonadotropin(GO:0034698)	16990, 1856, 28, 6	1.962	0.229634994341	0.664556042698	28
diterpenoid metabolic process(GO:0016101)	16990, 46, 95, 2	7.776	0.146066242874	0.542951026446	95
vitamin transmembrane transport(GO:0035461)	16990, 1079, 16, 3	2.952	0.191629047717	0.616133502354	16
glycosyl compound biosynthetic process(GO:1901659)	16990, 955, 41, 6	2.603	0.11170417481	0.48056717895	41
negative regulation of alcohol biosynthetic process(GO:1902931)	16990, 1634, 13, 1	0.8	0.741508389164	0.989789694195	13
positive regulation by host of viral process(GO:0044794)	16990, 646, 14, 2	3.757	0.217190374659	0.648068053418	14
leukocyte chemotaxis(GO:0030595)	16990, 1189, 139, 32	3.29	2.94484119715e-08	1.64705653003e-06	139
neutrophil chemotaxis(GO:0030593)	16990, 1598, 82, 29	3.76	2.09021260901e-09	1.59586073799e-07	82
regulation of necroptotic process(GO:0060544)	16990, 0, 17, 0	0.0	1.0	1.0	17
ganglion development(GO:0061548)	16990, 331, 14, 1	3.666	0.407270735377	0.832442552154	14
regulation of response to external stimulus(GO:0032101)	16990, 104, 742, 10	2.202	0.137673696543	0.530829135751	742
vesicle coating(GO:0006901)	16990, 431, 67, 2	1.177	0.821197509267	1.0	67
response to vitamin D(GO:0033280)	16990, 477, 29, 1	1.228	0.762640781635	0.999715919316	29
regulation of mRNA catabolic process(GO:0061013)	16990, 1987, 152, 26	1.463	0.175465031329	0.592870640249	152
positive regulation of mRNA catabolic process(GO:0061014)	16990, 294, 45, 2	2.568	0.454562762239	0.860420132057	45
radial glial cell differentiation(GO:0060019)	16990, 1257, 12, 3	3.379	0.134586652789	0.525456006424	12
vesicle budding from membrane(GO:0006900)	16990, 1156, 29, 2	1.014	0.784375040006	1.0	29
positive regulation of protein tyrosine kinase activity(GO:0061098)	16990, 46, 55, 1	6.715	0.40127938742	0.82998964687	55
positive regulation of JNK cascade(GO:0046330)	16990, 1501, 137, 18	1.487	0.274558769165	0.717732434611	137
phosphatidylinositol metabolic process(GO:0046488)	16990, 68, 224, 2	2.231	0.666634339264	0.973137735781	224
phosphatidylethanolamine metabolic process(GO:0046337)	16990, 1669, 19, 2	1.072	0.70811450439	0.979663734605	19
negative regulation of protein tyrosine kinase activity(GO:0061099)	16990, 806, 29, 4	2.908	0.160999536129	0.568581328031	29
trabecula morphogenesis(GO:0061383)	16990, 1254, 24, 2	1.129	0.731306567614	0.988158233491	24
regulation of endocrine process(GO:0044060)	16990, 470, 44, 1	0.822	0.88935331403	1.0	44
glycerolipid metabolic process(GO:0046486)	16990, 1460, 421, 44	1.216	0.475595850745	0.875474949133	421
diacylglycerol metabolic process(GO:0046339)	16990, 1988, 22, 5	1.942	0.270411082751	0.712369848568	22
negative regulation of phosphorylation(GO:0042326)	16990, 1692, 429, 60	1.404	0.0453965155066	0.27999875981	429
cellular response to ethanol(GO:0071361)	16990, 1213, 14, 2	2.001	0.425847322673	0.844573262587	14
negative regulation of cardiocyte differentiation(GO:1905208)	16990, 131, 19, 1	6.826	0.303210215511	0.746390601353	19
DNA strand elongation involved in DNA replication(GO:0006271)	16990, 859, 12, 6	9.889	6.82731984107e-05	0.00160977492331	12
DNA replication initiation(GO:0006270)	16990, 534, 25, 10	12.727	1.88136078956e-08	1.13116817472e-06	25
regulation of cellular response to drug(GO:2001038)	16990, 1218, 25, 4	2.232	0.263503551908	0.703151836189	25
regulation of DNA replication(GO:0006275)	16990, 1871, 106, 37	3.17	1.2121366919e-09	9.88199574247e-08	106
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger(GO:0007187)	16990, 239, 240, 1	0.296	0.999349189608	1.0	240
regulation of vascular permeability(GO:0043114)	16990, 239, 32, 1	2.221	0.627708757739	0.953931252234	32
regulation of cholesterol storage(GO:0010885)	16990, 1107, 15, 3	3.07	0.175882595397	0.593680900955	15
positive regulation of lipid storage(GO:0010884)	16990, 1503, 22, 4	2.055	0.298032437757	0.744147809829	22
response to dsRNA(GO:0043331)	16990, 1983, 52, 9	1.483	0.412401622009	0.834870286979	52
regulation of cardiac muscle contraction by calcium ion signaling(GO:0010882)	16990, 283, 23, 1	2.61	0.545177872161	0.914970539112	23
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion(GO:0010881)	16990, 283, 18, 1	3.335	0.449650054198	0.8576077445	18
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum(GO:0010880)	16990, 283, 26, 2	4.618	0.207982473813	0.640938432217	26
regulation of protein import(GO:1904589)	16990, 1964, 51, 10	1.696	0.236998065655	0.671500810657	51
photoperiodism(GO:0009648)	16990, 1947, 24, 2	0.727	0.868042896382	1.0	24
regulation of sequestering of triglyceride(GO:0010889)	16990, 0, 12, 0	0.0	1.0	1.0	12
negative regulation of lipid storage(GO:0010888)	16990, 297, 19, 1	3.011	0.480770775649	0.876613885849	19
positive regulation of catabolic process(GO:0009896)	16990, 364, 414, 10	1.127	0.870164072272	1.0	414
regulation of catabolic process(GO:0009894)	16990, 330, 896, 22	1.264	0.64687108506	0.965418397824	896
negative regulation of catabolic process(GO:0009895)	16990, 295, 297, 7	1.357	0.72846200029	0.988158233491	297
protein folding(GO:0006457)	16990, 597, 214, 13	1.729	0.232290816359	0.666599247261	214
negative regulation of biosynthetic process(GO:0009890)	16990, 1739, 1509, 187	1.211	0.0381538073563	0.254535108716	1509
positive regulation of biosynthetic process(GO:0009891)	16990, 1724, 1961, 251	1.261	0.000827045239103	0.0132602920003	1961
positive regulation of canonical Wnt signaling pathway(GO:0090263)	16990, 282, 95, 3	1.903	0.568086329625	0.925955691459	95
presynaptic membrane organization(GO:0097090)	16990, 0, 11, 0	0.0	1.0	1.0	11
ribonucleoside monophosphate metabolic process(GO:0009161)	16990, 880, 52, 5	1.856	0.381682507171	0.818582592852	52
regulation of ventricular cardiac muscle cell membrane repolarization(GO:0060307)	16990, 890, 22, 1	0.868	0.80691360382	1.0	22
organelle disassembly(GO:1903008)	16990, 241, 62, 1	1.137	0.860613507881	1.0	62
regulation of protein autophosphorylation(GO:0031952)	16990, 857, 47, 3	1.265	0.723826211395	0.98461653756	47
negative regulation of protein autophosphorylation(GO:0031953)	16990, 587, 13, 1	2.226	0.505322315677	0.89353656094	13
regulation of receptor biosynthetic process(GO:0010869)	16990, 1591, 21, 2	1.017	0.739713645098	0.989789694195	21
tertiary alcohol metabolic process(GO:1902644)	16990, 41, 12, 1	34.533	0.0824130899848	0.409088712928	12
positive regulation of Wnt signaling pathway(GO:0030177)	16990, 1490, 126, 15	1.357	0.473750417111	0.87441682567	126
regulation of adherens junction organization(GO:1903391)	16990, 1572, 67, 6	0.968	0.868993628899	1.0	67
regulation of membrane repolarization(GO:0060306)	16990, 890, 33, 1	0.578	0.917509303636	1.0	33
positive regulation of adherens junction organization(GO:1903393)	16990, 1490, 31, 5	1.839	0.337574685932	0.777318383094	31
neuron projection development(GO:0031175)	16990, 75, 245, 2	1.849	0.754650088233	0.997216188023	245
plasma membrane bounded cell projection organization(GO:0120036)	16990, 75, 585, 3	1.162	0.928219624881	1.0	585
positive regulation of plasma membrane bounded cell projection assembly(GO:0120034)	16990, 406, 100, 3	1.255	0.800396816612	1.0	100
positive regulation of pathway-restricted SMAD protein phosphorylation(GO:0010862)	16990, 783, 48, 4	1.808	0.456841825144	0.860420132057	48
negative regulation of plasma membrane bounded cell projection assembly(GO:0120033)	16990, 1953, 24, 6	2.175	0.160590911614	0.568359517369	24
positive regulation of triglyceride biosynthetic process(GO:0010867)	16990, 1282, 12, 2	2.209	0.365748499141	0.803677606609	12
regulation of triglyceride biosynthetic process(GO:0010866)	16990, 427, 17, 1	2.341	0.537097806996	0.911266473245	17
response to ethanol(GO:0045471)	16990, 334, 115, 4	1.769	0.559101171074	0.9214167649	115
anterior/posterior axis specification(GO:0009948)	16990, 1254, 34, 6	2.391	0.13901636407	0.530829135751	34
response to amyloid-beta(GO:1904645)	16990, 1971, 40, 2	0.431	0.979397510963	1.0	40
N-acetylneuraminate metabolic process(GO:0006054)	16990, 1402, 11, 2	2.203	0.354675042807	0.793530781625	11
ribosome assembly(GO:0042255)	16990, 1917, 15, 1	0.591	0.834633596346	1.0	15
ribosome biogenesis(GO:0042254)	16990, 442, 21, 3	5.491	0.0632692686881	0.352255581659	21
regulation of macrophage cytokine production(GO:0010935)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of leukocyte migration(GO:0002686)	16990, 296, 42, 1	1.367	0.78343797057	1.0	42
positive regulation of leukocyte migration(GO:0002687)	16990, 1260, 122, 17	1.879	0.0627326211679	0.35086500909	122
positive regulation of cytolysis(GO:0045919)	16990, 1820, 11, 1	0.849	0.714624183017	0.982244391174	11
regulation of leukocyte migration(GO:0002685)	16990, 1172, 181, 19	1.522	0.242690478725	0.67947683508	181
regulation of immune system process(GO:0002682)	16990, 1841, 1418, 202	1.315	0.000444341438	0.00788665061542	1418
negative regulation of immune system process(GO:0002683)	16990, 1829, 420, 63	1.393	0.043161237505	0.272904351316	420
negative regulation of telomerase activity(GO:0051974)	16990, 1117, 12, 1	1.268	0.620329663405	0.949645347225	12
negative regulation of carbohydrate metabolic process(GO:0045912)	16990, 1877, 45, 3	0.603	0.960921858984	1.0	45
positive regulation of DNA recombination(GO:0045911)	16990, 1390, 42, 10	2.91	0.0101676628552	0.101255607316	42
negative regulation of DNA recombination(GO:0045910)	16990, 313, 45, 8	9.65	1.52671935369e-05	0.000458970005702	45
regulation of execution phase of apoptosis(GO:1900117)	16990, 793, 36, 3	1.785	0.5072557348	0.89353656094	36
regulation of telomerase activity(GO:0051972)	16990, 1700, 51, 14	2.743	0.00272186224159	0.0361505181122	51
negative regulation of leukocyte chemotaxis(GO:0002689)	16990, 0, 16, 0	0.0	1.0	1.0	16
mitochondrion distribution(GO:0048311)	16990, 1197, 16, 2	1.774	0.494591021478	0.883998063641	16
regulation of release of cytochrome c from mitochondria(GO:0090199)	16990, 858, 48, 4	1.65	0.518642794833	0.900603553483	48
amine metabolic process(GO:0009308)	16990, 44, 62, 1	6.228	0.430029662851	0.848913490706	62
amine biosynthetic process(GO:0009309)	16990, 674, 22, 1	1.146	0.742239381904	0.989789694195	22
regulation of DNA-dependent DNA replication(GO:0090329)	16990, 516, 51, 13	8.393	3.77425455107e-08	2.03979375176e-06	51
regulation of chemokine secretion(GO:0090196)	16990, 0, 15, 0	0.0	1.0	1.0	15
rRNA transcription(GO:0009303)	16990, 1893, 18, 6	2.992	0.0431767591167	0.272904351316	18
UV protection(GO:0009650)	16990, 1165, 13, 1	1.122	0.661653132209	0.970298970689	13
regulation of glomerulus development(GO:0090192)	16990, 783, 14, 1	1.55	0.61844534736	0.948572104847	14
negative regulation of protein dephosphorylation(GO:0035308)	16990, 970, 62, 10	2.825	0.0165290671554	0.142737545813	62
adherens junction assembly(GO:0034333)	16990, 1789, 34, 4	1.117	0.732353667382	0.988158233491	34
organic hydroxy compound biosynthetic process(GO:1901617)	16990, 41, 184, 1	2.252	0.795202396326	1.0	184
negative regulation of response to cytokine stimulus(GO:0060761)	16990, 361, 59, 4	3.191	0.16231803986	0.571559130106	59
positive regulation of response to cytokine stimulus(GO:0060760)	16990, 1983, 55, 11	1.714	0.202380568721	0.631640278784	55
regulation of dephosphorylation(GO:0035303)	16990, 794, 203, 14	1.476	0.409299718258	0.832442552154	203
regulation of response to cytokine stimulus(GO:0060759)	16990, 1983, 166, 25	1.29	0.429558521628	0.848532439026	166
regulation of androgen receptor signaling pathway(GO:0060765)	16990, 0, 26, 0	0.0	1.0	1.0	26
formation of extrachromosomal circular DNA(GO:0001325)	16990, 63, 11, 2	49.033	0.00352188673384	0.0435482652694	11
positive regulation of protein dephosphorylation(GO:0035307)	16990, 794, 42, 3	1.528	0.608355675237	0.942334564383	42
negative regulation of androgen receptor signaling pathway(GO:0060766)	16990, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of interleukin-1 beta secretion(GO:0050713)	16990, 1918, 14, 3	1.898	0.367721184498	0.806906431312	14
negative regulation of interleukin-1 secretion(GO:0050711)	16990, 1918, 17, 3	1.563	0.490775989706	0.883998063641	17
negative regulation of cytokine secretion(GO:0050710)	16990, 1949, 64, 10	1.362	0.506506857792	0.89353656094	64
positive regulation of interleukin-1 secretion(GO:0050716)	16990, 1514, 35, 5	1.603	0.451641825869	0.859293531345	35
positive regulation of cytokine secretion(GO:0050715)	16990, 86, 126, 2	3.136	0.463402212711	0.864674178488	126
canonical Wnt signaling pathway(GO:0060070)	16990, 172, 77, 1	1.283	0.853675143051	1.0	77
negative regulation of multicellular organismal process(GO:0051241)	16990, 1820, 1149, 135	1.097	0.597909203157	0.94043005805	1149
response to selenium ion(GO:0010269)	16990, 800, 11, 2	3.861	0.193377461659	0.618813835909	11
magnesium ion transport(GO:0015693)	16990, 626, 18, 2	3.016	0.308356431915	0.751779600876	18
nuclear body organization(GO:0030575)	16990, 1346, 16, 3	2.367	0.277555925331	0.719312500453	16
collagen catabolic process(GO:0030574)	16990, 12, 42, 2	67.421	0.00279851761354	0.0365426843832	42
calcium ion-regulated exocytosis of neurotransmitter(GO:0048791)	16990, 0, 14, 0	0.0	1.0	1.0	14
leukotriene metabolic process(GO:0006691)	16990, 102, 31, 1	5.373	0.400874004097	0.82998964687	31
icosanoid metabolic process(GO:0006690)	16990, 160, 104, 4	4.084	0.101904677962	0.460245540842	104
prostaglandin metabolic process(GO:0006693)	16990, 41, 28, 1	14.8	0.202044212639	0.631640278784	28
steroid biosynthetic process(GO:0006694)	16990, 500, 127, 7	1.873	0.340815783541	0.781374603829	127
negative regulation of cation channel activity(GO:2001258)	16990, 283, 43, 2	2.792	0.415018600536	0.836646885406	43
positive regulation of cation channel activity(GO:2001259)	16990, 283, 65, 1	0.924	0.901779948509	1.0	65
bile acid biosynthetic process(GO:0006699)	16990, 335, 27, 3	5.635	0.0655394973267	0.358325396209	27
regulation of cation channel activity(GO:2001257)	16990, 283, 155, 2	0.775	0.96459351105	1.0	155
protein peptidyl-prolyl isomerization(GO:0000413)	16990, 961, 40, 3	1.326	0.680724008436	0.973353875685	40
response to alcohol(GO:0097305)	16990, 97, 216, 3	2.433	0.489201299636	0.883473685969	216
cellular response to alcohol(GO:0097306)	16990, 63, 83, 2	6.498	0.180923449195	0.601411050884	83
adhesion of symbiont to host cell(GO:0044650)	16990, 405, 11, 1	3.814	0.359241937398	0.794927744418	11
endoderm development(GO:0007492)	16990, 864, 22, 4	3.575	0.0855780795289	0.417475215552	22
cytokine secretion(GO:0050663)	16990, 1950, 45, 11	2.13	0.0593664973391	0.337932369468	45
positive regulation of receptor biosynthetic process(GO:0010870)	16990, 1591, 11, 2	1.942	0.402509624784	0.82998964687	11
negative regulation of endoplasmic reticulum unfolded protein response(GO:1900102)	16990, 1061, 11, 1	1.456	0.574140533489	0.928689318859	11
mesoderm development(GO:0007498)	16990, 93, 53, 1	3.447	0.568040780297	0.925955691459	53
regulation of ERAD pathway(GO:1904292)	16990, 1916, 29, 5	1.529	0.466366371686	0.866778302863	29
BMP signaling pathway(GO:0030509)	16990, 1444, 89, 5	0.661	0.982648934058	1.0	89
organic hydroxy compound metabolic process(GO:1901615)	16990, 41, 432, 1	0.959	0.971052395673	1.0	432
positive regulation of smooth muscle contraction(GO:0045987)	16990, 1789, 31, 3	0.919	0.822652520728	1.0	31
excitatory postsynaptic potential(GO:0060079)	16990, 1213, 64, 3	0.657	0.963250823981	1.0	64
response to xenobiotic stimulus(GO:0009410)	16990, 375, 156, 6	1.743	0.476253706041	0.875507341511	156
response to UV(GO:0009411)	16990, 1944, 136, 27	1.735	0.0241714720823	0.187826786294	136
response to light stimulus(GO:0009416)	16990, 609, 292, 11	1.051	0.899226078308	1.0	292
establishment of epithelial cell polarity(GO:0090162)	16990, 1657, 29, 4	1.414	0.562835034253	0.921455587051	29
intracellular signal transduction(GO:0035556)	16990, 336, 1562, 36	1.165	0.735454585506	0.989789694195	1562
response to water(GO:0009415)	16990, 139, 15, 2	16.297	0.0264002865195	0.199132973447	15
regulation of mitotic spindle checkpoint(GO:1903504)	16990, 1557, 14, 6	4.677	0.00457360205869	0.054842926311	14
cellular response to lipopolysaccharide(GO:0071222)	16990, 1994, 154, 35	1.936	0.00108111874046	0.0165085115607	154
positive regulation of viral transcription(GO:0050434)	16990, 1812, 21, 2	0.893	0.788619285875	1.0	21
amyloid-beta metabolic process(GO:0050435)	16990, 1131, 20, 2	1.502	0.590367862161	0.937184626071	20
regulation of catecholamine secretion(GO:0050433)	16990, 488, 62, 1	0.562	0.95967395812	1.0	62
regulation of sterol biosynthetic process(GO:0106118)	16990, 1634, 43, 5	1.209	0.696725790966	0.9772113607	43
apical protein localization(GO:0045176)	16990, 0, 11, 0	0.0	1.0	1.0	11
negative regulation of transcription by RNA polymerase II(GO:0000122)	16990, 1995, 841, 112	1.134	0.452559272933	0.860399250123	841
positive regulation of lipid localization(GO:1905954)	16990, 1655, 80, 15	1.925	0.0627253699314	0.35086500909	80
regulation of cell migration involved in sprouting angiogenesis(GO:0090049)	16990, 1183, 38, 2	0.756	0.895907657131	1.0	38
cell junction organization(GO:0034330)	16990, 1608, 208, 27	1.372	0.29348482199	0.739323865986	208
negative regulation of lipid localization(GO:1905953)	16990, 1693, 41, 8	1.958	0.177405172258	0.596588706731	41
regulation of lipid localization(GO:1905952)	16990, 1693, 135, 26	1.933	0.00747560100341	0.0808429877614	135
semaphorin-plexin signaling pathway involved in neuron projection guidance(GO:1902285)	16990, 1720, 13, 1	0.76	0.75615135739	0.997833652269	13
natural killer cell mediated immunity(GO:0002228)	16990, 443, 22, 6	10.46	0.00011250112636	0.00245968371724	22
protein transport within plasma membrane(GO:0099632)	16990, 1845, 29, 1	0.318	0.9656964337	1.0	29
toll-like receptor signaling pathway(GO:0002224)	16990, 1584, 86, 15	1.871	0.0777059998541	0.394117345069	86
cerebral cortex neuron differentiation(GO:0021895)	16990, 1257, 13, 1	1.04	0.677317702869	0.973353875685	13
innate immune response in mucosa(GO:0002227)	16990, 203, 19, 2	8.81	0.0767951874957	0.393349669289	19
innate immune response activating cell surface receptor signaling pathway(GO:0002220)	16990, 131, 66, 2	3.93	0.320975600977	0.764527579316	66
pattern recognition receptor signaling pathway(GO:0002221)	16990, 1584, 114, 16	1.505	0.282071851591	0.722837296831	114
cellular iron ion homeostasis(GO:0006879)	16990, 85, 61, 1	3.277	0.596914734633	0.94043005805	61
cellular copper ion homeostasis(GO:0006878)	16990, 0, 14, 0	0.0	1.0	1.0	14
protein sumoylation(GO:0016925)	16990, 1983, 38, 3	0.676	0.935260694778	1.0	38
histone H4 deacetylation(GO:0070933)	16990, 1573, 11, 1	0.982	0.668906842525	0.973137735781	11
skeletal muscle cell differentiation(GO:0035914)	16990, 467, 51, 1	0.713	0.923236764348	1.0	51
cAMP metabolic process(GO:0046058)	16990, 0, 24, 0	0.0	1.0	1.0	24
cellular response to corticosteroid stimulus(GO:0071384)	16990, 367, 60, 2	1.543	0.707004680595	0.979663734605	60
positive regulation of smooth muscle cell differentiation(GO:0051152)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of striated muscle cell differentiation(GO:0051153)	16990, 222, 97, 2	1.578	0.745447539896	0.991319509787	97
negative regulation of neurotransmitter secretion(GO:0046929)	16990, 1880, 12, 2	1.506	0.52348473302	0.903260439336	12
modulation of transcription in other organism involved in symbiotic interaction(GO:0052312)	16990, 164, 28, 1	3.7	0.482891598976	0.877818817489	28
glucose 6-phosphate metabolic process(GO:0051156)	16990, 2, 22, 1	386.136	0.0139560656923	0.126657879208	22
regulation of cellular carbohydrate metabolic process(GO:0010675)	16990, 1982, 135, 17	1.079	0.808879730974	1.0	135
positive regulation of cellular carbohydrate metabolic process(GO:0010676)	16990, 1982, 60, 10	1.429	0.441381412707	0.8576077445	60
positive regulation of striated muscle cell differentiation(GO:0051155)	16990, 1794, 58, 6	0.98	0.851259662697	1.0	58
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel(GO:1902514)	16990, 0, 11, 0	0.0	1.0	1.0	11
dorsal/ventral pattern formation(GO:0009953)	16990, 1768, 52, 8	1.478	0.448365291136	0.8576077445	52
regulation of G0 to G1 transition(GO:0070316)	16990, 1233, 41, 10	3.361	0.00379922163834	0.0467372278271	41
oocyte maturation(GO:0001556)	16990, 395, 19, 5	11.319	0.000363192503615	0.00666777077247	19
establishment of protein localization to plasma membrane(GO:0061951)	16990, 86, 50, 2	7.902	0.122758669495	0.504721672931	50
DNA demethylation(GO:0080111)	16990, 1969, 19, 4	1.817	0.356927989518	0.794090485468	19
midbody abscission(GO:0061952)	16990, 632, 17, 3	4.744	0.0786927835874	0.395629555557	17
cell projection organization(GO:0030030)	16990, 75, 777, 3	0.875	0.983199529295	1.0	777
histone H3 deacetylation(GO:0070932)	16990, 1573, 20, 1	0.54	0.871903623626	1.0	20
ribosomal subunit export from nucleus(GO:0000054)	16990, 1976, 13, 5	3.307	0.0437381302263	0.275591610653	13
wound healing, spreading of cells(GO:0044319)	16990, 307, 24, 2	4.612	0.201564015856	0.6315706393	24
regulation of protein dephosphorylation(GO:0035304)	16990, 970, 134, 13	1.699	0.221324144276	0.652474039874	134
regulation of cholesterol efflux(GO:0010874)	16990, 1634, 23, 3	1.356	0.597901660164	0.94043005805	23
regulation of NAD(P)H oxidase activity(GO:0033860)	16990, 1576, 11, 2	1.96	0.398584214815	0.828803140598	11
inner cell mass cell proliferation(GO:0001833)	16990, 990, 11, 6	9.361	7.47265568531e-05	0.00171978343762	11
nucleoside bisphosphate biosynthetic process(GO:0033866)	16990, 43, 57, 1	6.932	0.399424292469	0.829524168577	57
protein-cofactor linkage(GO:0018065)	16990, 1484, 11, 4	4.163	0.0379342891435	0.253422126084	11
glucocorticoid metabolic process(GO:0008211)	16990, 0, 16, 0	0.0	1.0	1.0	16
estrogen metabolic process(GO:0008210)	16990, 931, 24, 5	3.802	0.0392027178098	0.257477904782	24
regulation of blood pressure(GO:0008217)	16990, 74, 151, 2	3.041	0.490036024495	0.883998063641	151
nitrogen cycle metabolic process(GO:0071941)	16990, 1241, 12, 2	2.282	0.355378197579	0.793947575641	12
protein dealkylation(GO:0008214)	16990, 1992, 33, 1	0.258	0.983749476071	1.0	33
endothelial cell development(GO:0001885)	16990, 1358, 33, 4	1.516	0.531740840407	0.906976397999	33
synaptic transmission, cholinergic(GO:0007271)	16990, 1634, 24, 3	1.3	0.626324673672	0.953768381279	24
cell death(GO:0008219)	16990, 1934, 832, 148	1.563	4.50973937063e-07	1.95422039394e-05	832
endothelial cell morphogenesis(GO:0001886)	16990, 1111, 14, 2	2.185	0.400138732892	0.82998964687	14
receptor recycling(GO:0001881)	16990, 114, 11, 1	13.549	0.15876995846	0.564678566239	11
sterol homeostasis(GO:0055092)	16990, 1261, 77, 16	2.8	0.00138752006353	0.0204096987939	77
gamete generation(GO:0007276)	16990, 6, 441, 1	6.421	0.586213358364	0.933695253292	441
acylglycerol homeostasis(GO:0055090)	16990, 427, 33, 4	4.823	0.0445645758288	0.278383908749	33
regulation of toll-like receptor signaling pathway(GO:0034121)	16990, 947, 65, 4	1.104	0.809103740387	1.0	65
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	16990, 1471, 12, 1	0.962	0.683392794974	0.974241202106	12
regulation of non-canonical Wnt signaling pathway(GO:2000050)	16990, 1471, 22, 1	0.525	0.887177382466	1.0	22
regulation of metallopeptidase activity(GO:1905048)	16990, 996, 13, 1	1.312	0.632877996973	0.956976788884	13
response to toxic substance(GO:0009636)	16990, 248, 369, 10	1.857	0.280925730741	0.721936522738	369
negative regulation of nervous system development(GO:0051961)	16990, 673, 296, 10	0.853	0.980113747947	1.0	296
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	16990, 1916, 47, 5	0.943	0.854375395908	1.0	47
response to herbicide(GO:0009635)	16990, 1563, 13, 3	2.508	0.230368727772	0.664556042698	13
pyruvate biosynthetic process(GO:0042866)	16990, 2, 42, 1	202.262	0.0295534380237	0.212819976713	42
negative regulation of cilium assembly(GO:1902018)	16990, 1953, 11, 4	3.163	0.0843133254902	0.413823566947	11
male meiotic nuclear division(GO:0007140)	16990, 32, 43, 2	24.695	0.0190888835768	0.159129168119	43
positive regulation of protein maturation(GO:1903319)	16990, 916, 25, 4	2.968	0.142660964941	0.53519447969	25
male meiosis I(GO:0007141)	16990, 6, 24, 1	117.986	0.0385576379067	0.255809983905	24
regulation of synaptic transmission, glutamatergic(GO:0051966)	16990, 1886, 66, 3	0.409	0.995965738594	1.0	66
response to retinoic acid(GO:0032526)	16990, 1864, 106, 16	1.376	0.412801225404	0.83520266825	106
protein exit from endoplasmic reticulum(GO:0032527)	16990, 0, 23, 0	0.0	1.0	1.0	23
neural tube development(GO:0021915)	16990, 9, 29, 1	65.096	0.0678153843153	0.364868007334	29
2-oxoglutarate metabolic process(GO:0006103)	16990, 0, 16, 0	0.0	1.0	1.0	16
microtubule nucleation(GO:0007020)	16990, 434, 20, 2	3.915	0.234163402919	0.670432123835	20
vesicle-mediated transport in synapse(GO:0099003)	16990, 64, 102, 1	2.603	0.710236122803	0.980670062679	102
response to insecticide(GO:0017085)	16990, 1503, 13, 4	3.478	0.0699339968441	0.374174109922	13
microvillus organization(GO:0032528)	16990, 1358, 19, 6	3.951	0.0135651641671	0.124282742179	19
protein-containing complex disassembly(GO:0032984)	16990, 32, 230, 2	4.617	0.345242281617	0.786841788206	230
regulation of mitochondrial translation(GO:0070129)	16990, 328, 25, 1	2.072	0.615011628208	0.946459905414	25
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	16990, 1061, 25, 3	1.922	0.421417336317	0.839462812169	25
multi-organism cellular process(GO:0044764)	16990, 1983, 21, 5	2.04	0.236666036538	0.671500810657	21
regulation of autophagosome maturation(GO:1901096)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of histone H3-K9 methylation(GO:0051570)	16990, 1531, 24, 5	2.312	0.182132641552	0.603023635581	24
positive regulation of histone H3-K4 methylation(GO:0051571)	16990, 1531, 16, 4	2.774	0.137693856332	0.530829135751	16
negative regulation of histone H3-K9 methylation(GO:0051573)	16990, 1330, 12, 3	3.194	0.14776389604	0.546794075574	12
positive regulation of histone H3-K9 methylation(GO:0051574)	16990, 1531, 11, 3	3.027	0.155854879987	0.561400398728	11
regulation of transmission of nerve impulse(GO:0051969)	16990, 1880, 17, 4	2.126	0.255282042766	0.696882307437	17
negative regulation of actin filament depolymerization(GO:0030835)	16990, 86, 36, 1	5.488	0.408370552502	0.832442552154	36
response to oxygen-containing compound(GO:1901700)	16990, 52, 1315, 13	3.23	0.00242764882454	0.0329858498475	1315
cellular response to oxygen-containing compound(GO:1901701)	16990, 52, 813, 10	4.019	0.0027796544592	0.036530431554	813
cellular response to dexamethasone stimulus(GO:0071549)	16990, 1330, 32, 3	1.198	0.707798189627	0.979663734605	32
response to dexamethasone(GO:0071548)	16990, 1330, 42, 5	1.521	0.51579306511	0.898900233035	42
regulation of generation of precursor metabolites and energy(GO:0043467)	16990, 241, 113, 3	1.872	0.59341902468	0.939207557927	113
