Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
viral genome replication(GO:0019079)	16990, 1257, 27, 4	2.002	0.33039462901	0.684704078216	27
positive regulation of dendritic spine morphogenesis(GO:0061003)	16990, 1523, 18, 2	1.24	0.643632371636	0.896942561999	18
pyrimidine nucleobase metabolic process(GO:0006206)	16990, 202, 16, 1	5.257	0.33546165644	0.688971207291	16
positive regulation of cell differentiation(GO:0045597)	16990, 276, 933, 34	2.243	0.000200385871209	0.0071396743742	933
negative regulation of cell differentiation(GO:0045596)	16990, 325, 684, 30	2.293	0.000434559833814	0.0123220440312	684
regulation of cell differentiation(GO:0045595)	16990, 268, 1706, 55	2.044	6.4665985025e-06	0.000493719663445	1706
phosphate ion transport(GO:0006817)	16990, 403, 20, 1	2.108	0.583585466809	0.866640099671	20
androgen metabolic process(GO:0008209)	16990, 59, 27, 1	10.665	0.255080312985	0.615672584374	27
positive regulation of regulatory T cell differentiation(GO:0045591)	16990, 325, 14, 2	7.468	0.0861343065761	0.366033064388	14
female meiotic nuclear division(GO:0007143)	16990, 84, 15, 1	13.484	0.180113274069	0.526333443665	15
anion homeostasis(GO:0055081)	16990, 644, 55, 6	2.878	0.0893777190019	0.374157378937	55
cellular chemical homeostasis(GO:0055082)	16990, 2, 692, 1	12.276	0.44630411717	0.776262180522	692
monovalent inorganic anion homeostasis(GO:0055083)	16990, 33, 25, 1	20.594	0.154885948312	0.489810263894	25
embryonic placenta development(GO:0001892)	16990, 461, 20, 2	3.685	0.249912305526	0.609146492269	20
maternal placenta development(GO:0001893)	16990, 0, 11, 0	0.0	1.0	1.0	11
placenta development(GO:0001890)	16990, 209, 36, 4	9.032	0.0058485167355	0.0756341930677	36
regulation of fat cell differentiation(GO:0045598)	16990, 53, 121, 2	5.299	0.256900703576	0.616581589169	121
negative regulation of developmental process(GO:0051093)	16990, 268, 914, 37	2.566	3.76444040662e-06	0.000323338542069	914
positive regulation of NF-kappaB transcription factor activity(GO:0051092)	16990, 1826, 148, 24	1.509	0.160553140252	0.498232648138	148
positive regulation of DNA-binding transcription factor activity(GO:0051091)	16990, 1995, 257, 43	1.425	0.0820538099527	0.3562083266	257
regulation of DNA-binding transcription factor activity(GO:0051090)	16990, 411, 407, 18	1.828	0.0911235434343	0.378174498636	407
regulation of respiratory burst(GO:0060263)	16990, 1671, 13, 1	0.782	0.747808270843	0.938200018144	13
regulation of helicase activity(GO:0051095)	16990, 1652, 14, 2	1.469	0.542678529914	0.842875543585	14
positive regulation of developmental process(GO:0051094)	16990, 233, 1318, 43	2.379	2.51268588804e-06	0.000223815168916	1318
positive regulation of binding(GO:0051099)	16990, 264, 179, 6	2.157	0.299106430109	0.655847356082	179
regulation of binding(GO:0051098)	16990, 267, 367, 11	1.907	0.21213699467	0.569090320337	367
I-kappaB kinase/NF-kappaB signaling(GO:0007249)	16990, 1999, 63, 9	1.214	0.664344481514	0.903164138187	63
positive thymic T cell selection(GO:0045059)	16990, 570, 11, 1	2.71	0.441517241969	0.771637653209	11
positive regulation of synapse assembly(GO:0051965)	16990, 418, 66, 5	3.079	0.118785772332	0.432193316882	66
negative regulation of synapse organization(GO:1905809)	16990, 918, 22, 2	1.683	0.549224980603	0.847179888224	22
negative regulation of potassium ion transmembrane transport(GO:1901380)	16990, 125, 24, 1	5.663	0.364651410538	0.716492354857	24
mitochondrial DNA metabolic process(GO:0032042)	16990, 1830, 16, 3	1.741	0.422383965056	0.756672950436	16
positive regulation of phosphoprotein phosphatase activity(GO:0032516)	16990, 209, 20, 1	4.065	0.422254368489	0.756672950436	20
Golgi to plasma membrane transport(GO:0006893)	16990, 110, 56, 1	2.758	0.634074109878	0.893597428351	56
post-translational protein modification(GO:0043687)	16990, 1651, 358, 61	1.753	0.000182974195895	0.00656795434519	358
cardiolipin metabolic process(GO:0032048)	16990, 297, 11, 1	5.2	0.302333537472	0.659213198204	11
innervation(GO:0060384)	16990, 55, 20, 1	15.445	0.179021950988	0.524418748021	20
cell cycle phase transition(GO:0044770)	16990, 1678, 237, 48	2.051	1.95673704204e-05	0.00119138040155	237
ncRNA catabolic process(GO:0034661)	16990, 1702, 28, 1	0.357	0.953419070209	1.0	28
mitotic DNA damage checkpoint(GO:0044773)	16990, 1652, 42, 11	2.694	0.0106879842445	0.11273948293	42
mitotic DNA integrity checkpoint(GO:0044774)	16990, 1652, 51, 14	2.823	0.00209721049376	0.0386497412834	51
ncRNA metabolic process(GO:0034660)	16990, 1988, 520, 73	1.2	0.332973996489	0.686783836554	520
cellular response to insulin stimulus(GO:0032869)	16990, 1689, 90, 11	1.229	0.654571299988	0.898967320638	90
signal transduction in absence of ligand(GO:0038034)	16990, 329, 31, 1	1.666	0.699205977243	0.921239362315	31
positive regulation of glial cell differentiation(GO:0045687)	16990, 1794, 38, 5	1.246	0.65441944301	0.898967320638	38
negative regulation of glial cell differentiation(GO:0045686)	16990, 1484, 23, 2	0.996	0.761025379209	0.943606940092	23
regulation of glial cell differentiation(GO:0045685)	16990, 1484, 63, 6	1.09	0.794164865531	0.958807241057	63
positive regulation of epidermis development(GO:0045684)	16990, 430, 37, 5	5.339	0.0145748044269	0.136774591073	37
protein-DNA complex subunit organization(GO:0071824)	16990, 1209, 226, 26	1.617	0.079101821192	0.350349686863	226
protein-lipid complex subunit organization(GO:0071825)	16990, 307, 48, 4	4.612	0.0575895125193	0.29911552586	48
ribonucleoprotein complex subunit organization(GO:0071826)	16990, 523, 232, 8	1.12	0.855826902011	0.994330289535	232
regulation of myoblast fusion(GO:1901739)	16990, 1721, 21, 3	1.41	0.565340276394	0.859066262615	21
hormone catabolic process(GO:0042447)	16990, 59, 15, 1	19.198	0.137444500985	0.464261270883	15
response to interleukin-1(GO:0070555)	16990, 463, 106, 10	3.462	0.00598084687107	0.0763073566308	106
peptidyl-serine dephosphorylation(GO:0070262)	16990, 1293, 13, 2	2.022	0.408036525591	0.744275953013	13
regulation of mesenchymal cell proliferation(GO:0010464)	16990, 246, 34, 3	6.094	0.0612918463194	0.310330295575	34
gene expression(GO:0010467)	16990, 79, 24, 1	8.961	0.271868127533	0.632469407316	24
negative regulation of peptidase activity(GO:0010466)	16990, 566, 249, 15	1.808	0.143888055071	0.473095402876	249
DNA-templated transcription, initiation(GO:0006352)	16990, 278, 192, 6	1.91	0.407621385336	0.744083060138	192
positive regulation of heart rate(GO:0010460)	16990, 125, 24, 1	5.663	0.364651410538	0.716492354857	24
mesenchymal cell proliferation(GO:0010463)	16990, 1012, 16, 2	2.099	0.424892115113	0.758060487276	16
forebrain neuron differentiation(GO:0021879)	16990, 10, 14, 1	121.357	0.0311533271835	0.215281227049	14
regulation of cytokinesis(GO:0032465)	16990, 732, 87, 10	2.668	0.0282537789711	0.204361920077	87
neuroepithelial cell differentiation(GO:0060563)	16990, 436, 23, 4	6.777	0.0128185973019	0.125065827631	23
positive regulation of cytokinesis(GO:0032467)	16990, 732, 39, 5	2.976	0.108859856189	0.414864075584	39
regulation of signaling receptor activity(GO:0010469)	16990, 481, 554, 40	2.55	1.64514762482e-06	0.000168365107987	554
response to transforming growth factor beta(GO:0071559)	16990, 323, 67, 6	4.711	0.0121390561078	0.121897411019	67
regulation of synaptic vesicle transport(GO:1902803)	16990, 109, 85, 1	1.834	0.783200553811	0.953487315328	85
microtubule anchoring(GO:0034453)	16990, 146, 25, 1	4.655	0.411162231658	0.747709011068	25
regulation of tissue remodeling(GO:0034103)	16990, 59, 68, 1	4.235	0.537580973601	0.83926143558	68
negative regulation of tissue remodeling(GO:0034104)	16990, 0, 19, 0	0.0	1.0	1.0	19
positive regulation of tissue remodeling(GO:0034105)	16990, 59, 30, 1	9.599	0.276832715309	0.637411882441	30
homotypic cell-cell adhesion(GO:0034109)	16990, 974, 56, 3	0.934	0.873211063807	1.0	56
interleukin-7-mediated signaling pathway(GO:0038111)	16990, 1387, 19, 2	1.289	0.63916748799	0.895229138834	19
interleukin-2-mediated signaling pathway(GO:0038110)	16990, 1387, 11, 2	2.227	0.350738883977	0.703586023037	11
B cell proliferation(GO:0042100)	16990, 1673, 40, 7	1.777	0.289120980327	0.648506569106	40
cellular response to fluid shear stress(GO:0071498)	16990, 560, 18, 1	1.686	0.618976915881	0.884778295806	18
neuron apoptotic process(GO:0051402)	16990, 879, 40, 4	1.933	0.393200688664	0.736772618806	40
stress-activated MAPK cascade(GO:0051403)	16990, 14, 72, 1	16.855	0.238651701578	0.596629253945	72
negative regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043518)	16990, 570, 15, 4	7.949	0.00604956719839	0.0767768290878	15
import into cell(GO:0098657)	16990, 883, 487, 35	1.383	0.238097044466	0.596629253945	487
positive regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043517)	16990, 1012, 14, 2	2.398	0.363261669191	0.716101897053	14
regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043516)	16990, 1012, 32, 6	3.148	0.0505463548934	0.282706938416	32
nucleosome positioning(GO:0016584)	16990, 0, 16, 0	0.0	1.0	1.0	16
actin filament organization(GO:0007015)	16990, 81, 231, 2	1.816	0.758769745328	0.943606940092	231
microtubule-based process(GO:0007017)	16990, 1872, 624, 75	1.091	0.734908248669	0.932693582084	624
cytoskeleton organization(GO:0007010)	16990, 1586, 854, 79	0.991	0.962062769552	1.0	854
cell part morphogenesis(GO:0032990)	16990, 369, 237, 8	1.554	0.538228573827	0.839727356506	237
positive regulation of ossification(GO:0045778)	16990, 192, 81, 5	5.462	0.0163998968416	0.147392776977	81
positive regulation of blood pressure(GO:0045777)	16990, 1484, 30, 2	0.763	0.873822315959	1.0	30
response to nitric oxide(GO:0071731)	16990, 42, 19, 1	21.291	0.138683099923	0.465502938332	19
cellular response to nitric oxide(GO:0071732)	16990, 42, 16, 1	25.283	0.116226020258	0.427733096743	16
microtubule-based movement(GO:0007018)	16990, 1567, 258, 28	1.177	0.652226903414	0.898271854771	258
microtubule depolymerization(GO:0007019)	16990, 648, 18, 2	2.913	0.321874575723	0.677481662923	18
positive regulation of B cell differentiation(GO:0045579)	16990, 1871, 12, 4	3.027	0.098031195517	0.393023063539	12
positive regulation of phospholipase activity(GO:0010518)	16990, 2, 57, 1	149.035	0.0420242760548	0.251203098262	57
negative regulation of chemokine production(GO:0032682)	16990, 755, 19, 2	2.369	0.397436180782	0.739633279803	19
positive regulation of cell cycle G1/S phase transition(GO:1902808)	16990, 1863, 46, 9	1.784	0.215973467499	0.573437714096	46
viral process(GO:0016032)	16990, 1995, 519, 73	1.198	0.337366450155	0.691407168831	519
organophosphate ester transport(GO:0015748)	16990, 644, 119, 6	1.33	0.699062359706	0.921239362315	119
negative regulation of interferon-gamma production(GO:0032689)	16990, 325, 32, 4	6.535	0.0173145699329	0.15169960178	32
regulation of lymphocyte activation(GO:0051249)	16990, 1871, 411, 85	1.878	1.58629748e-07	3.26967755872e-05	411
regulation of B cell differentiation(GO:0045577)	16990, 1871, 27, 8	2.691	0.0335773189083	0.224004027668	27
mast cell activation(GO:0045576)	16990, 1967, 20, 3	1.296	0.615388363814	0.882985404899	20
regulation of intracellular protein transport(GO:0033157)	16990, 45, 229, 1	1.649	0.876926507163	1.0	229
regulation of respiratory gaseous exchange by neurological system process(GO:0002087)	16990, 1699, 13, 3	2.308	0.264772169621	0.625825128195	13
mast cell degranulation(GO:0043303)	16990, 1686, 14, 1	0.72	0.776139704596	0.950173575746	14
regulation of isotype switching(GO:0045191)	16990, 1845, 36, 8	2.046	0.139844220326	0.467115035623	36
V(D)J recombination(GO:0033151)	16990, 1520, 15, 3	2.236	0.29074543777	0.649696198677	15
macrophage differentiation(GO:0030225)	16990, 239, 17, 1	4.182	0.390322342261	0.73588545267	17
monocyte differentiation(GO:0030224)	16990, 507, 17, 2	3.942	0.218092855562	0.574179876987	17
platelet formation(GO:0030220)	16990, 0, 19, 0	0.0	1.0	1.0	19
negative regulation of calcium-mediated signaling(GO:0050849)	16990, 1623, 31, 4	1.351	0.603286890984	0.879159177709	31
regulation of calcium-mediated signaling(GO:0050848)	16990, 841, 96, 9	1.894	0.223009879275	0.578508083036	96
protein hexamerization(GO:0034214)	16990, 509, 13, 2	5.135	0.146593694507	0.475147363912	13
regulation of cytokine biosynthetic process(GO:0042035)	16990, 18, 97, 2	19.462	0.0323332766277	0.219509665309	97
cardiac conduction(GO:0061337)	16990, 892, 47, 2	0.811	0.897705752717	1.0	47
negative regulation of cytokine biosynthetic process(GO:0042036)	16990, 1054, 29, 6	3.335	0.0375670562152	0.238387256458	29
phagocytosis(GO:0006909)	16990, 165, 64, 1	1.609	0.787722792335	0.955598141521	64
aminoglycan metabolic process(GO:0006022)	16990, 1130, 161, 24	2.241	0.00197372754055	0.0369401924905	161
response to leucine(GO:0043201)	16990, 0, 14, 0	0.0	1.0	1.0	14
DNA methylation(GO:0006306)	16990, 1113, 46, 4	1.327	0.66090447712	0.901063076799	46
DNA modification(GO:0006304)	16990, 1997, 87, 12	1.173	0.698320998687	0.920760541005	87
double-strand break repair(GO:0006302)	16990, 1911, 167, 31	1.65	0.0293648785118	0.208633774951	167
postreplication repair(GO:0006301)	16990, 1897, 53, 11	1.859	0.134869109979	0.46068559325	53
regulation of animal organ formation(GO:0003156)	16990, 172, 34, 3	8.716	0.0268584438489	0.198752484482	34
secondary metabolite biosynthetic process(GO:0044550)	16990, 841, 19, 1	1.063	0.744270108742	0.936627443851	19
positive regulation of ERAD pathway(GO:1904294)	16990, 1499, 15, 3	2.267	0.284733624561	0.644199780874	15
endoplasmic reticulum tubular network organization(GO:0071786)	16990, 468, 12, 1	3.025	0.419819772289	0.754178906432	12
apoptotic DNA fragmentation(GO:0006309)	16990, 1459, 16, 3	2.183	0.308767874345	0.664214316764	16
DNA catabolic process(GO:0006308)	16990, 1589, 29, 5	1.843	0.329666063201	0.684580469578	29
gene silencing(GO:0016458)	16990, 1090, 106, 7	1.029	0.86554960424	0.999821824218	106
adenylate cyclase-activating G protein-coupled receptor signaling pathway(GO:0007189)	16990, 1378, 125, 10	0.986	0.897034715028	1.0	125
response to prostaglandin(GO:0034694)	16990, 500, 31, 4	4.385	0.0564860586818	0.296613474082	31
response to prostaglandin E(GO:0034695)	16990, 268, 23, 1	2.756	0.533371026177	0.837308954279	23
cellular component maintenance(GO:0043954)	16990, 1838, 46, 3	0.603	0.961635600115	1.0	46
response to gonadotropin(GO:0034698)	16990, 10, 28, 1	60.679	0.0703122308812	0.331371990669	28
diterpenoid metabolic process(GO:0016101)	16990, 1655, 95, 12	1.297	0.572829419229	0.862319604589	95
vitamin transmembrane transport(GO:0035461)	16990, 880, 16, 3	3.62	0.131966875759	0.455906593473	16
glycosyl compound biosynthetic process(GO:1901659)	16990, 1135, 41, 5	1.826	0.369616486696	0.719632035897	41
negative regulation of alcohol biosynthetic process(GO:1902931)	16990, 1379, 13, 3	2.843	0.187987814251	0.534859587497	13
positive regulation by host of viral process(GO:0044794)	16990, 644, 14, 1	1.884	0.557833003722	0.854526414887	14
leukocyte chemotaxis(GO:0030595)	16990, 1378, 139, 25	2.218	0.00149039129551	0.0303998859537	139
neutrophil chemotaxis(GO:0030593)	16990, 1378, 82, 17	2.556	0.00250308314117	0.0418157642816	82
regulation of necroptotic process(GO:0060544)	16990, 0, 17, 0	0.0	1.0	1.0	17
ganglion development(GO:0061548)	16990, 125, 14, 1	9.709	0.218985547432	0.574566851604	14
regulation of response to external stimulus(GO:0032101)	16990, 417, 742, 35	1.922	0.00306701604298	0.047435199893	742
vesicle coating(GO:0006901)	16990, 132, 67, 1	1.921	0.748824950846	0.938501204284	67
response to vitamin D(GO:0033280)	16990, 237, 29, 4	9.888	0.00391163218936	0.0563321881163	29
regulation of mRNA catabolic process(GO:0061013)	16990, 1997, 152, 15	0.84	0.978519784977	1.0	152
positive regulation of mRNA catabolic process(GO:0061014)	16990, 204, 45, 1	1.851	0.717483597494	0.927112476569	45
radial glial cell differentiation(GO:0060019)	16990, 1638, 12, 4	3.457	0.0676210215918	0.323332914748	12
vesicle budding from membrane(GO:0006900)	16990, 647, 29, 2	1.811	0.554606854024	0.852015000912	29
positive regulation of protein tyrosine kinase activity(GO:0061098)	16990, 934, 55, 8	2.646	0.0577659938082	0.29911552586	55
positive regulation of JNK cascade(GO:0046330)	16990, 14, 137, 1	8.858	0.412678950374	0.748840917144	137
phosphatidylinositol metabolic process(GO:0046488)	16990, 18, 224, 1	4.214	0.648339460204	0.896942561999	224
phosphatidylethanolamine metabolic process(GO:0046337)	16990, 0, 19, 0	0.0	1.0	1.0	19
negative regulation of protein tyrosine kinase activity(GO:0061099)	16990, 222, 29, 1	2.639	0.568160993125	0.859373553136	29
trabecula morphogenesis(GO:0061383)	16990, 661, 24, 1	1.071	0.772133986347	0.948677543592	24
regulation of endocrine process(GO:0044060)	16990, 10, 44, 1	38.614	0.114986635821	0.425324903056	44
glycerolipid metabolic process(GO:0046486)	16990, 331, 421, 14	1.707	0.246649793406	0.606846806283	421
diacylglycerol metabolic process(GO:0046339)	16990, 109, 22, 1	7.085	0.309280580235	0.664214316764	22
negative regulation of phosphorylation(GO:0042326)	16990, 439, 429, 18	1.624	0.220788335664	0.57610749055	429
cellular response to ethanol(GO:0071361)	16990, 174, 14, 1	6.975	0.270121129429	0.629974331947	14
negative regulation of cardiocyte differentiation(GO:1905208)	16990, 125, 19, 2	14.307	0.0350988238029	0.2300072786	19
DNA strand elongation involved in DNA replication(GO:0006271)	16990, 1576, 12, 2	1.797	0.44180667296	0.771637653209	12
DNA replication initiation(GO:0006270)	16990, 1584, 25, 13	5.578	6.47875335088e-07	8.1341819804e-05	25
regulation of cellular response to drug(GO:2001038)	16990, 546, 25, 2	2.489	0.407468415629	0.744083060138	25
regulation of DNA replication(GO:0006275)	16990, 1858, 106, 29	2.502	2.92895398781e-05	0.00160093962288	106
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger(GO:0007187)	16990, 574, 240, 6	0.74	0.989066693788	1.0	240
regulation of vascular permeability(GO:0043114)	16990, 1314, 32, 1	0.404	0.955329220596	1.0	32
regulation of cholesterol storage(GO:0010885)	16990, 224, 15, 2	10.113	0.0563153164304	0.296363973775	15
positive regulation of lipid storage(GO:0010884)	16990, 224, 22, 2	6.895	0.115689019141	0.42608283466	22
response to dsRNA(GO:0043331)	16990, 945, 52, 4	1.383	0.64762612786	0.896942561999	52
regulation of cardiac muscle contraction by calcium ion signaling(GO:0010882)	16990, 1623, 23, 2	0.91	0.789490887615	0.957260188915	23
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion(GO:0010881)	16990, 1623, 18, 1	0.582	0.847680155143	0.989602287408	18
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum(GO:0010880)	16990, 552, 26, 1	1.184	0.763898565483	0.944074905546	26
regulation of protein import(GO:1904589)	16990, 1645, 51, 7	1.418	0.522058727321	0.829941086007	51
photoperiodism(GO:0009648)	16990, 1484, 24, 1	0.477	0.909740209998	1.0	24
regulation of sequestering of triglyceride(GO:0010889)	16990, 224, 12, 1	6.321	0.28344426271	0.642837133498	12
negative regulation of lipid storage(GO:0010888)	16990, 1757, 19, 1	0.509	0.879022216237	1.0	19
positive regulation of catabolic process(GO:0009896)	16990, 1595, 414, 51	1.312	0.199489591583	0.550513445505	414
regulation of catabolic process(GO:0009894)	16990, 80, 896, 8	1.896	0.384801757583	0.729848759453	896
negative regulation of catabolic process(GO:0009895)	16990, 34, 297, 1	1.683	0.887479555628	1.0	297
protein folding(GO:0006457)	16990, 1970, 214, 37	1.491	0.0654773416405	0.31844895176	214
negative regulation of biosynthetic process(GO:0009890)	16990, 812, 1509, 93	1.29	0.0760883476721	0.343399395828	1509
positive regulation of biosynthetic process(GO:0009891)	16990, 1701, 1961, 245	1.248	0.00190995239471	0.0361687835377	1961
positive regulation of canonical Wnt signaling pathway(GO:0090263)	16990, 951, 95, 10	1.881	0.194619269706	0.542421714096	95
presynaptic membrane organization(GO:0097090)	16990, 1699, 11, 2	1.818	0.430584501143	0.761158195699	11
ribonucleoside monophosphate metabolic process(GO:0009161)	16990, 1526, 52, 10	2.141	0.083437276476	0.359641351414	52
regulation of ventricular cardiac muscle cell membrane repolarization(GO:0060307)	16990, 892, 22, 2	1.732	0.53781842403	0.839359707847	22
organelle disassembly(GO:1903008)	16990, 212, 62, 2	2.585	0.485842983935	0.806385352909	62
regulation of protein autophosphorylation(GO:0031952)	16990, 1517, 47, 5	1.191	0.712154381935	0.924800911746	47
negative regulation of protein autophosphorylation(GO:0031953)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of receptor biosynthetic process(GO:0010869)	16990, 598, 21, 1	1.353	0.698172016753	0.920760541005	21
tertiary alcohol metabolic process(GO:1902644)	16990, 500, 12, 2	5.663	0.123515290998	0.440803131918	12
positive regulation of Wnt signaling pathway(GO:0030177)	16990, 951, 126, 13	1.843	0.143822017793	0.473095402876	126
regulation of adherens junction organization(GO:1903391)	16990, 222, 67, 3	3.427	0.231803924659	0.588486382127	67
regulation of membrane repolarization(GO:0060306)	16990, 892, 33, 2	1.154	0.75735630924	0.943122009455	33
positive regulation of adherens junction organization(GO:1903393)	16990, 369, 31, 3	4.456	0.114188862393	0.424159245623	31
neuron projection development(GO:0031175)	16990, 50, 245, 2	2.774	0.57320664312	0.862319604589	245
plasma membrane bounded cell projection organization(GO:0120036)	16990, 50, 585, 3	1.743	0.761326559089	0.943606940092	585
positive regulation of plasma membrane bounded cell projection assembly(GO:0120034)	16990, 413, 100, 2	0.823	0.93949376628	1.0	100
positive regulation of pathway-restricted SMAD protein phosphorylation(GO:0010862)	16990, 10, 48, 1	35.396	0.125537028019	0.444052353868	48
negative regulation of plasma membrane bounded cell projection assembly(GO:0120033)	16990, 1872, 24, 5	1.891	0.291804190531	0.649804702063	24
positive regulation of triglyceride biosynthetic process(GO:0010867)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of triglyceride biosynthetic process(GO:0010866)	16990, 0, 17, 0	0.0	1.0	1.0	17
response to ethanol(GO:0045471)	16990, 237, 115, 4	2.493	0.322376043316	0.677481662923	115
anterior/posterior axis specification(GO:0009948)	16990, 752, 34, 4	2.658	0.204249576422	0.557180172575	34
response to amyloid-beta(GO:1904645)	16990, 526, 40, 3	2.423	0.349940873044	0.703021983576	40
N-acetylneuraminate metabolic process(GO:0006054)	16990, 140, 11, 1	11.032	0.185268130845	0.533838651771	11
ribosome assembly(GO:0042255)	16990, 216, 15, 1	5.244	0.330238001627	0.684674477511	15
ribosome biogenesis(GO:0042254)	16990, 1916, 21, 8	3.378	0.00760488031907	0.0896017001832	21
regulation of macrophage cytokine production(GO:0010935)	16990, 1982, 14, 6	3.674	0.0139634373896	0.134060147393	14
negative regulation of leukocyte migration(GO:0002686)	16990, 1725, 42, 5	1.173	0.711504860238	0.924800911746	42
positive regulation of leukocyte migration(GO:0002687)	16990, 463, 122, 10	3.008	0.016101216958	0.146126138807	122
positive regulation of cytolysis(GO:0045919)	16990, 812, 11, 1	1.902	0.528053012102	0.833893289204	11
regulation of leukocyte migration(GO:0002685)	16990, 222, 181, 8	3.383	0.0242789043306	0.188966876748	181
regulation of immune system process(GO:0002682)	16990, 1999, 1418, 239	1.433	7.62726290116e-08	1.93090181866e-05	1418
negative regulation of immune system process(GO:0002683)	16990, 848, 420, 43	2.051	0.000129409479184	0.00523075289813	420
negative regulation of telomerase activity(GO:0051974)	16990, 1480, 12, 1	0.957	0.684996094929	0.913819606095	12
negative regulation of carbohydrate metabolic process(GO:0045912)	16990, 1379, 45, 3	0.821	0.895338732693	1.0	45
positive regulation of DNA recombination(GO:0045911)	16990, 1673, 42, 10	2.418	0.0361088029949	0.233445352695	42
negative regulation of DNA recombination(GO:0045910)	16990, 1873, 45, 10	2.016	0.102920400843	0.405444003319	45
regulation of execution phase of apoptosis(GO:1900117)	16990, 67, 36, 1	7.044	0.35558243191	0.707428845257	36
regulation of telomerase activity(GO:0051972)	16990, 1970, 51, 7	1.184	0.696392220538	0.919609486098	51
negative regulation of leukocyte chemotaxis(GO:0002689)	16990, 1671, 16, 3	1.906	0.372255682992	0.72141411571	16
mitochondrion distribution(GO:0048311)	16990, 359, 16, 1	2.958	0.478221172071	0.800084813099	16
regulation of release of cytochrome c from mitochondria(GO:0090199)	16990, 665, 48, 7	3.726	0.0150399463135	0.138852479401	48
amine metabolic process(GO:0009308)	16990, 526, 62, 5	2.605	0.182954247458	0.53012646402	62
amine biosynthetic process(GO:0009309)	16990, 138, 22, 1	5.596	0.354759563943	0.706581160483	22
regulation of DNA-dependent DNA replication(GO:0090329)	16990, 1652, 51, 16	3.227	0.000154548686025	0.00599499338531	51
regulation of chemokine secretion(GO:0090196)	16990, 224, 15, 2	10.113	0.0563153164304	0.296363973775	15
rRNA transcription(GO:0009303)	16990, 220, 18, 2	8.581	0.0770779961142	0.344879219823	18
UV protection(GO:0009650)	16990, 1820, 13, 2	1.436	0.54927553448	0.847179888224	13
regulation of glomerulus development(GO:0090192)	16990, 172, 14, 1	7.056	0.267957950386	0.62780211464	14
negative regulation of protein dephosphorylation(GO:0035308)	16990, 1097, 62, 4	0.999	0.852021953458	0.991586159239	62
adherens junction assembly(GO:0034333)	16990, 222, 34, 1	2.251	0.635443321184	0.893905592869	34
organic hydroxy compound biosynthetic process(GO:1901617)	16990, 644, 184, 5	0.717	0.98666909695	1.0	184
negative regulation of response to cytokine stimulus(GO:0060761)	16990, 52, 59, 1	5.538	0.455793688414	0.78354812054	59
positive regulation of response to cytokine stimulus(GO:0060760)	16990, 1995, 55, 13	2.013	0.0574486347746	0.298732900828	55
regulation of dephosphorylation(GO:0035303)	16990, 1725, 203, 22	1.067	0.836601450094	0.98363553531	203
regulation of response to cytokine stimulus(GO:0060759)	16990, 274, 166, 5	1.868	0.480150572446	0.802191828609	166
regulation of androgen receptor signaling pathway(GO:0060765)	16990, 370, 26, 1	1.766	0.659794930523	0.900673927905	26
formation of extrachromosomal circular DNA(GO:0001325)	16990, 1517, 11, 5	5.091	0.00675542170139	0.0831179709513	11
positive regulation of protein dephosphorylation(GO:0035307)	16990, 1024, 42, 4	1.58	0.534047213913	0.83768910783	42
negative regulation of androgen receptor signaling pathway(GO:0060766)	16990, 0, 15, 0	0.0	1.0	1.0	15
negative regulation of interleukin-1 beta secretion(GO:0050713)	16990, 1772, 14, 2	1.37	0.575384382672	0.863525391779	14
negative regulation of interleukin-1 secretion(GO:0050711)	16990, 1772, 17, 2	1.128	0.677268090076	0.910691258113	17
negative regulation of cytokine secretion(GO:0050710)	16990, 827, 64, 10	3.21	0.00742815217827	0.088374159419	64
positive regulation of interleukin-1 secretion(GO:0050716)	16990, 1982, 35, 10	2.449	0.0292539398998	0.208153033903	35
positive regulation of cytokine secretion(GO:0050715)	16990, 1999, 126, 33	2.226	8.70666800459e-05	0.00377288946866	126
canonical Wnt signaling pathway(GO:0060070)	16990, 94, 77, 3	7.042	0.0548131794151	0.293448772663	77
negative regulation of multicellular organismal process(GO:0051241)	16990, 488, 1149, 62	1.879	3.06057018616e-05	0.00161772995554	1149
response to selenium ion(GO:0010269)	16990, 0, 11, 0	0.0	1.0	1.0	11
magnesium ion transport(GO:0015693)	16990, 1050, 18, 3	2.697	0.232224389891	0.589098241401	18
nuclear body organization(GO:0030575)	16990, 1659, 16, 2	1.28	0.615990026239	0.883396549258	16
collagen catabolic process(GO:0030574)	16990, 239, 42, 14	23.696	5.29079947841e-15	6.36218637279e-12	42
calcium ion-regulated exocytosis of neurotransmitter(GO:0048791)	16990, 1581, 14, 1	0.768	0.759153453925	0.943606940092	14
leukotriene metabolic process(GO:0006691)	16990, 918, 31, 1	0.597	0.907281779921	1.0	31
icosanoid metabolic process(GO:0006690)	16990, 570, 104, 5	1.433	0.656721558713	0.900227475724	104
