Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of regulatory T cell differentiation(GO:0045591)	16990, 122, 14, 1	9.947	0.215713397317	0.725074382317	14
female meiotic nuclear division(GO:0007143)	16990, 1372, 15, 1	0.826	0.751292843626	1.0	15
anion homeostasis(GO:0055081)	16990, 1467, 55, 14	2.948	0.00151695960107	0.0390191212896	55
cellular chemical homeostasis(GO:0055082)	16990, 1944, 692, 109	1.377	0.00500362680262	0.100700606362	692
monovalent inorganic anion homeostasis(GO:0055083)	16990, 223, 25, 2	6.095	0.141126452115	0.620222916773	25
embryonic placenta development(GO:0001892)	16990, 1172, 20, 3	2.174	0.335287199663	0.841824409059	20
maternal placenta development(GO:0001893)	16990, 557, 11, 1	2.773	0.435222696513	0.898081914308	11
placenta development(GO:0001890)	16990, 182, 36, 3	7.779	0.0363378759108	0.33873097506	36
regulation of fat cell differentiation(GO:0045598)	16990, 1358, 121, 12	1.241	0.658989526389	0.994912215212	121
negative regulation of developmental process(GO:0051093)	16990, 1787, 914, 95	0.988	0.966752475987	1.0	914
positive regulation of NF-kappaB transcription factor activity(GO:0051092)	16990, 300, 148, 4	1.531	0.682993021976	1.0	148
positive regulation of DNA-binding transcription factor activity(GO:0051091)	16990, 521, 257, 11	1.396	0.586664288475	0.969270126622	257
regulation of DNA-binding transcription factor activity(GO:0051090)	16990, 568, 407, 23	1.69	0.0892333677812	0.517385935887	407
regulation of respiratory burst(GO:0060263)	16990, 1869, 13, 3	2.098	0.310616475621	0.818665889171	13
regulation of helicase activity(GO:0051095)	16990, 0, 14, 0	0.0	1.0	1.0	14
positive regulation of developmental process(GO:0051094)	16990, 1167, 1318, 103	1.138	0.506400235295	0.936744535715	1318
positive regulation of binding(GO:0051099)	16990, 1918, 179, 30	1.485	0.118076147105	0.593188692292	179
regulation of binding(GO:0051098)	16990, 1992, 367, 47	1.092	0.768982693686	1.0	367
I-kappaB kinase/NF-kappaB signaling(GO:0007249)	16990, 882, 63, 3	0.917	0.888578563276	1.0	63
positive thymic T cell selection(GO:0045059)	16990, 1976, 11, 2	1.563	0.503881294334	0.934213112739	11
positive regulation of synapse assembly(GO:0051965)	16990, 656, 66, 2	0.785	0.926973066205	1.0	66
negative regulation of synapse organization(GO:1905809)	16990, 870, 22, 1	0.888	0.801166689309	1.0	22
negative regulation of potassium ion transmembrane transport(GO:1901380)	16990, 54, 24, 1	13.11	0.210629818558	0.714445759965	24
mitochondrial DNA metabolic process(GO:0032042)	16990, 0, 16, 0	0.0	1.0	1.0	16
positive regulation of phosphoprotein phosphatase activity(GO:0032516)	16990, 1851, 20, 5	2.295	0.169688802048	0.668030858411	20
Golgi to plasma membrane transport(GO:0006893)	16990, 968, 56, 12	3.761	0.000549898151382	0.0187589369372	56
post-translational protein modification(GO:0043687)	16990, 1322, 358, 27	0.969	0.952974133261	1.0	358
cardiolipin metabolic process(GO:0032048)	16990, 1504, 11, 2	2.054	0.380307740843	0.868604099457	11
innervation(GO:0060384)	16990, 1931, 20, 3	1.32	0.603141365818	0.973494251489	20
cell cycle phase transition(GO:0044770)	16990, 59, 237, 1	1.215	0.927994330123	1.0	237
ncRNA catabolic process(GO:0034661)	16990, 854, 28, 2	1.421	0.659429478183	0.994912215212	28
mitotic DNA damage checkpoint(GO:0044773)	16990, 1587, 42, 6	1.529	0.466294396354	0.912226066304	42
mitotic DNA integrity checkpoint(GO:0044774)	16990, 1587, 51, 7	1.469	0.485573158021	0.922435580601	51
ncRNA metabolic process(GO:0034660)	16990, 224, 520, 3	0.438	0.999842886487	1.0	520
cellular response to insulin stimulus(GO:0032869)	16990, 1752, 90, 12	1.293	0.56981523148	0.966417048627	90
signal transduction in absence of ligand(GO:0038034)	16990, 776, 31, 3	2.119	0.395541704512	0.877167213688	31
positive regulation of glial cell differentiation(GO:0045687)	16990, 1091, 38, 4	1.639	0.495618333341	0.92868102196	38
negative regulation of glial cell differentiation(GO:0045686)	16990, 1720, 23, 2	0.859	0.808957497577	1.0	23
regulation of glial cell differentiation(GO:0045685)	16990, 1091, 63, 6	1.483	0.538811693497	0.949355571659	63
positive regulation of epidermis development(GO:0045684)	16990, 1057, 37, 3	1.303	0.683157238379	1.0	37
protein-DNA complex subunit organization(GO:0071824)	16990, 69, 226, 1	1.09	0.940409996263	1.0	226
protein-lipid complex subunit organization(GO:0071825)	16990, 1437, 48, 15	3.695	5.51589249254e-05	0.00353752571855	48
ribonucleoprotein complex subunit organization(GO:0071826)	16990, 415, 232, 2	0.353	0.999627491773	1.0	232
regulation of myoblast fusion(GO:1901739)	16990, 1366, 21, 6	3.554	0.0238938338512	0.274294369508	21
hormone catabolic process(GO:0042447)	16990, 1015, 15, 4	4.464	0.037749750756	0.346519658657	15
response to interleukin-1(GO:0070555)	16990, 341, 106, 6	2.82	0.119431450186	0.594974323186	106
peptidyl-serine dephosphorylation(GO:0070262)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of mesenchymal cell proliferation(GO:0010464)	16990, 891, 34, 6	3.365	0.039047362586	0.350005596015	34
gene expression(GO:0010467)	16990, 1542, 24, 1	0.459	0.91433388583	1.0	24
negative regulation of peptidase activity(GO:0010466)	16990, 575, 249, 17	2.017	0.0442120184836	0.373743073649	249
DNA-templated transcription, initiation(GO:0006352)	16990, 80, 192, 3	3.318	0.307809512245	0.816782175042	192
positive regulation of heart rate(GO:0010460)	16990, 1793, 24, 5	1.974	0.263610198021	0.777528162509	24
mesenchymal cell proliferation(GO:0010463)	16990, 1039, 16, 2	2.044	0.436702731571	0.898081914308	16
forebrain neuron differentiation(GO:0021879)	16990, 0, 14, 0	0.0	1.0	1.0	14
regulation of cytokinesis(GO:0032465)	16990, 697, 87, 6	1.681	0.457567397375	0.908977046699	87
neuroepithelial cell differentiation(GO:0060563)	16990, 59, 23, 1	12.52	0.21387866431	0.720837397578	23
positive regulation of cytokinesis(GO:0032467)	16990, 1415, 39, 4	1.231	0.689804464199	1.0	39
regulation of signaling receptor activity(GO:0010469)	16990, 61, 554, 4	2.011	0.581627415849	0.968408122305	554
response to transforming growth factor beta(GO:0071559)	16990, 1838, 67, 11	1.518	0.348734204863	0.848892472364	67
regulation of synaptic vesicle transport(GO:1902803)	16990, 1266, 85, 4	0.632	0.982711724752	1.0	85
microtubule anchoring(GO:0034453)	16990, 76, 25, 1	8.942	0.274700958164	0.789552733008	25
regulation of tissue remodeling(GO:0034103)	16990, 613, 68, 6	2.446	0.166044756537	0.664455306941	68
negative regulation of tissue remodeling(GO:0034104)	16990, 245, 19, 2	7.3	0.0995028756561	0.546654265411	19
positive regulation of tissue remodeling(GO:0034105)	16990, 613, 30, 4	3.695	0.0902977181208	0.520158112768	30
homotypic cell-cell adhesion(GO:0034109)	16990, 84, 56, 1	3.612	0.560485885749	0.96310232163	56
interleukin-7-mediated signaling pathway(GO:0038111)	16990, 1191, 19, 1	0.751	0.812607642415	1.0	19
interleukin-2-mediated signaling pathway(GO:0038110)	16990, 1191, 11, 1	1.297	0.598202291642	0.971882310851	11
B cell proliferation(GO:0042100)	16990, 1551, 40, 2	0.548	0.956243589838	1.0	40
cellular response to fluid shear stress(GO:0071498)	16990, 1637, 18, 2	1.153	0.672430926219	1.0	18
neuron apoptotic process(GO:0051402)	16990, 915, 40, 4	1.857	0.420548716689	0.888201824399	40
stress-activated MAPK cascade(GO:0051403)	16990, 1188, 72, 8	1.589	0.407912549445	0.880831932492	72
negative regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043518)	16990, 1382, 15, 1	0.82	0.75282203175	1.0	15
import into cell(GO:0098657)	16990, 1987, 487, 101	1.773	1.4183768602e-07	2.84266362399e-05	487
positive regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043517)	16990, 633, 14, 1	1.917	0.552910556359	0.957343331924	14
regulation of DNA damage response, signal transduction by p53 class mediator(GO:0043516)	16990, 633, 32, 1	0.839	0.857971269514	1.0	32
nucleosome positioning(GO:0016584)	16990, 0, 16, 0	0.0	1.0	1.0	16
actin filament organization(GO:0007015)	16990, 993, 231, 34	2.518	1.16173121609e-05	0.000931321191566	231
microtubule-based process(GO:0007017)	16990, 3, 624, 1	9.076	0.518245248881	0.937228591507	624
cytoskeleton organization(GO:0007010)	16990, 87, 854, 12	2.744	0.0189075928901	0.234395674746	854
cell part morphogenesis(GO:0032990)	16990, 3, 237, 1	23.896	0.245902017608	0.756021279524	237
positive regulation of ossification(GO:0045778)	16990, 1108, 81, 5	0.947	0.89384207758	1.0	81
positive regulation of blood pressure(GO:0045777)	16990, 1881, 30, 5	1.505	0.481006121212	0.920484345774	30
response to nitric oxide(GO:0071731)	16990, 1076, 19, 3	2.493	0.268094216708	0.780589093441	19
cellular response to nitric oxide(GO:0071732)	16990, 1076, 16, 3	2.961	0.190926393689	0.682619961716	16
microtubule-based movement(GO:0007018)	16990, 632, 258, 9	0.938	0.951603810771	1.0	258
microtubule depolymerization(GO:0007019)	16990, 0, 18, 0	0.0	1.0	1.0	18
positive regulation of B cell differentiation(GO:0045579)	16990, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of phospholipase activity(GO:0010518)	16990, 281, 57, 3	3.182	0.254829890797	0.771976519663	57
negative regulation of chemokine production(GO:0032682)	16990, 966, 19, 3	2.777	0.22607722977	0.732770535843	19
positive regulation of cell cycle G1/S phase transition(GO:1902808)	16990, 1383, 46, 3	0.801	0.904078175046	1.0	46
viral process(GO:0016032)	16990, 13, 519, 2	5.036	0.343311629274	0.846995912277	519
organophosphate ester transport(GO:0015748)	16990, 1031, 119, 24	3.324	2.63473864263e-06	0.000301740306453	119
negative regulation of interferon-gamma production(GO:0032689)	16990, 966, 32, 2	1.099	0.772885940196	1.0	32
regulation of lymphocyte activation(GO:0051249)	16990, 65, 411, 3	1.908	0.685958523922	1.0	411
regulation of B cell differentiation(GO:0045577)	16990, 508, 27, 1	1.239	0.75328400313	1.0	27
mast cell activation(GO:0045576)	16990, 1243, 20, 2	1.367	0.633148497046	0.98335300962	20
regulation of intracellular protein transport(GO:0033157)	16990, 1698, 229, 26	1.136	0.728163686772	1.0	229
regulation of respiratory gaseous exchange by neurological system process(GO:0002087)	16990, 0, 13, 0	0.0	1.0	1.0	13
mast cell degranulation(GO:0043303)	16990, 1243, 14, 1	0.976	0.704473904147	1.0	14
regulation of isotype switching(GO:0045191)	16990, 1917, 36, 3	0.739	0.909606352255	1.0	36
V(D)J recombination(GO:0033151)	16990, 0, 15, 0	0.0	1.0	1.0	15
macrophage differentiation(GO:0030225)	16990, 948, 17, 3	3.163	0.172881610981	0.67115459953	17
monocyte differentiation(GO:0030224)	16990, 891, 17, 3	3.365	0.155218353841	0.646934025296	17
platelet formation(GO:0030220)	16990, 747, 19, 1	1.197	0.711588490104	1.0	19
negative regulation of calcium-mediated signaling(GO:0050849)	16990, 1142, 31, 3	1.44	0.606232114518	0.974916260088	31
regulation of calcium-mediated signaling(GO:0050848)	16990, 1885, 96, 11	1.033	0.845753821547	1.0	96
protein hexamerization(GO:0034214)	16990, 1356, 13, 2	1.928	0.424597717949	0.891093562529	13
regulation of cytokine biosynthetic process(GO:0042035)	16990, 1957, 97, 12	1.074	0.807726858195	1.0	97
cardiac conduction(GO:0061337)	16990, 1262, 47, 8	2.292	0.0999405222691	0.546654265411	47
negative regulation of cytokine biosynthetic process(GO:0042036)	16990, 1657, 29, 4	1.414	0.562835034253	0.96310232163	29
phagocytosis(GO:0006909)	16990, 1618, 64, 10	1.641	0.290366322175	0.800227125716	64
aminoglycan metabolic process(GO:0006022)	16990, 808, 161, 15	1.959	0.0767850008167	0.485114074445	161
response to leucine(GO:0043201)	16990, 436, 14, 2	5.567	0.130815498042	0.609711768976	14
DNA methylation(GO:0006306)	16990, 693, 46, 3	1.599	0.597697306019	0.971882310851	46
DNA modification(GO:0006304)	16990, 188, 87, 2	2.078	0.615306590471	0.976645929119	87
double-strand break repair(GO:0006302)	16990, 1991, 167, 4	0.204	0.999999937442	1.0	167
postreplication repair(GO:0006301)	16990, 1145, 53, 4	1.12	0.780140438917	1.0	53
regulation of animal organ formation(GO:0003156)	16990, 1976, 34, 6	1.517	0.450898366207	0.904772408871	34
secondary metabolite biosynthetic process(GO:0044550)	16990, 1526, 19, 2	1.172	0.673267322434	1.0	19
positive regulation of ERAD pathway(GO:1904294)	16990, 1648, 15, 2	1.375	0.578587784793	0.968042301339	15
endoplasmic reticulum tubular network organization(GO:0071786)	16990, 1314, 12, 2	2.155	0.373682776576	0.863010200597	12
apoptotic DNA fragmentation(GO:0006309)	16990, 1144, 16, 1	0.928	0.74213135011	1.0	16
DNA catabolic process(GO:0006308)	16990, 1463, 29, 5	2.002	0.27456824814	0.789552733008	29
gene silencing(GO:0016458)	16990, 1258, 106, 7	0.892	0.933523358292	1.0	106
adenylate cyclase-activating G protein-coupled receptor signaling pathway(GO:0007189)	16990, 1629, 125, 18	1.502	0.252832246969	0.768725099824	125
response to prostaglandin(GO:0034694)	16990, 1001, 31, 6	3.285	0.041858058009	0.362117372344	31
response to prostaglandin E(GO:0034695)	16990, 1001, 23, 5	3.69	0.042760325124	0.36662596051	23
cellular component maintenance(GO:0043954)	16990, 985, 46, 7	2.625	0.0789382159536	0.493720739638	46
response to gonadotropin(GO:0034698)	16990, 39, 28, 1	15.559	0.195142896975	0.689239124447	28
diterpenoid metabolic process(GO:0016101)	16990, 1056, 95, 17	2.879	0.000757973901643	0.0235216417219	95
vitamin transmembrane transport(GO:0035461)	16990, 763, 16, 3	4.175	0.103235514944	0.554423600262	16
glycosyl compound biosynthetic process(GO:1901659)	16990, 1757, 41, 1	0.236	0.990251857242	1.0	41
negative regulation of alcohol biosynthetic process(GO:1902931)	16990, 1039, 13, 1	1.258	0.640199481086	0.985712886747	13
positive regulation by host of viral process(GO:0044794)	16990, 0, 14, 0	0.0	1.0	1.0	14
leukocyte chemotaxis(GO:0030595)	16990, 468, 139, 12	3.134	0.0049330722075	0.0996978038574	139
neutrophil chemotaxis(GO:0030593)	16990, 468, 82, 9	3.985	0.00378136958724	0.0801250560116	82
regulation of necroptotic process(GO:0060544)	16990, 1106, 17, 5	4.518	0.0163758211753	0.216678747219	17
ganglion development(GO:0061548)	16990, 1241, 14, 1	0.978	0.704150356515	1.0	14
regulation of response to external stimulus(GO:0032101)	16990, 546, 742, 31	1.3	0.445608028098	0.901756817253	742
vesicle coating(GO:0006901)	16990, 530, 67, 4	1.914	0.452011353546	0.904772408871	67
response to vitamin D(GO:0033280)	16990, 476, 29, 1	1.231	0.762090089108	1.0	29
regulation of mRNA catabolic process(GO:0061013)	16990, 626, 152, 7	1.25	0.75238736287	1.0	152
positive regulation of mRNA catabolic process(GO:0061014)	16990, 508, 45, 2	1.486	0.691402670256	1.0	45
radial glial cell differentiation(GO:0060019)	16990, 0, 12, 0	0.0	1.0	1.0	12
vesicle budding from membrane(GO:0006900)	16990, 1183, 29, 3	1.486	0.578634577579	0.968042301339	29
positive regulation of protein tyrosine kinase activity(GO:0061098)	16990, 1977, 55, 11	1.719	0.200099997466	0.69896949006	55
positive regulation of JNK cascade(GO:0046330)	16990, 164, 137, 5	3.781	0.0761310017095	0.483752508803	137
phosphatidylinositol metabolic process(GO:0046488)	16990, 595, 224, 13	1.657	0.284159865619	0.791733028881	224
phosphatidylethanolamine metabolic process(GO:0046337)	16990, 1301, 19, 7	4.811	0.001772898342	0.0435083725766	19
negative regulation of protein tyrosine kinase activity(GO:0061099)	16990, 1977, 29, 6	1.778	0.3037627853	0.814089255499	29
trabecula morphogenesis(GO:0061383)	16990, 1540, 24, 2	0.919	0.792233905595	1.0	24
regulation of endocrine process(GO:0044060)	16990, 928, 44, 3	1.248	0.726650091651	1.0	44
glycerolipid metabolic process(GO:0046486)	16990, 1574, 421, 81	2.077	4.25928270746e-09	1.42314403935e-06	421
diacylglycerol metabolic process(GO:0046339)	16990, 1230, 22, 6	3.767	0.0182312566953	0.230634200386	22
negative regulation of phosphorylation(GO:0042326)	16990, 1871, 429, 69	1.461	0.0107235583767	0.169115789482	429
cellular response to ethanol(GO:0071361)	16990, 836, 14, 3	4.355	0.0864834880181	0.512481180043	14
negative regulation of cardiocyte differentiation(GO:1905208)	16990, 1717, 19, 2	1.042	0.719616527742	1.0	19
DNA strand elongation involved in DNA replication(GO:0006271)	16990, 0, 12, 0	0.0	1.0	1.0	12
DNA replication initiation(GO:0006270)	16990, 1231, 25, 2	1.104	0.741841456278	1.0	25
regulation of cellular response to drug(GO:2001038)	16990, 255, 25, 1	2.665	0.552751592291	0.957343331924	25
regulation of DNA replication(GO:0006275)	16990, 1538, 106, 6	0.625	0.992352500401	1.0	106
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger(GO:0007187)	16990, 1629, 240, 31	1.347	0.288731236398	0.798296089003	240
regulation of vascular permeability(GO:0043114)	16990, 30, 32, 1	17.698	0.185705323768	0.679896666887	32
regulation of cholesterol storage(GO:0010885)	16990, 673, 15, 3	5.049	0.0666628637221	0.460194355413	15
positive regulation of lipid storage(GO:0010884)	16990, 673, 22, 3	3.443	0.164159522668	0.66111270312	22
response to dsRNA(GO:0043331)	16990, 1119, 52, 4	1.168	0.755357560291	1.0	52
regulation of cardiac muscle contraction by calcium ion signaling(GO:0010882)	16990, 186, 23, 1	3.971	0.438364249016	0.898081914308	23
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion(GO:0010881)	16990, 1851, 18, 2	1.02	0.725890835447	1.0	18
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum(GO:0010880)	16990, 1851, 26, 4	1.412	0.55181304204	0.957343331924	26
regulation of protein import(GO:1904589)	16990, 1976, 51, 5	0.843	0.909497202452	1.0	51
photoperiodism(GO:0009648)	16990, 455, 24, 1	1.556	0.682351569975	1.0	24
regulation of sequestering of triglyceride(GO:0010889)	16990, 1717, 12, 3	2.474	0.230698574712	0.736423012109	12
negative regulation of lipid storage(GO:0010888)	16990, 180, 19, 1	4.968	0.374087757164	0.863010200597	19
positive regulation of catabolic process(GO:0009896)	16990, 1284, 414, 38	1.215	0.528268888154	0.943565920635	414
regulation of catabolic process(GO:0009894)	16990, 1284, 896, 82	1.211	0.27875657627	0.791733028881	896
negative regulation of catabolic process(GO:0009895)	16990, 1187, 297, 26	1.253	0.539466189945	0.949355571659	297
protein folding(GO:0006457)	16990, 759, 214, 7	0.732	0.990397721751	1.0	214
negative regulation of biosynthetic process(GO:0009890)	16990, 193, 1509, 17	0.992	0.971480583609	1.0	1509
positive regulation of biosynthetic process(GO:0009891)	16990, 162, 1961, 24	1.284	0.615683893001	0.976645929119	1961
positive regulation of canonical Wnt signaling pathway(GO:0090263)	16990, 427, 95, 3	1.257	0.796678398095	1.0	95
presynaptic membrane organization(GO:0097090)	16990, 0, 11, 0	0.0	1.0	1.0	11
ribonucleoside monophosphate metabolic process(GO:0009161)	16990, 614, 52, 4	2.129	0.356537450696	0.850778053041	52
regulation of ventricular cardiac muscle cell membrane repolarization(GO:0060307)	16990, 54, 22, 1	14.301	0.192371131916	0.685411218161	22
organelle disassembly(GO:1903008)	16990, 632, 62, 3	1.301	0.739409293491	1.0	62
regulation of protein autophosphorylation(GO:0031952)	16990, 1851, 47, 10	1.953	0.123533732868	0.597783958849	47
negative regulation of protein autophosphorylation(GO:0031953)	16990, 1752, 13, 4	2.984	0.104865382458	0.557967355776	13
regulation of receptor biosynthetic process(GO:0010869)	16990, 180, 21, 1	4.495	0.402930725691	0.880831932492	21
tertiary alcohol metabolic process(GO:1902644)	16990, 426, 12, 1	3.324	0.398685860017	0.877167213688	12
positive regulation of Wnt signaling pathway(GO:0030177)	16990, 1581, 126, 13	1.109	0.790727519816	1.0	126
regulation of adherens junction organization(GO:1903391)	16990, 1751, 67, 12	1.738	0.178418979408	0.672525917688	67
regulation of membrane repolarization(GO:0060306)	16990, 54, 33, 1	9.534	0.286436945301	0.796394050231	33
positive regulation of adherens junction organization(GO:1903393)	16990, 30, 31, 1	18.269	0.180696879547	0.674398268717	31
neuron projection development(GO:0031175)	16990, 532, 245, 8	1.043	0.903625540822	1.0	245
plasma membrane bounded cell projection organization(GO:0120036)	16990, 31, 585, 2	1.874	0.805197662049	1.0	585
positive regulation of plasma membrane bounded cell projection assembly(GO:0120034)	16990, 14, 100, 1	12.136	0.320844247595	0.827885595514	100
positive regulation of pathway-restricted SMAD protein phosphorylation(GO:0010862)	16990, 34, 48, 1	10.411	0.298254548051	0.808683413825	48
negative regulation of plasma membrane bounded cell projection assembly(GO:0120033)	16990, 133, 24, 1	5.323	0.376821984183	0.864709450593	24
positive regulation of triglyceride biosynthetic process(GO:0010867)	16990, 1279, 12, 2	2.214	0.364843316087	0.854496307038	12
regulation of triglyceride biosynthetic process(GO:0010866)	16990, 1279, 17, 2	1.563	0.54974037568	0.956329550459	17
response to ethanol(GO:0045471)	16990, 870, 115, 9	1.528	0.458881063797	0.909068334788	115
anterior/posterior axis specification(GO:0009948)	16990, 1745, 34, 8	2.291	0.0843254592151	0.509843636186	34
response to amyloid-beta(GO:1904645)	16990, 1780, 40, 3	0.716	0.922405940202	1.0	40
N-acetylneuraminate metabolic process(GO:0006054)	16990, 852, 11, 2	3.626	0.210510036757	0.714445759965	11
ribosome assembly(GO:0042255)	16990, 0, 15, 0	0.0	1.0	1.0	15
ribosome biogenesis(GO:0042254)	16990, 0, 21, 0	0.0	1.0	1.0	21
regulation of macrophage cytokine production(GO:0010935)	16990, 1787, 14, 2	1.358	0.579417851702	0.968042301339	14
negative regulation of leukocyte migration(GO:0002686)	16990, 1001, 42, 7	2.829	0.0555306830226	0.424311605936	42
positive regulation of leukocyte migration(GO:0002687)	16990, 1890, 122, 16	1.179	0.682752043925	1.0	122
positive regulation of cytolysis(GO:0045919)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of leukocyte migration(GO:0002685)	16990, 1890, 181, 30	1.49	0.114575092508	0.586800902687	181
regulation of immune system process(GO:0002682)	16990, 1110, 1418, 111	1.198	0.21798232818	0.728390166093	1418
negative regulation of immune system process(GO:0002683)	16990, 1106, 420, 42	1.536	0.0403818772858	0.357135284928	420
negative regulation of telomerase activity(GO:0051974)	16990, 180, 12, 1	7.866	0.241114156277	0.754555890732	12
negative regulation of carbohydrate metabolic process(GO:0045912)	16990, 964, 45, 3	1.175	0.757448987825	1.0	45
positive regulation of DNA recombination(GO:0045911)	16990, 1917, 42, 4	0.844	0.888680795411	1.0	42
negative regulation of DNA recombination(GO:0045910)	16990, 1917, 45, 3	0.591	0.964262756468	1.0	45
regulation of execution phase of apoptosis(GO:1900117)	16990, 438, 36, 3	3.232	0.216374800246	0.725848097618	36
regulation of telomerase activity(GO:0051972)	16990, 180, 51, 1	1.851	0.730125269504	1.0	51
negative regulation of leukocyte chemotaxis(GO:0002689)	16990, 542, 16, 1	1.959	0.56280945583	0.96310232163	16
mitochondrion distribution(GO:0048311)	16990, 627, 16, 2	3.387	0.262022487712	0.777528162509	16
regulation of release of cytochrome c from mitochondria(GO:0090199)	16990, 269, 48, 1	1.316	0.806034653673	1.0	48
amine metabolic process(GO:0009308)	16990, 137, 62, 5	10.001	0.00129970727232	0.0355204089763	62
amine biosynthetic process(GO:0009309)	16990, 398, 22, 2	3.881	0.244447876324	0.756021279524	22
regulation of DNA-dependent DNA replication(GO:0090329)	16990, 456, 51, 1	0.731	0.920489536683	1.0	51
regulation of chemokine secretion(GO:0090196)	16990, 542, 15, 1	2.09	0.537249511908	0.949355571659	15
rRNA transcription(GO:0009303)	16990, 182, 18, 1	5.186	0.35523338285	0.850778053041	18
UV protection(GO:0009650)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of glomerulus development(GO:0090192)	16990, 1838, 14, 3	1.981	0.343750317436	0.846995912277	14
negative regulation of protein dephosphorylation(GO:0035308)	16990, 316, 62, 4	3.469	0.134545353273	0.612433234293	62
adherens junction assembly(GO:0034333)	16990, 1751, 34, 7	1.998	0.188534294284	0.681983297414	34
organic hydroxy compound biosynthetic process(GO:1901617)	16990, 1241, 184, 34	2.53	7.74289456957e-06	0.000677151325084	184
negative regulation of response to cytokine stimulus(GO:0060761)	16990, 361, 59, 3	2.393	0.392616540641	0.877141458655	59
positive regulation of response to cytokine stimulus(GO:0060760)	16990, 0, 55, 0	0.0	1.0	1.0	55
regulation of dephosphorylation(GO:0035303)	16990, 316, 203, 6	1.589	0.58531053676	0.969137239868	203
regulation of response to cytokine stimulus(GO:0060759)	16990, 543, 166, 6	1.131	0.844703213244	1.0	166
regulation of androgen receptor signaling pathway(GO:0060765)	16990, 330, 26, 2	3.96	0.249885071167	0.76459745058	26
formation of extrachromosomal circular DNA(GO:0001325)	16990, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of protein dephosphorylation(GO:0035307)	16990, 1851, 42, 6	1.311	0.600440436529	0.97223630828	42
negative regulation of androgen receptor signaling pathway(GO:0060766)	16990, 330, 15, 2	6.865	0.100259456958	0.546654265411	15
negative regulation of interleukin-1 beta secretion(GO:0050713)	16990, 1992, 14, 3	1.828	0.390237870089	0.875629413617	14
negative regulation of interleukin-1 secretion(GO:0050711)	16990, 345, 17, 1	2.897	0.484617797878	0.922435580601	17
negative regulation of cytokine secretion(GO:0050710)	16990, 1001, 64, 8	2.122	0.157406982725	0.648781137026	64
positive regulation of interleukin-1 secretion(GO:0050716)	16990, 1513, 35, 5	1.604	0.451390493982	0.904772408871	35
positive regulation of cytokine secretion(GO:0050715)	16990, 145, 126, 3	2.79	0.372674751433	0.861583386213	126
canonical Wnt signaling pathway(GO:0060070)	16990, 145, 77, 2	3.043	0.434362240251	0.898081914308	77
negative regulation of multicellular organismal process(GO:0051241)	16990, 1081, 1149, 86	1.176	0.389260628902	0.874926927578	1149
response to selenium ion(GO:0010269)	16990, 673, 11, 2	4.59	0.152950673431	0.6466356215	11
magnesium ion transport(GO:0015693)	16990, 736, 18, 2	2.565	0.361531841219	0.852853436128	18
nuclear body organization(GO:0030575)	16990, 1764, 16, 4	2.408	0.190860109074	0.682619961716	16
collagen catabolic process(GO:0030574)	16990, 251, 42, 1	1.612	0.741267669467	1.0	42
calcium ion-regulated exocytosis of neurotransmitter(GO:0048791)	16990, 0, 14, 0	0.0	1.0	1.0	14
leukotriene metabolic process(GO:0006691)	16990, 1273, 31, 6	2.583	0.10376935918	0.554423600262	31
icosanoid metabolic process(GO:0006690)	16990, 1407, 104, 19	2.206	0.00753363157452	0.135718231736	104
prostaglandin metabolic process(GO:0006693)	16990, 828, 28, 3	2.198	0.363543050996	0.854246250752	28
steroid biosynthetic process(GO:0006694)	16990, 576, 127, 15	3.484	0.000333886231972	0.0133742819793	127
negative regulation of cation channel activity(GO:2001258)	16990, 54, 43, 2	14.634	0.0456319529454	0.382386225902	43
positive regulation of cation channel activity(GO:2001259)	16990, 1898, 65, 10	1.377	0.494477913843	0.92868102196	65
bile acid biosynthetic process(GO:0006699)	16990, 1228, 27, 6	3.075	0.0513384809626	0.406817287364	27
regulation of cation channel activity(GO:2001257)	16990, 54, 155, 2	4.06	0.368483829057	0.858354059116	155
protein peptidyl-prolyl isomerization(GO:0000413)	16990, 1834, 40, 2	0.463	0.972396156856	1.0	40
response to alcohol(GO:0097305)	16990, 454, 216, 11	1.906	0.193324130061	0.68778777041	216
cellular response to alcohol(GO:0097306)	16990, 454, 83, 6	2.705	0.125377525288	0.603063636464	83
adhesion of symbiont to host cell(GO:0044650)	16990, 1845, 11, 2	1.674	0.469011679824	0.912226066304	11
endoderm development(GO:0007492)	16990, 1634, 22, 4	1.891	0.341737435635	0.846995912277	22
cytokine secretion(GO:0050663)	16990, 330, 45, 3	3.432	0.207333213062	0.708793713452	45
positive regulation of receptor biosynthetic process(GO:0010870)	16990, 1627, 11, 1	0.949	0.678901726681	1.0	11
