Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of plasma membrane bounded cell projection assembly(GO:0120034)	16990, 848, 100, 11	2.204	0.0709018302799	0.350307832807	100
positive regulation of pathway-restricted SMAD protein phosphorylation(GO:0010862)	16990, 1991, 48, 5	0.889	0.885470869149	0.987048639769	48
negative regulation of plasma membrane bounded cell projection assembly(GO:0120033)	16990, 1411, 24, 7	3.512	0.0132189121288	0.137032257197	24
positive regulation of triglyceride biosynthetic process(GO:0010867)	16990, 1959, 12, 3	2.168	0.291952220931	0.637733961252	12
regulation of triglyceride biosynthetic process(GO:0010866)	16990, 1959, 17, 4	2.041	0.279097638678	0.624900758205	17
response to ethanol(GO:0045471)	16990, 245, 115, 4	2.412	0.344729802417	0.679666394438	115
anterior/posterior axis specification(GO:0009948)	16990, 6, 34, 1	83.284	0.0580089831141	0.315902742746	34
response to amyloid-beta(GO:1904645)	16990, 856, 40, 7	3.473	0.0206868151728	0.179609351952	40
N-acetylneuraminate metabolic process(GO:0006054)	16990, 341, 11, 1	4.529	0.325830720959	0.666603855238	11
ribosome assembly(GO:0042255)	16990, 544, 15, 1	2.082	0.538244050857	0.808424950284	15
ribosome biogenesis(GO:0042254)	16990, 647, 21, 1	1.25	0.714984015949	0.900943482278	21
regulation of macrophage cytokine production(GO:0010935)	16990, 1121, 14, 3	3.248	0.155853317285	0.495475516286	14
negative regulation of leukocyte migration(GO:0002686)	16990, 585, 42, 3	2.074	0.435968105619	0.744861678958	42
positive regulation of leukocyte migration(GO:0002687)	16990, 676, 122, 7	1.442	0.595936996408	0.84333368912	122
positive regulation of cytolysis(GO:0045919)	16990, 797, 11, 1	1.938	0.525276655392	0.804277106353	11
regulation of leukocyte migration(GO:0002685)	16990, 676, 181, 11	1.527	0.433226263277	0.74289139813	181
regulation of immune system process(GO:0002682)	16990, 18, 1418, 2	1.331	0.941367598733	1.0	1418
negative regulation of immune system process(GO:0002683)	16990, 115, 420, 6	2.111	0.363407446095	0.697243644084	420
negative regulation of telomerase activity(GO:0051974)	16990, 1985, 12, 2	1.427	0.551973275447	0.817886798861	12
negative regulation of carbohydrate metabolic process(GO:0045912)	16990, 1417, 45, 5	1.332	0.624759162727	0.857737420162	45
positive regulation of DNA recombination(GO:0045911)	16990, 1640, 42, 3	0.74	0.919156250639	1.0	42
negative regulation of DNA recombination(GO:0045910)	16990, 65, 45, 2	11.617	0.0656933942472	0.336512488104	45
regulation of execution phase of apoptosis(GO:1900117)	16990, 838, 36, 1	0.563	0.930091584982	1.0	36
regulation of telomerase activity(GO:0051972)	16990, 1985, 51, 9	1.51	0.390271787292	0.718685795129	51
negative regulation of leukocyte chemotaxis(GO:0002689)	16990, 479, 16, 1	2.217	0.534555976076	0.808424950284	16
mitochondrion distribution(GO:0048311)	16990, 1582, 16, 4	2.685	0.148286236992	0.484549456475	16
regulation of release of cytochrome c from mitochondria(GO:0090199)	16990, 16, 48, 1	22.122	0.178297771809	0.524212886555	48
amine metabolic process(GO:0009308)	16990, 237, 62, 1	1.156	0.856975583901	0.976095798855	62
amine biosynthetic process(GO:0009309)	16990, 1040, 22, 1	0.743	0.846970517376	0.972065900401	22
regulation of DNA-dependent DNA replication(GO:0090329)	16990, 13, 51, 1	25.626	0.162775966136	0.504918556954	51
regulation of chemokine secretion(GO:0090196)	16990, 1370, 15, 1	0.827	0.750987006002	0.921063138079	15
rRNA transcription(GO:0009303)	16990, 1018, 18, 3	2.782	0.2204704682	0.574036101446	18
UV protection(GO:0009650)	16990, 1820, 13, 4	2.872	0.115848380848	0.436359210554	13
regulation of glomerulus development(GO:0090192)	16990, 1541, 14, 2	1.575	0.512606799439	0.797167379664	14
negative regulation of protein dephosphorylation(GO:0035308)	16990, 914, 62, 6	1.799	0.367542963127	0.70049065245	62
adherens junction assembly(GO:0034333)	16990, 111, 34, 1	4.502	0.455296275436	0.755752091182	34
organic hydroxy compound biosynthetic process(GO:1901617)	16990, 738, 184, 14	1.752	0.181055195176	0.527803326544	184
negative regulation of response to cytokine stimulus(GO:0060761)	16990, 1959, 59, 7	1.029	0.821609991968	0.95944259805	59
positive regulation of response to cytokine stimulus(GO:0060760)	16990, 1732, 55, 9	1.605	0.333265361986	0.672120080148	55
regulation of dephosphorylation(GO:0035303)	16990, 1459, 203, 22	1.262	0.538862838144	0.808424950284	203
regulation of response to cytokine stimulus(GO:0060759)	16990, 1732, 166, 20	1.182	0.669122956967	0.880521894538	166
regulation of androgen receptor signaling pathway(GO:0060765)	16990, 470, 26, 1	1.39	0.719612378208	0.902678370353	26
formation of extrachromosomal circular DNA(GO:0001325)	16990, 1320, 11, 1	1.17	0.622078959349	0.857458748275	11
positive regulation of protein dephosphorylation(GO:0035307)	16990, 836, 42, 1	0.484	0.956645950057	1.0	42
negative regulation of androgen receptor signaling pathway(GO:0060766)	16990, 470, 15, 1	2.41	0.503860566806	0.792995564534	15
negative regulation of interleukin-1 beta secretion(GO:0050713)	16990, 1654, 14, 3	2.201	0.291155509879	0.636571819327	14
negative regulation of interleukin-1 secretion(GO:0050711)	16990, 1732, 17, 5	2.885	0.0798404409977	0.37466587434	17
negative regulation of cytokine secretion(GO:0050710)	16990, 1732, 64, 10	1.533	0.36416597278	0.698344532477	64
positive regulation of interleukin-1 secretion(GO:0050716)	16990, 1121, 35, 6	2.598	0.105721425588	0.420126477493	35
positive regulation of cytokine secretion(GO:0050715)	16990, 1729, 126, 20	1.56	0.168837860503	0.513502101538	126
canonical Wnt signaling pathway(GO:0060070)	16990, 439, 77, 11	5.529	5.19612336002e-05	0.00333244711489	77
negative regulation of multicellular organismal process(GO:0051241)	16990, 1800, 1149, 166	1.364	0.000352194482878	0.0107218700167	1149
response to selenium ion(GO:0010269)	16990, 0, 11, 0	0.0	1.0	1.0	11
magnesium ion transport(GO:0015693)	16990, 1110, 18, 3	2.551	0.254574979385	0.605070307659	18
nuclear body organization(GO:0030575)	16990, 1103, 16, 3	2.888	0.199673970461	0.551022259274	16
collagen catabolic process(GO:0030574)	16990, 172, 42, 1	2.352	0.646300271597	0.86771567689	42
calcium ion-regulated exocytosis of neurotransmitter(GO:0048791)	16990, 1905, 14, 2	1.274	0.611487809587	0.852366870119	14
leukotriene metabolic process(GO:0006691)	16990, 12, 31, 1	45.672	0.0914020070839	0.397425223778	31
icosanoid metabolic process(GO:0006690)	16990, 19, 104, 2	17.196	0.0404796582727	0.263473824482	104
prostaglandin metabolic process(GO:0006693)	16990, 1975, 28, 7	2.151	0.135309494099	0.464875816447	28
steroid biosynthetic process(GO:0006694)	16990, 498, 127, 7	1.88	0.337682258988	0.675716072177	127
negative regulation of cation channel activity(GO:2001258)	16990, 707, 43, 3	1.677	0.560305643017	0.821696349763	43
positive regulation of cation channel activity(GO:2001259)	16990, 707, 65, 4	1.479	0.626640131971	0.858973791616	65
bile acid biosynthetic process(GO:0006699)	16990, 351, 27, 2	3.586	0.2831248922	0.628440577518	27
regulation of cation channel activity(GO:2001257)	16990, 1736, 155, 20	1.263	0.537425519444	0.808424950284	155
protein peptidyl-prolyl isomerization(GO:0000413)	16990, 0, 40, 0	0.0	1.0	1.0	40
response to alcohol(GO:0097305)	16990, 735, 216, 16	1.712	0.17122996385	0.51506133417	216
cellular response to alcohol(GO:0097306)	16990, 679, 83, 8	2.412	0.100494734292	0.414364042575	83
adhesion of symbiont to host cell(GO:0044650)	16990, 1732, 11, 3	2.675	0.196259752564	0.545040074963	11
endoderm development(GO:0007492)	16990, 1129, 22, 3	2.052	0.371969247328	0.705231407035	22
cytokine secretion(GO:0050663)	16990, 358, 45, 3	3.164	0.239912477523	0.591701528717	45
positive regulation of receptor biosynthetic process(GO:0010870)	16990, 1718, 11, 1	0.899	0.695744957388	0.89050911257	11
negative regulation of endoplasmic reticulum unfolded protein response(GO:1900102)	16990, 984, 11, 2	3.139	0.256720069575	0.605305654244	11
mesoderm development(GO:0007498)	16990, 1458, 53, 10	2.199	0.0722664635475	0.354695601697	53
regulation of ERAD pathway(GO:1904292)	16990, 63, 29, 1	9.299	0.281734767933	0.626910888303	29
BMP signaling pathway(GO:0030509)	16990, 1906, 89, 11	1.102	0.779180014301	0.934529703175	89
organic hydroxy compound metabolic process(GO:1901615)	16990, 738, 432, 31	1.652	0.0460269436092	0.282384692296	432
positive regulation of smooth muscle contraction(GO:0045987)	16990, 579, 31, 3	2.84	0.255984020074	0.605305654244	31
excitatory postsynaptic potential(GO:0060079)	16990, 660, 64, 4	1.609	0.567454415115	0.825568131245	64
response to xenobiotic stimulus(GO:0009410)	16990, 675, 156, 13	2.098	0.07325396557	0.355797449564	156
response to UV(GO:0009411)	16990, 2000, 136, 22	1.374	0.328603579743	0.668040244532	136
response to light stimulus(GO:0009416)	16990, 2000, 292, 45	1.309	0.229362432677	0.581966686086	292
establishment of epithelial cell polarity(GO:0090162)	16990, 1352, 29, 9	3.9	0.0018573313774	0.0357350557012	29
intracellular signal transduction(GO:0035556)	16990, 42, 1562, 9	2.331	0.136326485193	0.466712024042	1562
response to water(GO:0009415)	16990, 335, 15, 2	6.762	0.102163020059	0.417151210938	15
regulation of mitotic spindle checkpoint(GO:1903504)	16990, 1982, 14, 2	1.225	0.632428078881	0.861994632875	14
cellular response to lipopolysaccharide(GO:0071222)	16990, 1668, 154, 17	1.124	0.765284777502	0.929785243694	154
positive regulation of viral transcription(GO:0050434)	16990, 1958, 21, 5	2.066	0.229028849615	0.581966686086	21
amyloid-beta metabolic process(GO:0050435)	16990, 713, 20, 1	1.191	0.718585409047	0.902453216062	20
regulation of catecholamine secretion(GO:0050433)	16990, 446, 62, 1	0.614	0.950922516077	1.0	62
regulation of sterol biosynthetic process(GO:0106118)	16990, 1387, 43, 6	1.709	0.374745979451	0.708377945196	43
apical protein localization(GO:0045176)	16990, 381, 11, 2	8.108	0.0704135572371	0.349695628358	11
negative regulation of transcription by RNA polymerase II(GO:0000122)	16990, 1597, 841, 127	1.607	1.19214837592e-06	0.000232855597945	841
positive regulation of lipid localization(GO:1905954)	16990, 899, 80, 4	0.945	0.894272169892	0.99271847154	80
regulation of cell migration involved in sprouting angiogenesis(GO:0090049)	16990, 1550, 38, 7	2.019	0.19044207653	0.54145351121	38
cell junction organization(GO:0034330)	16990, 969, 208, 35	2.95	1.62755770633e-07	6.02196351343e-05	208
negative regulation of lipid localization(GO:1905953)	16990, 1959, 41, 4	0.846	0.887332374368	0.9882076223	41
regulation of lipid localization(GO:1905952)	16990, 1704, 135, 12	0.886	0.954842849152	1.0	135
semaphorin-plexin signaling pathway involved in neuron projection guidance(GO:1902285)	16990, 672, 13, 2	3.89	0.20112934701	0.553028064711	13
natural killer cell mediated immunity(GO:0002228)	16990, 1530, 22, 5	2.524	0.13762606111	0.468276098079	22
protein transport within plasma membrane(GO:0099632)	16990, 1853, 29, 5	1.581	0.438572309642	0.746864025105	29
toll-like receptor signaling pathway(GO:0002224)	16990, 158, 86, 1	1.25	0.867306530366	0.979282725601	86
cerebral cortex neuron differentiation(GO:0021895)	16990, 49, 13, 1	26.672	0.10313354363	0.41827347796	13
innate immune response in mucosa(GO:0002227)	16990, 0, 19, 0	0.0	1.0	1.0	19
innate immune response activating cell surface receptor signaling pathway(GO:0002220)	16990, 1225, 66, 7	1.471	0.513621211711	0.797713280055	66
pattern recognition receptor signaling pathway(GO:0002221)	16990, 1065, 114, 7	0.98	0.897788043737	0.994555617313	114
cellular iron ion homeostasis(GO:0006879)	16990, 464, 61, 1	0.6	0.95251207229	1.0	61
cellular copper ion homeostasis(GO:0006878)	16990, 408, 14, 3	8.923	0.0169135240604	0.159705674888	14
protein sumoylation(GO:0016925)	16990, 1314, 38, 6	2.042	0.233053260943	0.586341240981	38
histone H4 deacetylation(GO:0070933)	16990, 252, 11, 1	6.129	0.277955058564	0.624709422951	11
skeletal muscle cell differentiation(GO:0035914)	16990, 327, 51, 3	3.056	0.263028952511	0.612968548152	51
cAMP metabolic process(GO:0046058)	16990, 526, 24, 2	2.692	0.373021068358	0.706069893866	24
cellular response to corticosteroid stimulus(GO:0071384)	16990, 960, 60, 10	2.95	0.0124047599869	0.132006406055	60
positive regulation of smooth muscle cell differentiation(GO:0051152)	16990, 1646, 12, 3	2.58	0.21431749932	0.565218803167	12
regulation of striated muscle cell differentiation(GO:0051153)	16990, 1521, 97, 15	1.727	0.139151175194	0.471083447969	97
negative regulation of neurotransmitter secretion(GO:0046929)	16990, 0, 12, 0	0.0	1.0	1.0	12
modulation of transcription in other organism involved in symbiotic interaction(GO:0052312)	16990, 143, 28, 1	4.243	0.447985769121	0.751433990151	28
glucose 6-phosphate metabolic process(GO:0051156)	16990, 1656, 22, 5	2.332	0.168244167322	0.513486322855	22
regulation of cellular carbohydrate metabolic process(GO:0010675)	16990, 1510, 135, 15	1.25	0.61249882489	0.852578257644	135
positive regulation of cellular carbohydrate metabolic process(GO:0010676)	16990, 1510, 60, 7	1.313	0.617392169783	0.855315765166	60
positive regulation of striated muscle cell differentiation(GO:0051155)	16990, 883, 58, 8	2.654	0.0554937672775	0.309298981002	58
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel(GO:1902514)	16990, 137, 11, 1	11.274	0.182160778067	0.530013007095	11
dorsal/ventral pattern formation(GO:0009953)	16990, 96, 52, 5	17.017	0.000115075694119	0.00516390605521	52
regulation of G0 to G1 transition(GO:0070316)	16990, 11, 41, 1	37.672	0.114190129145	0.433166026172	41
oocyte maturation(GO:0001556)	16990, 965, 19, 1	0.927	0.785070703115	0.937786123936	19
establishment of protein localization to plasma membrane(GO:0061951)	16990, 1135, 50, 7	2.096	0.187228944575	0.53637356963	50
DNA demethylation(GO:0080111)	16990, 180, 19, 2	9.936	0.0644256460447	0.332409740162	19
midbody abscission(GO:0061952)	16990, 0, 17, 0	0.0	1.0	1.0	17
cell projection organization(GO:0030030)	16990, 1909, 777, 145	1.661	1.06544538798e-08	7.32113188023e-06	777
histone H3 deacetylation(GO:0070932)	16990, 456, 20, 2	3.726	0.246782728335	0.598298852466	20
ribosomal subunit export from nucleus(GO:0000054)	16990, 1699, 13, 1	0.769	0.75257574887	0.921404733039	13
wound healing, spreading of cells(GO:0044319)	16990, 298, 24, 3	7.127	0.0368060804392	0.251473362092	24
regulation of protein dephosphorylation(GO:0035304)	16990, 914, 134, 9	1.248	0.707870613051	0.896501396067	134
regulation of cholesterol efflux(GO:0010874)	16990, 212, 23, 1	3.484	0.473200531544	0.769991392668	23
regulation of NAD(P)H oxidase activity(GO:0033860)	16990, 0, 11, 0	0.0	1.0	1.0	11
inner cell mass cell proliferation(GO:0001833)	16990, 1798, 11, 3	2.577	0.210414996675	0.561963428098	11
nucleoside bisphosphate biosynthetic process(GO:0033866)	16990, 1781, 57, 10	1.674	0.258994238294	0.607607864411	57
protein-cofactor linkage(GO:0018065)	16990, 0, 11, 0	0.0	1.0	1.0	11
glucocorticoid metabolic process(GO:0008211)	16990, 125, 16, 1	8.495	0.256246650401	0.605305654244	16
estrogen metabolic process(GO:0008210)	16990, 480, 24, 4	5.899	0.0220620753998	0.189636913443	24
regulation of blood pressure(GO:0008217)	16990, 362, 151, 6	1.865	0.412045613031	0.728730437404	151
nitrogen cycle metabolic process(GO:0071941)	16990, 0, 12, 0	0.0	1.0	1.0	12
protein dealkylation(GO:0008214)	16990, 1797, 33, 6	1.719	0.338874392303	0.676077318168	33
endothelial cell development(GO:0001885)	16990, 413, 33, 4	4.986	0.0411264406041	0.264992106571	33
synaptic transmission, cholinergic(GO:0007271)	16990, 660, 24, 1	1.073	0.771797507784	0.932783173411	24
cell death(GO:0008219)	16990, 1853, 832, 138	1.521	6.6580134916e-06	0.000667188435304	832
endothelial cell morphogenesis(GO:0001886)	16990, 1676, 14, 3	2.172	0.297306420128	0.640961688334	14
receptor recycling(GO:0001881)	16990, 1853, 11, 1	0.834	0.720732167779	0.902678370353	11
sterol homeostasis(GO:0055092)	16990, 502, 77, 4	1.758	0.52553907386	0.804277106353	77
gamete generation(GO:0007276)	16990, 13, 441, 2	5.927	0.277239127571	0.624709422951	441
acylglycerol homeostasis(GO:0055090)	16990, 912, 33, 1	0.565	0.920427826846	1.0	33
regulation of toll-like receptor signaling pathway(GO:0034121)	16990, 158, 65, 1	1.654	0.781204914507	0.935262398545	65
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	16990, 1550, 12, 3	2.74	0.192801304173	0.54233984339	12
regulation of non-canonical Wnt signaling pathway(GO:2000050)	16990, 1550, 22, 3	1.495	0.540101393711	0.808928830792	22
regulation of metallopeptidase activity(GO:1905048)	16990, 1953, 13, 2	1.338	0.585605883153	0.838073281156	13
response to toxic substance(GO:0009636)	16990, 125, 369, 7	2.578	0.143600071809	0.477711784643	369
negative regulation of nervous system development(GO:0051961)	16990, 1621, 296, 56	1.983	9.84467468254e-06	0.00094705770446	296
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	16990, 1929, 47, 5	0.937	0.857984440111	0.976394624532	47
response to herbicide(GO:0009635)	16990, 125, 13, 2	20.911	0.0162350624093	0.155869561255	13
pyruvate biosynthetic process(GO:0042866)	16990, 1381, 42, 8	2.343	0.0865511016269	0.386703554218	42
negative regulation of cilium assembly(GO:1902018)	16990, 1108, 11, 3	4.182	0.0874069726088	0.388206406508	11
male meiotic nuclear division(GO:0007140)	16990, 965, 43, 5	2.047	0.295440778771	0.640961236628	43
positive regulation of protein maturation(GO:1903319)	16990, 1362, 25, 3	1.497	0.563439927429	0.823151972245	25
male meiosis I(GO:0007141)	16990, 965, 24, 4	2.934	0.145937694859	0.481070526664	24
regulation of synaptic transmission, glutamatergic(GO:0051966)	16990, 15, 66, 1	17.162	0.230802934469	0.583988487532	66
response to retinoic acid(GO:0032526)	16990, 439, 106, 12	4.381	0.000224752351505	0.00805891004249	106
protein exit from endoplasmic reticulum(GO:0032527)	16990, 0, 23, 0	0.0	1.0	1.0	23
neural tube development(GO:0021915)	16990, 1129, 29, 5	2.595	0.143875075034	0.477711784643	29
2-oxoglutarate metabolic process(GO:0006103)	16990, 157, 16, 1	6.764	0.28998614956	0.635863086136	16
microtubule nucleation(GO:0007020)	16990, 1532, 20, 5	2.773	0.0998381155779	0.413271373433	20
vesicle-mediated transport in synapse(GO:0099003)	16990, 1905, 102, 17	1.486	0.268190758125	0.616743345859	102
response to insecticide(GO:0017085)	16990, 109, 13, 1	11.99	0.184562525083	0.534318816993	13
microvillus organization(GO:0032528)	16990, 1539, 19, 3	1.743	0.43807470974	0.746672371006	19
protein-containing complex disassembly(GO:0032984)	16990, 1497, 230, 23	1.135	0.748356256006	0.920236655388	230
regulation of mitochondrial translation(GO:0070129)	16990, 1677, 25, 1	0.405	0.932922366983	1.0	25
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	16990, 315, 25, 1	2.157	0.606045342304	0.849466346559	25
multi-organism cellular process(GO:0044764)	16990, 1732, 21, 2	0.934	0.771019397092	0.932278355961	21
regulation of autophagosome maturation(GO:1901096)	16990, 1638, 11, 2	1.886	0.414781920812	0.730255898256	11
regulation of histone H3-K9 methylation(GO:0051570)	16990, 390, 24, 2	3.63	0.268423524977	0.616743345859	24
positive regulation of histone H3-K4 methylation(GO:0051571)	16990, 390, 16, 1	2.723	0.49311720663	0.787186750145	16
negative regulation of histone H3-K9 methylation(GO:0051573)	16990, 390, 12, 1	3.63	0.3802262906	0.711073304942	12
positive regulation of histone H3-K9 methylation(GO:0051574)	16990, 261, 11, 1	5.918	0.282793269236	0.627994286716	11
regulation of transmission of nerve impulse(GO:0051969)	16990, 1109, 17, 3	2.704	0.227623110698	0.581966686086	17
negative regulation of actin filament depolymerization(GO:0030835)	16990, 502, 36, 3	2.82	0.270583887461	0.618293823605	36
response to oxygen-containing compound(GO:1901700)	16990, 541, 1315, 66	1.576	0.0028829694537	0.0483173626212	1315
cellular response to oxygen-containing compound(GO:1901701)	16990, 541, 813, 44	1.7	0.00699881874352	0.089990518749	813
cellular response to dexamethasone stimulus(GO:0071549)	16990, 1981, 32, 12	3.216	0.00104377501952	0.0234605506724	32
response to dexamethasone(GO:0071548)	16990, 1981, 42, 14	2.859	0.00141868941807	0.0294133452625	42
regulation of generation of precursor metabolites and energy(GO:0043467)	16990, 16, 113, 1	9.397	0.383884868706	0.713479991684	113
regulation of mRNA metabolic process(GO:1903311)	16990, 23, 275, 1	2.686	0.781733651886	0.935516488316	275
negative regulation of actin filament polymerization(GO:0030837)	16990, 1552, 52, 7	1.474	0.484320612684	0.779385127805	52
negative regulation of cell fate commitment(GO:0010454)	16990, 270, 11, 2	11.441	0.040345488629	0.263223463325	11
regulation of cell size(GO:0008361)	16990, 876, 69, 6	1.687	0.43161963169	0.741460867297	69
negative regulation of Wnt signaling pathway(GO:0030178)	16990, 1644, 162, 34	2.169	0.000165442622036	0.00680153001704	162
negative regulation of immune effector process(GO:0002698)	16990, 13, 117, 1	11.17	0.348557935781	0.682029665638	117
endoplasmic reticulum organization(GO:0007029)	16990, 1582, 42, 6	1.534	0.463094557229	0.761997464979	42
regulation of cell shape(GO:0008360)	16990, 1955, 147, 27	1.596	0.0711365727953	0.35094042579	147
endocytic recycling(GO:0032456)	16990, 866, 30, 6	3.924	0.0200650979757	0.177413825852	30
regulation of protein oligomerization(GO:0032459)	16990, 1582, 42, 3	0.767	0.911704497646	1.0	42
positive regulation of adenylate cyclase activity(GO:0045762)	16990, 0, 12, 0	0.0	1.0	1.0	12
negative regulation of T cell proliferation(GO:0042130)	16990, 1839, 59, 11	1.722	0.202822729516	0.556011955827	59
positive regulation of heterotypic cell-cell adhesion(GO:0034116)	16990, 868, 16, 2	2.447	0.362031615374	0.69628789178	16
activation of protein kinase B activity(GO:0032148)	16990, 1785, 32, 6	1.785	0.306827015586	0.650614104228	32
regulation of heterotypic cell-cell adhesion(GO:0034114)	16990, 250, 26, 1	2.614	0.559746917148	0.821696349763	26
heterotypic cell-cell adhesion(GO:0034113)	16990, 426, 35, 3	3.419	0.195058499277	0.543855889918	35
neurotransmitter catabolic process(GO:0042135)	16990, 761, 21, 2	2.126	0.454898325976	0.755752091182	21
negative regulation of homotypic cell-cell adhesion(GO:0034111)	16990, 1742, 14, 4	2.787	0.128629074224	0.458502276157	14
regulation of homotypic cell-cell adhesion(GO:0034110)	16990, 1742, 24, 7	2.845	0.0386535469838	0.258586315705	24
positive regulation of cell junction assembly(GO:1901890)	16990, 1550, 33, 7	2.325	0.108147885006	0.4235050055	33
negative regulation of T cell apoptotic process(GO:0070233)	16990, 1718, 21, 3	1.413	0.564063997329	0.823151972245	21
positive regulation of lymphocyte apoptotic process(GO:0070230)	16990, 1648, 18, 2	1.145	0.675155649302	0.883261828567	18
neurotransmitter transport(GO:0006836)	16990, 1918, 118, 16	1.201	0.649622352245	0.870182578236	118
response to corticosterone(GO:0051412)	16990, 125, 22, 2	12.356	0.0478017922067	0.28887420313	22
activation of protein kinase activity(GO:0032147)	16990, 1785, 313, 55	1.673	0.00136696474644	0.0287122289537	313
positive regulation of T cell apoptotic process(GO:0070234)	16990, 1648, 14, 2	1.473	0.541672309308	0.809144039681	14
cyclic nucleotide catabolic process(GO:0009214)	16990, 0, 14, 0	0.0	1.0	1.0	14
cranial nerve structural organization(GO:0021604)	16990, 672, 11, 2	4.597	0.152737578999	0.490869561387	11
muscle system process(GO:0003012)	16990, 767, 256, 17	1.471	0.357105570315	0.690940383433	256
regulation of neuron apoptotic process(GO:0043523)	16990, 1817, 199, 39	1.833	0.00169683725283	0.033726393331	199
negative regulation of neuron apoptotic process(GO:0043524)	16990, 1817, 143, 30	1.962	0.00261263721018	0.0450422400752	143
heart process(GO:0003015)	16990, 1582, 17, 1	0.632	0.824798666243	0.960600867949	17
respiratory system process(GO:0003016)	16990, 1675, 13, 5	3.901	0.0228821667374	0.19042079932	13
cranial nerve morphogenesis(GO:0021602)	16990, 169, 12, 2	16.755	0.0229247487999	0.190434535314	12
vascular process in circulatory system(GO:0003018)	16990, 1733, 151, 23	1.493	0.186363010707	0.534966762509	151
cellular component morphogenesis(GO:0032989)	16990, 1681, 441, 75	1.719	4.29104288258e-05	0.00286665503683	441
inner mitochondrial membrane organization(GO:0007007)	16990, 1763, 40, 5	1.205	0.685617517939	0.887017698036	40
mitochondrial membrane organization(GO:0007006)	16990, 16, 118, 2	17.998	0.0390735907301	0.25887599368	118
mitochondrion organization(GO:0007005)	16990, 16, 299, 2	7.103	0.205247092293	0.557117367721	299
nitrogen compound transport(GO:0071705)	16990, 12, 1749, 2	1.619	0.9056144803	0.999313064979	1749
positive regulation of bone resorption(GO:0045780)	16990, 15, 17, 1	66.627	0.054997189622	0.307881561938	17
ventricular system development(GO:0021591)	16990, 1918, 14, 3	1.898	0.367721184498	0.70049065245	14
positive regulation of cell cycle(GO:0045787)	16990, 185, 382, 9	2.164	0.184581167844	0.534318816993	382
cytoplasmic microtubule organization(GO:0031122)	16990, 747, 53, 7	3.004	0.0471495749389	0.286350322545	53
positive regulation of cell adhesion(GO:0045785)	16990, 1423, 391, 43	1.313	0.253285017866	0.604315940445	391
cellular response to organic substance(GO:0071310)	16990, 1733, 1340, 194	1.419	5.41960347192e-06	0.000571323746075	1340
lipid oxidation(GO:0034440)	16990, 245, 78, 1	0.889	0.917836098549	1.0	78
centriole-centriole cohesion(GO:0010457)	16990, 1532, 12, 4	3.697	0.0559618360378	0.310468778941	12
regulation of dendritic spine development(GO:0060998)	16990, 413, 65, 4	2.532	0.27500684893	0.623044721457	65
positive regulation of dendritic spine development(GO:0060999)	16990, 1582, 38, 5	1.413	0.562720764858	0.822883955119	38
regulation of transposition(GO:0010528)	16990, 180, 23, 1	4.104	0.430164307699	0.740464435847	23
positive regulation of vacuole organization(GO:0044090)	16990, 265, 13, 1	4.932	0.339749439514	0.676306275242	13
positive regulation of molecular function(GO:0044093)	16990, 1785, 1732, 213	1.171	0.0788848842109	0.37199636574	1732
negative regulation of molecular function(GO:0044092)	16990, 1732, 1074, 138	1.26	0.0304599023249	0.227857123146	1074
positive regulation of calcium ion transport into cytosol(GO:0010524)	16990, 707, 54, 6	2.67	0.114923499605	0.433894845447	54
kidney morphogenesis(GO:0060993)	16990, 540, 13, 2	4.84	0.15670705412	0.496889375606	13
macromolecule localization(GO:0033036)	16990, 38, 1920, 7	1.63	0.63797339193	0.864117389359	1920
dendritic spine development(GO:0060996)	16990, 838, 13, 1	1.56	0.605975799534	0.849466346559	13
dendritic spine morphogenesis(GO:0060997)	16990, 1580, 18, 1	0.597	0.842261911661	0.969263805205	18
regulation of calcium ion transport into cytosol(GO:0010522)	16990, 446, 96, 8	3.175	0.0270044259567	0.212505018919	96
negative regulation of calcium ion transport into cytosol(GO:0010523)	16990, 836, 18, 5	5.645	0.00721513774402	0.0920552056995	18
positive regulation of intracellular steroid hormone receptor signaling pathway(GO:0033145)	16990, 1298, 13, 2	2.014	0.409453189919	0.728730437404	13
negative regulation of intracellular steroid hormone receptor signaling pathway(GO:0033144)	16990, 2, 36, 1	235.972	0.0246328498237	0.200141904818	36
negative regulation of intracellular estrogen receptor signaling pathway(GO:0033147)	16990, 2, 14, 1	606.786	0.00783459394111	0.0969287737112	14
regulation of intracellular estrogen receptor signaling pathway(GO:0033146)	16990, 2, 40, 1	212.375	0.0281947317363	0.216986655442	40
GTP metabolic process(GO:0046039)	16990, 1971, 31, 5	1.39	0.55122729843	0.81757733748	31
negative regulation of epidermal cell differentiation(GO:0045605)	16990, 1129, 13, 5	5.788	0.00484804513585	0.0687878970602	13
regulation of intracellular steroid hormone receptor signaling pathway(GO:0033143)	16990, 2, 76, 1	111.776	0.0577421471181	0.314903656332	76
T cell differentiation(GO:0030217)	16990, 1659, 104, 13	1.28	0.582131716558	0.835273493233	104
