region	ESCC_1	ESCC_2	ESCC_3	ESCC_4	ESCC_5	ESCC_6	ESCC_7	ESCC_8	ESCC_9	ESCC_10	ESCC_11	ESCC_12	ESCC_13	ESCC_14	ESCC_15	ESCC_16	ESCC_17	ESCC_19	ESCC_20	ESCC_21	ESCC_22	ESCC_Nonmalignant_1	ESCC_Nonmalignant_2	ESCC_Nonmalignant_3	ESCC_Nonmalignant_54M	ESCC_Nonmalignant_53F	EAC_1	EAC_2	EAC_3	EAC_4	EAC_6	GEJ_1	GEJ_2	GEJ_3	GEJ_4	GEJ_5	GEJ_6	GEJ_7	GEJ_Nonmalignant_1	GEJ_Nonmalignant_2	GEJ_Nonmalignant_3	GEJ_Nonmalignant_4	GEJ_Nonmalignant_5	GEJ_Nonmalignant_6	GEJ_Nonmalignant_7
chr4:184447347-184448212	0.174375	0.4935	0.6568125	0.4580625	0.5443125	0.5704375	0.2988125	0.2683125	0.3276875	0.6564375	0.437875	0.239375	0.501066666666667	0.59725	0.5798125	0.1914375	0.680133333333333	0.284466666666667	0.456818181818182	0.615533333333333	0.491125	0.50925	0.2965625	0.4948125	0.4603125	0.7598125	0.31925	0.865285714285714	0.795076923076923	0.906769230769231	0.7298125	0.71125	0.7478125	0.731375	0.57725	0.7460625	0.537625	0.7665	0.7595	0.894	0.741375	0.804875	0.848	0.80525	0.83525
chr12:12604814-12605559	0.379833333333333	0.7665	0.473	0.514666666666667	0.551	0.602916666666667	0.512416666666667	0.5605	0.5835	0.7505	0.749166666666667	0.3625	0.482	0.605166666666667	0.492083333333333	0.656363636363636	0.798545454545455	0.373333333333333	0.2704	0.626125	0.244333333333333	0.662416666666667	0.458714285714286	0.511	0.628416666666667	0.696083333333333	0.675	0.894272727272727	0.851	0.886666666666667	0.746416666666667	0.779833333333333	0.7535	0.91025	0.80525	0.533083333333333	0.74125	0.8405	0.893625	0.86025	0.87375	0.88975	0.87625	0.836083333333333	0.879416666666667
chr11:86622989-86624088	0.521222222222222	0.756222222222222	0.305333333333333	0.607666666666667	0.668888888888889	0.546777777777778	0.629555555555556	0.442666666666667	0.562888888888889	0.412	0.733111111111111	0.557777777777778	0.517222222222222	0.489666666666667	0.45	0.543571428571429	0.421222222222222	0.814555555555556	0.542	0.697625	0.591	0.700333333333333	0.70425	0.432333333333333	0.594111111111111	0.634	0.855555555555556	0.851	0.826888888888889	0.885222222222222	0.706	0.802555555555556	0.862444444444444	0.758333333333333	0.785777777777778	0.863	0.895777777777778	0.848	0.848875	0.99175	0.807125	0.834111111111111	0.818375	0.874375	0.861555555555556
chr11:33635597-33636798	0.5309375	0.6385625	0.4336875	0.522375	0.506625	0.445625	0.4248125	0.416625	0.5636875	0.445875	0.7432	0.435625	0.5608125	0.632733333333333	0.518266666666667	0.60975	0.591466666666667	0.5116	0.486461538461538	0.4820625	0.129066666666667	0.5525625	0.673066666666667	0.410125	0.556625	0.5913125	0.8815	0.6980625	0.734375	0.926	0.669375	0.8475625	0.8471875	0.761875	0.7075	0.664625	0.65275	0.74025	0.88075	0.862466666666667	0.8515625	0.840625	0.7899375	0.7644375	0.8241875
chr2:15389540-15390090	0.5716	0.6906	0.6786	0.5222	0.829	0.4818	0.4696	0.5302	0.668	0.5912	0.7284	0.4932	0.629	0.7206	0.4804	0.4886	0.6836	0.427	0.5768	0.5886	0.4364	0.7918	0.751	0.5194	0.5296	0.5856	0.9134	0.8928	0.9632	0.9708	0.783	0.9786	0.8654	0.8862	0.951	0.7638	0.8124	0.9438	0.937	0.9594	0.8648	0.9314	0.9238	0.9074	0.9532
chr3:184016733-184017154	0.128909090909091	0.340454545454545	0.363181818181818	0.132090909090909	0.444090909090909	0.424272727272727	0.547818181818182	0.235272727272727	0.315090909090909	0.238090909090909	0.279363636363636	0.120818181818182	0.144818181818182	0.366818181818182	0.342272727272727	0.3637	0.557	0.0331818181818182	0.045625	0.233444444444444	0.0874545454545455	0.214636363636364	0.501545454545455	0.393636363636364	0.226272727272727	0.2837	0.330090909090909	0.300333333333333	0.567636363636364	0.482090909090909	0.530636363636364	0.558090909090909	0.475454545454545	0.701363636363636	0.378888888888889	0.683090909090909	0.616	0.569181818181818	0.509090909090909	0.5	0.3875	0.354	0.624875	0.668	0.516333333333333
chr7:129876010-129878275	0.414266666666667	0.6892	0.507066666666667	0.4308	0.7466	0.4904	0.519466666666667	0.5432	0.423466666666667	0.6454	0.485466666666667	0.2986	0.389466666666667	0.512933333333333	0.560733333333333	0.458733333333333	0.804214285714286	0.246666666666667	0.379454545454545	0.472666666666667	0.349666666666667	0.584357142857143	0.653384615384615	0.4548	0.4638	0.564533333333333	0.80875	0.798466666666667	0.714733333333333	0.808933333333333	0.605666666666667	0.774642857142857	0.824466666666667	0.741333333333333	0.725466666666667	0.749733333333333	0.711066666666667	0.801333333333333	0.788857142857143	0.636363636363636	0.721071428571429	0.681666666666667	0.7504	0.631153846153846	0.8032
chr6:2522793-2523424	0.505363636363636	0.374	0.225909090909091	0.339727272727273	0.445818181818182	0.413	0.195636363636364	0.252363636363636	0.249272727272727	0.556	0.339454545454545	0.353272727272727	0.323181818181818	0.520181818181818	0.301727272727273	0.234090909090909	0.339636363636364	0.501272727272727	0.286	0.403545454545455	0.1585	0.368454545454545	0.5857	0.293818181818182	0.328272727272727	0.418090909090909	0.272	0.653636363636364	0.489777777777778	0.757363636363636	0.435818181818182	0.661	0.701	0.701181818181818	0.602090909090909	0.611818181818182	0.460909090909091	0.639818181818182	0.718	0.8778	0.757181818181818	0.765363636363636	0.638545454545455	0.724909090909091	0.691090909090909
chr1:150150947-150151145	0.00725	0.060875	0.088375	0.025875	0.0865	0.036	0.011875	0.0148	0.055375	0.07375	0.039125	0.1585	0.089	0.049	0.210375	0.012375	0.165	0.214285714285714	0.166666666666667	0.1675	0.0185	0.1005	0.0728571428571429	0.15025	0.168875	0.176	0.724714285714286	0.2452	0.238	0.228375	0.236375	0.440875	0.4885	0.2075	0.13925	0.5915	0.2726	0.424875	0.141166666666667	0.233	0.51	0.463333333333333	0.491666666666667	0.523333333333333	0.184333333333333
chr1:205166370-205166640	0.370833333333333	0.746	0.511333333333333	0.620333333333333	0.8965	0.4275	0.578166666666667	0.669833333333333	0.661666666666667	0.759833333333333	0.503333333333333	0.326833333333333	0.6335	0.727833333333333	0.905	0.614666666666667	0.931333333333333	0.5268	0.496	0.5625	0.2065	0.686333333333333	0.637666666666667	0.587833333333333	0.6725	0.685166666666667	0.981666666666667	0.933666666666667	0.961666666666667	0.972166666666667	0.858166666666667	0.922	0.91	0.924666666666667	0.902	0.909333333333333	0.880166666666667	0.943666666666667	0.989333333333333	0.9525	0.9825	0.907166666666667	0.967	0.925833333333333	0.956
chr1:225709033-225709742	0.226	0.720166666666667	0.411833333333333	0.389833333333333	0.615833333333333	0.319666666666667	0.286	0.391833333333333	0.472166666666667	0.152333333333333	0.555	0.369333333333333	0.3725	0.727	0.621833333333333	0.579	0.780833333333333	0.363333333333333	0.294333333333333	0.471333333333333	0.15475	0.563	0.4935	0.298333333333333	0.443666666666667	0.660666666666667	0.619	0.8365	0.639	0.886	0.767333333333333	0.921666666666667	0.609833333333333	0.697	0.794333333333333	0.508166666666667	0.568333333333333	0.704833333333333	0.8365	0.597	0.672333333333333	0.652666666666667	0.7752	0.605	0.825666666666667
chr1:39103407-39104731	0.429153846153846	0.663923076923077	0.349846153846154	0.477	0.527384615384615	0.521692307692308	0.601076923076923	0.443692307692308	0.473923076923077	0.522461538461538	0.515333333333333	0.594923076923077	0.562538461538462	0.545	0.324923076923077	0.444833333333333	0.442625	0.753818181818182	0.387181818181818	0.494615384615385	0.375916666666667	0.606076923076923	0.61725	0.534	0.462076923076923	0.519923076923077	0.7394	0.904416666666667	0.615	0.759888888888889	0.673692307692308	0.745307692307692	0.852923076923077	0.779538461538462	0.612153846153846	0.601846153846154	0.594846153846154	0.694384615384615	0.7995	0.903	0.752153846153846	0.809692307692308	0.793076923076923	0.711153846153846	0.743076923076923
chr22:45612544-45613090	0.107176470588235	0.3095	0.120055555555556	0.394111111111111	0.198111111111111	0.195055555555556	0.297055555555556	0.207	0.273444444444444	0.418111111111111	0.460944444444444	0.577722222222222	0.311	0.582823529411765	0.291647058823529	0.2585	0.298333333333333	0.408428571428571	0.377666666666667	0.113166666666667	0.117277777777778	0.310909090909091	0.366823529411765	0.395611111111111	0.119058823529412	0.562375	0.651352941176471	0.833727272727273	0.82325	0.733823529411765	0.547277777777778	0.776428571428571	0.718055555555556	0.661058823529412	0.728722222222222	0.590555555555556	0.548444444444444	0.7215	0.863083333333333	0.83925	0.851888888888889	0.6942	0.698666666666667	0.7895	0.529307692307692
chr1:246001157-246001606	0.742333333333333	0.759111111111111	0.484	0.593444444444444	0.509444444444444	0.405888888888889	0.342888888888889	0.358	0.531222222222222	0.185444444444444	0.757444444444444	0.517888888888889	0.694111111111111	0.737444444444444	0.359777777777778	0.506555555555556	0.406222222222222	0.682333333333333	0.681125	0.33875	0.826111111111111	0.579555555555556	0.757333333333333	0.456375	0.638444444444444	0.537888888888889	0.924777777777778	0.823111111111111	0.760111111111111	0.782888888888889	0.756444444444444	0.890111111111111	0.850111111111111	0.710555555555556	0.822	0.773444444444444	0.846	0.795555555555556	0.855111111111111	0.985777777777778	0.875111111111111	0.948777777777778	0.898555555555556	0.910666666666667	0.868444444444444
chr22:45781183-45782459	0.491333333333333	0.795583333333333	0.50025	0.671416666666667	0.8645	0.663833333333333	0.492583333333333	0.459166666666667	0.618416666666667	0.773166666666667	0.762333333333333	0.523166666666667	0.634	0.731833333333333	0.726916666666667	0.546333333333333	0.87	0.610166666666667	0.303333333333333	0.576818181818182	0.2936	0.77925	0.731583333333333	0.56125	0.538583333333333	0.713083333333333	0.937833333333333	0.8871	0.887818181818182	0.933916666666667	0.779916666666667	0.92425	0.932583333333333	0.87525	0.911833333333333	0.8575	0.856833333333333	0.902166666666667	0.9521	0.973454545454545	0.938636363636364	0.901555555555556	0.910181818181818	0.9422	0.9538
chr12:13071293-13072211	0.503571428571429	0.725285714285714	0.715714285714286	0.584714285714286	0.816428571428571	0.7	0.807857142857143	0.684571428571429	0.485571428571429	0.85	0.796428571428571	0.428714285714286	0.518	0.701428571428571	0.415857142857143	0.613285714285714	0.823285714285714	0.391571428571429	0.548833333333333	0.586714285714286	0.257	0.642571428571429	0.611714285714286	0.679714285714286	0.646428571428571	0.754142857142857	0.836166666666667	0.961857142857143	0.9708	0.904	0.833714285714286	0.825833333333333	0.877571428571429	0.871142857142857	0.891428571428571	0.756285714285714	0.874	0.912428571428571	0.939428571428571	0.89575	0.87975	0.970333333333333	0.8855	0.922428571428571	0.913571428571429
chr14:89544658-89544846	0.2726	0.6674	0.5274	0.6022	0.4782	0.3464	0.6678	0.3408	0.2896	0.3218	0.7326	0.5218	0.5736	0.6414	0.154	0.4758	0.38525	0.2018	0.411	0.38975	0.21225	0.534	0.4318	0.3912	0.4138	0.6728	0.9418	0.76825	0.8238	0.7556	0.6324	0.9062	0.6786	0.922	0.8364	0.677	0.7902	0.5232	1	1	0.85875	0.9648	0.9428	0.9432	0.9584
chr9:36543377-36544367	0.477769230769231	0.702384615384615	0.651692307692308	0.666615384615385	0.646384615384615	0.579076923076923	0.392538461538462	0.534769230769231	0.418769230769231	0.409076923076923	0.4045	0.290230769230769	0.351692307692308	0.584416666666667	0.723230769230769	0.489	0.679230769230769	0.205571428571429	0.241666666666667	0.475923076923077	0.0666666666666667	0.510230769230769	0.576	0.508	0.598923076923077	0.435307692307692	0.7823	0.751	0.838666666666667	0.901307692307692	0.796615384615385	0.843909090909091	0.785384615384615	0.752538461538461	0.846769230769231	0.738923076923077	0.557375	0.75425	0.8185	0.95825	0.937166666666667	0.740538461538462	0.784	0.771538461538462	0.874
chr2:213129345-213129811	0.124714285714286	0.410285714285714	0.469285714285714	0.305714285714286	0.356857142857143	0.465857142857143	0.590857142857143	0.360166666666667	0.228142857142857	0.277285714285714	0.321571428571429	0.235714285714286	0.301142857142857	0.370142857142857	0.692833333333333	0.412571428571429	0.683714285714286	0.162285714285714	0.327142857142857	0.436714285714286	0.356285714285714	0.430285714285714	0.388142857142857	0.411714285714286	0.416857142857143	0.480142857142857	0.703857142857143	0.785285714285714	0.706142857142857	0.847428571428571	0.507428571428571	0.667857142857143	0.718285714285714	0.658571428571429	0.365142857142857	0.637857142857143	0.472285714285714	0.723714285714286	0.812142857142857	0.783428571428571	0.818142857142857	0.792571428571429	0.697	0.760571428571429	0.767571428571429
chr14:96255827-96257306	0.251538461538462	0.429461538461538	0.351307692307692	0.429538461538462	0.325538461538462	0.274230769230769	0.234	0.337692307692308	0.390076923076923	0.272076923076923	0.378923076923077	0.179923076923077	0.336916666666667	0.410307692307692	0.189307692307692	0.223230769230769	0.368307692307692	0.169833333333333	0.310769230769231	0.305153846153846	0.13125	0.383384615384615	0.370230769230769	0.431384615384615	0.227538461538462	0.335384615384615	0.6345	0.7185	0.535363636363636	0.69525	0.623615384615385	0.6716	0.715076923076923	0.583153846153846	0.710538461538462	0.487	0.749454545454545	0.702384615384615	0.619538461538462	0.7594	0.684	0.66	0.371666666666667	0.611555555555556	0.8055
chr13:106362246-106362915	0.367222222222222	0.604111111111111	0.527444444444444	0.458333333333333	0.576888888888889	0.478	0.321444444444444	0.428666666666667	0.466777777777778	0.540444444444444	0.789857142857143	0.436444444444444	0.411777777777778	0.542222222222222	0.499111111111111	0.437444444444444	0.581111111111111	0.361	0.316222222222222	0.530333333333333	0.315	0.429444444444444	0.601375	0.448777777777778	0.529666666666667	0.617222222222222	0.652555555555556	0.831222222222222	0.707	0.772111111111111	0.704444444444444	0.851888888888889	0.731888888888889	0.780555555555556	0.697555555555556	0.787666666666667	0.656222222222222	0.735333333333333	0.802888888888889	0.804111111111111	0.834444444444444	0.802333333333333	0.796111111111111	0.802444444444444	0.835222222222222
chr10:100402690-100403340	0.571	0.675727272727273	0.522090909090909	0.668272727272727	0.752272727272727	0.545818181818182	0.382818181818182	0.482454545454545	0.538	0.573727272727273	0.747272727272727	0.3932	0.561625	0.712090909090909	0.808545454545455	0.711181818181818	0.774181818181818	0.266	0.286	0.4938	0.2855	0.6261	0.674545454545455	0.586454545454545	0.500181818181818	0.658545454545455	0.807	0.887888888888889	0.8608	0.944909090909091	0.656818181818182	0.906272727272727	0.748636363636364	0.875818181818182	0.867818181818182	0.730454545454545	0.820818181818182	0.802363636363636	0.8362	0.8465	0.8614	0.917888888888889	0.90175	0.828666666666667	0.854363636363636
chr17:42734329-42735195	0.744666666666667	0.6535	0.536666666666667	0.729166666666667	0.758833333333333	0.723333333333333	0.357666666666667	0.666166666666667	0.845333333333333	0.6565	0.758	0.428666666666667	0.665833333333333	0.6685	0.742	0.7362	0.61	0.877833333333333	0.433	0.770833333333333	0.558833333333333	0.883333333333333	0.5734	0.871166666666667	0.646333333333333	0.588166666666667	0.929333333333333	0.919333333333333	0.7258	0.9428	0.864	0.915	0.875	0.783166666666667	0.861	0.845833333333333	0.8945	0.8105	0.7994	0.667	0.829833333333333	0.934666666666667	0.843166666666667	0.805333333333333	0.928666666666667
chr9:78187965-78188790	0.282666666666667	0.445166666666667	0.426833333333333	0.532833333333333	0.664666666666667	0.512	0.545833333333333	0.5435	0.465833333333333	0.452666666666667	0.3815	0.216666666666667	0.413166666666667	0.848666666666667	0.824166666666667	0.6355	0.740333333333333	0.278166666666667	0.467166666666667	0.455833333333333	0.134666666666667	0.560666666666667	0.476333333333333	0.568833333333333	0.495666666666667	0.590833333333333	0.7615	0.893	0.793666666666667	0.843	0.557	0.762	0.718666666666667	0.696166666666667	0.783166666666667	0.783333333333333	0.789166666666667	0.664833333333333	0.817833333333333	0.8854	0.742333333333333	0.758666666666667	0.699833333333333	0.704666666666667	0.815333333333333
chr12:45590809-45592109	0.4335	0.69375	0.497083333333333	0.49675	0.6715	0.588083333333333	0.483333333333333	0.5455	0.683083333333333	0.43625	0.674272727272727	0.401166666666667	0.635916666666667	0.7395	0.678083333333333	0.669166666666667	0.63825	0.482333333333333	0.556363636363636	0.577166666666667	0.173916666666667	0.711272727272727	0.598363636363636	0.586916666666667	0.516636363636364	0.633	0.872416666666667	0.793916666666667	0.759272727272727	0.8406	0.767583333333333	0.81025	0.822916666666667	0.806666666666667	0.76425	0.702583333333333	0.787916666666667	0.80375	0.81475	0.774	0.779	0.772	0.766666666666667	0.845454545454545	0.819
chr3:195187572-195188621	0.3535	0.47375	0.3655	0.460875	0.531	0.456375	0.349428571428571	0.401125	0.49375	0.317625	0.406875	0.289875	0.35475	0.45125	0.433375	0.431875	0.449	0.38975	0.40525	0.51375	0.3035	0.3935	0.499125	0.509	0.418	0.482	0.679625	0.553714285714286	0.632125	0.7625	0.64075	0.75925	0.678875	0.704875	0.74625	0.57875	0.627875	0.81325	0.74375	0.625	0.7795	0.65025	0.739428571428571	0.701125	0.7468
chr1:201344477-201345454	0.222	0.587416666666667	0.337583333333333	0.426583333333333	0.692583333333333	0.198416666666667	0.362090909090909	0.285583333333333	0.348916666666667	0.63525	0.439166666666667	0.207666666666667	0.306	0.6115	0.4428	0.419090909090909	0.444454545454545	0.182363636363636	0.362909090909091	0.222888888888889	0.0229	0.273636363636364	0.4485	0.4075	0.411909090909091	0.551916666666667	0.2675	0.861636363636364	0.642727272727273	0.689428571428571	0.632333333333333	0.76425	0.683666666666667	0.747666666666667	0.771583333333333	0.667916666666667	0.786333333333333	0.78525	0.767714285714286	0.875090909090909	0.7575	0.776	0.736166666666667	0.7417	0.738583333333333
chr15:42955374-42956820	0.550166666666667	0.8245	0.646166666666667	0.671833333333333	0.8185	0.681333333333333	0.780666666666667	0.5505	0.6215	0.765666666666667	0.875166666666667	0.512166666666667	0.593166666666667	0.732333333333333	0.5386	0.6598	0.692	0.7828	0.4664	0.4018	0.5612	0.761333333333333	0.7726	0.596666666666667	0.660833333333333	0.723	0.8744	0.9196	0.916666666666667	0.9462	0.701833333333333	0.9308	0.916166666666667	0.9125	0.931666666666667	0.918666666666667	0.8815	0.903666666666667	0.949	0.80625	0.95875	0.915	0.8648	0.953	0.9375
chr1:167095270-167096025	0.2368	0.3856	0.2896	0.4018	0.3262	0.3377	0.2629	0.3645	0.3367	0.3184	0.505625	0.3153	0.3254	0.361375	0.1218	0.2812	0.4049	0.3103	0.248888888888889	0.3175	0.2818	0.3383	0.251555555555556	0.4199	0.4166	0.4229	0.8064	0.6849	0.544125	0.6682	0.5179	0.8095	0.648	0.5663	0.5497	0.324	0.5304	0.6334	0.7429	0.796	0.8632	0.840125	0.7691	0.766666666666667	0.738
chr9:110185960-110187274	0.53175	0.683	0.450125	0.5365	0.660125	0.500625	0.60225	0.57975	0.518375	0.665625	0.5515	0.440625	0.49575	0.677857142857143	0.49875	0.486	0.750285714285714	0.685125	0.313571428571429	0.561857142857143	0.371625	0.636	0.66625	0.453125	0.603571428571429	0.6395	0.863	0.789375	0.792375	0.889857142857143	0.607875	0.864625	0.906375	0.86	0.855375	0.762375	0.648142857142857	0.70825	0.907857142857143	0.926142857142857	0.822285714285714	0.8276	0.793	0.814714285714286	0.766428571428571
chr7:45033935-45034708	0.520285714285714	0.600857142857143	0.434	0.542857142857143	0.620428571428571	0.466	0.409285714285714	0.407142857142857	0.499571428571429	0.262285714285714	0.577428571428571	0.362142857142857	0.423142857142857	0.539166666666667	0.419428571428571	0.523857142857143	0.698	0.281571428571429	0.2815	0.379	0.41	0.469285714285714	0.666666666666667	0.415714285714286	0.448714285714286	0.544428571428571	0.876285714285714	0.891833333333333	0.7775	0.944714285714286	0.781571428571429	0.857666666666667	0.754142857142857	0.877142857142857	0.816142857142857	0.907	0.881285714285714	0.927428571428571	0.875857142857143	0.962	0.96075	0.902333333333333	0.914428571428571	0.968285714285714	0.95
chr17:55440492-55441450	0.457875	0.664125	0.47825	0.412875	0.709	0.524	0.397	0.49725	0.517375	0.622857142857143	0.65225	0.4635	0.557	0.5115	0.595625	0.559125	0.671142857142857	0.40175	0.418285714285714	0.3155	0.260875	0.610714285714286	0.605875	0.502125	0.568857142857143	0.502	0.791625	0.8054	0.763375	0.896625	0.625875	0.830714285714286	0.721625	0.876142857142857	0.785875	0.825714285714286	0.772625	0.642625	0.840285714285714	0.874166666666667	0.8825	0.7565	0.8934	0.88575	0.863625
chr20:58461770-58462384	0.377727272727273	0.635636363636364	0.432727272727273	0.626818181818182	0.621909090909091	0.542545454545455	0.493	0.550727272727273	0.583909090909091	0.697454545454545	0.580454545454545	0.390454545454545	0.5951	0.843454545454545	0.407	0.4211	0.8217	0.473090909090909	0.274166666666667	0.331125	0.1468	0.500545454545455	0.581666666666667	0.547272727272727	0.538363636363636	0.659727272727273	0.746272727272727	0.9155	0.685833333333333	0.9163	0.723454545454545	0.7286	0.877727272727273	0.817090909090909	0.880545454545455	0.742090909090909	0.460454545454545	0.838727272727273	0.963888888888889	0.9398	0.905142857142857	0.88425	0.952333333333333	0.785555555555556	0.959
chr6:3766129-3766647	0.198666666666667	0.491888888888889	0.308222222222222	0.580666666666667	0.635666666666667	0.333333333333333	0.175111111111111	0.451	0.244111111111111	0.128666666666667	0.543666666666667	0.328333333333333	0.397777777777778	0.287888888888889	0.547222222222222	0.308555555555556	0.578777777777778	0.415	0.406333333333333	0.376555555555556	0.23375	0.508111111111111	0.455875	0.466	0.307	0.405888888888889	0.514888888888889	0.610777777777778	0.587333333333333	0.845222222222222	0.498222222222222	0.771333333333333	0.721	0.784222222222222	0.687888888888889	0.374555555555556	0.747222222222222	0.660666666666667	0.85475	0.713833333333333	0.818857142857143	0.809571428571429	0.814125	0.824142857142857	0.847777777777778
chr5:14156416-14157738	0.191928571428571	0.369785714285714	0.261714285714286	0.279714285714286	0.193142857142857	0.288153846153846	0.196714285714286	0.267857142857143	0.37	0.3835	0.322692307692308	0.216083333333333	0.211846153846154	0.319	0.0996428571428571	0.214923076923077	0.258928571428571	0.3875	0.324285714285714	0.301	0.556214285714286	0.399142857142857	0.395230769230769	0.370714285714286	0.248357142857143	0.263428571428571	0.7595	0.318153846153846	0.471285714285714	0.520071428571429	0.324928571428571	0.454	0.5765	0.442714285714286	0.5095	0.5275	0.649571428571429	0.460214285714286	0.426615384615385	0.475909090909091	0.4525	0.432142857142857	0.489785714285714	0.5505	0.505857142857143
chr7:77833487-77834587	0.205222222222222	0.424888888888889	0.319111111111111	0.381444444444444	0.458777777777778	0.279888888888889	0.454333333333333	0.322666666666667	0.380666666666667	0.329888888888889	0.457875	0.345222222222222	0.424666666666667	0.539	0.376888888888889	0.336555555555556	0.478777777777778	0.285444444444444	0.35	0.433375	0.507	0.504222222222222	0.460111111111111	0.479888888888889	0.314555555555556	0.412555555555556	0.68025	0.601777777777778	0.557888888888889	0.578777777777778	0.544222222222222	0.614333333333333	0.773777777777778	0.588444444444444	0.726888888888889	0.517444444444444	0.581555555555556	0.673777777777778	0.616142857142857	0.719666666666667	0.679222222222222	0.711555555555556	0.659777777777778	0.664444444444444	0.683222222222222
chr17:28338840-28339716	0.6749	0.7676	0.454	0.5103	0.666	0.5931	0.5225	0.4891	0.5097	0.7425	0.690833333333333	0.2987	0.419666666666667	0.5358	0.6233	0.642285714285714	0.622833333333333	0.5545	0.713	0.586333333333333	0.2506	0.5678	0.8504	0.4431	0.4999	0.709	0.936	1	0.64225	1	0.8045	0.9274	0.9429	0.8986	0.8659	0.891714285714286	0.9191	0.9384	1	0.885333333333333	0	0.9708	0.8124	0.840375	0.958
chr11:102223531-102226109	0.3087	0.78435	0.50815	0.49355	0.7189	0.58821052631579	0.4416	0.5358	0.49295	0.6389	0.69655	0.4551	0.6299	0.57575	0.66385	0.642947368421053	0.7396	0.50125	0.4284	0.630384615384615	0.515545454545455	0.6827	0.639052631578947	0.57935	0.5351	0.6631	0.8669	0.8633	0.770263157894737	0.89095	0.78055	0.84415	0.908	0.788736842105263	0.83685	0.83415	0.83835	0.83395	0.7899	0.695	0.830166666666667	0.797941176470588	0.820315789473684	0.817684210526316	0.793176470588235
chr2:159775608-159776790	0.611071428571429	0.803842105263158	0.753666666666667	0.54378947368421	0.839947368421053	0.841894736842105	0.681052631578947	0.646368421052632	0.691894736842105	0.602105263157895	0.8073125	0.588842105263158	0.711578947368421	0.795944444444444	0.705944444444444	0.609625	0.664941176470588	0.592	0.34925	0.560833333333333	0.647538461538462	0.699888888888889	0.593	0.823631578947368	0.711894736842105	0.760944444444444	0.944777777777778	0.909818181818182	0.9145	0.923307692307692	0.884736842105263	0.956736842105263	0.925578947368421	0.853736842105263	0.923947368421053	0.924368421052632	0.82321052631579	0.925578947368421	0.942928571428571	0.946	0.951789473684211	0.922315789473684	0.948421052631579	0.914947368421053	0.900111111111111
chr1:109200840-109201718	0.5834	0.6888	0.5534	0.635	0.6664	0.6392	0.4946	0.5338	0.5554	0.6856	0.5916	0.4108	0.51	0.6902	0.4356	0.633333333333333	0.723	0.37875	0.198	0.467	0.419333333333333	0.5352	0.6685	0.5338	0.647	0.5962	0.7	0.833	0.7812	0.808	0.6968	0.8748	0.825	0.7904	0.7862	0.799	0.8188	0.8936	0.80025	0.7865	0.9035	0.9304	0.7678	0.8224	0.72525
chr16:8645420-8646261	0.565266666666667	0.8178	0.570533333333333	0.598533333333333	0.877	0.705733333333333	0.856133333333333	0.556266666666667	0.6336	0.6742	0.431066666666667	0.4598	0.649066666666667	0.762	0.453133333333333	0.518333333333333	0.6767	0.752285714285714	0.667	0.6055	0.5599	0.695133333333333	0.742928571428571	0.656733333333333	0.712866666666667	0.624428571428571	0.928538461538462	0.900076923076923	0.820166666666667	0.937846153846154	0.843733333333333	0.919933333333333	0.924133333333333	0.834933333333333	0.895066666666667	0.882533333333333	0.932666666666667	0.879266666666667	0.933866666666667	0.91625	0.884066666666667	0.907357142857143	0.849	0.8845	0.869357142857143
chr17:65064215-65065059	0.26	0.5581	0.474	0.5253	0.5302	0.3598	0.3933	0.5292	0.3775	0.3823	0.5922	0.2702	0.3647	0.5211	0.6381	0.346666666666667	0.567666666666667	0.137	0.4255	0.404833333333333	0.1084	0.4276	0.5565	0.4601	0.3848	0.5016	0.723125	0.581	0.6338	0.4535	0.6968	0.8389	0.7391	0.8023	0.7434	0.6909	0.6442	0.7811	0.7698	0.769166666666667	0.822333333333333	1	0.7935	0.811	0.772666666666667
chr5:95859359-95860523	0.325083333333333	0.602	0.371166666666667	0.401	0.608333333333333	0.424833333333333	0.46775	0.43525	0.37275	0.5625	0.55725	0.19875	0.488454545454545	0.568916666666667	0.527	0.42475	0.528181818181818	0.402	0.312	0.336416666666667	0.254416666666667	0.429555555555556	0.4628	0.539666666666667	0.455833333333333	0.538583333333333	0.84125	0.749166666666667	0.697833333333333	0.696909090909091	0.585416666666667	0.75675	0.779416666666667	0.699916666666667	0.655333333333333	0.50125	0.559416666666667	0.73475	0.755416666666667	0.788666666666667	0.770166666666667	0.742666666666667	0.8145	0.732916666666667	0.7805
chr3:121496470-121497459	0.320875	0.522875	0.554375	0.5145	0.879	0.55525	0.442	0.5	0.452125	0.749625	0.541625	0.44625	0.452857142857143	0.686857142857143	0.58025	0.448875	0.72625	0.184625	0.245142857142857	0.648857142857143	0.360375	0.5835	0.675428571428571	0.563875	0.52975	0.464875	0.883	0.879	0.8475	0.931375	0.8455	0.877125	0.85025	0.8815	0.814375	0.86	0.826625	0.929	0.86475	0.92325	0.91225	0.850857142857143	0.903875	0.85075	0.933
