region	EAC_hypoDMRs	ESCC_hypoDMRs
chr11:88027219-88027220	0	0
chr8:22365587-22365588	1	0
chr6:8158015-8158016	0	0
chr6:52483126-52483127	1	0
chr10:7264542-7264543	1	0
chr17:43251824-43251825	0	0
chr2:196259826-196259827	0	0
chr4:148795349-148795350	0	0
chr4:13702116-13702117	0	0
chr3:64189214-64189215	0	0
chr16:88236023-88236024	0	0
chr10:40556751-40556752	0	0
chr20:53800942-53800943	1	0
chr14:95469162-95469163	0	0
chr1:8197914-8197915	0	0
chr1:124736272-124736273	0	0
chr17:76601928-76601929	0	0
chr1:55429337-55429338	0	0
chr6:1263659-1263660	0	0
chr13:88704730-88704731	0	0
chr8:73080704-73080705	1	0
chr17:70089947-70089948	0	0
chr11:114562789-114562790	0	0
chr2:12451826-12451827	0	0
chr11:64566655-64566656	0	0
chr6:10250984-10250985	1	0
chr15:96515506-96515507	0	0
chr12:104408780-104408781	1	0
chr2:102586058-102586059	0	0
chr11:15665597-15665598	0	0
chr9:137512011-137512012	0	0
chr4:71199110-71199111	0	0
chr1:236163276-236163277	1	0
chr20:62430399-62430400	0	0
chr22:44689392-44689393	0	0
chr12:44574799-44574800	0	0
chr7:101729529-101729530	0	0
chr12:58925326-58925327	1	0
chr11:12505338-12505339	0	0
chr3:154944650-154944651	0	0
chr1:64052227-64052228	0	0
chr3:155111042-155111043	0	0
chr4:63717600-63717601	0	0
chr9:72909557-72909558	1	0
chr5:180548818-180548819	1	0
chr22:44747447-44747448	0	0
chr13:77508045-77508046	0	0
chr9:75951038-75951039	0	0
chr7:116426662-116426663	1	0
chr12:132490179-132490180	0	0
chr13:38637004-38637005	0	0
chr11:71701867-71701868	0	0
chr9:6590895-6590896	0	0
chr9:88941871-88941872	0	0
chr1:31549172-31549173	0	0
chr10:110396137-110396138	0	0
chr7:141999475-141999476	0	0
chr5:174461678-174461679	0	0
chr7:21941810-21941811	1	0
chr22:31911952-31911953	1	0
chr6:25974124-25974125	0	0
chr13:17752039-17752040	0	0
chr6:125819202-125819203	0	0
chr16:79401017-79401018	0	0
chr6:17585942-17585943	0	0
chr3:96731276-96731277	0	0
chr20:51661752-51661753	0	0
chr1:40131119-40131120	0	0
chr1:31445078-31445079	0	0
chr4:88145250-88145251	0	0
chr2:201227386-201227387	0	0
chr2:204825243-204825244	0	0
chrY:8570652-8570653	0	0
chr1:207790033-207790034	1	0
chr8:63040367-63040368	0	0
chr10:30687803-30687804	0	0
chr14:67419147-67419148	0	0
chrY:8820231-8820232	0	0
chr3:178518933-178518934	0	0
chr20:9921053-9921054	1	0
chr1:110477325-110477326	0	0
chr6:153816421-153816422	0	0
chr3:96267054-96267055	0	0
chr6:51995585-51995586	0	0
chr15:47727820-47727821	0	0
chr13:114004965-114004966	0	0
chr1:239353739-239353740	1	0
chr1:65090630-65090631	0	0
chr1:109652561-109652562	1	0
chr2:156779947-156779948	0	0
chr5:124908731-124908732	1	0
chr7:108012666-108012667	1	0
chrY:12392290-12392291	0	0
chr8:82002650-82002651	0	0
chr6:84547677-84547678	0	0
chr3:168056872-168056873	1	0
chr7:100141879-100141880	0	0
chr1:218480937-218480938	0	0
chr3:98593766-98593767	0	0
chr3:170466205-170466206	0	0
chr4:74394993-74394994	1	0
chr7:31500910-31500911	0	0
chr11:128292049-128292050	0	0
chr1:8167418-8167419	0	0
chr3:171943960-171943961	1	0
chr22:35589262-35589263	0	0
chr1:212213997-212213998	0	0
chr4:142347484-142347485	0	0
chr10:18976640-18976641	0	0
chr14:65773136-65773137	1	0
chrY:56743397-56743398	0	0
chr22:43100323-43100324	0	0
chr17:77300589-77300590	0	0
chr6:47107244-47107245	0	0
chr18:12373238-12373239	0	0
chr16:19754413-19754414	1	0
chr17:81508161-81508162	0	0
chr2:237965164-237965165	0	0
chr22:44482544-44482545	0	0
chr17:25920215-25920216	0	0
chr17:67963530-67963531	0	0
chr5:42812061-42812062	0	0
chr1:174898572-174898573	1	0
chr6:1601340-1601341	1	0
chr20:47681259-47681260	0	0
chr5:43370327-43370328	0	0
chr13:31485907-31485908	0	0
chr15:39011322-39011323	0	0
chr8:55830473-55830474	1	0
chr1:124631491-124631492	0	0
chr6:154382920-154382921	1	0
chr6:80122859-80122860	0	0
chr14:35356705-35356706	0	0
chr5:57435910-57435911	0	0
chr6:7594956-7594957	1	0
chr9:36006705-36006706	0	0
chr17:71628464-71628465	0	0
chr2:157938196-157938197	0	0
chr13:98063161-98063162	0	0
chr11:110194559-110194560	0	0
chr1:202462665-202462666	1	0
chr9:94871395-94871396	0	0
chr11:44333532-44333533	0	0
chr1:167628208-167628209	0	0
chrX:134807194-134807195	0	0
chr19:32373946-32373947	0	0
chr6:13796919-13796920	0	0
chr6:119595033-119595034	0	0
chr4:16129522-16129523	0	0
chr12:8764990-8764991	0	0
chr6:21360498-21360499	0	0
chrX:78376203-78376204	0	0
chr7:156993862-156993863	0	0
chr14:71325011-71325012	0	0
chr13:51689613-51689614	0	0
chr5:149210461-149210462	0	0
chr1:13488696-13488697	0	0
chr1:123550798-123550799	0	0
chr1:193008157-193008158	0	0
chr17:58659090-58659091	0	0
chr2:189506788-189506789	1	0
chr3:165743124-165743125	0	0
chr1:115711486-115711487	0	0
chr6:158040543-158040544	0	0
chr5:67746386-67746387	0	0
chr6:1068295-1068296	0	0
chr22:40915706-40915707	1	0
chr22:24465830-24465831	0	0
chr4:78560738-78560739	0	0
chr2:215619400-215619401	0	0
chr9:72934438-72934439	0	0
chr11:82680525-82680526	0	0
chr4:187027631-187027632	0	0
chr1:124130151-124130152	0	0
chr1:200564457-200564458	0	0
chr5:116842907-116842908	0	0
chr15:75965350-75965351	1	0
chr15:44979774-44979775	0	0
chr12:120972082-120972083	0	0
chr10:50512001-50512002	0	0
chr1:123692249-123692250	0	0
chr15:57082557-57082558	1	0
chr18:23609853-23609854	1	0
chr2:197148166-197148167	1	0
chr6:105871770-105871771	1	0
chr6:2515316-2515317	1	0
chr15:100759943-100759944	0	0
chr15:64237714-64237715	0	0
chr11:20564967-20564968	0	0
chr20:6691155-6691156	0	0
chr8:35647659-35647660	0	0
chr5:39370768-39370769	0	0
chr13:75771921-75771922	0	0
chr13:40533100-40533101	1	0
chr4:76748876-76748877	0	0
chr3:182760903-182760904	1	0
chr12:29428696-29428697	0	0
chr11:128566058-128566059	0	0
chr1:124659950-124659951	0	0
chr6:3393143-3393144	1	0
chr10:52870841-52870842	0	0
chr15:17000613-17000614	0	0
chr4:4041578-4041579	0	0
chr3:108006265-108006266	0	0
chr1:28172851-28172852	1	0
chr6:49479690-49479691	0	0
chr6:107726659-107726660	0	0
chr1:124630642-124630643	0	0
chr2:90400489-90400490	0	0
chr5:59649326-59649327	1	0
chr2:165804958-165804959	0	0
chr18:11125776-11125777	0	0
chr8:121669825-121669826	1	0
chr10:21727988-21727989	0	0
chr13:26459397-26459398	0	0
chr6:63496491-63496492	0	0
chr4:100231020-100231021	0	0
chr2:209496048-209496049	0	0
chr6:83859518-83859519	0	0
chr19:37982374-37982375	0	0
chr4:160076057-160076058	0	0
chr22:40177625-40177626	0	0
chr2:36059784-36059785	0	0
chr9:84338963-84338964	1	0
chr1:8571739-8571740	1	0
chr2:225513087-225513088	0	0
chr9:123860869-123860870	0	0
chr7:56371722-56371723	0	0
chr22:36419434-36419435	0	0
chr17:45483920-45483921	0	0
chr16:2800143-2800144	0	0
chr19:51807263-51807264	0	0
chr2:229160392-229160393	0	0
chr6:70507315-70507316	0	0
chr19:35006504-35006505	1	0
chr9:106794301-106794302	0	0
chr6:134740628-134740629	0	0
chr7:148462925-148462926	0	0
chr9:83999350-83999351	0	0
chr1:20105969-20105970	0	0
chr15:71656141-71656142	0	0
chr22:37455556-37455557	0	0
chr11:113886118-113886119	0	0
chr7:143046561-143046562	0	0
chr1:86596570-86596571	0	0
chr6:47525524-47525525	1	0
chr7:78449149-78449150	0	0
chr9:35745901-35745902	0	0
chr1:148522823-148522824	0	0
chr6:30824909-30824910	1	0
chr6:46062391-46062392	0	0
chr2:191566057-191566058	0	0
chr10:25079174-25079175	1	0
chr7:88141253-88141254	0	0
chr1:239717503-239717504	1	0
chr7:117435603-117435604	0	0
chr2:56971566-56971567	0	0
chr3:170023301-170023302	1	0
chr3:56942765-56942766	1	0
chr3:178971818-178971819	0	0
chr5:174520594-174520595	1	0
chr1:62760538-62760539	0	0
chr1:143190478-143190479	0	0
chr7:100540213-100540214	1	0
chr7:138934960-138934961	0	0
chr7:24172197-24172198	0	0
chr14:71165527-71165528	0	0
chr9:74901211-74901212	0	0
chr2:63863070-63863071	0	0
chr13:60138439-60138440	0	0
chr4:39043237-39043238	0	0
chr16:10080294-10080295	0	0
chr7:52312084-52312085	0	0
chr4:57705322-57705323	0	0
chr6:129191346-129191347	0	0
chr3:111735546-111735547	0	0
chr10:3744385-3744386	1	0
chr2:227479992-227479993	0	0
chr6:84362133-84362134	0	0
chr18:48930206-48930207	1	0
chr5:127759163-127759164	0	0
chr2:218799205-218799206	0	0
chr20:11230096-11230097	0	0
chr8:8143498-8143499	0	0
chr12:46950273-46950274	0	0
chr11:59858214-59858215	0	0
chr15:93703493-93703494	0	0
chr1:113804893-113804894	0	0
chr11:26593956-26593957	0	0
chr8:29286900-29286901	0	0
chr3:189944477-189944478	0	0
chr20:55103428-55103429	0	0
chr14:58920403-58920404	0	0
chr20:33178958-33178959	0	0
chr2:66784607-66784608	0	0
chr3:124429191-124429192	0	0
chr2:28655087-28655088	1	0
chr6:26327868-26327869	0	0
chr22:42498602-42498603	0	0
chr6:58784849-58784850	0	0
chr15:69761046-69761047	0	0
chr12:120526332-120526333	0	0
chr1:124475748-124475749	0	0
chr4:34181516-34181517	0	0
chr2:200592774-200592775	0	0
chr10:50393987-50393988	1	0
chr6:136607374-136607375	0	0
chr5:95712622-95712623	0	0
chr15:97411197-97411198	0	0
chr19:43872720-43872721	0	0
chr15:85346927-85346928	0	0
chr14:80468755-80468756	1	0
chr11:104669218-104669219	0	0
chr6:60240320-60240321	0	0
chr13:60795321-60795322	0	0
chr2:160434033-160434034	0	0
chr14:68035934-68035935	0	0
chr15:36797388-36797389	0	0
chr4:15918563-15918564	0	0
chr15:96171114-96171115	0	0
chr6:617244-617245	0	0
chr4:140727004-140727005	1	0
chr18:23101958-23101959	0	0
chr17:63295599-63295600	1	0
chr13:46495228-46495229	0	0
chr7:46933759-46933760	0	0
chr10:37290430-37290431	0	0
chr5:34244409-34244410	0	0
chr4:38724385-38724386	0	0
chr4:23888621-23888622	0	0
chr7:97234529-97234530	0	0
chr14:49594896-49594897	1	0
chr1:143235922-143235923	0	0
chr1:248775598-248775599	0	0
chr7:4416488-4416489	0	0
chr1:81179512-81179513	0	0
chr5:149633020-149633021	0	0
chr4:49118580-49118581	0	0
chr2:26778842-26778843	0	0
chr4:88804389-88804390	0	0
chr1:164058335-164058336	0	0
chr2:101349167-101349168	1	0
chr4:168796610-168796611	0	0
chr11:29921616-29921617	0	0
chr6:31690443-31690444	0	0
chr21:36640543-36640544	1	0
chr2:227462489-227462490	0	0
chr3:151150992-151150993	0	0
chr11:39490181-39490182	0	0
chr5:65869959-65869960	1	0
chr13:97021512-97021513	1	0
chr15:90293519-90293520	0	0
chr7:68185973-68185974	0	0
chr7:138388972-138388973	0	0
chr20:50690068-50690069	0	0
chr13:96848596-96848597	0	0
chr1:170146279-170146280	0	0
chr15:96474552-96474553	0	0
chr17:29344524-29344525	1	0
chr13:17656315-17656316	0	0
chr13:33126444-33126445	0	0
chr1:124406505-124406506	0	0
chr14:79764446-79764447	0	0
chr1:168146761-168146762	1	0
chrY:11318785-11318786	0	0
chr3:191476570-191476571	0	0
chr6:89783417-89783418	1	0
chr4:77041632-77041633	1	0
chr10:28218241-28218242	0	0
chr8:73356571-73356572	0	0
chr11:28759555-28759556	0	0
chr13:28476366-28476367	0	0
chr11:96641383-96641384	0	0
chr11:120792444-120792445	0	0
chr19:57499722-57499723	0	0
chr10:122548958-122548959	1	0
chrX:10533963-10533964	0	0
chr20:45219529-45219530	0	0
chr16:15812578-15812579	0	0
chr5:89421241-89421242	0	0
chr7:22894649-22894650	1	0
chr6:139748865-139748866	0	0
chr6:51496013-51496014	0	0
chr2:102636753-102636754	0	0
chr11:66709995-66709996	0	0
chr4:64144029-64144030	0	0
chr4:81845482-81845483	0	0
chr2:195612977-195612978	0	0
chr8:56972909-56972910	0	0
chr2:206585499-206585500	0	0
chr1:123558274-123558275	0	0
chr15:93460975-93460976	0	0
chr2:224249281-224249282	0	0
chr15:73877094-73877095	0	0
chr19:38996163-38996164	0	0
chr12:70816339-70816340	0	0
chr18:42644878-42644879	0	0
chr5:128038773-128038774	0	0
chr12:124233522-124233523	0	0
chr7:118281305-118281306	0	0
chr3:119795273-119795274	0	0
chr11:85077148-85077149	0	0
chr12:122726386-122726387	0	0
chr1:124737197-124737198	0	0
chr15:56932240-56932241	0	0
chr6:165658691-165658692	0	0
chr3:150300945-150300946	0	0
chr6:93082720-93082721	0	0
chr11:125514650-125514651	0	0
chr5:84435949-84435950	0	0
chr11:61949694-61949695	0	0
chr9:68378047-68378048	0	0
chr15:57312322-57312323	1	0
chr20:5582466-5582467	0	0
chr4:186845514-186845515	0	0
chr11:86524399-86524400	0	0
chr1:220444750-220444751	0	0
chr15:98586253-98586254	0	0
chr1:123432560-123432561	0	0
chr6:130955965-130955966	0	0
chr20:32511169-32511170	0	0
chr6:14959428-14959429	0	0
chr6:4936826-4936827	0	0
chr10:12751019-12751020	0	0
chr1:169566065-169566066	0	0
chr1:115317670-115317671	0	0
chr6:121971999-121972000	0	0
chr1:124438261-124438262	0	0
chr6:19860756-19860757	0	0
chr11:37642221-37642222	0	0
chr1:8626612-8626613	0	0
chr13:98803252-98803253	0	0
chr8:60904118-60904119	1	0
chr10:63438926-63438927	0	0
chr2:158232747-158232748	0	0
chr10:99667612-99667613	0	0
chr2:194205948-194205949	0	0
chr6:116036259-116036260	0	0
chr6:119170712-119170713	0	0
chr3:131795596-131795597	0	0
chr2:175619862-175619863	0	0
chr11:26704340-26704341	0	0
chr2:187553554-187553555	1	0
chr14:103193169-103193170	0	0
chr9:87934631-87934632	0	0
chr4:90950711-90950712	0	0
chrX:97109918-97109919	0	0
chr4:146275542-146275543	0	0
chr1:225754975-225754976	1	0
chr12:97313826-97313827	0	0
chr6:82298263-82298264	0	0
chr2:31783734-31783735	0	0
chr21:42955882-42955883	0	0
chr7:47763806-47763807	0	0
chr1:162076039-162076040	0	0
chr17:51805439-51805440	0	0
chr1:124727514-124727515	0	0
chr7:74584628-74584629	1	0
chr12:26523819-26523820	0	0
chr20:31241769-31241770	0	0
chrY:11305347-11305348	0	0
chr3:7876050-7876051	0	0
chr6:135523441-135523442	1	0
chr3:176760140-176760141	0	0
chr11:103924493-103924494	0	0
chr7:46613697-46613698	0	0
chr12:25256133-25256134	1	0
chr3:93979921-93979922	0	0
chr7:123643973-123643974	0	0
chr19:52070565-52070566	0	0
chr6:91720424-91720425	0	0
chr1:22008950-22008951	0	0
chr11:65367293-65367294	0	0
chr22:23745954-23745955	0	0
chr2:208929640-208929641	0	0
chr9:129969309-129969310	1	0
chr1:213573167-213573168	0	0
chr7:79710290-79710291	0	0
chr6:119700808-119700809	0	0
chr3:69243166-69243167	0	0
chrX:37314854-37314855	0	0
chrY:56680529-56680530	0	0
chr2:40516850-40516851	0	0
chr1:118481322-118481323	0	0
chr15:41947665-41947666	0	0
chr19:669118-669119	0	0
chr3:130188140-130188141	0	0
chr13:80592179-80592180	0	0
chr3:78506863-78506864	0	0
chr14:79960390-79960391	0	0
chr16:31535948-31535949	0	0
chr1:192805992-192805993	0	0
chr1:240797218-240797219	0	0
chr10:23834288-23834289	0	0
chr17:24421475-24421476	0	0
chr4:114048109-114048110	0	0
chr8:60424067-60424068	0	0
chr8:107898148-107898149	0	0
chr22:36396107-36396108	0	0
chr2:195308151-195308152	0	0
chr20:49977468-49977469	0	0
chr7:93006668-93006669	0	0
chr6:54054212-54054213	0	0
chr22:28316199-28316200	0	0
chr4:55933867-55933868	0	0
chr19:15073233-15073234	0	0
chr2:196988070-196988071	0	0
chr12:12057097-12057098	0	0
chr17:16505221-16505222	1	0
chr6:114649153-114649154	0	0
chr13:22428297-22428298	0	0
chr12:106145812-106145813	0	0
chr17:17418085-17418086	1	0
chr8:85773880-85773881	0	0
chr20:21325404-21325405	0	0
chrX:44314405-44314406	0	0
chr15:44009224-44009225	0	0
chr9:131546843-131546844	0	0
chr13:17174116-17174117	0	0
chr2:215283382-215283383	0	0
chr22:29065641-29065642	1	0
chr7:117048710-117048711	0	0
chr1:183916267-183916268	0	0
chr2:231245228-231245229	1	0
chr1:124283477-124283478	0	0
chr17:66798889-66798890	0	0
chr17:56604162-56604163	0	0
chr11:12158885-12158886	1	0
chr9:90331468-90331469	0	0
chr2:221794462-221794463	0	0
chr5:124163003-124163004	0	0
chr7:83348128-83348129	0	0
chr17:10724671-10724672	0	0
chr7:83552729-83552730	0	0
chr13:111071547-111071548	0	0
chr8:17158816-17158817	0	0
chr4:110840298-110840299	0	0
chr3:171454270-171454271	1	0
chr11:47056527-47056528	0	0
chr8:10972429-10972430	0	0
chr15:96651502-96651503	0	0
chr5:49646096-49646097	0	0
chr12:93155299-93155300	1	0
chr13:33963781-33963782	0	0
chr4:51212-51213	0	0
chr13:74300360-74300361	0	0
chr2:118654738-118654739	0	0
chrX:27598360-27598361	0	0
chr3:77236243-77236244	0	0
chr4:48071274-48071275	0	0
chr17:73474603-73474604	0	0
chrY:11554424-11554425	0	0
chr7:97342698-97342699	0	0
chr3:105611755-105611756	0	0
chr10:22029439-22029440	0	0
chr2:172783315-172783316	0	0
chr2:169012347-169012348	0	0
chr20:38110193-38110194	0	0
chr6:146905579-146905580	0	0
chr9:105672917-105672918	0	0
chrX:39755707-39755708	0	0
chr7:157405152-157405153	0	0
chr1:124328859-124328860	0	0
chr22:20843749-20843750	0	0
chr9:41741281-41741282	0	0
chr7:55181463-55181464	0	0
chr1:54231321-54231322	0	0
chr4:113565047-113565048	0	0
chr10:28592991-28592992	0	0
chr9:110710441-110710442	0	0
chr4:49094952-49094953	0	0
chr3:195453328-195453329	0	0
chr6:88917019-88917020	0	0
chr1:201309622-201309623	0	0
chr13:94722765-94722766	0	0
chr10:32798005-32798006	0	0
chr9:41054073-41054074	0	0
chr4:148123293-148123294	0	0
chr13:107004254-107004255	0	0
chr2:66346264-66346265	0	0
chr2:163626723-163626724	0	0
chr11:83544229-83544230	0	0
chr6:136716474-136716475	0	0
chr11:128472270-128472271	0	0
chr18:12741607-12741608	0	0
chr1:38969287-38969288	1	0
chr1:124562266-124562267	0	0
chr11:27188220-27188221	1	0
chr11:21841024-21841025	0	0
chr6:30869563-30869564	0	0
chr2:130972783-130972784	0	0
chr10:118062933-118062934	1	0
chr2:191447172-191447173	0	0
chr8:37336874-37336875	0	0
chr9:41098675-41098676	0	0
chr7:123242989-123242990	0	0
chr10:64508294-64508295	0	0
chr22:33111053-33111054	0	0
chr12:7982498-7982499	0	0
chrX:15598152-15598153	0	0
chr1:236349749-236349750	1	0
chr2:8609692-8609693	0	0
chr2:181660547-181660548	0	0
chr20:33278219-33278220	0	0
chr4:49635399-49635400	0	0
chr7:138030176-138030177	0	0
chr6:167706388-167706389	0	0
chrY:11551836-11551837	0	0
chr12:75934671-75934672	0	0
chr7:132178397-132178398	0	0
chr2:2329022-2329023	0	0
chr6:11779107-11779108	1	0
chr8:81149809-81149810	0	0
chr1:121511642-121511643	0	0
chr2:176508086-176508087	0	0
chr2:16400398-16400399	0	0
chr14:31229840-31229841	0	0
chr9:81911861-81911862	0	0
chr11:101211731-101211732	0	0
chr21:30272898-30272899	0	0
chr4:96305194-96305195	0	0
chr1:152393109-152393110	0	0
chrY:11327659-11327660	0	0
chr7:45348049-45348050	0	0
chr12:115452132-115452133	0	0
chr7:68822027-68822028	0	0
chr10:110522923-110522924	1	0
chr15:68529251-68529252	0	0
chr10:58821517-58821518	0	0
chr6:11785839-11785840	1	0
chr7:131823198-131823199	0	0
chr11:102975045-102975046	0	0
chr12:7907381-7907382	0	0
chr20:59308972-59308973	0	0
chr6:169355127-169355128	0	0
chr6:142756564-142756565	1	0
chrX:40054922-40054923	0	0
chr13:16690143-16690144	0	0
chr9:92736179-92736180	0	0
chr7:99224520-99224521	0	0
chr6:113719182-113719183	0	0
chr2:237595114-237595115	0	0
chrY:11563653-11563654	0	0
chr6:116146295-116146296	1	0
chr3:37504731-37504732	0	0
chr3:123601107-123601108	0	0
chr1:145465611-145465612	0	0
chr1:66955135-66955136	0	0
chrY:11643700-11643701	0	0
chr2:31992364-31992365	0	0
chr1:123798509-123798510	0	0
chr14:70987220-70987221	0	0
chr5:59161488-59161489	0	0
chr6:108725460-108725461	0	0
chr1:3293429-3293430	0	0
chr14:34232969-34232970	0	0
chr1:148286135-148286136	0	0
chr16:58024808-58024809	0	0
chr15:48761935-48761936	1	0
chr17:27797939-27797940	1	0
chr12:21638226-21638227	0	0
chr2:195342096-195342097	0	0
chr4:41303837-41303838	0	0
chr6:137904661-137904662	0	0
chr3:121970135-121970136	1	0
chr4:53908984-53908985	0	0
chr1:101606063-101606064	0	0
chr7:56779686-56779687	0	0
chr1:159282262-159282263	0	0
chr7:64744926-64744927	0	0
chr2:173352113-173352114	0	0
chr9:115495285-115495286	1	0
chr1:23452234-23452235	0	0
chr12:32258771-32258772	0	0
chrX:133723966-133723967	0	0
chr12:132471299-132471300	0	0
chr22:43812379-43812380	0	0
chr4:73740347-73740348	0	0
chrX:121481633-121481634	0	0
chr7:46546052-46546053	0	0
chr13:73194562-73194563	1	0
chr1:123049465-123049466	0	0
chr11:81040011-81040012	0	0
chrX:102177677-102177678	0	0
chr13:57866094-57866095	0	0
chr18:9899170-9899171	1	0
chr10:29141947-29141948	0	0
chr2:102803481-102803482	1	0
chr3:112321970-112321971	1	0
chrY:20745227-20745228	0	0
chr6:52062433-52062434	0	0
chr4:108955037-108955038	0	0
chr11:62054685-62054686	0	0
chr11:3520012-3520013	0	0
chr4:108536616-108536617	0	0
chr16:20659630-20659631	0	0
chr20:49583810-49583811	0	0
chr2:38284988-38284989	0	0
chr1:124603038-124603039	0	0
chr20:45016447-45016448	0	0
chr8:85323786-85323787	0	0
chr18:3771162-3771163	0	0
chr3:168867787-168867788	0	0
chr15:47048176-47048177	0	0
chr1:101295510-101295511	0	0
chr1:163196216-163196217	0	0
chr11:117072693-117072694	0	0
chr4:85734635-85734636	0	0
chrX:43225783-43225784	0	0
chr8:114996994-114996995	0	0
chr2:207746288-207746289	0	0
chr1:124197014-124197015	0	0
chr17:31425334-31425335	0	0
chr17:15474123-15474124	1	0
chr10:50550656-50550657	1	0
chr1:82920666-82920667	0	0
chr1:56142524-56142525	0	0
chr6:27688131-27688132	0	0
chr5:135423316-135423317	0	0
chr10:111360873-111360874	0	0
chr1:123528001-123528002	0	0
chr8:93110048-93110049	0	0
chr13:108769534-108769535	0	0
chr7:240320-240321	0	0
chr1:221335574-221335575	0	0
chr20:49535180-49535181	0	0
chr13:89247197-89247198	0	0
chr16:76138232-76138233	0	0
chr12:97936414-97936415	0	0
chr14:73945303-73945304	1	0
chr5:18782721-18782722	0	0
chr1:219310466-219310467	0	0
chr12:31896779-31896780	0	0
chr1:192402680-192402681	0	0
chr4:101169106-101169107	1	0
chr2:109214154-109214155	0	0
chr1:159910551-159910552	0	0
chr5:163571915-163571916	0	0
chr6:90688299-90688300	0	0
chr4:123936615-123936616	0	0
chr4:23877863-23877864	0	0
chr5:108531670-108531671	0	0
chr5:159792370-159792371	0	0
chr1:124499216-124499217	0	0
chr2:196900779-196900780	0	0
chr1:124084482-124084483	0	0
chrX:154124043-154124044	0	0
chr20:6710099-6710100	1	0
chr22:18387574-18387575	0	0
chr20:46216117-46216118	0	0
chr8:73136322-73136323	0	0
chr9:16394643-16394644	0	0
chr6:154387635-154387636	0	0
chr16:49900506-49900507	0	0
chrX:39309935-39309936	0	0
chr7:16658106-16658107	0	0
chr5:173885639-173885640	1	0
chrY:56692418-56692419	0	0
chr4:156976783-156976784	0	0
chr19:38784532-38784533	1	0
chr5:173855471-173855472	0	0
chr22:24601702-24601703	0	0
chr6:161344854-161344855	0	0
chr14:37567161-37567162	0	0
chr5:76458283-76458284	0	0
chr15:101788789-101788790	0	0
chr11:115489176-115489177	0	0
chr1:3349285-3349286	0	0
chr14:56660097-56660098	0	0
chr12:25769159-25769160	0	0
chr4:143090654-143090655	0	0
chr12:12282884-12282885	0	0
chr4:96638297-96638298	0	0
chrX:48864485-48864486	0	0
chr10:17059269-17059270	0	0
chr1:158457918-158457919	0	0
chr4:143095809-143095810	0	0
chr2:81412913-81412914	0	0
chr11:78715924-78715925	0	0
chr3:177432068-177432069	0	0
chr4:123744795-123744796	0	0
chr1:124613479-124613480	0	0
chr4:121454352-121454353	0	0
chr13:42072218-42072219	1	0
chr20:31065080-31065081	0	0
chr10:40615726-40615727	0	0
chr22:27108095-27108096	0	0
chr15:93955367-93955368	0	0
chr9:2771398-2771399	1	0
chr15:99156344-99156345	0	0
chr4:74560066-74560067	0	0
chr20:4547060-4547061	0	0
chr1:123980080-123980081	0	0
chr4:114400700-114400701	0	0
chr6:22638483-22638484	0	0
chr1:124397327-124397328	0	0
chr4:68129894-68129895	0	0
chr2:200259869-200259870	0	0
chr1:122922861-122922862	0	0
chr10:80662695-80662696	0	0
chr4:21769600-21769601	0	0
chr1:193674595-193674596	1	0
chr1:67376493-67376494	0	0
chr7:8570810-8570811	0	0
chr7:104884195-104884196	0	0
chr2:116477613-116477614	0	0
chr11:26324072-26324073	0	0
chr4:72779526-72779527	0	0
chr7:83852425-83852426	0	0
chr1:227396899-227396900	1	0
chr10:35365011-35365012	1	0
chr11:106462358-106462359	0	0
chr2:203814621-203814622	0	0
chrY:11556239-11556240	0	0
chr16:57268983-57268984	0	0
chr10:67791369-67791370	0	0
chr9:127068171-127068172	0	0
chr16:63080843-63080844	0	0
chr9:71079577-71079578	0	0
chr7:46513097-46513098	0	0
chr20:28548922-28548923	0	0
chr1:227323696-227323697	1	0
chr1:122524648-122524649	0	0
chr5:109016224-109016225	0	0
chr3:93913784-93913785	0	0
chr1:124307898-124307899	0	0
chr1:124031755-124031756	0	0
chr8:62509630-62509631	0	0
chr6:38264661-38264662	0	0
chr6:167806564-167806565	1	0
chr16:20084804-20084805	0	0
chr17:30005869-30005870	1	0
chr4:158920584-158920585	0	0
chr4:242377-242378	0	0
chr10:40019775-40019776	0	0
chr7:123209960-123209961	0	0
chr6:43937554-43937555	0	0
chr3:17877625-17877626	0	0
chr7:129423890-129423891	0	0
chr8:9794044-9794045	0	0
chr20:50471355-50471356	1	0
chr1:221440219-221440220	0	0
chr4:49123587-49123588	0	0
chr1:124517045-124517046	0	0
chr12:65182519-65182520	1	0
chr10:25447588-25447589	0	0
chr5:91787969-91787970	0	0
chr11:89235220-89235221	0	0
chr3:104607063-104607064	0	0
chr7:69800757-69800758	0	0
chr4:46073928-46073929	0	0
chr5:121004136-121004137	0	0
chr5:17595325-17595326	0	0
chr4:83114939-83114940	0	0
chr2:44136431-44136432	0	0
chr2:144465011-144465012	0	0
chr11:100106097-100106098	0	0
chr3:83883907-83883908	0	0
chr1:123101540-123101541	0	0
chr5:149227301-149227302	0	0
chr3:177868589-177868590	0	0
chr10:85410639-85410640	0	0
chr10:100301406-100301407	0	0
chr4:120007280-120007281	0	0
chr1:124568512-124568513	0	0
chr2:49940823-49940824	0	0
chr13:71031179-71031180	0	0
chr10:110483848-110483849	0	0
chr1:31712903-31712904	0	0
chr3:87206321-87206322	0	0
chr7:72326524-72326525	0	0
chr1:112099335-112099336	0	0
chr2:126052014-126052015	0	0
