region	EAC_hypoDMRs	ESCC_hypoDMRs
chrX:40472148-40472149	0	0
chr7:28315697-28315698	0	0
chr22:21556113-21556114	0	0
chr11:62617908-62617909	0	0
chr17:39618088-39618089	0	0
chr7:75837044-75837045	0	0
chr10:74193504-74193505	0	0
chr1:52369106-52369107	0	0
chr21:44710030-44710031	0	0
chr4:16558-16559	0	0
chr3:42121232-42121233	0	0
chr12:25135873-25135874	0	0
chr13:42696329-42696330	0	0
chr12:121298470-121298471	0	0
chr22:20915278-20915279	0	0
chr6:138288929-138288930	0	1
chr19:29687766-29687767	0	0
chrX:72126833-72126834	0	0
chr20:43974981-43974982	0	0
chr8:42509755-42509756	0	1
chr2:35795109-35795110	0	0
chr14:105115109-105115110	0	0
chr4:1789783-1789784	0	0
chr9:27435563-27435564	0	0
chr4:48376271-48376272	0	0
chr4:22499011-22499012	0	0
chr5:180826231-180826232	0	0
chr9:14909819-14909820	0	0
chr1:219461306-219461307	0	0
chr9:79480856-79480857	0	0
chr14:63773710-63773711	0	0
chr5:67094991-67094992	0	0
chr1:54323508-54323509	0	0
chr5:122515181-122515182	0	0
chr13:37059767-37059768	0	0
chr6:43284235-43284236	0	0
chr7:150974380-150974381	0	0
chr4:83114658-83114659	0	0
chr4:78062429-78062430	0	0
chr3:65901465-65901466	0	1
chr14:61537975-61537976	0	0
chr16:1530550-1530551	0	0
chr12:69008802-69008803	0	1
chr3:9416427-9416428	0	0
chr8:28639552-28639553	0	0
chr2:241737427-241737428	0	1
chr7:72879366-72879367	0	0
chr13:41963128-41963129	0	0
chr19:57334363-57334364	0	0
chrX:153739851-153739852	0	0
chr16:74985184-74985185	0	0
chr11:93421428-93421429	0	0
chr9:93193615-93193616	0	0
chr1:235084417-235084418	0	0
chr13:40829284-40829285	0	0
chr1:92909337-92909338	0	0
chr9:105458078-105458079	0	0
chr15:44830684-44830685	0	0
chr2:151258314-151258315	0	1
chr8:107241064-107241065	0	0
chr4:156929807-156929808	0	0
chr5:127108778-127108779	0	0
chr3:172618279-172618280	0	1
chr1:161480976-161480977	0	0
chr20:3236145-3236146	0	0
chr2:196955238-196955239	0	0
chr1:41482417-41482418	0	0
chr1:169116047-169116048	0	0
chr9:70204639-70204640	0	0
chr1:158029159-158029160	0	0
chr1:231415236-231415237	0	1
chr1:222617906-222617907	0	0
chr17:20908976-20908977	0	0
chr1:208209594-208209595	0	1
chr1:15352521-15352522	0	0
chr12:47858713-47858714	0	0
chr1:15923532-15923533	0	0
chr1:21303151-21303152	0	0
chr20:62254078-62254079	0	0
chr17:30472676-30472677	0	0
chr19:47583158-47583159	0	0
chr6:169978790-169978791	0	0
chr6:154758335-154758336	0	1
chr6:15413756-15413757	0	1
chr20:29879168-29879169	0	0
chr6:113531561-113531562	0	0
chr6:138455792-138455793	0	0
chr7:99994553-99994554	0	0
chr6:140858863-140858864	0	0
chr18:61950150-61950151	0	0
chr17:3176989-3176990	0	0
chr9:15628480-15628481	0	0
chr7:56018201-56018202	0	0
chr20:57257997-57257998	0	0
chr1:182175580-182175581	0	1
chr6:55685113-55685114	0	0
chr2:203534442-203534443	0	0
chr19:9039896-9039897	0	0
chr1:25338165-25338166	0	0
chr2:196233024-196233025	0	0
chr12:93122672-93122673	0	0
chr15:49784065-49784066	0	0
chr5:177003981-177003982	0	0
chr11:34186358-34186359	0	1
chr6:129353317-129353318	0	0
chr22:40408186-40408187	0	0
chr7:140200319-140200320	0	0
chr17:37478343-37478344	0	0
chr9:110417194-110417195	0	0
chr4:95176816-95176817	0	0
chr10:53499592-53499593	0	0
chr15:82537582-82537583	0	0
chr16:11057452-11057453	0	1
chr2:207061444-207061445	0	0
chr10:75410686-75410687	0	0
chr2:54575876-54575877	0	0
chr11:3422796-3422797	0	0
chr15:82022216-82022217	0	0
chr15:70633286-70633287	0	0
chr22:41763077-41763078	0	0
chr2:27134739-27134740	0	0
chr9:2014779-2014780	0	0
chr17:76555775-76555776	0	1
chr4:113852572-113852573	0	0
chr17:67638190-67638191	0	0
chr1:210755431-210755432	0	0
chr12:10176523-10176524	0	0
chr3:156811536-156811537	0	0
chr1:178397831-178397832	0	1
chr1:92908182-92908183	0	0
chr5:127752675-127752676	0	0
chr9:76293927-76293928	0	1
chr19:21605448-21605449	0	0
chr20:44956615-44956616	0	0
chr9:137720598-137720599	0	0
chr4:114265133-114265134	0	0
chr4:158368245-158368246	0	0
chr5:75321626-75321627	0	1
chr15:99264341-99264342	0	0
chr15:22837907-22837908	0	0
chr3:195396653-195396654	0	0
chr12:50210578-50210579	0	0
chr19:5884397-5884398	0	0
chr17:1747205-1747206	0	0
chr9:114908559-114908560	0	0
chr8:32513254-32513255	0	0
chr12:47809715-47809716	0	0
chr16:3169028-3169029	0	0
chr12:49404122-49404123	0	0
chr5:121064685-121064686	0	0
chr15:36612725-36612726	0	0
chr1:204154706-204154707	0	0
chrX:153743778-153743779	0	0
chr2:64211208-64211209	0	1
chr14:65070523-65070524	0	0
chr18:24213188-24213189	0	0
chr3:179969715-179969716	0	0
chr7:44702170-44702171	0	0
chr10:32070792-32070793	0	0
chr7:108311771-108311772	0	0
chr15:92840680-92840681	0	0
chr19:50350180-50350181	0	1
chr6:18410658-18410659	0	1
chr14:104985793-104985794	0	0
chr6:154472108-154472109	0	1
chr13:100815646-100815647	0	0
chr11:45736564-45736565	0	0
chr13:113821416-113821417	0	0
chr2:60141638-60141639	0	0
chr3:122801035-122801036	0	0
chr1:235613790-235613791	0	0
chr12:106286814-106286815	0	0
chr22:50476933-50476934	0	0
chr12:107561008-107561009	0	0
chr5:79784537-79784538	0	0
chr19:9032128-9032129	0	0
chr16:1784815-1784816	0	0
chr6:15365443-15365444	0	0
chr1:205226500-205226501	0	1
chr12:106227786-106227787	0	0
chr20:11633224-11633225	0	0
chr20:57092561-57092562	0	0
chr12:131683951-131683952	0	0
chr15:91791119-91791120	0	0
chrX:45782468-45782469	0	0
chr2:223263192-223263193	0	0
chr2:216724406-216724407	0	0
chr19:55336348-55336349	0	1
chr17:21770480-21770481	0	0
chr20:62500578-62500579	0	0
chr5:149325259-149325260	0	0
chr12:5018888-5018889	0	0
chr6:160895785-160895786	0	0
chr11:7861487-7861488	0	0
chr3:83934644-83934645	0	0
chr14:61574497-61574498	0	1
chr6:43734204-43734205	0	0
chr2:85619750-85619751	0	1
chr2:173667690-173667691	0	1
chr7:116399860-116399861	0	0
chr20:35765115-35765116	0	0
chr7:139439091-139439092	0	0
chr5:96566937-96566938	0	0
chr6:42975066-42975067	0	0
chr16:81135435-81135436	0	0
chr2:109069981-109069982	0	0
chr1:239814886-239814887	0	0
chr15:74581068-74581069	0	0
chr12:75509745-75509746	0	0
chr3:153286157-153286158	0	0
chr12:101936458-101936459	0	0
chr1:35835603-35835604	0	0
chr9:2722917-2722918	0	0
chr8:48865089-48865090	0	0
chr9:113585786-113585787	0	0
chr17:27351442-27351443	0	0
chr2:19306311-19306312	0	0
chr2:64486264-64486265	0	1
chr3:23949946-23949947	0	0
chr4:108135744-108135745	0	0
chr8:62947809-62947810	0	0
chr3:63217335-63217336	0	0
chr17:29150363-29150364	0	0
chr1:246801030-246801031	0	0
chr22:38000094-38000095	0	0
chr2:230925666-230925667	0	0
chr9:22033481-22033482	0	0
chr16:48611960-48611961	0	0
chr2:164991772-164991773	0	0
chr9:121335243-121335244	0	1
chr4:120648025-120648026	0	0
chr19:15276767-15276768	0	1
chr4:10088594-10088595	0	0
chr2:193217964-193217965	0	0
chr1:21647682-21647683	0	0
chr19:47109992-47109993	0	0
chr4:24470511-24470512	0	0
chr7:157318161-157318162	0	0
chr9:82021412-82021413	0	0
chr4:188108132-188108133	0	0
chr12:53354358-53354359	0	0
chrX:108396247-108396248	0	0
chr12:102406297-102406298	0	0
chr2:216713791-216713792	0	0
chr12:87098811-87098812	0	0
chr2:190612131-190612132	0	0
chr13:70087383-70087384	0	0
chr5:56717386-56717387	0	0
chr19:33057535-33057536	0	0
chr8:65929427-65929428	0	0
chr1:200913191-200913192	0	0
chr5:38175044-38175045	0	0
chr9:127771579-127771580	0	0
chr9:130815351-130815352	0	1
chr4:75401640-75401641	0	0
chr16:61892743-61892744	0	0
chr19:5804993-5804994	0	0
chr15:98322117-98322118	0	0
chr1:58618487-58618488	0	0
chr1:75112410-75112411	0	0
chr9:98063699-98063700	0	0
chrX:64257986-64257987	0	0
chr16:58490726-58490727	0	0
chr9:82757377-82757378	0	0
chr4:187129207-187129208	0	0
chr5:153325775-153325776	0	0
chr5:73786583-73786584	0	0
chr4:71419402-71419403	0	0
chr6:148342908-148342909	0	0
chr8:128714768-128714769	0	0
chr3:66712468-66712469	0	0
chr10:131921252-131921253	0	0
chr6:72570542-72570543	0	0
chr1:204050791-204050792	0	1
chr9:67059252-67059253	0	0
chrX:3271738-3271739	0	0
chr10:124654811-124654812	0	0
chr7:124246629-124246630	0	0
chr11:65391779-65391780	0	0
chr12:52215763-52215764	0	0
chr1:205481941-205481942	0	0
chr1:178324294-178324295	0	0
chr11:61866734-61866735	0	0
chr17:9084255-9084256	0	0
chr1:9898001-9898002	0	0
chr11:95514561-95514562	0	0
chr11:70952329-70952330	0	1
chr4:56460167-56460168	0	0
chr4:147821123-147821124	0	1
chr4:159804815-159804816	0	0
chr11:110280406-110280407	0	0
chr16:74837297-74837298	0	0
chr2:87645744-87645745	0	0
chr15:90334529-90334530	0	0
chr17:28902998-28902999	0	0
chr1:177406459-177406460	0	0
chr16:74842626-74842627	0	0
chr11:118692132-118692133	0	0
chr19:43503576-43503577	0	0
chr19:16067427-16067428	0	0
chr11:57679725-57679726	0	0
chrX:40779395-40779396	0	0
chr4:3955529-3955530	0	0
chr16:15129225-15129226	0	0
chr19:10509691-10509692	0	0
chr22:50796688-50796689	0	0
chr8:56415654-56415655	0	0
chr11:113778397-113778398	0	0
chr14:36184990-36184991	0	0
chr2:158969020-158969021	0	0
chr6:1671182-1671183	0	0
chr2:60084056-60084057	0	0
chr3:106025424-106025425	0	0
chr16:11781863-11781864	0	1
chr22:45704000-45704001	0	0
chr9:123998064-123998065	0	0
chr7:312095-312096	0	0
chr16:74745934-74745935	0	0
chr11:9405568-9405569	0	0
chr1:18998441-18998442	0	0
chr7:117296300-117296301	0	0
chr16:71836748-71836749	0	1
chrX:39892021-39892022	0	0
chr1:234311549-234311550	0	0
chr14:77020909-77020910	0	0
chr18:79526198-79526199	0	0
chr5:1139987-1139988	0	0
chr9:128931039-128931040	0	0
chr2:233213266-233213267	0	0
chr6:48111184-48111185	0	0
chr7:47586614-47586615	0	0
chr8:84020419-84020420	0	0
chr7:55026907-55026908	0	0
chr7:5692810-5692811	0	1
chr1:27773202-27773203	0	0
chr19:45232121-45232122	0	0
chr4:21109304-21109305	0	0
chr22:37131657-37131658	0	1
chr13:76618450-76618451	0	0
chr12:104669123-104669124	0	0
chr1:62233164-62233165	0	1
chr20:56574741-56574742	0	0
chr15:96172060-96172061	0	0
chr9:83029697-83029698	0	0
chr3:42160214-42160215	0	0
chr2:229701921-229701922	0	0
chr10:19919359-19919360	0	0
chr2:197591827-197591828	0	0
chr6:127593712-127593713	0	0
chr16:21048168-21048169	0	0
chr15:64412419-64412420	0	0
chr6:4932711-4932712	0	0
chr19:55304362-55304363	0	0
chr4:121801368-121801369	0	0
chr7:51325301-51325302	0	1
chr8:105518294-105518295	0	0
chr1:108167418-108167419	0	0
chr6:148874957-148874958	0	1
chr1:236455444-236455445	0	1
chr17:18448738-18448739	0	0
chr2:70174544-70174545	0	0
chr2:65352771-65352772	0	0
chr3:165572778-165572779	0	0
chr17:43710288-43710289	0	0
chr14:61503254-61503255	0	1
chr4:10101714-10101715	0	0
chr19:55446315-55446316	0	0
chrX:24201483-24201484	0	0
chr2:133910890-133910891	0	0
chrX:39984537-39984538	0	0
chr22:38841495-38841496	0	0
chr2:37624706-37624707	0	0
chr16:14852857-14852858	0	0
chr11:20053817-20053818	0	0
chr15:81304198-81304199	0	0
chr19:2909012-2909013	0	1
chr1:33221265-33221266	0	0
chr12:5290512-5290513	0	0
chr14:75661263-75661264	0	0
chrX:53268316-53268317	0	0
chr5:134089119-134089120	0	0
chr14:58032908-58032909	0	0
chr7:26285126-26285127	0	0
chr6:60384842-60384843	0	0
chr2:29165347-29165348	0	0
chr1:244445038-244445039	0	0
chr6:37845550-37845551	0	0
chr11:17378845-17378846	0	0
chr7:100055518-100055519	0	0
chr8:91070283-91070284	0	0
chr13:30865418-30865419	0	0
chr19:40302446-40302447	0	1
chr11:111426813-111426814	0	0
chr1:25871610-25871611	0	0
chr14:54312349-54312350	0	0
chr3:173743258-173743259	0	0
chr3:77056121-77056122	0	0
chr7:48095212-48095213	0	1
chr3:47533582-47533583	0	0
chr16:56334974-56334975	0	0
chr5:147956991-147956992	0	0
chr9:133002276-133002277	0	0
chr1:116886646-116886647	0	0
chr11:19216903-19216904	0	0
chr1:154622683-154622684	0	0
chr15:96027002-96027003	0	0
chrX:68834546-68834547	0	0
chr6:73700215-73700216	0	0
chr16:29419964-29419965	0	0
chr19:45551950-45551951	0	1
chr2:175594133-175594134	0	0
chr11:36557535-36557536	0	0
chr15:93037673-93037674	0	0
chr19:5568036-5568037	0	0
chr18:31619456-31619457	0	0
chr11:36398326-36398327	0	1
chr22:35540345-35540346	0	0
chr2:234446944-234446945	0	1
chr16:30469714-30469715	0	1
chr13:110636832-110636833	0	0
chr21:44455337-44455338	0	0
chr6:39533471-39533472	0	0
chr17:933522-933523	0	0
chr12:75756952-75756953	0	0
chr4:678110-678111	0	0
chr13:81726189-81726190	0	0
chr13:99979291-99979292	0	0
chr20:57657709-57657710	0	0
chr12:6070928-6070929	0	0
chr20:51253081-51253082	0	0
chr4:146664053-146664054	0	0
chr16:19121675-19121676	0	1
chr6:17060035-17060036	0	0
chr11:14380728-14380729	0	0
chr2:98162768-98162769	0	0
chr18:2148097-2148098	0	0
chr4:65293793-65293794	0	0
chr19:5696915-5696916	0	0
chr5:86511128-86511129	0	0
chr2:234686661-234686662	0	0
chr1:112358897-112358898	0	0
chr9:92800455-92800456	0	0
chr14:43370650-43370651	0	0
chr22:18610062-18610063	0	0
chr1:108846066-108846067	0	0
chr4:76095761-76095762	0	0
chr2:174328094-174328095	0	0
chr10:132537545-132537546	0	0
chr7:75774315-75774316	0	0
chr14:53355861-53355862	0	0
chr16:68991316-68991317	0	0
chr14:102674946-102674947	0	0
chr11:61871431-61871432	0	0
chr2:233831095-233831096	0	0
chr6:31889133-31889134	0	0
chr10:3482464-3482465	0	0
chr17:31957045-31957046	0	0
chr12:54286172-54286173	0	0
chr20:63895944-63895945	0	0
chr3:153506854-153506855	0	0
chr1:229268612-229268613	0	1
chr1:209389388-209389389	0	0
chr1:116553940-116553941	0	0
chr5:61805262-61805263	0	0
chr15:51777064-51777065	0	0
chr20:48587504-48587505	0	0
chr8:118060777-118060778	0	0
chr2:109594378-109594379	0	1
chr1:32763539-32763540	0	0
chr11:69510750-69510751	0	0
chr19:17267363-17267364	0	0
chr19:37990694-37990695	0	0
chr10:101009783-101009784	0	0
chr2:149028005-149028006	0	0
chr13:41803218-41803219	0	0
chr3:195658059-195658060	0	0
chr7:130996916-130996917	0	0
chr6:6803774-6803775	0	0
chr22:30176537-30176538	0	1
chr7:99737882-99737883	0	0
chr4:53829338-53829339	0	0
chr3:18976382-18976383	0	0
chr19:45099497-45099498	0	0
chr1:107536408-107536409	0	0
chr3:12763595-12763596	0	0
chr11:57800569-57800570	0	0
chr16:4032834-4032835	0	0
chr13:88909377-88909378	0	0
chr13:20939970-20939971	0	0
chr10:97468317-97468318	0	0
chr12:41671893-41671894	0	0
chr11:2256826-2256827	0	0
chr6:111259297-111259298	0	0
chr1:56090097-56090098	0	0
chr9:92954332-92954333	0	0
chr16:89379731-89379732	0	1
chr4:48832751-48832752	0	0
chr21:41959473-41959474	0	0
chr8:700285-700286	0	0
chr7:34205806-34205807	0	0
chr1:211928282-211928283	0	0
chr10:74871729-74871730	0	0
chr21:36270978-36270979	0	1
chr2:237936052-237936053	0	0
chr13:24742554-24742555	0	0
chrX:48660469-48660470	0	0
chr3:184782535-184782536	0	1
chr13:67685910-67685911	0	0
chr11:919382-919383	0	0
chr14:73803145-73803146	0	0
chr12:7968697-7968698	0	0
chr20:3405466-3405467	0	0
chr2:231620428-231620429	0	0
chr7:27303222-27303223	0	0
chr22:20517616-20517617	0	0
chr14:77800229-77800230	0	0
chr1:23834284-23834285	0	0
chr3:188348832-188348833	0	0
chr16:89178602-89178603	0	0
chr16:69294176-69294177	0	0
chr11:72549659-72549660	0	0
chr17:61474872-61474873	0	0
chr4:139568724-139568725	0	0
chr3:196183460-196183461	0	0
chr12:108663881-108663882	0	0
chr3:187944061-187944062	0	1
chr3:17739509-17739510	0	0
chr16:4478135-4478136	0	0
chr9:72275085-72275086	0	0
chr20:3420597-3420598	0	0
chr20:20396503-20396504	0	1
chr16:1343358-1343359	0	0
chr16:14942731-14942732	0	0
chr1:188350311-188350312	0	0
chr5:96113738-96113739	0	0
chr17:30867759-30867760	0	0
chr8:26323959-26323960	0	0
chr14:48187541-48187542	0	0
chr17:48573474-48573475	0	1
chr19:12749744-12749745	0	0
chr3:14000852-14000853	0	0
chr3:42135032-42135033	0	0
chr8:53943414-53943415	0	0
chr5:126597295-126597296	0	0
chr17:41712689-41712690	0	0
chr7:47801657-47801658	0	0
chr15:34343294-34343295	0	0
chr1:204367065-204367066	0	0
chr6:154112399-154112400	0	0
chr5:123805472-123805473	0	0
chr11:12693853-12693854	0	0
chr1:22253998-22253999	0	0
chr22:37691196-37691197	0	0
chr2:186544512-186544513	0	0
chr5:178826442-178826443	0	0
chr8:97755627-97755628	0	0
chr3:72628252-72628253	0	0
chr19:49000868-49000869	0	0
chr2:54124880-54124881	0	0
chr3:178942448-178942449	0	0
chr22:35458323-35458324	0	0
chr6:163779975-163779976	0	0
chr8:40432551-40432552	0	0
chr2:19961019-19961020	0	0
chr6:7447206-7447207	0	1
chr9:710136-710137	0	0
chr5:97239974-97239975	0	0
chr8:141280769-141280770	0	0
chr3:12189022-12189023	0	0
chr19:933555-933556	0	0
chr18:55893025-55893026	0	0
chr12:76025603-76025604	0	0
chr2:35112540-35112541	0	0
chr8:41580956-41580957	0	1
chr22:31939960-31939961	0	0
chr4:120741893-120741894	0	0
chr8:62801083-62801084	0	0
chr2:218710754-218710755	0	0
chr12:21395464-21395465	0	0
chr15:44299886-44299887	0	0
chr22:19712568-19712569	0	0
chr3:153001856-153001857	0	0
chr3:144127979-144127980	0	0
chr17:78801550-78801551	0	1
chr4:127068147-127068148	0	0
chr16:78564045-78564046	0	1
chr5:7171030-7171031	0	0
chr11:66365771-66365772	0	0
chr12:93016252-93016253	0	0
chr21:44711112-44711113	0	0
chr18:23719786-23719787	0	0
chr3:90207541-90207542	0	0
chr3:105387452-105387453	0	0
chr12:15936893-15936894	0	0
chr4:39704975-39704976	0	0
chr15:74763432-74763433	0	0
chr18:32372642-32372643	0	0
chr12:614835-614836	0	1
chr20:53504278-53504279	0	0
chr1:183027952-183027953	0	0
chr17:31069607-31069608	0	1
chr6:149336790-149336791	0	0
chr15:57067648-57067649	0	0
chr1:1258987-1258988	0	0
chr19:49006023-49006024	0	0
chr9:128845587-128845588	0	0
chr6:4104121-4104122	0	0
chr15:56369486-56369487	0	0
chr7:44991042-44991043	0	0
chr12:52537292-52537293	0	0
chr6:53124369-53124370	0	1
chr1:15046750-15046751	0	0
chr5:75775187-75775188	0	0
chr15:30903671-30903672	0	0
chr8:91527787-91527788	0	0
chr9:124814295-124814296	0	0
chr8:141279807-141279808	0	0
chr5:62863574-62863575	0	0
chr2:154153599-154153600	0	0
chr4:91791608-91791609	0	0
chr14:56019595-56019596	0	0
chr2:99503974-99503975	0	0
chr12:63922634-63922635	0	0
chr9:1707478-1707479	0	0
chr6:111260809-111260810	0	0
chr11:103521780-103521781	0	0
chr17:57196333-57196334	0	0
chr9:88266697-88266698	0	0
chr5:176411231-176411232	0	0
chr6:57853935-57853936	0	0
chr5:74035030-74035031	0	0
chr9:137781188-137781189	0	0
chr18:9557805-9557806	0	1
chr17:82369331-82369332	0	1
chr5:90463226-90463227	0	0
chr12:109546033-109546034	0	0
chr10:121579830-121579831	0	0
chr6:21731631-21731632	0	0
chr13:52926160-52926161	0	0
chr20:737073-737074	0	0
chr2:71504025-71504026	0	0
chr2:212936727-212936728	0	1
chr8:22355425-22355426	0	1
chr9:131618281-131618282	0	0
chr16:80727539-80727540	0	0
chr17:42672252-42672253	0	0
chrX:70117931-70117932	0	0
chr4:99815801-99815802	0	0
chr8:27555025-27555026	0	0
chr18:32233493-32233494	0	0
chr15:38651894-38651895	0	0
chr1:45975153-45975154	0	0
chr1:22137602-22137603	0	0
chr15:68305146-68305147	0	0
chr6:44685426-44685427	0	0
chr22:38844482-38844483	0	0
chr4:182448902-182448903	0	0
chr4:164351234-164351235	0	0
chr1:204084553-204084554	0	0
chr3:132951645-132951646	0	0
chr4:38621214-38621215	0	0
chr6:42919917-42919918	0	1
chr6:158848765-158848766	0	0
chr13:99050107-99050108	0	0
chr18:8786859-8786860	0	1
chr1:99764102-99764103	0	0
chr17:7088472-7088473	0	0
chr2:85956467-85956468	0	1
chr9:77025363-77025364	0	0
chr9:114399624-114399625	0	0
chr5:154395906-154395907	0	0
chr1:183283466-183283467	0	0
chr1:153033185-153033186	0	0
chr11:13560548-13560549	0	0
chr20:10552963-10552964	0	1
chr8:51857008-51857009	0	1
chr5:133187309-133187310	0	0
chr18:58671331-58671332	0	0
chr6:33752445-33752446	0	0
chr7:150381048-150381049	0	0
chr3:27677732-27677733	0	0
chr5:10467721-10467722	0	0
chr3:31982073-31982074	0	0
chr1:172918051-172918052	0	0
chr8:129005328-129005329	0	0
chr7:6628330-6628331	0	0
chr9:114411098-114411099	0	0
chr3:61686381-61686382	0	0
chr6:145756312-145756313	0	0
chr1:91864482-91864483	0	1
chr5:115431449-115431450	0	1
chr9:97089570-97089571	0	0
chr6:166627308-166627309	0	0
chr2:211249323-211249324	0	0
chr17:78785828-78785829	0	0
chr16:67779816-67779817	0	1
chr1:1163252-1163253	0	0
chr12:38149610-38149611	0	0
chr1:27482388-27482389	0	0
chr22:19953707-19953708	0	0
chr8:96117101-96117102	0	0
chr15:64574366-64574367	0	0
chr2:220219482-220219483	0	0
chr7:139442145-139442146	0	0
chr3:159101018-159101019	0	0
chr5:172660038-172660039	0	0
chr1:197761057-197761058	0	0
chr14:55430288-55430289	0	0
chr10:79981805-79981806	0	0
chr20:35358072-35358073	0	0
chr4:22484466-22484467	0	1
chr5:136108540-136108541	0	0
chr6:128598182-128598183	0	0
chr1:39468222-39468223	0	0
chr9:92313073-92313074	0	0
chr19:5910131-5910132	0	0
chr9:108774122-108774123	0	0
chr1:10920506-10920507	0	1
chr1:232319260-232319261	0	0
chr1:90580323-90580324	0	0
chr5:4571457-4571458	0	0
chr8:48318587-48318588	0	0
chr21:42450238-42450239	0	0
chr12:16584095-16584096	0	0
chr6:56657258-56657259	0	0
chr11:11211333-11211334	0	0
chr22:41360366-41360367	0	0
chr22:41243503-41243504	0	1
chr3:25462132-25462133	0	1
chr13:79605084-79605085	0	0
chr19:46927295-46927296	0	0
chr8:89218640-89218641	0	0
chr9:91395981-91395982	0	1
chr13:37827857-37827858	0	0
chr11:63614335-63614336	0	0
chr11:73228155-73228156	0	0
chr1:41412856-41412857	0	0
chr7:34906678-34906679	0	0
chr5:149378634-149378635	0	0
chrX:25015971-25015972	0	0
chr3:98013957-98013958	0	0
chr19:35093186-35093187	0	0
chr12:94202608-94202609	0	0
chr7:140003839-140003840	0	0
chr2:231877987-231877988	0	0
chr2:153043607-153043608	0	0
chr1:235961003-235961004	0	1
chr12:6888465-6888466	0	0
chr21:41648881-41648882	0	0
chr5:139473590-139473591	0	0
chr2:218298305-218298306	0	0
chr12:110580905-110580906	0	0
chr15:64767243-64767244	0	0
chr1:167824629-167824630	0	1
chr5:124132967-124132968	0	0
chr5:16899575-16899576	0	1
chr17:64961237-64961238	0	1
chr14:104982908-104982909	0	0
chr3:170884130-170884131	0	0
chr4:82887433-82887434	0	0
chr4:12748727-12748728	0	0
chr5:141935730-141935731	0	1
chr7:121531698-121531699	0	0
chr15:29269856-29269857	0	0
chr2:33070606-33070607	0	0
chr18:5004582-5004583	0	0
chr22:43926258-43926259	0	0
chr6:33633835-33633836	0	0
chr15:65533726-65533727	0	0
chr12:53614020-53614021	0	0
chr3:184408257-184408258	0	0
chr14:103015198-103015199	0	1
chr3:45127682-45127683	0	0
chrX:109645077-109645078	0	0
chr12:53391839-53391840	0	0
chr6:148856739-148856740	0	0
chr2:111975403-111975404	0	0
chr19:39167670-39167671	0	0
chr8:37460741-37460742	0	0
chr17:69327169-69327170	0	0
chr1:151549968-151549969	0	0
chr2:62537346-62537347	0	0
chr7:74610397-74610398	0	0
chr17:40560340-40560341	0	0
chr10:63115961-63115962	0	1
chr11:14381188-14381189	0	0
chr17:59769336-59769337	0	0
chr11:30056822-30056823	0	0
chr19:11536282-11536283	0	0
chr21:36269661-36269662	0	0
chr11:68651855-68651856	0	0
chr10:105550632-105550633	0	0
chr14:21215732-21215733	0	0
chr10:131888228-131888229	0	0
chr10:11736998-11736999	0	0
chr6:33839062-33839063	0	0
chr10:104533927-104533928	0	0
chr6:24985528-24985529	0	0
chr6:144657773-144657774	0	0
chr16:53768720-53768721	0	0
chr6:107813776-107813777	0	1
chr2:234888807-234888808	0	0
chr12:3168885-3168886	0	1
chr7:39921632-39921633	0	0
chr1:233664931-233664932	0	0
chr5:58281507-58281508	0	0
chr1:40964395-40964396	0	0
chr8:69466740-69466741	0	0
chr3:29156252-29156253	0	0
chr9:123996937-123996938	0	0
chr13:77325447-77325448	0	0
chr11:121540786-121540787	0	1
chr7:39931595-39931596	0	0
chr11:46410794-46410795	0	0
chr18:10558833-10558834	0	0
chr4:85475276-85475277	0	0
chr22:41612799-41612800	0	0
chr2:47357132-47357133	0	0
chr8:29669463-29669464	0	0
chr2:101697452-101697453	0	0
chr2:676654-676655	0	0
chr2:43759497-43759498	0	1
chr4:105896385-105896386	0	0
chr17:75667232-75667233	0	0
chr17:29092235-29092236	0	1
chr17:17156200-17156201	0	0
chr10:50067955-50067956	0	0
chr8:128008765-128008766	0	0
chr20:19884897-19884898	0	0
chr5:1943754-1943755	0	0
chr2:26972102-26972103	0	1
chrX:129961446-129961447	0	0
chr1:65177685-65177686	0	0
chr15:40478046-40478047	0	0
chr20:45114654-45114655	0	0
chr1:67725384-67725385	0	0
chr16:84482226-84482227	0	0
chr2:48440647-48440648	0	0
chr11:111310386-111310387	0	0
chr12:109497916-109497917	0	1
chr2:72823020-72823021	0	1
chr2:121888350-121888351	0	0
chr17:38900294-38900295	0	0
chr2:183586645-183586646	0	0
chr12:44687019-44687020	0	0
chr7:26084439-26084440	0	0
chr10:128063993-128063994	0	0
chr17:72580311-72580312	0	0
chr9:6467242-6467243	0	1
chr14:21530722-21530723	0	0
chr6:31827836-31827837	0	0
chr10:74852715-74852716	0	1
chr2:10137396-10137397	0	0
chr19:2575592-2575593	0	0
chr20:51753875-51753876	0	0
chr1:59765224-59765225	0	1
chr1:192834352-192834353	0	0
chr13:92752948-92752949	0	0
chr18:55997397-55997398	0	0
chr6:37547943-37547944	0	0
chr17:9685157-9685158	0	0
chr17:42413428-42413429	0	0
chr22:21025913-21025914	0	0
chr20:10733373-10733374	0	0
chr12:40159043-40159044	0	0
chr12:122791039-122791040	0	0
chr5:176492612-176492613	0	1
chr2:148154481-148154482	0	0
chr6:86873273-86873274	0	0
chr2:127411290-127411291	0	0
chr2:120300476-120300477	0	1
chr14:98161533-98161534	0	0
chr1:233607728-233607729	0	0
chr4:150257138-150257139	0	0
