chrom	start	end	num	length
chr19	6665169	6667152	3	1983
chr19	6667152	6675413	2	8261
chr19	6675413	6682163	1	6750
chr19	6696089	6704474	1	8385
chr19	6704474	6715345	2	10871
chr19	6715345	6725085	1	9740
chr19	6777023	6777047	1	24
chr19	6777047	6779914	2	2867
chr19	6779914	6780836	3	922
chr19	6780836	6789026	4	8190
chr19	6789026	6812274	5	23248
chr19	6812274	6813338	4	1064
chr19	6813338	6816287	5	2949
chr19	6816287	6838555	4	22268
chr19	6838555	6861924	3	23369
chr19	6861924	6864575	4	2651
chr19	6864575	6867796	5	3221
chr19	6867796	6868172	7	376
chr19	6868172	6868466	8	294
chr19	6868466	6871179	9	2713
chr19	6871179	6873398	10	2219
chr19	6873398	6877495	11	4097
chr19	6877495	6902775	12	25280
chr19	6902775	6930206	11	27431
chr19	6930206	6975301	12	45095
chr19	6975301	6980493	11	5192
chr19	6980493	6994512	10	14019
chr19	6994512	7006807	11	12295
chr19	7006807	7007571	10	764
chr19	7007571	7008897	9	1326
chr19	7008897	7012407	8	3510
chr19	7012407	7012864	7	457
chr19	7012864	7013375	5	511
chr19	7013375	7017662	4	4287
chr19	7017662	7017873	3	211
chr19	7017873	7018169	2	296
chr19	7018169	7018931	1	762
chr19	7288916	7292192	1	3276
chr19	7292192	7293560	2	1368
chr19	7293560	7338666	3	45106
chr19	7338666	7343510	4	4844
chr19	7343510	7345744	6	2234
chr19	7345744	7352608	7	6864
chr19	7352608	7360481	6	7873
chr19	7360481	7361687	5	1206
chr19	7361687	7369553	4	7866
chr19	7369553	7371043	3	1490
chr19	7371043	7373007	2	1964
chr19	7373007	7373644	1	637
chr19	7568258	7570524	2	2266
chr19	7570524	7572442	3	1918
chr19	7572442	7588063	4	15621
chr19	7588063	7588766	3	703
chr19	7588766	7590881	2	2115
chr19	7590881	7593085	1	2204
chr19	7653354	7660096	1	6742
chr19	7660096	7676339	2	16243
chr19	7676339	7688351	1	12012
chr19	7688351	7688584	2	233
chr19	7688584	7688594	3	10
chr19	7688594	7693830	4	5236
chr19	7693830	7696544	5	2714
chr19	7696544	7704125	6	7581
chr19	7704125	7705368	7	1243
chr19	7705368	7712630	8	7262
chr19	7712630	7713208	9	578
chr19	7713208	7721784	10	8576
chr19	7721784	7726225	11	4441
chr19	7726225	7743363	12	17138
chr19	7743363	7758651	11	15288
chr19	7758651	7762933	10	4282
chr19	7762933	7777366	11	14433
chr19	7777366	7782655	12	5289
chr19	7782655	7786357	11	3702
chr19	7786357	7786591	10	234
chr19	7786591	7791389	8	4798
chr19	7791389	7794171	7	2782
chr19	7794171	7794369	6	198
chr19	7794369	7795070	5	701
chr19	7795070	7795409	4	339
chr19	7795409	7806820	3	11411
chr19	7806820	7808048	4	1228
chr19	7808048	7825475	5	17427
chr19	7825475	7825825	4	350
chr19	7825825	7826663	3	838
chr19	7826663	7828591	2	1928
chr19	7828591	7832821	1	4230
chr19	8030015	8030774	1	759
chr19	8030774	8037055	2	6281
chr19	8037055	8048862	3	11807
chr19	8048862	8068632	4	19770
chr19	8068632	8077018	5	8386
chr19	8077018	8081301	6	4283
chr19	8081301	8086507	7	5206
chr19	8086507	8094810	8	8303
chr19	8094810	8097078	9	2268
chr19	8097078	8105142	10	8064
chr19	8105142	8115939	11	10797
chr19	8115939	8128142	10	12203
chr19	8128142	8133781	9	5639
chr19	8133781	8142029	8	8248
chr19	8142029	8142521	7	492
chr19	8142521	8142577	6	56
chr19	8142577	8142867	5	290
chr19	8142867	8151117	4	8250
chr19	8151117	8152442	3	1325
chr19	8152442	8156077	2	3635
chr19	8156077	8166818	1	10741
chr19	8166818	8170470	2	3652
chr19	8170470	8174050	3	3580
chr19	8174050	8177782	4	3732
chr19	8177782	8178185	5	403
chr19	8178185	8181667	6	3482
chr19	8181667	8213024	7	31357
chr19	8213024	8214900	6	1876
chr19	8214900	8215456	5	556
chr19	8215456	8217551	4	2095
chr19	8217551	8225073	3	7522
chr19	8225073	8229441	2	4368
chr19	8229441	8235971	1	6530
chr19	8327794	8329116	1	1322
chr19	8329116	8331286	2	2170
chr19	8331286	8352812	3	21526
chr19	8352812	8354685	2	1873
chr19	8354685	8368136	1	13451
chr19	8532027	8534482	1	2455
chr19	8534482	8561728	2	27246
chr19	8561728	8564600	3	2872
chr19	8564600	8568697	4	4097
chr19	8568697	8573525	5	4828
chr19	8573525	8574461	4	936
chr19	8574461	8582309	5	7848
chr19	8582309	8601475	4	19166
chr19	8601475	8605226	5	3751
chr19	8605226	8605498	6	272
chr19	8605498	8612298	7	6800
chr19	8612298	8616104	8	3806
chr19	8616104	8624742	9	8638
chr19	8624742	8631061	10	6319
chr19	8631061	8634648	9	3587
chr19	8634648	8652690	10	18042
chr19	8652690	8691081	11	38391
chr19	8691081	8729727	12	38646
chr19	8729727	8729741	11	14
chr19	8729741	8731957	10	2216
chr19	8731957	8732189	9	232
chr19	8732189	8732399	8	210
chr19	8732399	8732458	7	59
chr19	8732458	8732816	6	358
chr19	8732816	8733339	5	523
chr19	8733339	8733415	4	76
chr19	8733415	8737795	3	4380
chr19	8737795	8739380	2	1585
chr19	8739380	8740100	1	720
chr19	8800500	8837435	1	36935
chr19	8837435	8837486	2	51
chr19	8837486	8838509	3	1023
chr19	8838509	8839582	4	1073
chr19	8839582	8841607	5	2025
chr19	8841607	8841796	6	189
chr19	8841796	8842184	7	388
chr19	8842184	8844047	8	1863
chr19	8844047	8844684	9	637
chr19	8844684	8850962	11	6278
chr19	8850962	8980072	12	129110
chr19	8980072	9021848	11	41776
chr19	9021848	9048109	10	26261
chr19	9048109	9057831	9	9722
chr19	9057831	9059462	8	1631
chr19	9059462	9060367	7	905
chr19	9060367	9062247	6	1880
chr19	9062247	9084495	5	22248
chr19	9084495	9085211	6	716
chr19	9085211	9088303	7	3092
chr19	9088303	9088796	8	493
chr19	9088796	9096898	9	8102
chr19	9096898	9097266	10	368
chr19	9097266	9103856	11	6590
chr19	9103856	9117152	12	13296
chr19	9117152	9122269	11	5117
chr19	9122269	9122657	10	388
chr19	9122657	9123547	9	890
chr19	9123547	9124843	8	1296
chr19	9124843	9125196	7	353
chr19	9125196	9126773	6	1577
chr19	9126773	9129895	5	3122
chr19	9129895	9130421	3	526
chr19	9130421	9133019	2	2598
chr19	9133019	9135425	1	2406
chr19	9176574	9182558	1	5984
chr19	9182558	9183822	4	1264
chr19	9183822	9183866	5	44
chr19	9183866	9186027	6	2161
chr19	9186027	9186601	7	574
chr19	9186601	9187328	8	727
chr19	9187328	9187500	9	172
chr19	9187500	9188774	10	1274
chr19	9188774	9190734	11	1960
chr19	9190734	9275273	12	84539
chr19	9275273	9278169	11	2896
chr19	9278169	9278821	10	652
chr19	9278821	9280197	9	1376
chr19	9280197	9280439	8	242
chr19	9280439	9280553	7	114
chr19	9280553	9280719	6	166
chr19	9280719	9282601	5	1882
chr19	9282601	9282951	4	350
chr19	9282951	9284492	3	1541
chr19	9284492	9284783	2	291
chr19	9284783	9286269	1	1486
chr19	9317566	9318126	1	560
chr19	9318126	9319596	2	1470
chr19	9319596	9345991	3	26395
chr19	9345991	9348416	4	2425
chr19	9348416	9361885	5	13469
chr19	9361885	9364468	6	2583
chr19	9364468	9370774	7	6306
chr19	9370774	9370975	9	201
chr19	9370975	9392669	8	21694
chr19	9392669	9396333	7	3664
chr19	9396333	9403979	6	7646
chr19	9403979	9404572	5	593
chr19	9404572	9405519	4	947
chr19	9405519	9406495	3	976
chr19	9406495	9407050	2	555
chr19	9407050	9445626	1	38576
chr19	9445626	9447399	2	1773
chr19	9447399	9449103	3	1704
chr19	9449103	9454817	4	5714
chr19	9454817	9455052	5	235
chr19	9455052	9456035	6	983
chr19	9456035	9456413	7	378
chr19	9456413	9459878	8	3465
chr19	9459878	9460246	9	368
chr19	9460246	9462355	10	2109
chr19	9462355	9468174	11	5819
chr19	9468174	9502285	12	34111
chr19	9502285	9514160	11	11875
chr19	9514160	9517045	10	2885
chr19	9517045	9517731	9	686
chr19	9517731	9517826	7	95
chr19	9517826	9518516	6	690
chr19	9518516	9518565	5	49
chr19	9518565	9520559	4	1994
chr19	9520559	9522589	3	2030
chr19	9522589	9524344	2	1755
chr19	9524344	9548237	1	23893
chr19	9590311	9605657	1	15346
chr19	9683360	9683970	1	610
chr19	9683970	9684537	2	567
chr19	9684537	9685174	3	637
chr19	9685174	9685344	4	170
chr19	9685344	9686093	5	749
chr19	9686093	9692746	6	6653
chr19	9692746	9696574	7	3828
chr19	9696574	9705158	8	8584
chr19	9705158	9706538	9	1380
chr19	9706538	9728909	10	22371
chr19	9728909	9729573	9	664
chr19	9729573	9731954	8	2381
chr19	9731954	9732319	7	365
chr19	9732319	9732427	6	108
chr19	9732427	9732609	5	182
chr19	9732609	9735797	4	3188
chr19	9735797	9739581	3	3784
chr19	9739581	9749021	2	9440
chr19	9749021	9760503	1	11482
chr19	9860828	9861027	1	199
chr19	9861027	9863083	2	2056
chr19	9863083	9863612	3	529
chr19	9863612	9864359	4	747
chr19	9864359	9878279	5	13920
chr19	9878279	9882830	4	4551
chr19	9882830	9895158	5	12328
chr19	9895158	9907193	6	12035
chr19	9907193	9927601	5	20408
chr19	9927601	9928554	6	953
chr19	9928554	9929121	5	567
chr19	9929121	9933482	6	4361
chr19	9933482	9936119	7	2637
chr19	9936119	9938198	8	2079
chr19	9938198	9944910	9	6712
chr19	9944910	9960574	10	15664
chr19	9960574	9981470	11	20896
chr19	9981470	9982305	10	835
chr19	9982305	9995436	9	13131
chr19	9995436	10001943	8	6507
chr19	10001943	10002174	7	231
chr19	10002174	10007868	6	5694
chr19	10007868	10029524	7	21656
chr19	10029524	10029788	8	264
chr19	10029788	10031894	9	2106
chr19	10031894	10033804	10	1910
chr19	10033804	10034104	11	300
chr19	10034104	10051595	12	17491
chr19	10051595	10056821	11	5226
chr19	10056821	10064638	10	7817
chr19	10064638	10076515	9	11877
chr19	10076515	10076829	8	314
chr19	10076829	10077763	7	934
chr19	10077763	10078359	6	596
chr19	10078359	10080207	5	1848
chr19	10080207	10080856	4	649
chr19	10080856	10081655	3	799
chr19	10081655	10082916	2	1261
chr19	10082916	10084961	1	2045
chr19	10512028	10514452	1	2424
chr19	10514452	10515985	2	1533
chr19	10515985	10537383	3	21398
chr19	10537383	10539615	2	2232
chr19	10539615	10541394	1	1779
chr19	10592685	10599253	1	6568
chr19	10599253	10614219	2	14966
chr19	10614219	10616779	1	2560
chr19	10737630	10753420	1	15790
chr19	11293925	11298839	1	4914
chr19	11298839	11323511	2	24672
chr19	11323511	11323692	1	181
chr19	11453234	11475001	1	21767
chr19	11846353	11848174	1	1821
chr19	11848174	11875139	2	26965
chr19	11875139	11880455	1	5316
chr19	12053548	12064318	1	10770
chr19	12064318	12074361	2	10043
chr19	12074361	12112641	3	38280
chr19	12112641	12116697	2	4056
chr19	12116697	12119860	1	3163
chr19	12204600	12252313	1	47713
chr19	13005704	13007910	1	2206
chr19	13007910	13033195	2	25285
chr19	13033195	13033588	1	393
chr19	13219787	13224094	2	4307
chr19	13224094	13227056	3	2962
chr19	13227056	13244193	4	17137
chr19	13244193	13244341	3	148
chr19	13244341	13249463	2	5122
chr19	13249463	13269282	1	19819
chr19	13269282	13273290	2	4008
chr19	13273290	13273338	3	48
chr19	13273338	13274302	4	964
chr19	13274302	13274644	5	342
chr19	13274644	13275366	6	722
chr19	13275366	13275516	7	150
chr19	13275516	13275816	8	300
chr19	13275816	13276137	9	321
chr19	13276137	13277058	10	921
chr19	13277058	13281948	11	4890
chr19	13281948	13593574	12	311626
chr19	13593574	13634429	11	40855
chr19	13634429	13699655	10	65226
chr19	13699655	13708644	9	8989
chr19	13708644	13710269	8	1625
chr19	13710269	13711252	7	983
chr19	13711252	13713560	6	2308
chr19	13713560	13718789	5	5229
chr19	13718789	13719205	4	416
chr19	13719205	13720093	3	888
chr19	13720093	13720537	2	444
chr19	13720537	13721245	1	708
chr19	14224014	14243290	1	19276
chr19	14243290	14250470	2	7180
chr19	14250470	14251152	3	682
chr19	14251152	14259906	4	8754
chr19	14259906	14263449	5	3543
chr19	14263449	14275300	6	11851
chr19	14275300	14279371	5	4071
chr19	14279371	14281117	4	1746
chr19	14281117	14282344	3	1227
chr19	14282344	14289014	2	6670
chr19	14289014	14295190	3	6176
chr19	14295190	14299454	4	4264
chr19	14299454	14306979	5	7525
chr19	14306979	14312494	4	5515
chr19	14312494	14313597	3	1103
chr19	14313597	14319817	2	6220
chr19	14319817	14324143	1	4326
chr19	14576618	14577546	1	928
chr19	14577546	14577794	2	248
chr19	14577794	14577812	3	18
chr19	14577812	14580433	4	2621
chr19	14580433	14580794	5	361
chr19	14580794	14585659	6	4865
chr19	14585659	14586460	7	801
chr19	14586460	14599334	8	12874
chr19	14599334	14600056	9	722
chr19	14600056	14616258	10	16202
chr19	14616258	14616852	11	594
chr19	14616852	14675549	12	58697
chr19	14675549	14678393	11	2844
chr19	14678393	14678678	10	285
chr19	14678678	14679092	9	414
chr19	14679092	14679769	8	677
chr19	14679769	14679953	7	184
chr19	14679953	14680011	6	58
chr19	14680011	14680892	5	881
chr19	14680892	14681456	4	564
chr19	14681456	14682195	3	739
chr19	14682195	14684669	2	2474
chr19	14684669	14685843	1	1174
chr19	14724784	14727470	1	2686
chr19	14727470	14727938	2	468
chr19	14727938	14729004	3	1066
chr19	14729004	14730523	4	1519
chr19	14730523	14730992	5	469
chr19	14730992	14733175	6	2183
chr19	14733175	14735739	7	2564
chr19	14735739	14739978	8	4239
chr19	14739978	14740115	7	137
chr19	14740115	14777572	8	37457
chr19	14777572	14781562	9	3990
chr19	14781562	14782112	10	550
chr19	14782112	14783454	11	1342
chr19	14783454	15090862	12	307408
chr19	15090862	15095463	11	4601
chr19	15095463	15098051	10	2588
chr19	15098051	15101278	9	3227
chr19	15101278	15101952	7	674
chr19	15101952	15102759	6	807
chr19	15102759	15103037	5	278
chr19	15103037	15105155	4	2118
chr19	15105155	15106646	2	1491
chr19	15132666	15140952	1	8286
chr19	15140952	15152653	2	11701
chr19	15152653	15204403	1	51750
chr19	15274876	15276784	1	1908
chr19	15276784	15282974	2	6190
chr19	15282974	15284018	3	1044
chr19	15284018	15284405	4	387
chr19	15284405	15285980	5	1575
chr19	15285980	15301445	6	15465
chr19	15301445	15302441	5	996
chr19	15302441	15303117	4	676
chr19	15303117	15304611	3	1494
chr19	15304611	15322443	2	17832
chr19	15322443	15325971	1	3528
chr19	15461451	15461744	1	293
chr19	15461744	15479821	2	18077
chr19	15479821	15488633	3	8812
chr19	15488633	15492674	4	4041
chr19	15492674	15493070	5	396
chr19	15493070	15494335	6	1265
chr19	15494335	15494531	7	196
chr19	15494531	15495097	8	566
chr19	15495097	15498070	9	2973
chr19	15498070	15499926	10	1856
chr19	15499926	15541688	11	41762
chr19	15541688	15561330	12	19642
chr19	15561330	15582346	11	21016
chr19	15582346	15617742	12	35396
chr19	15617742	15625903	11	8161
chr19	15625903	15626644	10	741
chr19	15626644	15630893	9	4249
chr19	15630893	15634676	8	3783
chr19	15634676	15661082	7	26406
chr19	15661082	15663597	6	2515
chr19	15663597	15665295	5	1698
chr19	15665295	15689957	4	24662
chr19	15689957	15692458	5	2501
chr19	15692458	15694286	6	1828
chr19	15694286	15697540	7	3254
chr19	15697540	15698358	8	818
chr19	15698358	15699886	9	1528
chr19	15699886	15706688	10	6802
chr19	15706688	15707134	11	446
chr19	15707134	15784806	12	77672
chr19	15784806	15808203	11	23397
chr19	15808203	15813270	10	5067
chr19	15813270	15819101	9	5831
chr19	15819101	15819436	8	335
chr19	15819436	15820365	7	929
chr19	15820365	15825062	6	4697
chr19	15825062	15825444	5	382
chr19	15825444	15826239	4	795
chr19	15826239	15829279	3	3040
chr19	15829279	15830511	2	1232
chr19	15830511	15841494	1	10983
chr19	15841494	15842118	2	624
chr19	15842118	15842998	3	880
chr19	15842998	15845158	4	2160
chr19	15845158	15845722	6	564
chr19	15845722	15848915	7	3193
chr19	15848915	15849852	8	937
chr19	15849852	15862191	9	12339
chr19	15862191	15863016	8	825
chr19	15863016	15866943	9	3927
chr19	15866943	15867449	8	506
chr19	15867449	15873277	7	5828
chr19	15873277	15880190	8	6913
chr19	15880190	15883979	7	3789
chr19	15883979	15885294	6	1315
chr19	15885294	15888706	5	3412
chr19	15888706	15898305	6	9599
chr19	15898305	15903008	5	4703
chr19	15903008	15903142	6	134
chr19	15903142	15914930	7	11788
chr19	15914930	15926344	8	11414
chr19	15926344	15926640	9	296
chr19	15926640	15930613	10	3973
chr19	15930613	15953413	11	22800
chr19	15953413	15981471	12	28058
chr19	15981471	15982035	11	564
chr19	15982035	16000925	10	18890
chr19	16000925	16006026	8	5101
chr19	16006026	16007492	7	1466
chr19	16007492	16008522	6	1030
chr19	16008522	16010496	5	1974
chr19	16010496	16010900	4	404
chr19	16010900	16012217	3	1317
chr19	16012217	16012519	2	302
chr19	16012519	16035793	1	23274
chr19	16307397	16337231	1	29834
chr19	16692258	16695086	1	2828
chr19	16695086	16696996	2	1910
chr19	16696996	16701048	3	4052
chr19	16701048	16705478	4	4430
chr19	16705478	16706717	5	1239
chr19	16706717	16709446	4	2729
chr19	16709446	16709913	3	467
chr19	16709913	16715295	2	5382
chr19	16715295	16726864	1	11569
chr19	16726864	16727902	2	1038
chr19	16727902	16731996	3	4094
chr19	16731996	16732794	4	798
chr19	16732794	16741419	5	8625
chr19	16741419	16742395	6	976
chr19	16742395	16752696	7	10301
chr19	16752696	16753039	8	343
chr19	16753039	16759694	9	6655
chr19	16759694	16773265	10	13571
chr19	16773265	16774603	9	1338
chr19	16774603	16792301	8	17698
chr19	16792301	16793982	7	1681
chr19	16793982	16795754	6	1772
chr19	16795754	16796155	5	401
chr19	16796155	16801733	4	5578
chr19	16801733	16805293	3	3560
chr19	16805293	16810741	2	5448
chr19	16810741	16819851	1	9110
chr19	16890087	16890100	1	13
chr19	16890100	16891058	2	958
chr19	16891058	16893636	3	2578
chr19	16893636	16901644	4	8008
chr19	16901644	16906012	5	4368
chr19	16906012	16906121	6	109
chr19	16906121	16910110	7	3989
chr19	16910110	16924979	8	14869
chr19	16924979	16938599	9	13620
chr19	16938599	16943043	8	4444
chr19	16943043	16996652	7	53609
chr19	16996652	17001183	6	4531
chr19	17001183	17012305	7	11122
chr19	17012305	17015919	6	3614
chr19	17015919	17017078	5	1159
chr19	17017078	17022507	6	5429
chr19	17022507	17022678	5	171
chr19	17022678	17038615	6	15937
chr19	17038615	17040544	5	1929
chr19	17040544	17040607	4	63
chr19	17040607	17041523	3	916
chr19	17041523	17045595	1	4072
chr19	17348370	17350337	1	1967
chr19	17350337	17353114	2	2777
chr19	17353114	17353911	3	797
chr19	17353911	17370600	5	16689
chr19	17370600	17377789	4	7189
chr19	17377789	17384689	2	6900
chr19	17384689	17386604	1	1915
chr19	17436708	17438582	1	1874
chr19	17438582	17440508	2	1926
chr19	17440508	17440620	3	112
chr19	17440620	17460963	4	20343
chr19	17460963	17463028	3	2065
chr19	17463028	17463785	2	757
chr19	17525144	17528416	1	3272
chr19	17528416	17551817	2	23401
chr19	17551817	17555079	1	3262
chr19	17587303	17587728	2	425
chr19	17587728	17588706	3	978
chr19	17588706	17589159	4	453
chr19	17589159	17591284	6	2125
chr19	17591284	17595050	7	3766
chr19	17595050	17600205	8	5155
chr19	17600205	17601875	7	1670
chr19	17601875	17616648	6	14773
chr19	17616648	17617660	7	1012
chr19	17617660	17617984	8	324
chr19	17617984	17624424	9	6440
chr19	17624424	17626645	10	2221
chr19	17626645	17658530	11	31885
chr19	17658530	17667905	10	9375
chr19	17667905	17709693	9	41788
chr19	17709693	17710453	8	760
chr19	17710453	17711893	6	1440
chr19	17711893	17711946	5	53
chr19	17711946	17713087	4	1141
chr19	17713087	17713259	3	172
chr19	17713259	17714227	2	968
chr19	17714227	17716245	1	2018
chr19	17745568	17747878	1	2310
chr19	17747878	17753052	2	5174
chr19	17753052	17768599	3	15547
chr19	17768599	17771900	2	3301
chr19	17771900	17783369	1	11469
chr19	17821979	17831319	1	9340
chr19	17831319	17848958	2	17639
chr19	17848958	17864953	1	15995
chr19	17864953	17867630	2	2677
chr19	17867630	17868953	3	1323
chr19	17868953	17870036	4	1083
chr19	17870036	17870808	5	772
chr19	17870808	17882690	6	11882
chr19	17882690	17882886	7	196
chr19	17882886	17884186	9	1300
chr19	17884186	17906361	10	22175
chr19	17906361	17907217	9	856
chr19	17907217	17908385	8	1168
chr19	17908385	17914623	7	6238
chr19	17914623	17915391	6	768
chr19	17915391	17915553	5	162
chr19	17915553	17918323	4	2770
chr19	17918323	17919279	3	956
chr19	17919279	17919297	2	18
chr19	17919297	17925159	1	5862
chr19	17955942	17959030	1	3088
chr19	17959030	17959430	3	400
chr19	17959430	17963800	4	4370
chr19	17963800	17967635	5	3835
chr19	17967635	17972772	6	5137
chr19	17972772	17979263	7	6491
chr19	17979263	17984088	6	4825
chr19	17984088	17984716	5	628
chr19	17984716	17986807	4	2091
chr19	17986807	17990859	3	4052
chr19	17990859	17994665	2	3806
chr19	17994665	17996537	1	1872
chr19	18061802	18063770	1	1968
chr19	18063770	18080985	2	17215
chr19	18080985	18091593	1	10608
chr19	18208392	18208698	1	306
chr19	18208698	18225024	2	16326
chr19	18225024	18233453	3	8429
chr19	18233453	18242101	4	8648
chr19	18242101	18245065	3	2964
chr19	18245065	18256142	2	11077
chr19	18256142	18314107	1	57965
chr19	18618636	18634305	1	15669
chr19	18770020	18779961	1	9941
chr19	18779961	18780938	2	977
chr19	18780938	18789511	3	8573
chr19	18789511	18808954	4	19443
chr19	18808954	18818457	5	9503
chr19	18818457	18818917	4	460
chr19	18818917	18824879	3	5962
chr19	18824879	18827006	2	2127
chr19	18827006	18828679	1	1673
chr19	18938956	18939686	1	730
chr19	18939686	18944286	2	4600
chr19	18944286	18947206	3	2920
chr19	18947206	18947618	4	412
chr19	18947618	18957716	5	10098
chr19	18957716	18960275	4	2559
chr19	18960275	18967929	3	7654
chr19	18967929	18969402	2	1473
chr19	18969402	18981839	1	12437
chr19	19076326	19091718	1	15392
chr19	19205386	19205576	1	190
chr19	19205576	19206158	2	582
chr19	19206158	19207514	3	1356
chr19	19207514	19207612	4	98
chr19	19207612	19208660	5	1048
chr19	19208660	19209041	6	381
chr19	19209041	19214819	7	5778
chr19	19214819	19219114	8	4295
chr19	19219114	19221322	9	2208
chr19	19221322	19224352	10	3030
chr19	19224352	19239112	11	14760
chr19	19239112	19245705	10	6593
chr19	19245705	19253782	9	8077
chr19	19253782	19256134	8	2352
chr19	19256134	19260433	7	4299
chr19	19260433	19263070	6	2637
chr19	19263070	19266853	5	3783
chr19	19266853	19266905	4	52
chr19	19266905	19267811	3	906
chr19	19267811	19269741	2	1930
chr19	19269741	19271251	1	1510
chr19	19692710	19743164	1	50454
chr19	19743164	19753208	2	10044
chr19	19753208	19760331	1	7123
chr19	19824368	19827371	1	3003
chr19	19827371	19832032	2	4661
chr19	19832032	19849844	3	17812
chr19	19849844	19853947	2	4103
chr19	19853947	19856243	1	2296
chr19	19913443	19924074	1	10631
chr19	19924074	19948544	2	24470
chr19	19948544	19948659	3	115
chr19	19948659	19948791	4	132
chr19	19948791	19957462	5	8671
chr19	19957462	19961868	6	4406
chr19	19961868	19964662	7	2794
chr19	19964662	19967125	8	2463
chr19	19967125	19985313	9	18188
chr19	19985313	19986693	8	1380
chr19	19986693	19991041	7	4348
chr19	19991041	19992946	6	1905
chr19	19992946	19995305	5	2359
chr19	19995305	19996911	4	1606
chr19	19996911	20005490	3	8579
chr19	20005490	20011902	2	6412
chr19	20011902	20051060	1	39158
chr19	20051060	20062357	2	11297
chr19	20062357	20089599	3	27242
chr19	20089599	20253448	2	163849
chr19	20253448	20268458	3	15010
chr19	20268458	20299204	4	30746
chr19	20299204	20305284	3	6080
chr19	20305284	20310310	4	5026
chr19	20310310	20327863	5	17553
chr19	20327863	20345108	6	17245
chr19	20345108	20371291	7	26183
chr19	20371291	20372163	6	872
chr19	20372163	20379727	5	7564
chr19	20379727	20387021	4	7294
chr19	20387021	20422440	3	35419
chr19	20422440	20427918	4	5478
chr19	20427918	20429522	5	1604
chr19	20429522	20431950	6	2428
chr19	20431950	20435996	7	4046
chr19	20435996	20442107	8	6111
chr19	20442107	20442862	7	755
chr19	20442862	20475030	8	32168
chr19	20475030	20486110	7	11080
chr19	20486110	20493148	8	7038
chr19	20493148	20512625	9	19477
chr19	20512625	20515021	8	2396
chr19	20515021	20519263	7	4242
chr19	20519263	20519951	6	688
chr19	20519951	20521021	5	1070
chr19	20521021	20521691	4	670
chr19	20521691	20523826	3	2135
chr19	20523826	20573828	2	50002
chr19	20573828	20576430	4	2602
chr19	20576430	20577539	5	1109
chr19	20577539	20585440	6	7901
chr19	20585440	20594722	7	9282
chr19	20594722	20607012	8	12290
chr19	20607012	20611432	9	4420
chr19	20611432	20615453	8	4021
chr19	20615453	20622347	7	6894
chr19	20622347	20625013	6	2666
chr19	20625013	20627981	5	2968
chr19	20627981	20654968	4	26987
chr19	20654968	20665835	5	10867
chr19	20665835	20667451	6	1616
chr19	20667451	20673256	7	5805
chr19	20673256	20684845	8	11589
chr19	20684845	20684938	9	93
chr19	20684938	20704060	10	19122
chr19	20704060	20730877	11	26817
chr19	20730877	20751787	10	20910
chr19	20751787	20753261	9	1474
chr19	20753261	20756469	8	3208
chr19	20756469	20759649	7	3180
chr19	20759649	20761005	6	1356
chr19	20761005	20761163	5	158
chr19	20761163	20761887	4	724
chr19	20761887	20768703	3	6816
chr19	20768703	20835382	2	66679
chr19	20835382	20837315	3	1933
chr19	20837315	20839589	4	2274
chr19	20839589	20839940	5	351
chr19	20839940	20840152	6	212
chr19	20840152	20840416	7	264
chr19	20840416	20848102	8	7686
chr19	20848102	20850128	9	2026
chr19	20850128	20851641	10	1513
chr19	20851641	20852220	11	579
chr19	20852220	20907585	12	55365
chr19	20907585	20907731	11	146
chr19	20907731	20912929	10	5198
chr19	20912929	20913748	9	819
chr19	20913748	20915507	8	1759
chr19	20915507	20917585	7	2078
chr19	20917585	20917799	6	214
chr19	20917799	20918609	5	810
chr19	20918609	20919249	4	640
chr19	20919249	20922117	3	2868
chr19	20922117	20956550	2	34433
chr19	20956550	20962716	3	6166
chr19	20962716	20963154	4	438
chr19	20963154	20963652	5	498
chr19	20963652	20971572	6	7920
chr19	20971572	20973344	7	1772
chr19	20973344	20999087	8	25743
chr19	20999087	20999265	6	178
chr19	20999265	21002099	5	2834
chr19	21002099	21002609	4	510
chr19	21002609	21005847	3	3238
chr19	21005847	21007471	2	1624
chr19	21007471	21010429	1	2958
chr19	21041238	21203322	1	162084
chr19	21203322	21204059	2	737
chr19	21204059	21211878	3	7819
chr19	21211878	21215240	4	3362
chr19	21215240	21216967	5	1727
chr19	21216967	21219900	6	2933
chr19	21219900	21232060	7	12160
chr19	21232060	21234176	9	2116
chr19	21234176	21242648	10	8472
chr19	21242648	21264361	11	21713
chr19	21264361	21266431	10	2070
chr19	21266431	21266933	9	502
chr19	21266933	21266963	8	30
chr19	21266963	21269095	7	2132
chr19	21269095	21274083	6	4988
chr19	21274083	21275489	5	1406
chr19	21275489	21275849	4	360
chr19	21275849	21276343	3	494
chr19	21276343	21287759	2	11416
chr19	21287759	21301869	1	14110
chr19	21329158	21359432	1	30274
chr19	21359432	21430652	2	71220
chr19	21430652	21436849	3	6197
chr19	21436849	21436850	2	1
chr19	21436850	21438765	3	1915
chr19	21438765	21440606	4	1841
chr19	21440606	21455232	5	14626
chr19	21455232	21488785	6	33553
chr19	21488785	21491561	5	2776
chr19	21491561	21544284	3	52723
chr19	21544284	21569684	4	25400
chr19	21569684	21584454	5	14770
chr19	21584454	21589093	6	4639
chr19	21589093	21595984	7	6891
chr19	21595984	21615496	6	19512
