Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
protein-cofactor linkage(GO:0018065)	16990, 1003, 11, 2	3.08	0.260994825885	0.937563188134	11
glucocorticoid metabolic process(GO:0008211)	16990, 0, 16, 0	0.0	1.0	1.0	16
estrogen metabolic process(GO:0008210)	16990, 1055, 24, 1	0.671	0.872592034707	1.0	24
regulation of blood pressure(GO:0008217)	16990, 17, 151, 2	13.237	0.0746538499103	0.681192383083	151
nitrogen cycle metabolic process(GO:0071941)	16990, 251, 12, 2	11.282	0.0432361667741	0.615283911786	12
protein dealkylation(GO:0008214)	16990, 1423, 33, 3	1.085	0.762894002766	1.0	33
endothelial cell development(GO:0001885)	16990, 437, 33, 1	1.178	0.793183016409	1.0	33
synaptic transmission, cholinergic(GO:0007271)	16990, 173, 24, 1	4.092	0.434527564412	1.0	24
cell death(GO:0008219)	16990, 693, 832, 53	1.562	0.0128657116626	0.434278052778	832
endothelial cell morphogenesis(GO:0001886)	16990, 1898, 14, 2	1.279	0.609667870359	1.0	14
receptor recycling(GO:0001881)	16990, 1712, 11, 1	0.902	0.694634414704	1.0	11
sterol homeostasis(GO:0055092)	16990, 184, 77, 1	1.199	0.867690434377	1.0	77
gamete generation(GO:0007276)	16990, 78, 441, 3	1.482	0.826705401075	1.0	441
acylglycerol homeostasis(GO:0055090)	16990, 459, 33, 1	1.122	0.802281838775	1.0	33
regulation of toll-like receptor signaling pathway(GO:0034121)	16990, 551, 65, 2	0.949	0.883530213035	1.0	65
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	16990, 831, 12, 4	6.815	0.00840618586704	0.366929166884	12
regulation of non-canonical Wnt signaling pathway(GO:2000050)	16990, 831, 22, 6	5.576	0.00283743410497	0.235311345602	22
regulation of metallopeptidase activity(GO:1905048)	16990, 0, 13, 0	0.0	1.0	1.0	13
response to toxic substance(GO:0009636)	16990, 106, 369, 6	2.606	0.200600159668	0.870247248818	369
negative regulation of nervous system development(GO:0051961)	16990, 142, 296, 7	2.83	0.0953582674526	0.720671965488	296
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	16990, 81, 47, 1	4.463	0.488027864911	1.0	47
response to herbicide(GO:0009635)	16990, 0, 13, 0	0.0	1.0	1.0	13
pyruvate biosynthetic process(GO:0042866)	16990, 1356, 42, 1	0.298	0.985505233157	1.0	42
negative regulation of cilium assembly(GO:1902018)	16990, 0, 11, 0	0.0	1.0	1.0	11
male meiotic nuclear division(GO:0007140)	16990, 723, 43, 1	0.546	0.943362394908	1.0	43
positive regulation of protein maturation(GO:1903319)	16990, 1491, 25, 2	0.912	0.801325337375	1.0	25
male meiosis I(GO:0007141)	16990, 0, 24, 0	0.0	1.0	1.0	24
regulation of synaptic transmission, glutamatergic(GO:0051966)	16990, 456, 66, 8	4.516	0.00315495330002	0.248775825788	66
response to retinoic acid(GO:0032526)	16990, 8, 106, 1	20.035	0.232495435615	0.902606121385	106
protein exit from endoplasmic reticulum(GO:0032527)	16990, 0, 23, 0	0.0	1.0	1.0	23
neural tube development(GO:0021915)	16990, 193, 29, 1	3.036	0.534444725242	1.0	29
2-oxoglutarate metabolic process(GO:0006103)	16990, 1014, 16, 2	2.094	0.425811201325	1.0	16
microtubule nucleation(GO:0007020)	16990, 1136, 20, 1	0.748	0.824284963019	1.0	20
vesicle-mediated transport in synapse(GO:0099003)	16990, 1013, 102, 10	1.644	0.329755178372	0.969353701333	102
response to insecticide(GO:0017085)	16990, 0, 13, 0	0.0	1.0	1.0	13
microvillus organization(GO:0032528)	16990, 1701, 19, 5	2.628	0.112467278035	0.75365323138	19
protein-containing complex disassembly(GO:0032984)	16990, 203, 230, 2	0.728	0.979891298188	1.0	230
regulation of mitochondrial translation(GO:0070129)	16990, 0, 25, 0	0.0	1.0	1.0	25
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	16990, 217, 25, 2	6.264	0.135360976422	0.77741974311	25
multi-organism cellular process(GO:0044764)	16990, 0, 21, 0	0.0	1.0	1.0	21
regulation of autophagosome maturation(GO:1901096)	16990, 1577, 11, 1	0.979	0.669647204314	1.0	11
regulation of histone H3-K9 methylation(GO:0051570)	16990, 389, 24, 1	1.82	0.639660831969	1.0	24
positive regulation of histone H3-K4 methylation(GO:0051571)	16990, 620, 16, 1	1.713	0.596759605011	1.0	16
negative regulation of histone H3-K9 methylation(GO:0051573)	16990, 1423, 12, 1	0.995	0.67484186188	1.0	12
positive regulation of histone H3-K9 methylation(GO:0051574)	16990, 0, 11, 0	0.0	1.0	1.0	11
regulation of transmission of nerve impulse(GO:0051969)	16990, 1917, 17, 1	0.521	0.86998759721	1.0	17
negative regulation of actin filament depolymerization(GO:0030835)	16990, 198, 36, 2	4.767	0.21895040097	0.890602578646	36
response to oxygen-containing compound(GO:1901700)	16990, 539, 1315, 52	1.246	0.376560973194	0.995196857726	1315
cellular response to oxygen-containing compound(GO:1901701)	16990, 260, 813, 17	1.366	0.560705528035	1.0	813
cellular response to dexamethasone stimulus(GO:0071549)	16990, 71, 32, 1	7.478	0.329902704591	0.969353701333	32
response to dexamethasone(GO:0071548)	16990, 251, 42, 2	3.223	0.358857568246	0.981857169092	42
regulation of generation of precursor metabolites and energy(GO:0043467)	16990, 205, 113, 1	0.733	0.957958542005	1.0	113
regulation of mRNA metabolic process(GO:1903311)	16990, 750, 275, 11	0.906	0.965749484552	1.0	275
negative regulation of actin filament polymerization(GO:0030837)	16990, 198, 52, 2	3.3	0.366585451288	0.99065839006	52
negative regulation of cell fate commitment(GO:0010454)	16990, 268, 11, 2	11.526	0.0400215546508	0.607728030797	11
regulation of cell size(GO:0008361)	16990, 318, 69, 1	0.774	0.930855758769	1.0	69
negative regulation of Wnt signaling pathway(GO:0030178)	16990, 452, 162, 7	1.624	0.499091417578	1.0	162
negative regulation of immune effector process(GO:0002698)	16990, 1021, 117, 7	0.996	0.890490439109	1.0	117
endoplasmic reticulum organization(GO:0007029)	16990, 1222, 42, 4	1.324	0.655641055077	1.0	42
regulation of cell shape(GO:0008360)	16990, 495, 147, 7	1.634	0.486516986573	1.0	147
endocytic recycling(GO:0032456)	16990, 155, 30, 1	3.654	0.490795588314	1.0	30
regulation of protein oligomerization(GO:0032459)	16990, 564, 42, 2	1.434	0.69874335653	1.0	42
positive regulation of adenylate cyclase activity(GO:0045762)	16990, 1595, 12, 2	1.775	0.446784811102	1.0	12
negative regulation of T cell proliferation(GO:0042130)	16990, 511, 59, 2	1.127	0.825069411025	1.0	59
positive regulation of heterotypic cell-cell adhesion(GO:0034116)	16990, 1179, 16, 1	0.901	0.747168022843	1.0	16
activation of protein kinase B activity(GO:0032148)	16990, 8, 32, 1	66.367	0.0678528192033	0.674322438777	32
regulation of heterotypic cell-cell adhesion(GO:0034114)	16990, 16, 26, 1	40.841	0.0945348251016	0.719481817624	26
heterotypic cell-cell adhesion(GO:0034113)	16990, 1065, 35, 2	0.912	0.840754889488	1.0	35
neurotransmitter catabolic process(GO:0042135)	16990, 850, 21, 5	4.759	0.0155647688089	0.456503280308	21
negative regulation of homotypic cell-cell adhesion(GO:0034111)	16990, 0, 14, 0	0.0	1.0	1.0	14
regulation of homotypic cell-cell adhesion(GO:0034110)	16990, 1106, 24, 1	0.64	0.879802115782	1.0	24
positive regulation of cell junction assembly(GO:1901890)	16990, 642, 33, 3	2.406	0.334753995304	0.969409770897	33
negative regulation of T cell apoptotic process(GO:0070233)	16990, 1391, 21, 2	1.163	0.694431289134	1.0	21
positive regulation of lymphocyte apoptotic process(GO:0070230)	16990, 1873, 18, 1	0.504	0.879181570734	1.0	18
neurotransmitter transport(GO:0006836)	16990, 1067, 118, 12	1.619	0.293061637325	0.951097882654	118
response to corticosterone(GO:0051412)	16990, 8, 22, 1	96.534	0.0452674877263	0.625403249799	22
activation of protein kinase activity(GO:0032147)	16990, 817, 313, 22	1.462	0.283839746796	0.943846420401	313
positive regulation of T cell apoptotic process(GO:0070234)	16990, 1873, 14, 1	0.648	0.806391408171	1.0	14
cyclic nucleotide catabolic process(GO:0009214)	16990, 983, 14, 3	3.704	0.119167811955	0.763054326471	14
cranial nerve structural organization(GO:0021604)	16990, 370, 11, 1	4.174	0.341119295691	0.972160282445	11
muscle system process(GO:0003012)	16990, 2, 256, 1	33.184	0.198495198241	0.869389221432	256
regulation of neuron apoptotic process(GO:0043523)	16990, 5, 199, 1	17.075	0.296731394731	0.95123810768	199
negative regulation of neuron apoptotic process(GO:0043524)	16990, 5, 143, 1	23.762	0.221411369568	0.890602578646	143
heart process(GO:0003015)	16990, 1697, 17, 3	1.767	0.417749665499	1.0	17
respiratory system process(GO:0003016)	16990, 0, 13, 0	0.0	1.0	1.0	13
cranial nerve morphogenesis(GO:0021602)	16990, 402, 12, 2	7.044	0.0894489588199	0.70532703594	12
vascular process in circulatory system(GO:0003018)	16990, 2, 151, 1	56.258	0.119890716645	0.763054326471	151
cellular component morphogenesis(GO:0032989)	16990, 1180, 441, 51	1.665	0.0034786169623	0.254705634713	441
inner mitochondrial membrane organization(GO:0007007)	16990, 847, 40, 1	0.501	0.950994869712	1.0	40
mitochondrial membrane organization(GO:0007006)	16990, 260, 118, 2	1.108	0.882522047334	1.0	118
mitochondrion organization(GO:0007005)	16990, 260, 299, 6	1.311	0.782231090701	1.0	299
nitrogen compound transport(GO:0071705)	16990, 2, 1749, 1	4.857	0.752053898324	1.0	1749
positive regulation of bone resorption(GO:0045780)	16990, 0, 17, 0	0.0	1.0	1.0	17
ventricular system development(GO:0021591)	16990, 1110, 14, 2	2.187	0.3997406492	1.0	14
positive regulation of cell cycle(GO:0045787)	16990, 2, 382, 1	22.238	0.283220578241	0.943846420401	382
cytoplasmic microtubule organization(GO:0031122)	16990, 386, 53, 4	3.322	0.142587428482	0.789241260048	53
positive regulation of cell adhesion(GO:0045785)	16990, 76, 391, 4	2.287	0.462152573886	1.0	391
cellular response to organic substance(GO:0071310)	16990, 260, 1340, 29	1.414	0.283503387653	0.943846420401	1340
lipid oxidation(GO:0034440)	16990, 1306, 78, 13	2.168	0.0418470092453	0.615283911786	78
centriole-centriole cohesion(GO:0010457)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of dendritic spine development(GO:0060998)	16990, 1144, 65, 11	2.513	0.0240409503022	0.528022698418	65
positive regulation of dendritic spine development(GO:0060999)	16990, 189, 38, 4	9.463	0.00527003886134	0.298555391021	38
regulation of transposition(GO:0010528)	16990, 1111, 23, 1	0.665	0.867520207041	1.0	23
positive regulation of vacuole organization(GO:0044090)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of molecular function(GO:0044093)	16990, 8, 1732, 2	2.452	0.73949323293	1.0	1732
negative regulation of molecular function(GO:0044092)	16990, 1150, 1074, 92	1.266	0.110169172773	0.74926335956	1074
positive regulation of calcium ion transport into cytosol(GO:0010524)	16990, 802, 54, 4	1.569	0.565793138368	1.0	54
kidney morphogenesis(GO:0060993)	16990, 246, 13, 2	10.625	0.0501671294716	0.638370086663	13
macromolecule localization(GO:0033036)	16990, 39, 1920, 7	1.588	0.667061494214	1.0	1920
dendritic spine development(GO:0060996)	16990, 66, 13, 1	19.802	0.131511907994	0.770869464627	13
dendritic spine morphogenesis(GO:0060997)	16990, 400, 18, 2	4.719	0.178627985051	0.852381555651	18
regulation of calcium ion transport into cytosol(GO:0010522)	16990, 802, 96, 8	1.765	0.327810335203	0.969353701333	96
negative regulation of calcium ion transport into cytosol(GO:0010523)	16990, 0, 18, 0	0.0	1.0	1.0	18
positive regulation of intracellular steroid hormone receptor signaling pathway(GO:0033145)	16990, 1147, 13, 5	5.697	0.00514066898506	0.298555391021	13
negative regulation of intracellular steroid hormone receptor signaling pathway(GO:0033144)	16990, 902, 36, 4	2.093	0.337494749461	0.969409770897	36
negative regulation of intracellular estrogen receptor signaling pathway(GO:0033147)	16990, 902, 14, 1	1.345	0.649309032921	1.0	14
regulation of intracellular estrogen receptor signaling pathway(GO:0033146)	16990, 1147, 40, 6	2.222	0.183828329889	0.862648065136	40
GTP metabolic process(GO:0046039)	16990, 508, 31, 3	3.237	0.208967812511	0.882471622632	31
negative regulation of epidermal cell differentiation(GO:0045605)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of intracellular steroid hormone receptor signaling pathway(GO:0033143)	16990, 1299, 76, 11	1.893	0.145963622798	0.790908784706	76
T cell differentiation(GO:0030217)	16990, 940, 104, 9	1.564	0.422958381514	1.0	104
positive regulation of cytokine production involved in immune response(GO:0002720)	16990, 450, 51, 1	0.74	0.918932839617	1.0	51
ATP metabolic process(GO:0046034)	16990, 205, 111, 1	0.747	0.955750066038	1.0	111
GMP metabolic process(GO:0046037)	16990, 26, 15, 1	43.564	0.0757829614325	0.682785111165	15
ammonium transport(GO:0015696)	16990, 802, 53, 3	1.199	0.765195896085	1.0	53
ADP metabolic process(GO:0046031)	16990, 442, 47, 2	1.636	0.656080137562	1.0	47
positive regulation of intracellular estrogen receptor signaling pathway(GO:0033148)	16990, 1147, 11, 4	5.386	0.018053464099	0.466866464065	11
AMP metabolic process(GO:0046033)	16990, 442, 15, 3	7.688	0.0258778506551	0.534884116781	15
regulation of killing of cells of other organism(GO:0051709)	16990, 957, 15, 1	1.184	0.687831536509	1.0	15
histone H3-K27 methylation(GO:0070734)	16990, 0, 11, 0	0.0	1.0	1.0	11
motor neuron axon guidance(GO:0008045)	16990, 1730, 23, 4	1.708	0.409201912593	1.0	23
NADH metabolic process(GO:0006734)	16990, 937, 35, 4	2.072	0.337835890861	0.969409770897	35
positive regulation of voltage-gated potassium channel activity(GO:1903818)	16990, 447, 14, 1	2.715	0.465460230441	1.0	14
inorganic anion transport(GO:0015698)	16990, 359, 164, 9	2.597	0.0599993864676	0.652189871842	164
interaction with symbiont(GO:0051702)	16990, 1821, 74, 9	1.135	0.749168932322	1.0	74
interaction with host(GO:0051701)	16990, 280, 153, 6	2.38	0.220750327207	0.890602578646	153
regulation of organ growth(GO:0046620)	16990, 452, 90, 5	2.088	0.344052113733	0.975865328893	90
response to other organism(GO:0051707)	16990, 260, 614, 11	1.171	0.852385367182	1.0	614
regulation of high voltage-gated calcium channel activity(GO:1901841)	16990, 1666, 16, 3	1.912	0.370527458038	0.990811740883	16
multi-organism behavior(GO:0051705)	16990, 1309, 69, 9	1.693	0.298441850633	0.952883109065	69
multi-organism process(GO:0051704)	16990, 62, 1352, 6	1.216	0.904450760281	1.0	1352
regulation of cardiac epithelial to mesenchymal transition(GO:0062042)	16990, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of cell killing(GO:0031343)	16990, 1039, 64, 7	1.789	0.324885712657	0.966739331118	64
regulation of phospholipase C activity(GO:1900274)	16990, 152, 45, 3	7.452	0.0413867217275	0.615283911786	45
positive regulation of long-term synaptic potentiation(GO:1900273)	16990, 30, 21, 1	26.968	0.120565756366	0.763054326471	21
regulation of blood circulation(GO:1903522)	16990, 439, 243, 12	1.911	0.163610825923	0.826566587057	243
regulation of long-term synaptic potentiation(GO:1900271)	16990, 43, 39, 2	20.262	0.0246328461784	0.529577513253	39
negative regulation of execution phase of apoptosis(GO:1900118)	16990, 381, 20, 2	4.459	0.201756951167	0.870359583063	20
defense response to other organism(GO:0098542)	16990, 52, 415, 1	0.787	0.98269196363	1.0	415
regulation of autophagy(GO:0010506)	16990, 81, 312, 2	1.345	0.883467627299	1.0	312
regulation of mitotic spindle assembly(GO:1901673)	16990, 203, 21, 1	3.985	0.434882331928	1.0	21
positive regulation of potassium ion transmembrane transport(GO:1901381)	16990, 2, 38, 1	223.553	0.0263549970223	0.534884116781	38
modulation by host of viral process(GO:0044788)	16990, 977, 25, 3	2.087	0.383573863131	0.998911901278	25
regulation of vascular associated smooth muscle cell migration(GO:1904752)	16990, 779, 22, 3	2.974	0.21267333229	0.884979292528	22
positive regulation of vascular associated smooth muscle cell migration(GO:1904754)	16990, 779, 16, 2	2.726	0.32395573069	0.966042817496	16
negative regulation of cellular response to insulin stimulus(GO:1900077)	16990, 71, 34, 1	7.038	0.34771015369	0.976560592272	34
cellular response to carbohydrate stimulus(GO:0071322)	16990, 209, 71, 1	1.145	0.869508481037	1.0	71
posttranscriptional gene silencing(GO:0016441)	16990, 723, 22, 1	1.068	0.757555451415	1.0	22
positive regulation of cellular response to insulin stimulus(GO:1900078)	16990, 909, 23, 1	0.813	0.825542142546	1.0	23
guanosine-containing compound biosynthetic process(GO:1901070)	16990, 1112, 13, 1	1.175	0.652628977372	1.0	13
glucosamine-containing compound metabolic process(GO:1901071)	16990, 1911, 25, 3	1.067	0.738068231911	1.0	25
somatic diversification of immunoglobulins(GO:0016445)	16990, 346, 31, 1	1.584	0.713670457326	1.0	31
regulation of relaxation of muscle(GO:1901077)	16990, 420, 12, 2	6.742	0.0958801829431	0.720671965488	12
somatic recombination of immunoglobulin gene segments(GO:0016447)	16990, 346, 21, 1	2.338	0.557368930251	1.0	21
glucan catabolic process(GO:0009251)	16990, 1848, 13, 2	1.414	0.55692050216	1.0	13
viral RNA genome replication(GO:0039694)	16990, 120, 13, 1	10.891	0.196353475126	0.869389221432	13
cellular response to chemical stimulus(GO:0070887)	16990, 251, 1635, 35	1.449	0.164166895009	0.826645009876	1635
sterol transport(GO:0015918)	16990, 341, 65, 3	2.3	0.423612468824	1.0	65
peroxisomal membrane transport(GO:0015919)	16990, 1191, 16, 1	0.892	0.748894882066	1.0	16
protein localization to Golgi apparatus(GO:0034067)	16990, 1416, 24, 2	1.0	0.767924723649	1.0	24
fertilization(GO:0009566)	16990, 467, 97, 3	1.125	0.845797252766	1.0	97
phospholipid transport(GO:0015914)	16990, 1582, 90, 12	1.432	0.42771036637	1.0	90
positive regulation of calcineurin-NFAT signaling cascade(GO:0070886)	16990, 447, 16, 1	2.376	0.519768850339	1.0	16
stress granule assembly(GO:0034063)	16990, 214, 15, 1	5.293	0.328309381345	0.969353701333	15
renal tubule morphogenesis(GO:0061333)	16990, 1470, 17, 3	2.04	0.347067251019	0.976560592272	17
regulation of dendritic spine morphogenesis(GO:0061001)	16990, 1372, 39, 10	3.175	0.00529655721354	0.298555391021	39
transepithelial transport(GO:0070633)	16990, 121, 18, 1	7.801	0.274727321065	0.939238170297	18
positive regulation of fatty acid oxidation(GO:0046321)	16990, 888, 15, 1	1.276	0.677280138458	1.0	15
regulation of fatty acid oxidation(GO:0046320)	16990, 21, 30, 1	26.968	0.133856945978	0.774791708972	30
peptidyl-arginine N-methylation(GO:0035246)	16990, 1975, 12, 2	1.434	0.549272508229	1.0	12
positive regulation of RNA splicing(GO:0033120)	16990, 323, 35, 2	3.006	0.366738827967	0.99065839006	35
negative regulation of glucose import(GO:0046325)	16990, 939, 12, 1	1.508	0.588619953182	1.0	12
regulation of glucose import(GO:0046324)	16990, 551, 56, 4	2.202	0.344117830424	0.975865328893	56
Golgi vesicle transport(GO:0048193)	16990, 1783, 339, 35	0.984	0.942226915874	1.0	339
negative regulation of JNK cascade(GO:0046329)	16990, 993, 35, 9	4.4	0.00100157166844	0.184432087449	35
regulation of JNK cascade(GO:0046328)	16990, 428, 182, 13	2.835	0.00798834977103	0.366929166884	182
error-free translesion synthesis(GO:0070987)	16990, 0, 19, 0	0.0	1.0	1.0	19
synaptic transmission, glutamatergic(GO:0035249)	16990, 1129, 28, 6	3.225	0.042571883443	0.615283911786	28
regulation of myeloid leukocyte differentiation(GO:0002761)	16990, 445, 115, 6	1.992	0.335562391617	0.969409770897	115
positive regulation of myeloid leukocyte differentiation(GO:0002763)	16990, 669, 54, 2	0.941	0.873157354371	1.0	54
protein localization to cell periphery(GO:1990778)	16990, 2000, 215, 33	1.304	0.330914874914	0.969409770897	215
regulation of protein deacetylation(GO:0090311)	16990, 456, 40, 3	2.794	0.285641554603	0.945616491079	40
immune response-regulating signaling pathway(GO:0002764)	16990, 217, 388, 7	1.413	0.710884562062	1.0	388
positive regulation of granulocyte chemotaxis(GO:0071624)	16990, 1656, 25, 2	0.821	0.831456472523	1.0	25
regulation of leukocyte degranulation(GO:0043300)	16990, 1667, 46, 1	0.222	0.993677932522	1.0	46
immune response-regulating cell surface receptor signaling pathway(GO:0002768)	16990, 372, 289, 11	1.738	0.304482594913	0.952883109065	289
positive regulation of leukocyte degranulation(GO:0043302)	16990, 0, 22, 0	0.0	1.0	1.0	22
positive regulation of antigen receptor-mediated signaling pathway(GO:0050857)	16990, 445, 22, 1	1.735	0.645715728668	1.0	22
exploration behavior(GO:0035640)	16990, 456, 24, 2	3.105	0.324624972042	0.966739331118	24
establishment or maintenance of monopolar cell polarity(GO:0061339)	16990, 1701, 23, 3	1.303	0.619489436438	1.0	23
amyloid-beta clearance(GO:0097242)	16990, 0, 20, 0	0.0	1.0	1.0	20
muscle hypertrophy(GO:0014896)	16990, 242, 25, 2	5.617	0.158416914025	0.814346900861	25
cell surface receptor signaling pathway involved in heart development(GO:0061311)	16990, 1391, 22, 1	0.555	0.879714391266	1.0	22
cellular response to nitrogen levels(GO:0043562)	16990, 0, 13, 0	0.0	1.0	1.0	13
sphingolipid biosynthetic process(GO:0030148)	16990, 1911, 90, 15	1.482	0.305864456302	0.954709951209	90
animal organ morphogenesis(GO:0009887)	16990, 60, 478, 3	1.777	0.736878440367	1.0	478
post-embryonic animal morphogenesis(GO:0009886)	16990, 1881, 12, 2	1.505	0.523834897441	1.0	12
embryonic pattern specification(GO:0009880)	16990, 297, 50, 6	6.865	0.00180309596512	0.201545041952	50
positive regulation of lipid kinase activity(GO:0090218)	16990, 152, 36, 1	3.105	0.553092024208	1.0	36
cellular response to peptide(GO:1901653)	16990, 647, 222, 11	1.301	0.66671013707	1.0	222
tissue development(GO:0009888)	16990, 1679, 591, 77	1.318	0.0724949255364	0.680445503807	591
response to hepatocyte growth factor(GO:0035728)	16990, 551, 18, 2	3.426	0.263614697692	0.937563188134	18
rRNA methylation(GO:0031167)	16990, 1716, 25, 5	1.98	0.265545140147	0.93881098597	25
platelet aggregation(GO:0070527)	16990, 1947, 44, 4	0.793	0.912984173675	1.0	44
regulation of insulin secretion involved in cellular response to glucose stimulus(GO:0061178)	16990, 126, 57, 2	4.731	0.250732912262	0.922743158363	57
pigment biosynthetic process(GO:0046148)	16990, 137, 48, 1	2.584	0.636906057201	1.0	48
protein maturation by iron-sulfur cluster transfer(GO:0097428)	16990, 0, 14, 0	0.0	1.0	1.0	14
exit from mitosis(GO:0010458)	16990, 0, 12, 0	0.0	1.0	1.0	12
UDP-N-acetylglucosamine metabolic process(GO:0006047)	16990, 1530, 16, 4	2.776	0.137477288297	0.782661309598	16
regulation of cytolysis(GO:0042268)	16990, 957, 17, 1	1.044	0.740490959216	1.0	17
anterior/posterior pattern specification(GO:0009952)	16990, 806, 152, 12	1.664	0.280855415971	0.943376082977	152
liver regeneration(GO:0097421)	16990, 215, 33, 1	2.395	0.616635667309	1.0	33
cognition(GO:0050890)	16990, 1144, 288, 32	1.65	0.0355279905281	0.582394154356	288
positive regulation of telomerase activity(GO:0051973)	16990, 319, 36, 1	1.479	0.744928673057	1.0	36
intestinal absorption(GO:0050892)	16990, 709, 30, 1	0.799	0.863002450356	1.0	30
regulation of synapse assembly(GO:0051963)	16990, 802, 104, 16	3.259	0.000334710721895	0.146359870211	104
protein monoubiquitination(GO:0006513)	16990, 1693, 62, 6	0.971	0.863042951355	1.0	62
regulation of immune effector process(GO:0002697)	16990, 23, 391, 1	1.889	0.880113891942	1.0	391
regulation of nervous system development(GO:0051960)	16990, 858, 880, 68	1.53	0.00515711308083	0.298555391021	880
glycoprotein catabolic process(GO:0006516)	16990, 1410, 16, 1	0.753	0.780410062883	1.0	16
protein deglycosylation(GO:0006517)	16990, 1469, 29, 4	1.595	0.487889800592	1.0	29
regulation of low-density lipoprotein particle clearance(GO:0010988)	16990, 0, 14, 0	0.0	1.0	1.0	14
protein quality control for misfolded or incompletely synthesized proteins(GO:0006515)	16990, 576, 28, 2	2.107	0.490073826629	1.0	28
positive regulation of cell projection organization(GO:0031346)	16990, 76, 365, 6	3.675	0.0552897516829	0.64819212622	365
regulation of lipoprotein particle clearance(GO:0010984)	16990, 0, 20, 0	0.0	1.0	1.0	20
positive regulation of synaptic transmission, glutamatergic(GO:0051968)	16990, 116, 30, 2	9.764	0.0771169790773	0.6884561562	30
camera-type eye development(GO:0043010)	16990, 1130, 58, 7	1.815	0.304650123257	0.952883109065	58
myeloid dendritic cell differentiation(GO:0043011)	16990, 1641, 18, 1	0.575	0.849948257065	1.0	18
regulation of natural killer cell mediated immunity(GO:0002715)	16990, 1710, 44, 4	0.903	0.865615638193	1.0	44
negative regulation of lipase activity(GO:0060192)	16990, 1562, 16, 4	2.719	0.144293594698	0.789241260048	16
detection of light stimulus involved in visual perception(GO:0050908)	16990, 362, 17, 1	2.761	0.498893755229	1.0	17
regulation of isotype switching to IgG isotypes(GO:0048302)	16990, 1660, 13, 1	0.787	0.745935333046	1.0	13
lamellipodium organization(GO:0097581)	16990, 152, 42, 3	7.984	0.0350670174612	0.580014552717	42
coenzyme metabolic process(GO:0006732)	16990, 1152, 308, 25	1.197	0.654876622224	1.0	308
response to radiation(GO:0009314)	16990, 431, 428, 15	1.382	0.547915643616	1.0	428
one-carbon metabolic process(GO:0006730)	16990, 492, 25, 2	2.763	0.372570788157	0.991735191497	25
establishment of localization in cell(GO:0051649)	16990, 252, 1691, 24	0.957	0.984595880082	1.0	1691
oligosaccharide metabolic process(GO:0009311)	16990, 691, 49, 2	1.004	0.843078249021	1.0	49
oligosaccharide catabolic process(GO:0009313)	16990, 1516, 14, 1	0.801	0.748638155891	1.0	14
oligosaccharide biosynthetic process(GO:0009312)	16990, 618, 18, 1	1.527	0.642275862701	1.0	18
regulation of superoxide metabolic process(GO:0090322)	16990, 215, 31, 2	5.098	0.192931449241	0.869217903432	31
regulation of cytokine production involved in immune response(GO:0002718)	16990, 450, 80, 1	0.472	0.980139031601	1.0	80
long-chain fatty-acyl-CoA biosynthetic process(GO:0035338)	16990, 542, 19, 2	3.3	0.278386782746	0.941659933198	19
response to angiotensin(GO:1990776)	16990, 0, 15, 0	0.0	1.0	1.0	15
nucleus localization(GO:0051647)	16990, 97, 23, 1	7.615	0.303761514953	0.952883109065	23
peptidyl-tyrosine dephosphorylation(GO:0035335)	16990, 1007, 102, 4	0.662	0.981735905564	1.0	102
long-chain fatty-acyl-CoA metabolic process(GO:0035336)	16990, 630, 25, 3	3.236	0.195018672102	0.869389221432	25
regulation of histone H3-K9 trimethylation(GO:1900112)	16990, 389, 12, 1	3.64	0.379713524783	0.996955269764	12
regulation of hippo signaling(GO:0035330)	16990, 1464, 12, 1	0.967	0.682145783897	1.0	12
protein polyubiquitination(GO:0000209)	16990, 1984, 247, 35	1.213	0.508993177189	1.0	247
positive regulation of phagocytosis(GO:0050766)	16990, 1904, 64, 2	0.279	0.998478103968	1.0	64
regulation of phagocytosis(GO:0050764)	16990, 551, 89, 1	0.346	0.993371316662	1.0	89
negative regulation of phagocytosis(GO:0050765)	16990, 551, 19, 1	1.623	0.638289563905	1.0	19
response to ionizing radiation(GO:0010212)	16990, 423, 148, 5	1.357	0.730473446459	1.0	148
signal transduction involved in cell cycle checkpoint(GO:0072395)	16990, 1821, 72, 3	0.389	0.997437027441	1.0	72
regeneration(GO:0031099)	16990, 219, 136, 3	1.711	0.663952395047	1.0	136
stress-activated protein kinase signaling cascade(GO:0031098)	16990, 725, 114, 11	2.261	0.0658253518973	0.664778787165	114
negative regulation of leukocyte cell-cell adhesion(GO:1903038)	16990, 511, 118, 3	0.845	0.943663010244	1.0	118
regulation of hematopoietic stem cell differentiation(GO:1902036)	16990, 1080, 26, 2	1.21	0.705380387002	1.0	26
regulation of morphogenesis of a branching structure(GO:0060688)	16990, 467, 56, 5	3.248	0.0939974844898	0.719481817624	56
