Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
cellular copper ion homeostasis(GO:0006878)	16990, 1991, 14, 4	2.438	0.180262670147	0.680649930048	14
protein sumoylation(GO:0016925)	16990, 1364, 38, 4	1.311	0.64640162071	1.0	38
histone H4 deacetylation(GO:0070933)	16990, 1625, 11, 1	0.95	0.678531545786	1.0	11
skeletal muscle cell differentiation(GO:0035914)	16990, 466, 51, 1	0.715	0.923012322179	1.0	51
cAMP metabolic process(GO:0046058)	16990, 795, 24, 5	4.452	0.0228879859411	0.297749728298	24
cellular response to corticosteroid stimulus(GO:0071384)	16990, 1970, 60, 6	0.862	0.914940097726	1.0	60
positive regulation of smooth muscle cell differentiation(GO:0051152)	16990, 207, 12, 2	13.68	0.0326556320804	0.351395056615	12
regulation of striated muscle cell differentiation(GO:0051153)	16990, 585, 97, 4	1.198	0.798270382639	1.0	97
negative regulation of neurotransmitter secretion(GO:0046929)	16990, 105, 12, 2	26.968	0.0100076448868	0.189532578013	12
modulation of transcription in other organism involved in symbiotic interaction(GO:0052312)	16990, 1615, 28, 2	0.751	0.86787488825	1.0	28
glucose 6-phosphate metabolic process(GO:0051156)	16990, 0, 22, 0	0.0	1.0	1.0	22
regulation of cellular carbohydrate metabolic process(GO:0010675)	16990, 392, 135, 10	3.211	0.0109161115666	0.198888244831	135
positive regulation of cellular carbohydrate metabolic process(GO:0010676)	16990, 476, 60, 6	3.569	0.0393378290625	0.373152191936	60
positive regulation of striated muscle cell differentiation(GO:0051155)	16990, 585, 58, 3	1.502	0.654501914118	1.0	58
regulation of calcium ion transmembrane transport via high voltage-gated calcium channel(GO:1902514)	16990, 944, 11, 3	4.909	0.0603241177637	0.452075280245	11
dorsal/ventral pattern formation(GO:0009953)	16990, 717, 52, 6	2.734	0.105281586309	0.556488384775	52
regulation of G0 to G1 transition(GO:0070316)	16990, 936, 41, 2	0.885	0.863533043601	1.0	41
oocyte maturation(GO:0001556)	16990, 1404, 19, 1	0.637	0.837601112776	1.0	19
establishment of protein localization to plasma membrane(GO:0061951)	16990, 1746, 50, 4	0.778	0.924857500133	1.0	50
DNA demethylation(GO:0080111)	16990, 1992, 19, 3	1.347	0.589753970917	1.0	19
midbody abscission(GO:0061952)	16990, 1707, 17, 1	0.585	0.841660207649	1.0	17
cell projection organization(GO:0030030)	16990, 1731, 777, 131	1.655	1.13526090933e-07	0.00014855152516	777
histone H3 deacetylation(GO:0070932)	16990, 1625, 20, 1	0.523	0.877569917336	1.0	20
ribosomal subunit export from nucleus(GO:0000054)	16990, 1305, 13, 1	1.001	0.685490522345	1.0	13
wound healing, spreading of cells(GO:0044319)	16990, 45, 24, 1	15.731	0.187174781312	0.687760774776	24
regulation of protein dephosphorylation(GO:0035304)	16990, 541, 134, 8	1.875	0.29633623095	0.814932968988	134
regulation of cholesterol efflux(GO:0010874)	16990, 0, 23, 0	0.0	1.0	1.0	23
regulation of NAD(P)H oxidase activity(GO:0033860)	16990, 642, 11, 1	2.406	0.475828125733	0.959856551686	11
inner cell mass cell proliferation(GO:0001833)	16990, 0, 11, 0	0.0	1.0	1.0	11
nucleoside bisphosphate biosynthetic process(GO:0033866)	16990, 1873, 57, 12	1.91	0.0987666979425	0.544789310044	57
protein-cofactor linkage(GO:0018065)	16990, 1921, 11, 2	1.608	0.489374025904	0.960789875794	11
glucocorticoid metabolic process(GO:0008211)	16990, 1756, 16, 2	1.209	0.641660971652	1.0	16
estrogen metabolic process(GO:0008210)	16990, 1426, 24, 3	1.489	0.560545277123	0.997861873783	24
regulation of blood pressure(GO:0008217)	16990, 84, 151, 3	4.018	0.212530372146	0.723476952511	151
nitrogen cycle metabolic process(GO:0071941)	16990, 982, 12, 1	1.442	0.596280164079	1.0	12
protein dealkylation(GO:0008214)	16990, 1766, 33, 3	0.875	0.84729054118	1.0	33
endothelial cell development(GO:0001885)	16990, 125, 33, 1	4.119	0.470297684784	0.958124465825	33
synaptic transmission, cholinergic(GO:0007271)	16990, 662, 24, 5	5.347	0.0108124243165	0.197748140541	24
cell death(GO:0008219)	16990, 226, 832, 14	1.265	0.741937564661	1.0	832
endothelial cell morphogenesis(GO:0001886)	16990, 13, 14, 1	93.352	0.0389628490227	0.373152191936	14
receptor recycling(GO:0001881)	16990, 1934, 11, 2	1.597	0.492744065691	0.960789875794	11
sterol homeostasis(GO:0055092)	16990, 29, 77, 1	7.609	0.402971906844	0.909672755012	77
gamete generation(GO:0007276)	16990, 985, 441, 33	1.291	0.418339044527	0.91907857102	441
acylglycerol homeostasis(GO:0055090)	16990, 29, 33, 1	17.753	0.186709820683	0.687760774776	33
regulation of toll-like receptor signaling pathway(GO:0034121)	16990, 125, 65, 1	2.091	0.723560264579	1.0	65
positive regulation of non-canonical Wnt signaling pathway(GO:2000052)	16990, 951, 12, 4	5.955	0.013225979853	0.219368838252	12
regulation of non-canonical Wnt signaling pathway(GO:2000050)	16990, 1285, 22, 7	4.207	0.00435558648709	0.129613239354	22
regulation of metallopeptidase activity(GO:1905048)	16990, 0, 13, 0	0.0	1.0	1.0	13
response to toxic substance(GO:0009636)	16990, 1351, 369, 36	1.227	0.506756419639	0.968476938623	369
negative regulation of nervous system development(GO:0051961)	16990, 760, 296, 27	2.039	0.00500818603771	0.136871447963	296
negative regulation of ubiquitin-dependent protein catabolic process(GO:2000059)	16990, 889, 47, 3	1.22	0.743831542411	1.0	47
response to herbicide(GO:0009635)	16990, 1323, 13, 2	1.976	0.416001055205	0.916612494519	13
pyruvate biosynthetic process(GO:0042866)	16990, 905, 42, 2	0.894	0.86247273937	1.0	42
negative regulation of cilium assembly(GO:1902018)	16990, 0, 11, 0	0.0	1.0	1.0	11
male meiotic nuclear division(GO:0007140)	16990, 169, 43, 1	2.338	0.64880165217	1.0	43
positive regulation of protein maturation(GO:1903319)	16990, 22, 25, 1	30.891	0.11415896909	0.56860848695	25
male meiosis I(GO:0007141)	16990, 1527, 24, 1	0.464	0.913145866219	1.0	24
regulation of synaptic transmission, glutamatergic(GO:0051966)	16990, 722, 66, 12	4.279	0.00020640933324	0.0180514344161	66
response to retinoic acid(GO:0032526)	16990, 292, 106, 3	1.647	0.664065659723	1.0	106
protein exit from endoplasmic reticulum(GO:0032527)	16990, 848, 23, 1	0.871	0.809189206394	1.0	23
neural tube development(GO:0021915)	16990, 1585, 29, 3	1.109	0.733586496669	1.0	29
2-oxoglutarate metabolic process(GO:0006103)	16990, 2, 16, 1	530.938	0.00930703647021	0.184986964553	16
microtubule nucleation(GO:0007020)	16990, 293, 20, 1	2.899	0.496231820323	0.962061691155	20
vesicle-mediated transport in synapse(GO:0099003)	16990, 467, 102, 7	2.497	0.126956291934	0.587772799989	102
response to insecticide(GO:0017085)	16990, 1838, 13, 2	1.422	0.554206527551	0.993515700239	13
microvillus organization(GO:0032528)	16990, 0, 19, 0	0.0	1.0	1.0	19
protein-containing complex disassembly(GO:0032984)	16990, 188, 230, 4	1.572	0.701463400535	1.0	230
regulation of mitochondrial translation(GO:0070129)	16990, 1644, 25, 1	0.413	0.930520602857	1.0	25
regulation of endoplasmic reticulum unfolded protein response(GO:1900101)	16990, 0, 25, 0	0.0	1.0	1.0	25
multi-organism cellular process(GO:0044764)	16990, 1820, 21, 1	0.445	0.909876928806	1.0	21
regulation of autophagosome maturation(GO:1901096)	16990, 1785, 11, 3	2.596	0.207572075707	0.715049301943	11
regulation of histone H3-K9 methylation(GO:0051570)	16990, 1593, 24, 4	1.778	0.39033734107	0.902475858098	24
positive regulation of histone H3-K4 methylation(GO:0051571)	16990, 1155, 16, 1	0.919	0.743714304397	1.0	16
negative regulation of histone H3-K9 methylation(GO:0051573)	16990, 0, 12, 0	0.0	1.0	1.0	12
positive regulation of histone H3-K9 methylation(GO:0051574)	16990, 1593, 11, 2	1.939	0.403017181067	0.909672755012	11
regulation of transmission of nerve impulse(GO:0051969)	16990, 871, 17, 2	2.295	0.392295409838	0.902759147046	17
negative regulation of actin filament depolymerization(GO:0030835)	16990, 926, 36, 3	1.529	0.589495660594	1.0	36
response to oxygen-containing compound(GO:1901700)	16990, 625, 1315, 66	1.364	0.0751133677467	0.493572812652	1315
cellular response to oxygen-containing compound(GO:1901701)	16990, 625, 813, 40	1.337	0.264031478341	0.785894914915	813
cellular response to dexamethasone stimulus(GO:0071549)	16990, 1232, 32, 2	0.862	0.847222776039	1.0	32
response to dexamethasone(GO:0071548)	16990, 1232, 42, 3	0.985	0.82859637493	1.0	42
regulation of generation of precursor metabolites and energy(GO:0043467)	16990, 8, 113, 1	18.794	0.246872983964	0.762658351231	113
regulation of mRNA metabolic process(GO:1903311)	16990, 3, 275, 1	20.594	0.279292539193	0.801879659666	275
negative regulation of actin filament polymerization(GO:0030837)	16990, 926, 52, 7	2.47	0.106094662211	0.558326905647	52
negative regulation of cell fate commitment(GO:0010454)	16990, 922, 11, 3	5.026	0.0570566636627	0.445167286546	11
regulation of cell size(GO:0008361)	16990, 620, 69, 2	0.794	0.928819649657	1.0	69
negative regulation of Wnt signaling pathway(GO:0030178)	16990, 950, 162, 16	1.766	0.129673789824	0.593169611005	162
negative regulation of immune effector process(GO:0002698)	16990, 36, 117, 1	4.034	0.604648853372	1.0	117
endoplasmic reticulum organization(GO:0007029)	16990, 993, 42, 5	2.037	0.297128986899	0.814932968988	42
regulation of cell shape(GO:0008360)	16990, 1994, 147, 24	1.391	0.280799212005	0.80299009708	147
endocytic recycling(GO:0032456)	16990, 0, 30, 0	0.0	1.0	1.0	30
regulation of protein oligomerization(GO:0032459)	16990, 140, 42, 1	2.889	0.588029572399	1.0	42
positive regulation of adenylate cyclase activity(GO:0045762)	16990, 0, 12, 0	0.0	1.0	1.0	12
negative regulation of T cell proliferation(GO:0042130)	16990, 1530, 59, 5	0.941	0.872668770012	1.0	59
positive regulation of heterotypic cell-cell adhesion(GO:0034116)	16990, 1765, 16, 2	1.203	0.64406766062	1.0	16
activation of protein kinase B activity(GO:0032148)	16990, 701, 32, 1	0.757	0.880564054883	1.0	32
regulation of heterotypic cell-cell adhesion(GO:0034114)	16990, 1765, 26, 2	0.74	0.864979702995	1.0	26
heterotypic cell-cell adhesion(GO:0034113)	16990, 1579, 35, 4	1.23	0.682650248627	1.0	35
neurotransmitter catabolic process(GO:0042135)	16990, 1207, 21, 5	3.351	0.0555207539466	0.43954231815	21
negative regulation of homotypic cell-cell adhesion(GO:0034111)	16990, 386, 14, 1	3.144	0.435168283226	0.931634103294	14
regulation of homotypic cell-cell adhesion(GO:0034110)	16990, 386, 24, 1	1.834	0.637681177991	1.0	24
positive regulation of cell junction assembly(GO:1901890)	16990, 951, 33, 4	2.166	0.30581275955	0.822684213332	33
negative regulation of T cell apoptotic process(GO:0070233)	16990, 0, 21, 0	0.0	1.0	1.0	21
positive regulation of lymphocyte apoptotic process(GO:0070230)	16990, 1362, 18, 1	0.693	0.814792677265	1.0	18
neurotransmitter transport(GO:0006836)	16990, 735, 118, 7	1.371	0.643110380401	1.0	118
response to corticosterone(GO:0051412)	16990, 1323, 22, 3	1.751	0.461863354801	0.952234349161	22
activation of protein kinase activity(GO:0032147)	16990, 447, 313, 14	1.7	0.243220931106	0.759810157453	313
positive regulation of T cell apoptotic process(GO:0070234)	16990, 0, 14, 0	0.0	1.0	1.0	14
cyclic nucleotide catabolic process(GO:0009214)	16990, 795, 14, 3	4.58	0.0780946320305	0.498623186179	14
cranial nerve structural organization(GO:0021604)	16990, 1228, 11, 1	1.258	0.605050638194	1.0	11
muscle system process(GO:0003012)	16990, 30, 256, 6	13.273	8.67015664299e-05	0.0115842926258	256
regulation of neuron apoptotic process(GO:0043523)	16990, 1471, 199, 21	1.219	0.617736371115	1.0	199
negative regulation of neuron apoptotic process(GO:0043524)	16990, 1323, 143, 14	1.257	0.624404001005	1.0	143
heart process(GO:0003015)	16990, 1351, 17, 4	2.959	0.125204884178	0.584482388634	17
respiratory system process(GO:0003016)	16990, 500, 13, 2	5.228	0.142428032878	0.620270561968	13
cranial nerve morphogenesis(GO:0021602)	16990, 1228, 12, 3	3.459	0.129833890829	0.593169611005	12
vascular process in circulatory system(GO:0003018)	16990, 16, 151, 3	21.097	0.00395498449298	0.12354938418	151
cellular component morphogenesis(GO:0032989)	16990, 1041, 441, 55	2.035	8.92978609471e-06	0.00224810531425	441
inner mitochondrial membrane organization(GO:0007007)	16990, 961, 40, 3	1.326	0.680724008436	1.0	40
mitochondrial membrane organization(GO:0007006)	16990, 371, 118, 2	0.776	0.955781352511	1.0	118
mitochondrion organization(GO:0007005)	16990, 728, 299, 20	1.561	0.211995837583	0.723397694089	299
nitrogen compound transport(GO:0071705)	16990, 5, 1749, 2	3.886	0.491917308521	0.960789875794	1749
positive regulation of bone resorption(GO:0045780)	16990, 478, 17, 1	2.091	0.559842059266	0.99780608365	17
ventricular system development(GO:0021591)	16990, 1839, 14, 5	3.3	0.0453606406663	0.394547344674	14
positive regulation of cell cycle(GO:0045787)	16990, 185, 382, 2	0.481	0.998611133617	1.0	382
cytoplasmic microtubule organization(GO:0031122)	16990, 343, 53, 2	1.869	0.613549837431	1.0	53
positive regulation of cell adhesion(GO:0045785)	16990, 184, 391, 6	1.417	0.738429575536	1.0	391
cellular response to organic substance(GO:0071310)	16990, 625, 1340, 64	1.298	0.175862111267	0.675073252968	1340
lipid oxidation(GO:0034440)	16990, 130, 78, 5	8.378	0.00301041093411	0.1041732129	78
centriole-centriole cohesion(GO:0010457)	16990, 802, 12, 1	1.765	0.564214164976	0.999583842923	12
regulation of dendritic spine development(GO:0060998)	16990, 1849, 65, 19	2.686	0.000400511755152	0.0285232745826	65
positive regulation of dendritic spine development(GO:0060999)	16990, 623, 38, 7	5.024	0.00277408147272	0.101085847604	38
regulation of transposition(GO:0010528)	16990, 1741, 23, 1	0.424	0.921724137578	1.0	23
positive regulation of vacuole organization(GO:0044090)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of molecular function(GO:0044093)	16990, 140, 1732, 19	1.331	0.609638459399	1.0	1732
negative regulation of molecular function(GO:0044092)	16990, 455, 1074, 31	1.078	0.887016540457	1.0	1074
positive regulation of calcium ion transport into cytosol(GO:0010524)	16990, 57, 54, 1	5.52	0.448696231966	0.943281851291	54
kidney morphogenesis(GO:0060993)	16990, 393, 13, 2	6.651	0.0988775608459	0.544789310044	13
macromolecule localization(GO:0033036)	16990, 68, 1920, 12	1.562	0.467353702235	0.955892065369	1920
dendritic spine development(GO:0060996)	16990, 0, 13, 0	0.0	1.0	1.0	13
dendritic spine morphogenesis(GO:0060997)	16990, 715, 18, 2	2.64	0.35260302054	0.868418089502	18
regulation of calcium ion transport into cytosol(GO:0010522)	16990, 67, 96, 3	7.924	0.0468105370456	0.401732644225	96
negative regulation of calcium ion transport into cytosol(GO:0010523)	16990, 1954, 18, 1	0.483	0.889388029386	1.0	18
positive regulation of intracellular steroid hormone receptor signaling pathway(GO:0033145)	16990, 1130, 13, 4	4.626	0.0317169950161	0.347007300997	13
negative regulation of intracellular steroid hormone receptor signaling pathway(GO:0033144)	16990, 1392, 36, 8	2.712	0.0396679807958	0.373152191936	36
negative regulation of intracellular estrogen receptor signaling pathway(GO:0033147)	16990, 1121, 14, 3	3.248	0.155853317285	0.647537216917	14
regulation of intracellular estrogen receptor signaling pathway(GO:0033146)	16990, 1208, 40, 8	2.813	0.0347339799569	0.361278387396	40
GTP metabolic process(GO:0046039)	16990, 756, 31, 4	2.9	0.16388426828	0.656902775357	31
negative regulation of epidermal cell differentiation(GO:0045605)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of intracellular steroid hormone receptor signaling pathway(GO:0033143)	16990, 1236, 76, 16	2.894	0.000945625186802	0.0511782035299	76
T cell differentiation(GO:0030217)	16990, 681, 104, 5	1.199	0.785339626332	1.0	104
positive regulation of cytokine production involved in immune response(GO:0002720)	16990, 1665, 51, 1	0.2	0.996428901078	1.0	51
ATP metabolic process(GO:0046034)	16990, 1519, 111, 12	1.209	0.682226441267	1.0	111
GMP metabolic process(GO:0046037)	16990, 183, 15, 1	6.189	0.29755001919	0.814932968988	15
ammonium transport(GO:0015696)	16990, 68, 53, 1	4.714	0.485266613958	0.960174702581	53
ADP metabolic process(GO:0046031)	16990, 905, 47, 2	0.799	0.900848994619	1.0	47
positive regulation of intracellular estrogen receptor signaling pathway(GO:0033148)	16990, 1130, 11, 3	4.101	0.0909071161746	0.526189204332	11
AMP metabolic process(GO:0046033)	16990, 1519, 15, 2	1.491	0.543797892222	0.988309002851	15
regulation of killing of cells of other organism(GO:0051709)	16990, 0, 15, 0	0.0	1.0	1.0	15
histone H3-K27 methylation(GO:0070734)	16990, 0, 11, 0	0.0	1.0	1.0	11
motor neuron axon guidance(GO:0008045)	16990, 1119, 23, 3	1.98	0.394796280722	0.905133513	23
NADH metabolic process(GO:0006734)	16990, 905, 35, 3	1.609	0.557740805731	0.996187625536	35
positive regulation of voltage-gated potassium channel activity(GO:1903818)	16990, 538, 14, 1	2.256	0.5090663528	0.968476938623	14
inorganic anion transport(GO:0015698)	16990, 17, 164, 1	6.094	0.522603113094	0.980008176991	164
interaction with symbiont(GO:0051702)	16990, 68, 74, 1	3.376	0.609404114847	1.0	74
interaction with host(GO:0051701)	16990, 134, 153, 2	1.657	0.76396527692	1.0	153
regulation of organ growth(GO:0046620)	16990, 585, 90, 9	2.904	0.026719910121	0.322445827791	90
response to other organism(GO:0051707)	16990, 45, 614, 3	1.845	0.729158024143	1.0	614
regulation of high voltage-gated calcium channel activity(GO:1901841)	16990, 944, 16, 3	3.375	0.149859957259	0.633972202652	16
multi-organism behavior(GO:0051705)	16990, 1052, 69, 11	2.575	0.0211572221551	0.28910863229	69
multi-organism process(GO:0051704)	16990, 46, 1352, 6	1.639	0.674248123364	1.0	1352
regulation of cardiac epithelial to mesenchymal transition(GO:0062042)	16990, 342, 11, 1	4.516	0.32633716529	0.843352320245	11
positive regulation of cell killing(GO:0031343)	16990, 1963, 64, 5	0.676	0.972525749784	1.0	64
regulation of phospholipase C activity(GO:1900274)	16990, 701, 45, 5	2.693	0.152992053167	0.640400644135	45
positive regulation of long-term synaptic potentiation(GO:1900273)	16990, 623, 21, 4	5.195	0.0297831861113	0.338720465033	21
regulation of blood circulation(GO:1903522)	16990, 119, 243, 10	5.875	0.000137411355182	0.0143684482266	243
regulation of long-term synaptic potentiation(GO:1900271)	16990, 951, 39, 6	2.749	0.0904432525268	0.524944990948	39
negative regulation of execution phase of apoptosis(GO:1900118)	16990, 345, 20, 1	2.462	0.538700476906	0.986156965686	20
defense response to other organism(GO:0098542)	16990, 45, 415, 1	0.91	0.974036268197	1.0	415
regulation of autophagy(GO:0010506)	16990, 68, 312, 2	1.602	0.826593107231	1.0	312
regulation of mitotic spindle assembly(GO:1901673)	16990, 1707, 21, 1	0.474	0.898470952915	1.0	21
positive regulation of potassium ion transmembrane transport(GO:1901381)	16990, 118, 38, 3	11.367	0.0148133362312	0.235934262491	38
modulation by host of viral process(GO:0044788)	16990, 1592, 25, 5	2.134	0.224189379708	0.733900029153	25
regulation of vascular associated smooth muscle cell migration(GO:1904752)	16990, 620, 22, 5	6.228	0.00497468010963	0.136871447963	22
positive regulation of vascular associated smooth muscle cell migration(GO:1904754)	16990, 185, 16, 2	11.48	0.0468177179996	0.401732644225	16
negative regulation of cellular response to insulin stimulus(GO:1900077)	16990, 232, 34, 1	2.154	0.648445553192	1.0	34
cellular response to carbohydrate stimulus(GO:0071322)	16990, 1886, 71, 8	1.015	0.842162250415	1.0	71
posttranscriptional gene silencing(GO:0016441)	16990, 210, 22, 2	7.355	0.104804088578	0.556202659288	22
positive regulation of cellular response to insulin stimulus(GO:1900078)	16990, 844, 23, 3	2.626	0.26574650467	0.78887401294	23
guanosine-containing compound biosynthetic process(GO:1901070)	16990, 1476, 13, 1	0.885	0.714606191725	1.0	13
glucosamine-containing compound metabolic process(GO:1901071)	16990, 481, 25, 2	2.826	0.362820637855	0.874370090069	25
somatic diversification of immunoglobulins(GO:0016445)	16990, 1844, 31, 1	0.297	0.972840997789	1.0	31
regulation of relaxation of muscle(GO:1901077)	16990, 403, 12, 2	7.026	0.0896837094203	0.524944990948	12
somatic recombination of immunoglobulin gene segments(GO:0016447)	16990, 0, 21, 0	0.0	1.0	1.0	21
glucan catabolic process(GO:0009251)	16990, 544, 13, 1	2.402	0.484987011969	0.960174702581	13
viral RNA genome replication(GO:0039694)	16990, 1143, 13, 2	2.287	0.370101274209	0.881623258662	13
cellular response to chemical stimulus(GO:0070887)	16990, 625, 1635, 78	1.297	0.114699127581	0.568765776972	1635
sterol transport(GO:0015918)	16990, 48, 65, 1	5.446	0.467764841729	0.955892065369	65
peroxisomal membrane transport(GO:0015919)	16990, 471, 16, 1	2.255	0.530895769038	0.983295050189	16
protein localization to Golgi apparatus(GO:0034067)	16990, 1371, 24, 3	1.549	0.540885018623	0.988096065163	24
fertilization(GO:0009566)	16990, 66, 97, 1	2.654	0.699304102904	1.0	97
phospholipid transport(GO:0015914)	16990, 318, 90, 4	2.375	0.335012587202	0.851367765329	90
positive regulation of calcineurin-NFAT signaling cascade(GO:0070886)	16990, 1281, 16, 2	1.658	0.516214582933	0.973722409375	16
stress granule assembly(GO:0034063)	16990, 1139, 15, 1	0.994	0.715662760353	1.0	15
renal tubule morphogenesis(GO:0061333)	16990, 1585, 17, 4	2.522	0.176072398997	0.675073252968	17
regulation of dendritic spine morphogenesis(GO:0061001)	16990, 1849, 39, 14	3.299	0.000292517930458	0.023065758123	39
transepithelial transport(GO:0070633)	16990, 529, 18, 2	3.569	0.250680621283	0.767031671991	18
positive regulation of fatty acid oxidation(GO:0046321)	16990, 686, 15, 2	3.302	0.25869133304	0.77769081995	15
regulation of fatty acid oxidation(GO:0046320)	16990, 686, 30, 5	4.128	0.0328771613205	0.351415440949	30
peptidyl-arginine N-methylation(GO:0035246)	16990, 1558, 12, 3	2.726	0.19427137702	0.697868053373	12
positive regulation of RNA splicing(GO:0033120)	16990, 1330, 35, 3	1.095	0.761151025437	1.0	35
negative regulation of glucose import(GO:0046325)	16990, 705, 12, 1	2.008	0.532854809448	0.984894568208	12
regulation of glucose import(GO:0046324)	16990, 1059, 56, 7	2.005	0.226587072063	0.737496499829	56
Golgi vesicle transport(GO:0048193)	16990, 1993, 339, 46	1.157	0.597043631268	1.0	339
negative regulation of JNK cascade(GO:0046329)	16990, 323, 35, 5	7.514	0.00325160425184	0.107863561734	35
regulation of JNK cascade(GO:0046328)	16990, 10, 182, 1	9.335	0.421515425175	0.91907857102	182
error-free translesion synthesis(GO:0070987)	16990, 1436, 19, 2	1.245	0.651005004265	1.0	19
synaptic transmission, glutamatergic(GO:0035249)	16990, 245, 28, 3	7.43	0.0358078781178	0.363516548091	28
regulation of myeloid leukocyte differentiation(GO:0002761)	16990, 621, 115, 6	1.427	0.633712604787	1.0	115
positive regulation of myeloid leukocyte differentiation(GO:0002763)	16990, 506, 54, 2	1.244	0.781776771567	1.0	54
protein localization to cell periphery(GO:1990778)	16990, 133, 215, 5	2.971	0.17720723253	0.676611074926	215
regulation of protein deacetylation(GO:0090311)	16990, 597, 40, 4	2.846	0.186928798524	0.687760774776	40
immune response-regulating signaling pathway(GO:0002764)	16990, 398, 388, 6	0.66	0.997553243357	1.0	388
positive regulation of granulocyte chemotaxis(GO:0071624)	16990, 0, 25, 0	0.0	1.0	1.0	25
regulation of leukocyte degranulation(GO:0043300)	16990, 36, 46, 1	10.26	0.298200866353	0.814932968988	46
immune response-regulating cell surface receptor signaling pathway(GO:0002768)	16990, 398, 289, 6	0.886	0.967121757382	1.0	289
positive regulation of leukocyte degranulation(GO:0043302)	16990, 0, 22, 0	0.0	1.0	1.0	22
positive regulation of antigen receptor-mediated signaling pathway(GO:0050857)	16990, 1758, 22, 1	0.439	0.913950863397	1.0	22
exploration behavior(GO:0035640)	16990, 1261, 24, 3	1.684	0.488519757521	0.960789875794	24
establishment or maintenance of monopolar cell polarity(GO:0061339)	16990, 36, 23, 1	20.519	0.153575782387	0.641789325179	23
amyloid-beta clearance(GO:0097242)	16990, 947, 20, 1	0.897	0.794658610283	1.0	20
muscle hypertrophy(GO:0014896)	16990, 83, 25, 2	16.376	0.0317428716089	0.347007300997	25
cell surface receptor signaling pathway involved in heart development(GO:0061311)	16990, 585, 22, 1	1.32	0.713365495194	1.0	22
cellular response to nitrogen levels(GO:0043562)	16990, 546, 13, 2	4.787	0.158750546212	0.651527412356	13
sphingolipid biosynthetic process(GO:0030148)	16990, 337, 90, 3	1.681	0.636675779641	1.0	90
animal organ morphogenesis(GO:0009887)	16990, 922, 478, 38	1.465	0.105632713089	0.55751711198	478
post-embryonic animal morphogenesis(GO:0009886)	16990, 564, 12, 2	5.021	0.142229478578	0.620270561968	12
embryonic pattern specification(GO:0009880)	16990, 1822, 50, 9	1.678	0.277983765584	0.801139552103	50
positive regulation of lipid kinase activity(GO:0090218)	16990, 854, 36, 3	1.658	0.546827037485	0.988405771719	36
cellular response to peptide(GO:1901653)	16990, 625, 222, 14	1.714	0.212056288704	0.723397694089	222
tissue development(GO:0009888)	16990, 717, 591, 37	1.484	0.101149946249	0.550127737693	591
response to hepatocyte growth factor(GO:0035728)	16990, 1059, 18, 2	1.783	0.504241856304	0.968476938623	18
rRNA methylation(GO:0031167)	16990, 1644, 25, 1	0.413	0.930520602857	1.0	25
platelet aggregation(GO:0070527)	16990, 45, 44, 1	8.581	0.328920185563	0.84514214346	44
regulation of insulin secretion involved in cellular response to glucose stimulus(GO:0061178)	16990, 1904, 57, 6	0.939	0.872409061121	1.0	57
pigment biosynthetic process(GO:0046148)	16990, 2000, 48, 7	1.239	0.64938866357	1.0	48
protein maturation by iron-sulfur cluster transfer(GO:0097428)	16990, 0, 14, 0	0.0	1.0	1.0	14
exit from mitosis(GO:0010458)	16990, 0, 12, 0	0.0	1.0	1.0	12
UDP-N-acetylglucosamine metabolic process(GO:0006047)	16990, 481, 16, 1	2.208	0.535407500091	0.985682872927	16
regulation of cytolysis(GO:0042268)	16990, 0, 17, 0	0.0	1.0	1.0	17
anterior/posterior pattern specification(GO:0009952)	16990, 846, 152, 11	1.453	0.485638072249	0.960174702581	152
liver regeneration(GO:0097421)	16990, 556, 33, 2	1.852	0.561140492215	0.998279661739	33
cognition(GO:0050890)	16990, 789, 288, 37	2.766	4.74237700214e-07	0.00032586904829	288
positive regulation of telomerase activity(GO:0051973)	16990, 167, 36, 1	2.826	0.576430334584	1.0	36
intestinal absorption(GO:0050892)	16990, 863, 30, 1	0.656	0.890341281392	1.0	30
regulation of synapse assembly(GO:0051963)	16990, 1298, 104, 25	3.146	3.01618012422e-06	0.000931738389385	104
protein monoubiquitination(GO:0006513)	16990, 68, 62, 1	4.03	0.541929998028	0.988309002851	62
regulation of immune effector process(GO:0002697)	16990, 36, 391, 1	1.207	0.947180184542	1.0	391
regulation of nervous system development(GO:0051960)	16990, 1325, 880, 112	1.632	3.7881610732e-06	0.00107182675071	880
glycoprotein catabolic process(GO:0006516)	16990, 1676, 16, 3	1.901	0.373516173974	0.883138123221	16
protein deglycosylation(GO:0006517)	16990, 1958, 29, 3	0.898	0.830643871727	1.0	29
regulation of low-density lipoprotein particle clearance(GO:0010988)	16990, 0, 14, 0	0.0	1.0	1.0	14
protein quality control for misfolded or incompletely synthesized proteins(GO:0006515)	16990, 51, 28, 1	11.898	0.235967215427	0.752182303132	28
positive regulation of cell projection organization(GO:0031346)	16990, 654, 365, 33	2.349	9.85068018343e-05	0.0123964819942	365
regulation of lipoprotein particle clearance(GO:0010984)	16990, 1050, 20, 1	0.809	0.814913784959	1.0	20
positive regulation of synaptic transmission, glutamatergic(GO:0051968)	16990, 722, 30, 6	4.706	0.00780060392606	0.167396482329	30
