Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
myofibril assembly(GO:0030239)	16990, 120, 35, 2	8.09	0.105384086274	0.425873533076	35
negative regulation of antigen receptor-mediated signaling pathway(GO:0050858)	16990, 39, 26, 1	16.755	0.182076007139	0.543207279913	26
positive regulation of telomere capping(GO:1904355)	16990, 810, 17, 1	1.234	0.695373694585	0.95585172907	17
regulation of telomere maintenance via telomere lengthening(GO:1904356)	16990, 1544, 61, 4	0.722	0.952852881336	1.0	61
negative regulation of telomere maintenance via telomere lengthening(GO:1904357)	16990, 1544, 26, 2	0.846	0.827791040459	1.0	26
iron-sulfur cluster assembly(GO:0016226)	16990, 1549, 21, 1	0.522	0.882522774237	1.0	21
ion transmembrane transport(GO:0034220)	16990, 479, 873, 31	1.26	0.546425623677	0.879915383289	873
RNA splicing, via transesterification reactions(GO:0000375)	16990, 351, 255, 1	0.19	0.999964861434	1.0	255
protein refolding(GO:0042026)	16990, 1141, 36, 2	0.827	0.869109760065	1.0	36
regulation of response to stress(GO:0080134)	16990, 541, 1337, 50	1.174	0.614594744612	0.917504879449	1337
cellular response to oxidative stress(GO:0034599)	16990, 1803, 197, 26	1.244	0.518382813875	0.864438016282	197
DNA recombination(GO:0006310)	16990, 1517, 190, 19	1.12	0.776381434046	0.984920738314	190
embryonic heart tube morphogenesis(GO:0003143)	16990, 1945, 62, 15	2.113	0.0224774408863	0.182629207201	62
mitotic recombination(GO:0006312)	16990, 856, 18, 1	1.103	0.731412473584	0.971044437742	18
myelin maintenance(GO:0043217)	16990, 868, 14, 1	1.398	0.64380872318	0.930225280414	14
regulation of cell cycle(GO:0051726)	16990, 19, 1112, 1	0.804	0.991943924327	1.0	1112
outflow tract septum morphogenesis(GO:0003148)	16990, 1046, 28, 7	4.061	0.00664230584754	0.0824507068788	28
androgen receptor signaling pathway(GO:0030521)	16990, 1804, 45, 5	1.046	0.792217726433	0.989795524185	45
icosanoid biosynthetic process(GO:0046456)	16990, 1759, 39, 2	0.495	0.964774889703	1.0	39
response to ketone(GO:1901654)	16990, 1488, 186, 32	1.964	0.002096074337	0.0361366220823	186
cellular response to ketone(GO:1901655)	16990, 1704, 91, 19	2.082	0.0120311116439	0.12132001469	91
forebrain development(GO:0030900)	16990, 340, 43, 4	4.648	0.0560321209287	0.306614905196	43
midbrain development(GO:0030901)	16990, 3, 29, 1	195.287	0.0273013450182	0.20529196928	29
hindbrain development(GO:0030902)	16990, 891, 18, 5	5.297	0.008982031929	0.101179329224	18
regulation of transforming growth factor beta production(GO:0071634)	16990, 964, 34, 3	1.555	0.573619286755	0.892337894337	34
regulation of monocyte chemotactic protein-1 production(GO:0071637)	16990, 1722, 14, 3	2.114	0.310093825703	0.688298254294	14
positive regulation of cell adhesion mediated by integrin(GO:0033630)	16990, 464, 20, 2	3.662	0.251617688311	0.629371336858	20
positive regulation of p38MAPK cascade(GO:1900745)	16990, 1893, 26, 6	2.071	0.190791823992	0.554171904227	26
positive regulation of vasoconstriction(GO:0045907)	16990, 1574, 30, 4	1.439	0.558928986501	0.883776602587	30
reflex(GO:0060004)	16990, 967, 19, 5	4.624	0.0170400012404	0.150114296642	19
regulation of histone acetylation(GO:0035065)	16990, 21, 56, 2	28.895	0.0140163534349	0.134568183676	56
negative regulation of alpha-beta T cell differentiation(GO:0046639)	16990, 611, 24, 3	3.476	0.169160592879	0.526983453203	24
positive regulation of alpha-beta T cell differentiation(GO:0046638)	16990, 59, 46, 1	6.26	0.402862204463	0.77438868293	46
regulation of alpha-beta T cell differentiation(GO:0046637)	16990, 611, 62, 4	1.794	0.489707669883	0.848215301455	62
negative regulation of alpha-beta T cell activation(GO:0046636)	16990, 59, 37, 1	7.783	0.335852788736	0.712594580423	37
positive regulation of alpha-beta T cell activation(GO:0046635)	16990, 59, 60, 1	4.799	0.49302361041	0.84853039778	60
regulation of alpha-beta T cell activation(GO:0046634)	16990, 59, 90, 1	3.2	0.642843057603	0.929947400623	90
regulation of embryonic development(GO:0045995)	16990, 1978, 126, 34	2.318	2.67278076425e-05	0.00114786388179	126
alpha-beta T cell differentiation(GO:0046632)	16990, 716, 36, 3	1.977	0.445797268127	0.80950751112	36
alpha-beta T cell activation(GO:0046631)	16990, 716, 45, 4	2.109	0.34971408069	0.723805821049	45
membrane fusion(GO:0061025)	16990, 1104, 122, 8	1.009	0.883814730814	1.0	122
membrane organization(GO:0061024)	16990, 1900, 645, 84	1.165	0.430273411365	0.800934639576	645
membrane depolarization(GO:0051899)	16990, 277, 51, 4	4.811	0.0536240457964	0.297520474342	51
negative regulation of protein kinase B signaling(GO:0051898)	16990, 1381, 42, 3	0.879	0.868554715492	1.0	42
regulation of chemotaxis(GO:0050920)	16990, 799, 204, 17	1.772	0.116606569457	0.447524269383	204
positive regulation of chemotaxis(GO:0050921)	16990, 799, 130, 12	1.963	0.121487761651	0.454892664153	130
multicellular organism growth(GO:0035264)	16990, 3, 84, 1	67.421	0.0893224853168	0.395254051862	84
organ growth(GO:0035265)	16990, 58, 29, 1	10.101	0.265911043562	0.644300031374	29
protein mannosylation(GO:0035268)	16990, 156, 25, 1	4.356	0.425425310733	0.794420958161	25
protein O-linked mannosylation(GO:0035269)	16990, 156, 18, 1	6.051	0.328892742526	0.705923289401	18
positive regulation of protein kinase B signaling(GO:0051897)	16990, 800, 161, 13	1.715	0.223112868332	0.596870354102	161
regulation of protein kinase B signaling(GO:0051896)	16990, 865, 209, 16	1.504	0.332068923174	0.709641321329	209
positive regulation of focal adhesion assembly(GO:0051894)	16990, 1968, 25, 5	1.727	0.360827209597	0.73146019952	25
dendritic spine organization(GO:0097061)	16990, 133, 31, 2	8.242	0.10009164337	0.415965460032	31
defense response(GO:0006952)	16990, 104, 1064, 10	1.535	0.562221584756	0.88512961521	1064
embryonic organ morphogenesis(GO:0048562)	16990, 713, 120, 20	3.971	2.01936629037e-06	0.000126144829308	120
response to thyroid hormone(GO:0097066)	16990, 673, 27, 2	1.87	0.530819444704	0.870343054029	27
cellular response to thyroid hormone stimulus(GO:0097067)	16990, 673, 16, 2	3.156	0.280163988418	0.659290011885	16
regulation of cell maturation(GO:1903429)	16990, 852, 22, 4	3.626	0.0823712838782	0.382344259052	22
keratan sulfate metabolic process(GO:0042339)	16990, 274, 33, 2	3.758	0.284261608667	0.664251233483	33
positive regulation of isotype switching(GO:0045830)	16990, 1896, 27, 4	1.328	0.599343911582	0.907605697005	27
DNA topological change(GO:0006265)	16990, 0, 11, 0	0.0	1.0	1.0	11
DNA ligation(GO:0006266)	16990, 1832, 13, 1	0.713	0.775221269499	0.984920738314	13
negative regulation of lipid metabolic process(GO:0045833)	16990, 21, 79, 1	10.241	0.33777840773	0.713921371786	79
positive regulation of lipid metabolic process(GO:0045834)	16990, 452, 137, 6	1.646	0.518675469777	0.864438016282	137
negative regulation of meiotic nuclear division(GO:0045835)	16990, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of meiotic nuclear division(GO:0045836)	16990, 87, 13, 1	15.022	0.160490564941	0.514345381471	13
positive regulation of membrane potential(GO:0045838)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of mitotic nuclear division(GO:0045839)	16990, 200, 40, 1	2.124	0.665597574914	0.943191321463	40
DNA unwinding involved in DNA replication(GO:0006268)	16990, 1871, 11, 2	1.651	0.47597984529	0.836486319272	11
embryonic brain development(GO:1990403)	16990, 91, 12, 2	31.117	0.00774212788468	0.0912736155032	12
negative regulation of lymphocyte activation(GO:0051250)	16990, 59, 139, 4	8.287	0.0130126302638	0.129053096019	139
iron coordination entity transport(GO:1901678)	16990, 308, 14, 1	3.94	0.395333851825	0.765278818246	14
purine ribonucleoside triphosphate metabolic process(GO:0009205)	16990, 1516, 141, 16	1.272	0.574672373167	0.892628419308	141
regulation of translational elongation(GO:0006448)	16990, 1745, 19, 1	0.512	0.877614133399	1.0	19
negative regulation of organelle assembly(GO:1902116)	16990, 1462, 37, 4	1.256	0.672507577455	0.944180224039	37
regulation of bone development(GO:1903010)	16990, 59, 23, 1	12.52	0.21387866431	0.584824805074	23
deoxyribonucleoside triphosphate metabolic process(GO:0009200)	16990, 1406, 17, 3	2.132	0.328219312346	0.705285630749	17
binding of sperm to zona pellucida(GO:0007339)	16990, 151, 36, 2	6.251	0.152988672651	0.501619301602	36
response to corticosteroid(GO:0031960)	16990, 1535, 160, 25	1.729	0.038461733021	0.24662531693	160
regulation of translational initiation(GO:0006446)	16990, 1958, 77, 10	1.127	0.750973930014	0.979115746532	77
regulation of glycoprotein metabolic process(GO:1903018)	16990, 1620, 43, 6	1.463	0.509207931436	0.858607120751	43
pyrimidine ribonucleoside triphosphate metabolic process(GO:0009208)	16990, 0, 15, 0	0.0	1.0	1.0	15
proteoglycan biosynthetic process(GO:0030166)	16990, 416, 40, 3	3.063	0.244249578713	0.621759045168	40
3'-UTR-mediated mRNA destabilization(GO:0061158)	16990, 1189, 16, 2	1.786	0.492365136146	0.84853039778	16
histone-serine phosphorylation(GO:0035404)	16990, 1623, 11, 1	0.952	0.678161364891	0.946898847315	11
cardiac epithelial to mesenchymal transition(GO:0060317)	16990, 1383, 28, 6	2.632	0.0911316997671	0.397770849256	28
regulation of proteolysis(GO:0030162)	16990, 1489, 697, 86	1.408	0.0105726514331	0.112014214522	697
protein catabolic process(GO:0030163)	16990, 100, 411, 4	1.654	0.707558674893	0.961058773292	411
regulation of cholesterol esterification(GO:0010872)	16990, 0, 11, 0	0.0	1.0	1.0	11
purine ribonucleoside biosynthetic process(GO:0046129)	16990, 1406, 22, 3	1.648	0.493611511432	0.848560175121	22
negative regulation of peptide hormone secretion(GO:0090278)	16990, 700, 44, 4	2.206	0.320568252444	0.698939054715	44
regulation of calcium ion import(GO:0090279)	16990, 39, 35, 1	12.447	0.242782107272	0.621498665972	35
platelet activation(GO:0030168)	16990, 640, 104, 7	1.787	0.368576300298	0.738423588419	104
positive regulation of cholesterol efflux(GO:0010875)	16990, 571, 16, 1	1.86	0.57554752173	0.892628419308	16
UDP-N-acetylglucosamine biosynthetic process(GO:0006048)	16990, 1580, 11, 1	0.978	0.670202475656	0.943191321463	11
tRNA processing(GO:0008033)	16990, 701, 121, 2	0.401	0.997394122269	1.0	121
chemical homeostasis within a tissue(GO:0048875)	16990, 1434, 13, 3	2.734	0.200012351121	0.569602965597	13
RNA localization(GO:0006403)	16990, 232, 23, 1	3.184	0.499126164708	0.850209015775	23
homeostasis of number of cells within a tissue(GO:0048873)	16990, 769, 30, 3	2.209	0.37028195471	0.739027469775	30
homeostasis of number of cells(GO:0048872)	16990, 1945, 120, 15	1.092	0.793040482785	0.990131044619	120
multicellular organismal homeostasis(GO:0048871)	16990, 1944, 132, 29	1.92	0.00413326073837	0.0589940182539	132
negative regulation of T cell differentiation(GO:0045581)	16990, 59, 40, 1	7.199	0.357044489923	0.728631309516	40
response to diuretic(GO:0036270)	16990, 788, 15, 3	4.312	0.092406415752	0.400307601674	15
negative regulation of reactive oxygen species biosynthetic process(GO:1903427)	16990, 277, 26, 1	2.359	0.590269005674	0.902764361619	26
tissue regeneration(GO:0042246)	16990, 278, 40, 3	4.584	0.116155299886	0.447323452725	40
regulation of wound healing(GO:0061041)	16990, 277, 128, 7	3.354	0.0375567202353	0.24444901804	128
chemical homeostasis(GO:0048878)	16990, 852, 1049, 69	1.312	0.125216746774	0.457556068854	1049
amino acid activation(GO:0043038)	16990, 1171, 49, 2	0.592	0.957180896798	1.0	49
regulation of nitric oxide biosynthetic process(GO:0045428)	16990, 1958, 54, 7	1.125	0.745741630602	0.977921822027	54
adaptive thermogenesis(GO:1990845)	16990, 1722, 16, 2	1.233	0.632656564267	0.926135941661	16
mRNA export from nucleus(GO:0006406)	16990, 228, 106, 1	0.703	0.959745568927	1.0	106
RNA 3'-end processing(GO:0031123)	16990, 895, 126, 4	0.603	0.991440405324	1.0	126
positive regulation of macrophage activation(GO:0043032)	16990, 87, 25, 1	7.811	0.30027700454	0.679366129744	25
regulation of macrophage activation(GO:0043030)	16990, 1958, 51, 9	1.531	0.374518991878	0.745196114286	51
negative regulation of macrophage activation(GO:0043031)	16990, 508, 13, 1	2.573	0.467571005931	0.829895401671	13
cellular glucuronidation(GO:0052695)	16990, 390, 18, 1	2.42	0.539282155426	0.874308170461	18
protein alpha-1,2-demannosylation(GO:0036508)	16990, 0, 20, 0	0.0	1.0	1.0	20
translesion synthesis(GO:0019985)	16990, 1025, 41, 4	1.617	0.515016111475	0.862517255133	41
positive regulation of kidney development(GO:0090184)	16990, 1978, 40, 9	1.933	0.149612642354	0.495620722124	40
negative regulation of kidney development(GO:0090185)	16990, 242, 18, 2	7.801	0.0884183575547	0.392878205033	18
negative regulation of microtubule polymerization(GO:0031115)	16990, 1875, 11, 2	1.648	0.476989027449	0.837342051836	11
ERAD pathway(GO:0036503)	16990, 208, 78, 1	1.047	0.891735266306	1.0	78
regulation of cholesterol metabolic process(GO:0090181)	16990, 199, 56, 1	1.525	0.788683806926	0.989196639195	56
detection of light stimulus(GO:0009583)	16990, 906, 59, 7	2.225	0.162487998599	0.517937225489	59
microtubule cytoskeleton organization(GO:0000226)	16990, 1891, 376, 48	1.147	0.624179637107	0.921940306907	376
defense response to bacterium(GO:0042742)	16990, 14, 224, 1	5.418	0.579387111125	0.893508177144	224
N-terminal protein amino acid modification(GO:0031365)	16990, 1500, 27, 5	2.098	0.24289097377	0.621498665972	27
positive regulation of lymphocyte chemotaxis(GO:0140131)	16990, 566, 20, 4	6.004	0.0184937528995	0.157164225171	20
detection of visible light(GO:0009584)	16990, 906, 38, 7	3.454	0.0206778624861	0.171082588001	38
cellular response to heat(GO:0034605)	16990, 1851, 67, 12	1.644	0.229788442098	0.608606079259	67
regulation of circadian sleep/wake cycle(GO:0042749)	16990, 1056, 20, 1	0.804	0.81556758808	0.998806798817	20
hair cell differentiation(GO:0035315)	16990, 186, 11, 1	8.304	0.230156852011	0.608606079259	11
regulation of muscle cell apoptotic process(GO:0010660)	16990, 1469, 62, 9	1.679	0.298548490722	0.678968435164	62
establishment or maintenance of apical/basal cell polarity(GO:0035088)	16990, 292, 49, 6	7.125	0.00151284039016	0.0279875472179	49
gene silencing by miRNA(GO:0035195)	16990, 1936, 12, 2	1.463	0.538789124193	0.874308170461	12
long-chain fatty acid transport(GO:0015909)	16990, 173, 56, 1	1.754	0.751956584863	0.979115746532	56
regulation of synaptic vesicle recycling(GO:1903421)	16990, 852, 26, 2	1.534	0.618007039175	0.920799654613	26
regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway(GO:0106070)	16990, 6, 12, 1	235.972	0.0168137803433	0.149214545113	12
axoneme assembly(GO:0035082)	16990, 984, 29, 3	1.786	0.481630897954	0.841498227083	29
regulation of cytokine secretion(GO:0050707)	16990, 496, 186, 10	1.842	0.253120355576	0.631160658538	186
protein-containing complex assembly(GO:0065003)	16990, 43, 1481, 4	1.067	0.965255992239	1.0	1481
intracellular protein transmembrane transport(GO:0065002)	16990, 1898, 49, 3	0.548	0.975504157536	1.0	49
cytokine production involved in immune response(GO:0002367)	16990, 726, 19, 3	3.695	0.136843528551	0.47676828496	19
glycosphingolipid metabolic process(GO:0006687)	16990, 18, 59, 1	15.998	0.235361583839	0.615600444952	59
sphingomyelin metabolic process(GO:0006684)	16990, 0, 14, 0	0.0	1.0	1.0	14
inorganic ion transmembrane transport(GO:0098660)	16990, 54, 627, 4	2.007	0.58517966451	0.897602681283	627
negative regulation of neuron migration(GO:2001223)	16990, 223, 12, 1	6.349	0.282511807342	0.661483980906	12
regulation of neuron migration(GO:2001222)	16990, 640, 39, 5	3.403	0.071534604148	0.356561083888	39
regulation of cilium assembly(GO:1902017)	16990, 1971, 77, 14	1.567	0.243712206151	0.621759045168	77
oogenesis(GO:0048477)	16990, 1419, 26, 2	0.921	0.805952069465	0.99418788676	26
negative regulation of RNA catabolic process(GO:1902369)	16990, 539, 59, 2	1.069	0.842905519194	1.0	59
positive regulation of neuron migration(GO:2001224)	16990, 640, 15, 1	1.77	0.581109122668	0.894443161611	15
gastrulation with mouth forming second(GO:0001702)	16990, 1686, 18, 4	2.239	0.231491310786	0.608978118659	18
regulation of integrin-mediated signaling pathway(GO:2001044)	16990, 1553, 13, 4	3.366	0.0759340654108	0.36893217639	13
positive regulation of response to endoplasmic reticulum stress(GO:1905898)	16990, 1792, 37, 6	1.537	0.444479378773	0.80829796037	37
ATP hydrolysis coupled cation transmembrane transport(GO:0099132)	16990, 629, 59, 3	1.373	0.707378721377	0.961058773292	59
ATP hydrolysis coupled anion transmembrane transport(GO:0099133)	16990, 426, 11, 2	7.251	0.084602805973	0.386457261852	11
fatty-acyl-CoA metabolic process(GO:0035337)	16990, 884, 39, 5	2.464	0.182958130338	0.544909354135	39
ribonucleoside monophosphate biosynthetic process(GO:0009156)	16990, 1056, 34, 5	2.366	0.19361980361	0.558545342927	34
regulation of response to endoplasmic reticulum stress(GO:1905897)	16990, 1448, 81, 7	1.014	0.855316852063	1.0	81
JNK cascade(GO:0007254)	16990, 1958, 47, 9	1.662	0.282561943248	0.661483980906	47
purine deoxyribonucleotide metabolic process(GO:0009151)	16990, 1457, 11, 3	3.18	0.141809254083	0.484757728173	11
actin polymerization or depolymerization(GO:0008154)	16990, 1521, 50, 6	1.34	0.601773136041	0.910059776174	50
negative regulation of DNA replication(GO:0008156)	16990, 590, 39, 2	1.477	0.675990815486	0.945913837111	39
regulation of plasma membrane organization(GO:1903729)	16990, 1286, 12, 2	2.202	0.366773769148	0.737842672355	12
developmental induction(GO:0031128)	16990, 673, 22, 3	3.443	0.164159522668	0.521101517208	22
hair cycle(GO:0042633)	16990, 672, 17, 2	2.974	0.307073793494	0.685712602928	17
regulation of phospholipid metabolic process(GO:1903725)	16990, 889, 84, 7	1.593	0.458741888881	0.821840905758	84
regulation of receptor-mediated endocytosis(GO:0048259)	16990, 10, 100, 1	16.99	0.2564120984	0.634109096814	100
positive regulation of phospholipid metabolic process(GO:1903727)	16990, 1418, 48, 8	1.997	0.174912479237	0.536596766232	48
positive regulation of hair cycle(GO:0042635)	16990, 251, 12, 3	16.922	0.00255723841248	0.0411381831572	12
regulation of hair cycle(GO:0042634)	16990, 1230, 27, 8	4.093	0.00281766675351	0.0447292973082	27
regulation of antigen receptor-mediated signaling pathway(GO:0050854)	16990, 39, 60, 1	7.261	0.39105686013	0.761531780254	60
glutamate secretion(GO:0014047)	16990, 733, 18, 3	3.863	0.123449653358	0.455084477506	18
exocytic process(GO:0140029)	16990, 210, 68, 1	1.19	0.859216567209	1.0	68
cell fate commitment(GO:0045165)	16990, 676, 144, 17	2.967	0.000733528126148	0.0169628379172	144
negative regulation of peptide secretion(GO:0002792)	16990, 700, 131, 9	1.668	0.370736768428	0.739321665066	131
neuronal ion channel clustering(GO:0045161)	16990, 1244, 12, 2	2.276	0.356285473652	0.728354349327	12
cardiac septum development(GO:0003279)	16990, 108, 41, 2	7.674	0.118820051589	0.450373875605	41
negative regulation of striated muscle cell differentiation(GO:0051154)	16990, 1944, 34, 7	1.799	0.262399285599	0.640787817486	34
positive regulation of cell migration involved in sprouting angiogenesis(GO:0090050)	16990, 1473, 21, 5	2.746	0.106901986848	0.428142012271	21
negative regulation of cell migration involved in sprouting angiogenesis(GO:0090051)	16990, 1618, 15, 2	1.4	0.570362974439	0.890127181296	15
positive regulation of gonad development(GO:1905941)	16990, 1714, 11, 1	0.901	0.695004595599	0.95585172907	11
activation of innate immune response(GO:0002218)	16990, 37, 191, 2	4.808	0.315629031204	0.694817226585	191
positive regulation of cyclase activity(GO:0031281)	16990, 6, 25, 1	113.267	0.0405871650554	0.255195116231	25
regulation of cardiac muscle cell membrane repolarization(GO:0099623)	16990, 266, 26, 2	4.913	0.191063578783	0.554207442287	26
ventricular cardiac muscle cell membrane repolarization(GO:0099625)	16990, 0, 12, 0	0.0	1.0	1.0	12
regulation of cholesterol transport(GO:0032374)	16990, 700, 46, 2	1.055	0.821141905951	1.0	46
catechol-containing compound biosynthetic process(GO:0009713)	16990, 0, 18, 0	0.0	1.0	1.0	18
limb bud formation(GO:0060174)	16990, 99, 11, 1	15.601	0.143304213031	0.486647808634	11
maintenance of synapse structure(GO:0099558)	16990, 485, 15, 1	2.335	0.510839176138	0.85961679239	15
cell fate determination(GO:0001709)	16990, 731, 41, 4	2.268	0.301164444537	0.680019196757	41
mucopolysaccharide metabolic process(GO:1903510)	16990, 1408, 106, 19	2.163	0.00922606394602	0.102676250967	106
negative regulation of autophagosome assembly(GO:1902902)	16990, 1462, 12, 3	2.905	0.174057332463	0.535866544164	12
lipid transport(GO:0006869)	16990, 426, 285, 12	1.679	0.309207326472	0.688240277803	285
negative regulation of natural killer cell mediated immunity(GO:0002716)	16990, 1111, 14, 1	1.092	0.683119760447	0.949654927095	14
trans-synaptic signaling, modulating synaptic transmission(GO:0099550)	16990, 1566, 12, 6	5.425	0.00146496405591	0.0274181988673	12
endosome to lysosome transport(GO:0008333)	16990, 1766, 55, 4	0.7	0.954263702373	1.0	55
nucleotide transport(GO:0006862)	16990, 1872, 22, 1	0.413	0.924585625857	1.0	22
regulation of adaptive immune response(GO:0002819)	16990, 1958, 158, 18	0.989	0.906774269886	1.0	158
reverse cholesterol transport(GO:0043691)	16990, 0, 17, 0	0.0	1.0	1.0	17
post-embryonic development(GO:0009791)	16990, 1260, 70, 8	1.541	0.435700557906	0.804553444148	70
embryo development(GO:0009790)	16990, 588, 191, 13	1.967	0.112193539484	0.438384179461	191
regulation of cell communication by electrical coupling(GO:0010649)	16990, 277, 12, 1	5.111	0.320444643825	0.698939054715	12
cell differentiation in spinal cord(GO:0021515)	16990, 10, 35, 1	48.543	0.0899452807715	0.396301513057	35
centriole assembly(GO:0098534)	16990, 975, 23, 1	0.758	0.842565271435	1.0	23
specification of symmetry(GO:0009799)	16990, 1944, 69, 12	1.52	0.321922409215	0.700303053375	69
cell communication by electrical coupling(GO:0010644)	16990, 466, 19, 2	3.838	0.233382365817	0.612060996615	19
regulation of platelet-derived growth factor receptor signaling pathway(GO:0010640)	16990, 42, 22, 1	18.387	0.161182528663	0.515484017866	22
morphogenesis of an epithelial fold(GO:0060571)	16990, 1036, 14, 5	5.857	0.00502527851124	0.0671433045529	14
protein localization to endoplasmic reticulum(GO:0070972)	16990, 79, 118, 1	1.823	0.811545026768	0.995798872131	118
protein polyglutamylation(GO:0018095)	16990, 1017, 11, 2	3.037	0.264197937093	0.641490195567	11
interleukin-1-mediated signaling pathway(GO:0070498)	16990, 1149, 51, 7	2.03	0.209036041468	0.579517786433	51
disruption of cells of other organism(GO:0044364)	16990, 14, 49, 1	24.767	0.164347401581	0.521101517208	49
protein K11-linked ubiquitination(GO:0070979)	16990, 1862, 30, 6	1.825	0.28448181725	0.664251233483	30
transition metal ion transport(GO:0000041)	16990, 629, 120, 5	1.125	0.835976636033	1.0	120
regulation of gonadotropin secretion(GO:0032276)	16990, 1893, 11, 4	3.264	0.0767690824973	0.370552084587	11
histone arginine methylation(GO:0034969)	16990, 1250, 13, 1	1.046	0.676125833363	0.945913837111	13
negative regulation of skeletal muscle tissue development(GO:0048642)	16990, 1539, 12, 4	3.68	0.0569350095143	0.310495913564	12
export across plasma membrane(GO:0140115)	16990, 389, 29, 2	3.012	0.349382692302	0.723805821049	29
regulation of glutamate secretion(GO:0014048)	16990, 0, 16, 0	0.0	1.0	1.0	16
negative regulation of interleukin-2 production(GO:0032703)	16990, 1165, 23, 5	3.17	0.0704818556172	0.353199334848	23
regulation of female gonad development(GO:2000194)	16990, 0, 13, 0	0.0	1.0	1.0	13
positive regulation of fatty acid transport(GO:2000193)	16990, 1848, 17, 1	0.541	0.860680026354	1.0	17
regulation of fatty acid transport(GO:2000191)	16990, 1848, 25, 1	0.368	0.945367872002	1.0	25
viral genome replication(GO:0019079)	16990, 1809, 27, 1	0.348	0.954414544305	1.0	27
positive regulation of dendritic spine morphogenesis(GO:0061003)	16990, 311, 18, 2	6.07	0.128331545301	0.463098705935	18
pyrimidine nucleobase metabolic process(GO:0006206)	16990, 1524, 16, 3	2.09	0.327705584073	0.705263471763	16
positive regulation of cell differentiation(GO:0045597)	16990, 800, 933, 88	2.003	1.01427567888e-08	1.42137713717e-06	933
negative regulation of cell differentiation(GO:0045596)	16990, 1981, 684, 132	1.655	7.28210884898e-08	7.78376523636e-06	684
regulation of cell differentiation(GO:0045595)	16990, 1958, 1706, 303	1.541	3.70167514525e-14	1.78050574487e-11	1706
phosphate ion transport(GO:0006817)	16990, 1572, 20, 2	1.081	0.710848185656	0.962877998593	20
androgen metabolic process(GO:0008209)	16990, 1240, 27, 4	2.03	0.322197641813	0.700303053375	27
positive regulation of regulatory T cell differentiation(GO:0045591)	16990, 799, 14, 2	3.038	0.275724467803	0.655254293544	14
female meiotic nuclear division(GO:0007143)	16990, 0, 15, 0	0.0	1.0	1.0	15
anion homeostasis(GO:0055081)	16990, 1623, 55, 6	1.142	0.745576201425	0.977921822027	55
cellular chemical homeostasis(GO:0055082)	16990, 421, 692, 27	1.575	0.123414511454	0.455084477506	692
monovalent inorganic anion homeostasis(GO:0055083)	16990, 1306, 25, 4	2.081	0.301075714908	0.680019196757	25
embryonic placenta development(GO:0001892)	16990, 1945, 20, 2	0.874	0.796593884113	0.990293213869	20
maternal placenta development(GO:0001893)	16990, 765, 11, 2	4.038	0.181724693158	0.543207279913	11
placenta development(GO:0001890)	16990, 1614, 36, 8	2.339	0.0804749045961	0.378012003035	36
regulation of fat cell differentiation(GO:0045598)	16990, 1958, 121, 25	1.793	0.0208897120512	0.17146607496	121
negative regulation of developmental process(GO:0051093)	16990, 1638, 914, 141	1.6	2.7217202385e-07	2.47008949947e-05	914
positive regulation of NF-kappaB transcription factor activity(GO:0051092)	16990, 1246, 148, 16	1.474	0.337700399992	0.713921371786	148
positive regulation of DNA-binding transcription factor activity(GO:0051091)	16990, 10, 257, 1	6.611	0.536168066643	0.873070910413	257
regulation of DNA-binding transcription factor activity(GO:0051090)	16990, 87, 407, 4	1.919	0.594632691702	0.905121280723	407
regulation of respiratory burst(GO:0060263)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of helicase activity(GO:0051095)	16990, 768, 14, 2	3.16	0.263483262766	0.640919280926	14
positive regulation of developmental process(GO:0051094)	16990, 1575, 1318, 195	1.596	4.74589238945e-10	8.77990092047e-08	1318
positive regulation of binding(GO:0051099)	16990, 277, 179, 10	3.427	0.00794349928853	0.0929640670993	179
regulation of binding(GO:0051098)	16990, 573, 367, 25	2.02	0.00941017160622	0.103165534701	367
I-kappaB kinase/NF-kappaB signaling(GO:0007249)	16990, 1055, 63, 1	0.256	0.995895104243	1.0	63
positive thymic T cell selection(GO:0045059)	16990, 1449, 11, 1	1.066	0.645955627055	0.931648145767	11
positive regulation of synapse assembly(GO:0051965)	16990, 897, 66, 12	3.444	0.00145142741733	0.0272709604584	66
negative regulation of synapse organization(GO:1905809)	16990, 1047, 22, 6	4.426	0.00920104424334	0.102676250967	22
negative regulation of potassium ion transmembrane transport(GO:1901380)	16990, 277, 24, 1	2.556	0.559713959346	0.884201214494	24
mitochondrial DNA metabolic process(GO:0032042)	16990, 1335, 16, 1	0.795	0.76961719274	0.984763587519	16
positive regulation of phosphoprotein phosphatase activity(GO:0032516)	16990, 1920, 20, 2	0.885	0.790928834952	0.989795524185	20
Golgi to plasma membrane transport(GO:0006893)	16990, 1869, 56, 8	1.299	0.594000094718	0.905011743011	56
post-translational protein modification(GO:0043687)	16990, 1496, 358, 36	1.142	0.696719239358	0.956388633991	358
cardiolipin metabolic process(GO:0032048)	16990, 0, 11, 0	0.0	1.0	1.0	11
innervation(GO:0060384)	16990, 1164, 20, 9	6.568	2.04859905561e-05	0.000912385320136	20
