Term	N,n,B,b	Erichment	p_value	FDR	Gene_number
positive regulation of TOR signaling(GO:0032008)	16990, 0, 35, 0	0.0	1.0	1.0	35
cellular response to external stimulus(GO:0071496)	16990, 322, 317, 10	1.664	0.398152376708	0.974571683135	317
cytokinetic process(GO:0032506)	16990, 909, 36, 1	0.519	0.937682111396	1.0	36
maintenance of protein location in cell(GO:0032507)	16990, 599, 74, 4	1.533	0.617154878787	1.0	74
positive regulation of steroid metabolic process(GO:0045940)	16990, 195, 26, 2	6.702	0.125410847094	0.709591337211	26
regulation of cell growth(GO:0001558)	16990, 94, 399, 6	2.718	0.166996581161	0.759218861421	399
endosome transport via multivesicular body sorting pathway(GO:0032509)	16990, 1737, 24, 3	1.223	0.659043785581	1.0	24
secretion(GO:0046903)	16990, 1990, 1051, 168	1.365	0.000278786075656	0.0231200176535	1051
glycosyl compound catabolic process(GO:1901658)	16990, 645, 45, 7	4.098	0.0091082800175	0.236815280455	45
regulation of microtubule-based movement(GO:0060632)	16990, 47, 26, 1	13.903	0.209286130864	0.811738284494	26
response to fungicide(GO:0060992)	16990, 0, 11, 0	0.0	1.0	1.0	11
cellular response to hormone stimulus(GO:0032870)	16990, 252, 334, 11	2.22	0.0931544757503	0.644028703116	334
regulation of B cell proliferation(GO:0030888)	16990, 1962, 59, 7	1.027	0.822718466517	1.0	59
single fertilization(GO:0007338)	16990, 452, 60, 1	0.626	0.947291523748	1.0	60
protein processing(GO:0016485)	16990, 1880, 151, 26	1.556	0.0988617541807	0.658582617388	151
cellular nitrogen compound biosynthetic process(GO:0044271)	16990, 37, 1438, 6	1.916	0.51420138203	1.0	1438
regulation of establishment or maintenance of cell polarity(GO:0032878)	16990, 953, 24, 2	1.486	0.612521184569	1.0	24
peptide hormone processing(GO:0016486)	16990, 1979, 32, 9	2.415	0.0439826228829	0.475089653907	32
tissue remodeling(GO:0048771)	16990, 564, 69, 4	1.746	0.518180262662	1.0	69
protein transmembrane import into intracellular organelle(GO:0044743)	16990, 1898, 32, 3	0.839	0.861601568607	1.0	32
cytosolic transport(GO:0016482)	16990, 164, 135, 2	1.535	0.782858189518	1.0	135
RNA phosphodiester bond hydrolysis, endonucleolytic(GO:0090502)	16990, 427, 72, 6	3.316	0.058946851065	0.530963209031	72
RNA phosphodiester bond hydrolysis, exonucleolytic(GO:0090503)	16990, 1853, 40, 4	0.917	0.850788294402	1.0	40
clathrin coat assembly(GO:0048268)	16990, 1507, 19, 1	0.593	0.849687157128	1.0	19
RNA phosphodiester bond hydrolysis(GO:0090501)	16990, 614, 148, 10	1.87	0.222925641141	0.822417209776	148
regulation of Ras protein signal transduction(GO:0046578)	16990, 1909, 233, 40	1.528	0.0377078692413	0.444142906092	233
autophagy of mitochondrion(GO:0000422)	16990, 688, 39, 1	0.633	0.919151959717	1.0	39
cellular response to exogenous dsRNA(GO:0071360)	16990, 0, 17, 0	0.0	1.0	1.0	17
mesenchyme morphogenesis(GO:0072132)	16990, 1392, 23, 3	1.592	0.520101298258	1.0	23
positive regulation of osteoblast differentiation(GO:0045669)	16990, 727, 57, 4	1.64	0.544140964027	1.0	57
response to fatty acid(GO:0070542)	16990, 923, 82, 11	2.469	0.0306965510454	0.406854725891	82
positive regulation of cell-matrix adhesion(GO:0001954)	16990, 964, 50, 6	2.115	0.230733113866	0.828946903404	50
ribonucleotide catabolic process(GO:0009261)	16990, 1663, 32, 5	1.596	0.44340275542	0.99599932638	32
regulation of cell-matrix adhesion(GO:0001952)	16990, 212, 114, 3	2.109	0.523073823557	1.0	114
negative regulation of osteoblast differentiation(GO:0045668)	16990, 782, 43, 3	1.516	0.615586138636	1.0	43
regulation of transcription regulatory region DNA binding(GO:2000677)	16990, 1246, 52, 5	1.311	0.652790910281	1.0	52
cellular response to transforming growth factor beta stimulus(GO:0071560)	16990, 844, 56, 5	1.797	0.413228657702	0.982656478406	56
nuclear-transcribed mRNA catabolic process(GO:0000956)	16990, 592, 192, 1	0.149	0.999987125978	1.0	192
negative regulation of myeloid cell apoptotic process(GO:0033033)	16990, 1666, 15, 1	0.68	0.796250974451	1.0	15
regulation of gastrulation(GO:0010470)	16990, 165, 38, 3	8.129	0.0321191201541	0.411981247843	38
regulation of type I interferon production(GO:0032479)	16990, 147, 113, 2	2.046	0.64834478425	1.0	113
regulation of myeloid cell apoptotic process(GO:0033032)	16990, 1666, 28, 1	0.364	0.951404500456	1.0	28
mitochondrial RNA metabolic process(GO:0000959)	16990, 1580, 37, 4	1.163	0.724356631177	1.0	37
positive regulation of transcription regulatory region DNA binding(GO:2000679)	16990, 1246, 26, 2	1.049	0.765191704309	1.0	26
negative regulation of transcription regulatory region DNA binding(GO:2000678)	16990, 1233, 20, 3	2.067	0.362283179702	0.955371835273	20
glycoside metabolic process(GO:0016137)	16990, 992, 21, 5	4.078	0.0288838500515	0.393573140928	21
positive regulation of protein modification process(GO:0031401)	16990, 255, 1178, 20	1.131	0.862569866071	1.0	1178
toll-like receptor 3 signaling pathway(GO:0034138)	16990, 546, 11, 1	2.829	0.429935603514	0.989734784737	11
activation of cysteine-type endopeptidase activity involved in apoptotic process(GO:0006919)	16990, 1126, 84, 8	1.437	0.530914524982	1.0	84
macrophage activation(GO:0042116)	16990, 1937, 40, 2	0.439	0.977697422321	1.0	40
cellular response to prostaglandin E stimulus(GO:0071380)	16990, 923, 16, 3	3.451	0.144136267827	0.735382967393	16
cellular response to steroid hormone stimulus(GO:0071383)	16990, 1108, 74, 5	1.036	0.844391908818	1.0	74
glycoside catabolic process(GO:0016139)	16990, 1916, 11, 6	4.837	0.0022907873035	0.0983811333022	11
B cell activation(GO:0042113)	16990, 1765, 143, 17	1.144	0.734129709876	1.0	143
T cell activation(GO:0042110)	16990, 1778, 198, 21	1.013	0.895221066145	1.0	198
DNA synthesis involved in DNA repair(GO:0000731)	16990, 1324, 52, 1	0.247	0.994227688554	1.0	52
positive regulation of cell death(GO:0010942)	16990, 92, 657, 3	0.843	0.984534016509	1.0	657
positive regulation of macrophage derived foam cell differentiation(GO:0010744)	16990, 213, 16, 5	24.927	8.4810212205e-06	0.00151631626235	16
regulation of ubiquitin-protein transferase activity(GO:0051438)	16990, 1081, 50, 1	0.314	0.987037985704	1.0	50
negative regulation of JUN kinase activity(GO:0043508)	16990, 0, 13, 0	0.0	1.0	1.0	13
regulation of JUN kinase activity(GO:0043506)	16990, 476, 86, 5	2.075	0.344439697179	0.944002603215	86
positive regulation of JUN kinase activity(GO:0043507)	16990, 476, 72, 5	2.479	0.218461028091	0.819654871386	72
regulation of muscle adaptation(GO:0043502)	16990, 92, 71, 1	2.601	0.676479866331	1.0	71
muscle adaptation(GO:0043500)	16990, 33, 31, 1	16.608	0.194228782711	0.79276129441	31
regulation of epithelial cell differentiation involved in kidney development(GO:2000696)	16990, 1246, 19, 4	2.871	0.138837751677	0.727224922447	19
protein-DNA complex disassembly(GO:0032986)	16990, 1540, 21, 1	0.525	0.881614333679	1.0	21
microtubule severing(GO:0051013)	16990, 47, 11, 1	32.863	0.0856016834964	0.621847270446	11
regulation of actin filament length(GO:0030832)	16990, 199, 180, 3	1.423	0.786773279628	1.0	180
regulation of cell death(GO:0010941)	16990, 57, 1609, 7	1.297	0.855464211244	1.0	1609
regulation of actin filament depolymerization(GO:0030834)	16990, 45, 50, 1	7.551	0.369364380019	0.958957526525	50
axonemal dynein complex assembly(GO:0070286)	16990, 1664, 31, 4	1.317	0.61859963442	1.0	31
positive regulation of actin filament depolymerization(GO:0030836)	16990, 45, 13, 1	29.043	0.0962520885595	0.651630294484	13
negative regulation of microtubule depolymerization(GO:0007026)	16990, 1044, 24, 2	1.356	0.649381634455	1.0	24
positive regulation of actin filament polymerization(GO:0030838)	16990, 45, 89, 1	4.242	0.564024669146	1.0	89
regulation of adenylate cyclase activity(GO:0045761)	16990, 805, 34, 4	2.483	0.236969762465	0.837559920386	34
platelet degranulation(GO:0002576)	16990, 1947, 124, 23	1.619	0.0864897762845	0.621847270446	124
regulation of antigen processing and presentation(GO:0002577)	16990, 1778, 17, 1	0.562	0.851237563167	1.0	17
ribonucleoprotein complex disassembly(GO:0032988)	16990, 0, 15, 0	0.0	1.0	1.0	15
myeloid leukocyte differentiation(GO:0002573)	16990, 1765, 91, 13	1.375	0.461085545714	1.0	91
negative regulation of interleukin-1 production(GO:0032692)	16990, 322, 29, 2	3.639	0.285563530128	0.887113877417	29
negative regulation of interleukin-10 production(GO:0032693)	16990, 896, 17, 1	1.115	0.72709260614	1.0	17
positive regulation of autophagy(GO:0010508)	16990, 96, 113, 1	1.566	0.841598305084	1.0	113
negative regulation of interleukin-1 beta production(GO:0032691)	16990, 1978, 23, 3	1.12	0.708377448525	1.0	23
regulation of methylation-dependent chromatin silencing(GO:0090308)	16990, 181, 12, 1	7.822	0.242126704934	0.847205607237	12
regulation of lipoprotein metabolic process(GO:0050746)	16990, 96, 13, 1	13.614	0.170473503057	0.767051028724	13
negative regulation of interleukin-12 production(GO:0032695)	16990, 1142, 16, 1	0.93	0.741843540239	1.0	16
regulation of voltage-gated calcium channel activity(GO:1901385)	16990, 2, 36, 1	235.972	0.0246328498237	0.365610058972	36
negative regulation of voltage-gated calcium channel activity(GO:1901386)	16990, 2, 14, 1	606.786	0.00783459394111	0.217432380382	14
positive regulation of voltage-gated calcium channel activity(GO:1901387)	16990, 401, 12, 1	3.531	0.385866714589	0.967180248656	12
membrane assembly(GO:0071709)	16990, 1975, 29, 2	0.593	0.927518009825	1.0	29
negative regulation of autophagy(GO:0010507)	16990, 83, 79, 1	2.591	0.687874881313	1.0	79
positive regulation of calcium-mediated signaling(GO:0050850)	16990, 1701, 43, 4	0.929	0.851984448275	1.0	43
antigen receptor-mediated signaling pathway(GO:0050851)	16990, 56, 145, 3	6.277	0.0855025359963	0.621847270446	145
T cell receptor signaling pathway(GO:0050852)	16990, 56, 118, 3	7.713	0.0477470920728	0.490787063293	118
B cell receptor signaling pathway(GO:0050853)	16990, 1870, 36, 6	1.514	0.455271054263	1.0	36
regulation of histone phosphorylation(GO:0033127)	16990, 1581, 13, 1	0.827	0.732484234327	1.0	13
regulation of B cell receptor signaling pathway(GO:0050855)	16990, 1922, 27, 6	1.964	0.226505322496	0.827359360196	27
regulation of T cell receptor signaling pathway(GO:0050856)	16990, 1962, 37, 8	1.872	0.198906896146	0.800866793545	37
myofibril assembly(GO:0030239)	16990, 148, 35, 1	3.28	0.534859274655	1.0	35
negative regulation of antigen receptor-mediated signaling pathway(GO:0050858)	16990, 1817, 26, 6	2.158	0.168407731662	0.762750649053	26
positive regulation of telomere capping(GO:1904355)	16990, 1650, 17, 1	0.606	0.833971344768	1.0	17
regulation of telomere maintenance via telomere lengthening(GO:1904356)	16990, 1650, 61, 4	0.675	0.965835303448	1.0	61
negative regulation of telomere maintenance via telomere lengthening(GO:1904357)	16990, 1650, 26, 2	0.792	0.845887388676	1.0	26
iron-sulfur cluster assembly(GO:0016226)	16990, 0, 21, 0	0.0	1.0	1.0	21
ion transmembrane transport(GO:0034220)	16990, 796, 873, 71	1.736	9.13214691965e-05	0.011224139638	873
RNA splicing, via transesterification reactions(GO:0000375)	16990, 1568, 255, 9	0.382	0.999999638824	1.0	255
protein refolding(GO:0042026)	16990, 1518, 36, 1	0.311	0.976326877881	1.0	36
regulation of response to stress(GO:0080134)	16990, 230, 1337, 28	1.547	0.140957500299	0.732979001556	1337
cellular response to oxidative stress(GO:0034599)	16990, 42, 197, 1	2.053	0.82179354152	1.0	197
DNA recombination(GO:0006310)	16990, 1090, 190, 8	0.656	0.99666079846	1.0	190
embryonic heart tube morphogenesis(GO:0003143)	16990, 83, 62, 2	6.603	0.165699574529	0.759218861421	62
mitotic recombination(GO:0006312)	16990, 1090, 18, 2	1.732	0.518109990452	1.0	18
myelin maintenance(GO:0043217)	16990, 999, 14, 4	4.859	0.0284926762799	0.389345945757	14
regulation of cell cycle(GO:0051726)	16990, 33, 1112, 1	0.463	0.999271901958	1.0	1112
outflow tract septum morphogenesis(GO:0003148)	16990, 947, 28, 5	3.204	0.0742630926548	0.590023725925	28
androgen receptor signaling pathway(GO:0030521)	16990, 1246, 45, 3	0.909	0.865312302249	1.0	45
icosanoid biosynthetic process(GO:0046456)	16990, 158, 39, 2	5.514	0.18454536421	0.790439182413	39
response to ketone(GO:1901654)	16990, 46, 186, 1	1.986	0.82486813926	1.0	186
cellular response to ketone(GO:1901655)	16990, 46, 91, 1	4.059	0.577686866363	1.0	91
forebrain development(GO:0030900)	16990, 247, 43, 4	6.399	0.0212980581447	0.337365924878	43
midbrain development(GO:0030901)	16990, 1901, 29, 4	1.233	0.656350439058	1.0	29
hindbrain development(GO:0030902)	16990, 1636, 18, 7	4.039	0.00425760010216	0.146278974939	18
regulation of transforming growth factor beta production(GO:0071634)	16990, 33, 34, 1	15.143	0.210447768239	0.811751215102	34
regulation of monocyte chemotactic protein-1 production(GO:0071637)	16990, 1637, 14, 5	3.707	0.0296251055609	0.399150581927	14
positive regulation of cell adhesion mediated by integrin(GO:0033630)	16990, 0, 20, 0	0.0	1.0	1.0	20
positive regulation of p38MAPK cascade(GO:1900745)	16990, 1392, 26, 1	0.469	0.920968883216	1.0	26
positive regulation of vasoconstriction(GO:0045907)	16990, 1408, 30, 5	2.011	0.274260915949	0.8779076766	30
reflex(GO:0060004)	16990, 1698, 19, 3	1.58	0.490480683399	1.0	19
regulation of histone acetylation(GO:0035065)	16990, 1119, 56, 2	0.542	0.971622741496	1.0	56
negative regulation of alpha-beta T cell differentiation(GO:0046639)	16990, 12, 24, 1	58.993	0.0693041435297	0.569866934051	24
positive regulation of alpha-beta T cell differentiation(GO:0046638)	16990, 12, 46, 1	30.779	0.138063207542	0.727224922447	46
regulation of alpha-beta T cell differentiation(GO:0046637)	16990, 12, 62, 1	22.836	0.185979962235	0.791482110791	62
negative regulation of alpha-beta T cell activation(GO:0046636)	16990, 12, 37, 1	38.266	0.110609334947	0.676439216265	37
positive regulation of alpha-beta T cell activation(GO:0046635)	16990, 12, 60, 1	23.597	0.180724002105	0.783841307031	60
regulation of alpha-beta T cell activation(GO:0046634)	16990, 12, 90, 1	15.731	0.265019831117	0.872800064956	90
regulation of embryonic development(GO:0045995)	16990, 3, 126, 1	44.947	0.136164578309	0.723474384718	126
alpha-beta T cell differentiation(GO:0046632)	16990, 921, 36, 2	1.025	0.807953215401	1.0	36
alpha-beta T cell activation(GO:0046631)	16990, 1962, 45, 6	1.155	0.718102845294	1.0	45
membrane fusion(GO:0061025)	16990, 1539, 122, 17	1.538	0.236761530484	0.837559920386	122
membrane organization(GO:0061024)	16990, 777, 645, 28	0.949	0.975773285241	1.0	645
membrane depolarization(GO:0051899)	16990, 88, 51, 1	3.786	0.540202262011	1.0	51
negative regulation of protein kinase B signaling(GO:0051898)	16990, 1718, 42, 5	1.177	0.708657808816	1.0	42
regulation of chemotaxis(GO:0050920)	16990, 1937, 204, 27	1.161	0.666469051476	1.0	204
positive regulation of chemotaxis(GO:0050921)	16990, 1937, 130, 18	1.214	0.617999086717	1.0	130
multicellular organism growth(GO:0035264)	16990, 12, 84, 1	16.855	0.248180967991	0.851753098635	84
organ growth(GO:0035265)	16990, 617, 29, 4	3.798	0.0821281039508	0.611819889322	29
protein mannosylation(GO:0035268)	16990, 1609, 25, 5	2.112	0.229297688144	0.828309029076	25
protein O-linked mannosylation(GO:0035269)	16990, 1609, 18, 4	2.347	0.210398966366	0.811751215102	18
positive regulation of protein kinase B signaling(GO:0051897)	16990, 1908, 161, 27	1.493	0.139910371341	0.729901178039	161
regulation of protein kinase B signaling(GO:0051896)	16990, 1908, 209, 31	1.321	0.321884271284	0.922761297414	209
positive regulation of focal adhesion assembly(GO:0051894)	16990, 964, 25, 4	2.82	0.161994181637	0.759218861421	25
dendritic spine organization(GO:0097061)	16990, 1767, 31, 7	2.171	0.135269140925	0.722938408723	31
defense response(GO:0006952)	16990, 126, 1064, 15	1.901	0.12568647118	0.709591337211	1064
embryonic organ morphogenesis(GO:0048562)	16990, 12, 120, 1	11.799	0.338610286734	0.938231222523	120
response to thyroid hormone(GO:0097066)	16990, 644, 27, 2	1.954	0.512502609998	1.0	27
cellular response to thyroid hormone stimulus(GO:0097067)	16990, 507, 16, 1	2.094	0.547206349906	1.0	16
regulation of cell maturation(GO:1903429)	16990, 498, 22, 1	1.551	0.680618239113	1.0	22
keratan sulfate metabolic process(GO:0042339)	16990, 826, 33, 6	3.74	0.0254097986816	0.368708802742	33
positive regulation of isotype switching(GO:0045830)	16990, 588, 27, 1	1.07	0.792903952136	1.0	27
DNA topological change(GO:0006265)	16990, 1090, 11, 1	1.417	0.579508156461	1.0	11
DNA ligation(GO:0006266)	16990, 1895, 13, 2	1.379	0.569787311671	1.0	13
negative regulation of lipid metabolic process(GO:0045833)	16990, 187, 79, 4	4.6	0.0691802973985	0.569866934051	79
positive regulation of lipid metabolic process(GO:0045834)	16990, 1993, 137, 27	1.68	0.0352877388325	0.432442821387	137
negative regulation of meiotic nuclear division(GO:0045835)	16990, 0, 11, 0	0.0	1.0	1.0	11
positive regulation of meiotic nuclear division(GO:0045836)	16990, 617, 13, 1	2.118	0.519394566955	1.0	13
positive regulation of membrane potential(GO:0045838)	16990, 0, 14, 0	0.0	1.0	1.0	14
negative regulation of mitotic nuclear division(GO:0045839)	16990, 1805, 40, 5	1.177	0.702345569078	1.0	40
DNA unwinding involved in DNA replication(GO:0006268)	16990, 1090, 11, 1	1.417	0.579508156461	1.0	11
embryonic brain development(GO:1990403)	16990, 1246, 12, 2	2.273	0.356797847028	0.953250362969	12
negative regulation of lymphocyte activation(GO:0051250)	16990, 12, 139, 1	10.186	0.381519262979	0.965879016214	139
iron coordination entity transport(GO:1901678)	16990, 223, 14, 1	5.442	0.318628054226	0.920481836701	14
purine ribonucleoside triphosphate metabolic process(GO:0009205)	16990, 751, 141, 6	0.963	0.917504986833	1.0	141
regulation of translational elongation(GO:0006448)	16990, 1769, 19, 1	0.505	0.880430299074	1.0	19
negative regulation of organelle assembly(GO:1902116)	16990, 745, 37, 1	0.616	0.921393143058	1.0	37
regulation of bone development(GO:1903010)	16990, 1443, 23, 7	3.583	0.011644763041	0.263017553817	23
deoxyribonucleoside triphosphate metabolic process(GO:0009200)	16990, 1320, 17, 2	1.514	0.560084334	1.0	17
binding of sperm to zona pellucida(GO:0007339)	16990, 53, 36, 1	8.905	0.306412832596	0.904830116018	36
response to corticosteroid(GO:0031960)	16990, 36, 160, 1	2.95	0.71606406171	1.0	160
regulation of translational initiation(GO:0006446)	16990, 534, 77, 1	0.413	0.98591469904	1.0	77
regulation of glycoprotein metabolic process(GO:1903018)	16990, 1631, 43, 8	1.938	0.187659827244	0.792487944725	43
pyrimidine ribonucleoside triphosphate metabolic process(GO:0009208)	16990, 1857, 15, 1	0.61	0.825458467606	1.0	15
proteoglycan biosynthetic process(GO:0030166)	16990, 1493, 40, 6	1.707	0.365336939599	0.95784807531	40
3'-UTR-mediated mRNA destabilization(GO:0061158)	16990, 1962, 16, 2	1.082	0.695722729173	1.0	16
histone-serine phosphorylation(GO:0035404)	16990, 845, 11, 1	1.828	0.534160996864	1.0	11
cardiac epithelial to mesenchymal transition(GO:0060317)	16990, 617, 28, 2	1.967	0.516012786282	1.0	28
regulation of proteolysis(GO:0030162)	16990, 1060, 697, 58	1.334	0.133690701438	0.720429870316	697
protein catabolic process(GO:0030163)	16990, 402, 411, 9	0.925	0.967290152636	1.0	411
regulation of cholesterol esterification(GO:0010872)	16990, 92, 11, 1	16.789	0.135931385918	0.723263237019	11
purine ribonucleoside biosynthetic process(GO:0046129)	16990, 1857, 22, 1	0.416	0.923186315007	1.0	22
negative regulation of peptide hormone secretion(GO:0090278)	16990, 102, 44, 1	3.786	0.523922423904	1.0	44
regulation of calcium ion import(GO:0090279)	16990, 1814, 35, 9	2.408	0.0471814714713	0.487628491428	35
platelet activation(GO:0030168)	16990, 1870, 104, 17	1.485	0.272818838083	0.877391083907	104
positive regulation of cholesterol efflux(GO:0010875)	16990, 544, 16, 1	1.952	0.563781333031	1.0	16
UDP-N-acetylglucosamine biosynthetic process(GO:0006048)	16990, 1747, 11, 3	2.652	0.199416990204	0.800866793545	11
tRNA processing(GO:0008033)	16990, 1787, 121, 10	0.786	0.979127362542	1.0	121
chemical homeostasis within a tissue(GO:0048875)	16990, 636, 13, 2	4.11	0.188499034316	0.79276129441	13
RNA localization(GO:0006403)	16990, 28, 23, 1	26.382	0.126345353945	0.709591337211	23
homeostasis of number of cells within a tissue(GO:0048873)	16990, 1757, 30, 4	1.289	0.627824465022	1.0	30
homeostasis of number of cells(GO:0048872)	16990, 1962, 120, 15	1.082	0.804061425119	1.0	120
multicellular organismal homeostasis(GO:0048871)	16990, 994, 132, 14	1.813	0.133751325196	0.720429870316	132
negative regulation of T cell differentiation(GO:0045581)	16990, 12, 40, 1	35.396	0.118826015648	0.703883171508	40
response to diuretic(GO:0036270)	16990, 858, 15, 2	2.64	0.328651022906	0.928796369081	15
negative regulation of reactive oxygen species biosynthetic process(GO:1903427)	16990, 1888, 26, 7	2.423	0.0812177410602	0.608500521027	26
tissue regeneration(GO:0042246)	16990, 1546, 40, 6	1.648	0.394614481609	0.971887176927	40
regulation of wound healing(GO:0061041)	16990, 1084, 128, 18	2.204	0.0116471390776	0.263017553817	128
chemical homeostasis(GO:0048878)	16990, 858, 1049, 98	1.85	6.78161611809e-08	4.65993907543e-05	1049
amino acid activation(GO:0043038)	16990, 1906, 49, 3	0.546	0.975979963131	1.0	49
regulation of nitric oxide biosynthetic process(GO:0045428)	16990, 788, 54, 6	2.396	0.164101712727	0.759218861421	54
adaptive thermogenesis(GO:1990845)	16990, 1953, 16, 1	0.544	0.858550442718	1.0	16
mRNA export from nucleus(GO:0006406)	16990, 276, 106, 1	0.581	0.97506909478	1.0	106
RNA 3'-end processing(GO:0031123)	16990, 1084, 126, 3	0.373	0.999420503942	1.0	126
positive regulation of macrophage activation(GO:0043032)	16990, 1548, 25, 1	0.439	0.92353365267	1.0	25
regulation of macrophage activation(GO:0043030)	16990, 288, 51, 2	2.313	0.512745921354	1.0	51
negative regulation of macrophage activation(GO:0043031)	16990, 288, 13, 1	4.538	0.355599859882	0.953250362969	13
cellular glucuronidation(GO:0052695)	16990, 292, 18, 3	9.697	0.0161926196407	0.297557051875	18
protein alpha-1,2-demannosylation(GO:0036508)	16990, 1823, 20, 4	1.864	0.341723034583	0.941130474038	20
translesion synthesis(GO:0019985)	16990, 1324, 41, 1	0.313	0.983305332199	1.0	41
positive regulation of kidney development(GO:0090184)	16990, 807, 40, 6	3.158	0.0551726563383	0.518321244115	40
negative regulation of kidney development(GO:0090185)	16990, 497, 18, 4	7.597	0.00786553725289	0.217432380382	18
negative regulation of microtubule polymerization(GO:0031115)	16990, 0, 11, 0	0.0	1.0	1.0	11
ERAD pathway(GO:0036503)	16990, 1060, 78, 7	1.438	0.554589143627	1.0	78
regulation of cholesterol metabolic process(GO:0090181)	16990, 322, 56, 2	1.884	0.613077516568	1.0	56
detection of light stimulus(GO:0009583)	16990, 178, 59, 1	1.618	0.776545509814	1.0	59
microtubule cytoskeleton organization(GO:0000226)	16990, 65, 376, 2	1.39	0.882784631633	1.0	376
defense response to bacterium(GO:0042742)	16990, 931, 224, 22	1.792	0.0501772242537	0.500912343853	224
N-terminal protein amino acid modification(GO:0031365)	16990, 1982, 27, 1	0.317	0.964997003604	1.0	27
positive regulation of lymphocyte chemotaxis(GO:0140131)	16990, 1760, 20, 3	1.448	0.545505208615	1.0	20
detection of visible light(GO:0009584)	16990, 1929, 38, 3	0.695	0.927910377113	1.0	38
cellular response to heat(GO:0034605)	16990, 95, 67, 1	2.669	0.660744935733	1.0	67
regulation of circadian sleep/wake cycle(GO:0042749)	16990, 1718, 20, 1	0.494	0.887703865703	1.0	20
hair cell differentiation(GO:0035315)	16990, 22, 11, 1	70.207	0.0447845010203	0.476578428999	11
regulation of muscle cell apoptotic process(GO:0010660)	16990, 92, 62, 1	2.979	0.624921966739	1.0	62
establishment or maintenance of apical/basal cell polarity(GO:0035088)	16990, 589, 49, 4	2.355	0.292657310539	0.893766135679	49
gene silencing by miRNA(GO:0035195)	16990, 0, 12, 0	0.0	1.0	1.0	12
long-chain fatty acid transport(GO:0015909)	16990, 1067, 56, 12	3.412	0.00130459548428	0.0647433545962	56
regulation of synaptic vesicle recycling(GO:1903421)	16990, 1997, 26, 3	0.982	0.785193847803	1.0	26
regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway(GO:0106070)	16990, 1721, 12, 1	0.823	0.727928904838	1.0	12
axoneme assembly(GO:0035082)	16990, 590, 29, 3	2.979	0.231284088561	0.828946903404	29
regulation of cytokine secretion(GO:0050707)	16990, 1978, 186, 26	1.201	0.591395758292	1.0	186
protein-containing complex assembly(GO:0065003)	16990, 50, 1481, 6	1.377	0.829982394166	1.0	1481
intracellular protein transmembrane transport(GO:0065002)	16990, 1898, 49, 5	0.913	0.872346187343	1.0	49
cytokine production involved in immune response(GO:0002367)	16990, 1765, 19, 2	1.013	0.731311195033	1.0	19
glycosphingolipid metabolic process(GO:0006687)	16990, 1811, 59, 14	2.226	0.0192042977412	0.323329410551	59
sphingomyelin metabolic process(GO:0006684)	16990, 1670, 14, 4	2.907	0.115275507426	0.696048976844	14
inorganic ion transmembrane transport(GO:0098660)	16990, 556, 627, 33	1.608	0.0564470607711	0.520866064445	627
negative regulation of neuron migration(GO:2001223)	16990, 980, 12, 1	1.445	0.5959238752	1.0	12
regulation of neuron migration(GO:2001222)	16990, 980, 39, 2	0.889	0.860505235777	1.0	39
regulation of cilium assembly(GO:1902017)	16990, 857, 77, 3	0.772	0.943447926538	1.0	77
oogenesis(GO:0048477)	16990, 1277, 26, 1	0.512	0.913289975108	1.0	26
negative regulation of RNA catabolic process(GO:1902369)	16990, 181, 59, 1	1.591	0.780545265497	1.0	59
positive regulation of neuron migration(GO:2001224)	16990, 1473, 15, 1	0.769	0.766737643672	1.0	15
gastrulation with mouth forming second(GO:0001702)	16990, 1620, 18, 4	2.331	0.213581813853	0.812482256362	18
regulation of integrin-mediated signaling pathway(GO:2001044)	16990, 1289, 13, 2	2.028	0.407009603377	0.982319843089	13
positive regulation of response to endoplasmic reticulum stress(GO:1905898)	16990, 757, 37, 1	0.607	0.924069436879	1.0	37
ATP hydrolysis coupled cation transmembrane transport(GO:0099132)	16990, 43, 59, 1	6.697	0.410074081568	0.982319843089	59
ATP hydrolysis coupled anion transmembrane transport(GO:0099133)	16990, 412, 11, 2	7.498	0.0800216911819	0.603298330071	11
fatty-acyl-CoA metabolic process(GO:0035337)	16990, 1612, 39, 6	1.621	0.408392099962	0.982319843089	39
ribonucleoside monophosphate biosynthetic process(GO:0009156)	16990, 1367, 34, 5	1.828	0.348902850417	0.947721641601	34
regulation of response to endoplasmic reticulum stress(GO:1905897)	16990, 1226, 81, 10	1.711	0.268061067887	0.874539613182	81
JNK cascade(GO:0007254)	16990, 199, 47, 1	1.817	0.724378637279	1.0	47
purine deoxyribonucleotide metabolic process(GO:0009151)	16990, 1320, 11, 2	2.34	0.334408509852	0.933114108851	11
actin polymerization or depolymerization(GO:0008154)	16990, 275, 50, 3	3.707	0.187065039551	0.791990137845	50
negative regulation of DNA replication(GO:0008156)	16990, 1968, 39, 2	0.443	0.976685217296	1.0	39
regulation of plasma membrane organization(GO:1903729)	16990, 1217, 12, 2	2.327	0.349508718848	0.947721641601	12
developmental induction(GO:0031128)	16990, 1478, 22, 5	2.613	0.126319170552	0.709591337211	22
hair cycle(GO:0042633)	16990, 0, 17, 0	0.0	1.0	1.0	17
regulation of phospholipid metabolic process(GO:1903725)	16990, 322, 84, 2	1.256	0.8173293218	1.0	84
