Sample	Type	Mutation
LP6005409-DNA_F03_vs_LP6005408-DNA_F03	sharedPMDs	3.20164069441932
LP6005409-DNA_H03_vs_LP6005408-DNA_H03	sharedPMDs	8.3975371845665
LP6005496-DNA_A01_vs_LP6005408-DNA_B03	sharedPMDs	26.1536347140476
LP6005500-DNA_A01_vs_LP6005499-DNA_A01	sharedPMDs	8.09595643590478
LP6005500-DNA_A02_vs_LP6005499-DNA_A02	sharedPMDs	15.8733416584345
LP6005500-DNA_A03_vs_LP6005499-DNA_A03	sharedPMDs	9.91924568045469
LP6005500-DNA_B01_vs_LP6005499-DNA_B01	sharedPMDs	10.958849740102
LP6005500-DNA_C01_vs_LP6005499-DNA_C01	sharedPMDs	7.48642351431384
LP6005500-DNA_C02_vs_LP6005499-DNA_C02	sharedPMDs	13.304595774587
LP6005500-DNA_E01_vs_LP6005499-DNA_E01	sharedPMDs	9.33307464784458
LP6005500-DNA_E02_vs_LP6005499-DNA_E02	sharedPMDs	28.1192191005717
LP6005500-DNA_F01_vs_LP6005499-DNA_F01	sharedPMDs	14.0935904797125
LP6005500-DNA_G01_vs_LP6005499-DNA_G01	sharedPMDs	34.9515097234221
LP6005500-DNA_G02_vs_LP6005499-DNA_G02	sharedPMDs	2.0494748060462
LP6005500-DNA_G03_vs_LP6005499-DNA_G03	sharedPMDs	17.106212254196
LP6005500-DNA_H03_vs_LP6005499-DNA_H03	sharedPMDs	14.0458047977063
LP6005690-DNA_A02_vs_LP6005689-DNA_A02	sharedPMDs	7.80605663173348
LP6005690-DNA_B02_vs_LP6005689-DNA_B02	sharedPMDs	38.8837404005149
LP6005690-DNA_D01_vs_LP6005689-DNA_D01	sharedPMDs	10.132688393416
LP6005690-DNA_D02_vs_LP6005689-DNA_D02	sharedPMDs	27.5266766436941
LP6005690-DNA_D03_vs_LP6005689-DNA_D03	sharedPMDs	21.6161187315422
LP6005690-DNA_E01_vs_LP6005689-DNA_E01	sharedPMDs	22.325470633324
LP6005690-DNA_E02_vs_LP6005689-DNA_E02	sharedPMDs	0.0169904647133364
LP6005690-DNA_E03_vs_LP6005689-DNA_E03	sharedPMDs	8.26798489112731
LP6005690-DNA_F02_vs_LP6005689-DNA_F02	sharedPMDs	29.3276659033077
LP6005690-DNA_F03_vs_LP6005689-DNA_F03	sharedPMDs	10.0774693830976
LP6005690-DNA_G01_vs_LP6005689-DNA_G01	sharedPMDs	12.0473013858001
LP6005690-DNA_G02_vs_LP6005689-DNA_G02	sharedPMDs	17.6615880695132
LP6005690-DNA_H01_vs_LP6005689-DNA_H01	sharedPMDs	30.2355938614267
LP6005690-DNA_H02_vs_LP6005689-DNA_H02	sharedPMDs	40.1314776529005
LP6005935-DNA_A01_vs_LP6005979-DNA_A01	sharedPMDs	31.3803264214877
LP6005935-DNA_A02_vs_LP6005934-DNA_A02	sharedPMDs	19.2873631617705
LP6005935-DNA_A03_vs_LP6005934-DNA_A03	sharedPMDs	5.85427699778896
LP6005935-DNA_B01_vs_LP6005934-DNA_B01	sharedPMDs	7.62659484819886
LP6005935-DNA_B02_vs_LP6005934-DNA_B02	sharedPMDs	21.5269187917972
LP6005935-DNA_B03_vs_LP6005934-DNA_B03	sharedPMDs	34.3186149128503
LP6005935-DNA_B04_vs_LP6005934-DNA_B04	sharedPMDs	10.063664630518
LP6005935-DNA_C01_vs_LP6005934-DNA_C01	sharedPMDs	73.8341882198924
LP6005935-DNA_C02_vs_LP6005979-DNA_B01	sharedPMDs	21.4079855388038
LP6005935-DNA_C03_vs_LP6005934-DNA_C03	sharedPMDs	3.30570729078851
LP6005935-DNA_C04_vs_LP6005934-DNA_C04	sharedPMDs	36.8395751146916
LP6005935-DNA_D01_vs_LP6005934-DNA_D01	sharedPMDs	25.0779259168845
LP6005935-DNA_D02_vs_LP6005934-DNA_D02	sharedPMDs	17.9334355049265
LP6005935-DNA_E01_vs_LP6005934-DNA_E01	sharedPMDs	29.0738708366523
LP6005935-DNA_E02_vs_LP6005934-DNA_E02	sharedPMDs	14.6425948707622
LP6005935-DNA_E03_vs_LP6005934-DNA_E03	sharedPMDs	13.0582340362436
LP6005935-DNA_F01_vs_LP6005934-DNA_F01	sharedPMDs	4.79662056938377
LP6005935-DNA_F02_vs_LP6005934-DNA_F02	sharedPMDs	74.4044306918337
LP6005935-DNA_F03_vs_LP6005934-DNA_F03	sharedPMDs	26.1812442192068
LP6005935-DNA_G01_vs_LP6005934-DNA_G01	sharedPMDs	19.7981390072152
LP6005935-DNA_G02_vs_LP6005979-DNA_C01	sharedPMDs	12.2448155380926
LP6005935-DNA_G03_vs_LP6005934-DNA_G03	sharedPMDs	5.64083428482767
LP6005935-DNA_H02_vs_LP6005934-DNA_H02	sharedPMDs	15.7873274308232
LP6005935-DNA_H03_vs_LP6005934-DNA_H03	sharedPMDs	28.6225616177043
LP6007404-DNA_A01_vs_LP6007403-DNA_A01	sharedPMDs	7.5342091963201
LP6007418-DNA_A02_vs_LP6007417-DNA_A02	sharedPMDs	14.7870138208256
LP6007424-DNA_A01_vs_LP6007423-DNA_A01	sharedPMDs	15.3253991714294
LP6007427-DNA_A01_vs_LP6007426-DNA_A01	sharedPMDs	55.5726243651895
LP6007508-DNA_A01_vs_LP6007507-DNA_A01	sharedPMDs	7.76251856590555
LP6007512-DNA_A01_vs_LP6007511-DNA_A01	sharedPMDs	16.3204032612042
LP6007516-DNA_A01_vs_LP6007515-DNA_A01	sharedPMDs	9.0484843638962
LP6007518-DNA_A01_vs_LP6007517-DNA_A01	sharedPMDs	28.7308758302518
LP6007594_vs_LP6007593	sharedPMDs	9.93198852898969
LP6007597_vs_LP6007596	sharedPMDs	21.8539852375289
LP6008031-DNA_A01_vs_LP6008032-DNA_A01	sharedPMDs	15.1406278676719
LP6008031-DNA_A02_vs_LP6008032-DNA_C02	sharedPMDs	18.7086254574725
LP6008031-DNA_A03_vs_LP6008032-DNA_E03	sharedPMDs	7.02024763874167
LP6008031-DNA_A04_vs_LP6008032-DNA_D03	sharedPMDs	21.810447171701
LP6008031-DNA_B01_vs_LP6008032-DNA_B01	sharedPMDs	7.5596948933901
LP6008031-DNA_B02_vs_LP6008032-DNA_D02	sharedPMDs	10.4034739247848
LP6008031-DNA_B03_vs_LP6008032-DNA_F03	sharedPMDs	6.42876708590865
LP6008031-DNA_C01_vs_LP6008032-DNA_C01	sharedPMDs	20.76765739992
LP6008031-DNA_C02_vs_LP6008032-DNA_E02	sharedPMDs	14.112704752515
LP6008031-DNA_C03_vs_LP6008032-DNA_G03	sharedPMDs	0.0945094599679336
LP6008031-DNA_D01_vs_LP6008032-DNA_D01	sharedPMDs	9.59111733067838
LP6008031-DNA_D02_vs_LP6008032-DNA_F02	sharedPMDs	13.2684910370711
LP6008031-DNA_D03_vs_LP6008032-DNA_H03	sharedPMDs	8.76389407994782
LP6008031-DNA_E01_vs_LP6008032-DNA_E01	sharedPMDs	33.9979198913861
LP6008031-DNA_E02_vs_LP6008032-DNA_G02	sharedPMDs	21.2327713714475
LP6008031-DNA_E03_vs_LP6008032-DNA_A04	sharedPMDs	46.2395497173449
LP6008031-DNA_F01_vs_LP6008032-DNA_F01	sharedPMDs	11.2625542968528
LP6008031-DNA_F02_vs_LP6008032-DNA_H02	sharedPMDs	6.51796702565366
LP6008031-DNA_F03_vs_LP6008032-DNA_H01	sharedPMDs	28.1202810046163
LP6008031-DNA_G01_vs_LP6008032-DNA_G01	sharedPMDs	13.3353909918799
LP6008031-DNA_G02_vs_LP6008032-DNA_A03	sharedPMDs	9.9054409278751
LP6008031-DNA_G03_vs_LP6008032-DNA_A02	sharedPMDs	21.5290425998863
LP6008031-DNA_H01_vs_LP6008032-DNA_B02	sharedPMDs	14.7710852601568
LP6008031-DNA_H02_vs_LP6008032-DNA_B03	sharedPMDs	23.985226655008
LP6008031-DNA_H03_vs_LP6008032-DNA_C03	sharedPMDs	45.0364124348318
LP6008051-DNA_A02_vs_LP6008050-DNA_E01	sharedPMDs	8.2233849212548
LP6008051-DNA_B02_vs_LP6008050-DNA_F01	sharedPMDs	14.8963899374177
LP6008051-DNA_C01_vs_LP6008050-DNA_E02	sharedPMDs	15.8276797845174
LP6008051-DNA_C02_vs_LP6008050-DNA_G01	sharedPMDs	13.057172132199
LP6008051-DNA_D01_vs_LP6008050-DNA_F02	sharedPMDs	17.9504259696399
LP6008051-DNA_E01_vs_LP6008050-DNA_A01	sharedPMDs	12.5463962867543
LP6008051-DNA_E02_vs_LP6008050-DNA_A02	sharedPMDs	12.9690340964986
LP6008051-DNA_F01_vs_LP6008050-DNA_B01	sharedPMDs	13.7463478571337
LP6008051-DNA_F02_vs_LP6008050-DNA_B02	sharedPMDs	14.9484232356023
LP6008051-DNA_G01_vs_LP6008050-DNA_C01	sharedPMDs	9.85871714991343
LP6008141-DNA_A01_vs_LP6008138-DNA_A01	sharedPMDs	19.0792299690322
LP6008141-DNA_A02_vs_LP6008138-DNA_A02	sharedPMDs	59.7501548765811
LP6008141-DNA_B01_vs_LP6008138-DNA_B01	sharedPMDs	14.8889566091056
LP6008141-DNA_B02_vs_LP6008138-DNA_B02	sharedPMDs	11.524844595865
LP6008141-DNA_C01_vs_LP6008138-DNA_C01	sharedPMDs	11.4908636664383
LP6008141-DNA_C02_vs_LP6008138-DNA_C02	sharedPMDs	41.0978103334715
LP6008141-DNA_C03_vs_LP6008032-DNA_A03	sharedPMDs	9.59536494685671
LP6008141-DNA_D01_vs_LP6008138-DNA_D01	sharedPMDs	18.6427874067083
LP6008141-DNA_D02_vs_LP6008138-DNA_D02	sharedPMDs	47.302515665973
LP6008141-DNA_E01_vs_LP6008138-DNA_E01	sharedPMDs	14.9186899223539
LP6008141-DNA_E02_vs_LP6008138-DNA_E02	sharedPMDs	18.3135971528874
LP6008141-DNA_F01_vs_LP6008138-DNA_F01	sharedPMDs	10.2654263989889
LP6008141-DNA_F02_vs_LP6008138-DNA_F02	sharedPMDs	38.9028546733174
LP6008141-DNA_G01_vs_LP6008138-DNA_G01	sharedPMDs	7.38129501390007
LP6008141-DNA_G02_vs_LP6008138-DNA_G02	sharedPMDs	20.7846478646333
LP6008141-DNA_H01_vs_LP6008138-DNA_H01	sharedPMDs	8.1140088046627
LP6008141-DNA_H02_vs_LP6008138-DNA_H02	sharedPMDs	10.6179785417906
LP6008202-DNA_A01_vs_LP6008201-DNA_A01	sharedPMDs	90.6589959022737
LP6008202-DNA_A02_vs_LP6008201-DNA_A02	sharedPMDs	29.6016371468103
LP6008202-DNA_A03_vs_LP6008201-DNA_A03	sharedPMDs	3.42782625591561
LP6008202-DNA_B01_vs_LP6008201-DNA_B01	sharedPMDs	26.9139580099694
LP6008202-DNA_B02_vs_LP6008201-DNA_B02	sharedPMDs	15.9805939669374
LP6008202-DNA_B03_vs_LP6008201-DNA_B03	sharedPMDs	3.47667384196645
LP6008202-DNA_C01_vs_LP6008201-DNA_C01	sharedPMDs	32.172506838747
LP6008202-DNA_C02_vs_LP6008201-DNA_C02	sharedPMDs	6.33638143402988
LP6008202-DNA_C03_vs_LP6008201-DNA_C03	sharedPMDs	12.6132962415631
LP6008202-DNA_D02_vs_LP6008201-DNA_D02	sharedPMDs	10.0095075242443
LP6008202-DNA_D03_vs_LP6008201-DNA_D03	sharedPMDs	12.8299246666581
LP6008202-DNA_E01_vs_LP6008201-DNA_E01	sharedPMDs	28.0406382012725
LP6008202-DNA_E02_vs_LP6008201-DNA_E02	sharedPMDs	8.98264631313202
LP6008202-DNA_F02_vs_LP6008201-DNA_F02	sharedPMDs	9.17803665733539
LP6008202-DNA_G01_vs_LP6008201-DNA_G01	sharedPMDs	10.4969214807081
LP6008202-DNA_G02_vs_LP6008201-DNA_G02	sharedPMDs	18.2052829403399
LP6008202-DNA_H01_vs_LP6008201-DNA_H01	sharedPMDs	27.0445722074532
LP6008221-DNA_A01_vs_LP6008220-DNA_A01	sharedPMDs	26.4732678314672
LP6008221-DNA_A02_vs_LP6008220-DNA_A02	sharedPMDs	12.6207295698752
LP6008221-DNA_A04_vs_LP6008050-DNA_H01	sharedPMDs	15.650341809072
LP6008221-DNA_B01_vs_LP6008220-DNA_B01	sharedPMDs	1.27109914136648
LP6008221-DNA_B02_vs_LP6008220-DNA_B02	sharedPMDs	9.17909856137997
LP6008221-DNA_C01_vs_LP6008220-DNA_C01	sharedPMDs	24.5990071927773
LP6008221-DNA_C02_vs_LP6008220-DNA_C02	sharedPMDs	3.86002120206111
LP6008221-DNA_C03_vs_LP6008220-DNA_C03	sharedPMDs	9.23431757169832
LP6008221-DNA_D01_vs_LP6008220-DNA_D01	sharedPMDs	23.1962319498825
LP6008221-DNA_D02_vs_LP6008220-DNA_D02	sharedPMDs	15.1926611658565
LP6008221-DNA_D03_vs_LP6008220-DNA_D03	sharedPMDs	26.705824817231
LP6008221-DNA_E01_vs_LP6008220-DNA_E01	sharedPMDs	27.1550102280899
LP6008221-DNA_E02_vs_LP6008220-DNA_E02	sharedPMDs	27.1082864501282
LP6008221-DNA_E03_vs_LP6008220-DNA_E03	sharedPMDs	30.7092030653109
LP6008221-DNA_F01_vs_LP6008220-DNA_F01	sharedPMDs	9.44563647657044
LP6008221-DNA_F02_vs_LP6008220-DNA_F02	sharedPMDs	28.3464665661126
LP6008221-DNA_F03_vs_LP6008220-DNA_F03	sharedPMDs	25.262697220642
LP6008221-DNA_G02_vs_LP6008220-DNA_G02	sharedPMDs	12.3403869021051
LP6008221-DNA_H01_vs_LP6008220-DNA_H01	sharedPMDs	10.1794121713777
LP6008221-DNA_H02_vs_LP6008220-DNA_H02	sharedPMDs	12.0887156435388
LP6008267-DNA_B02_vs_LP6008266-DNA_H01	sharedPMDs	20.6041241770541
LP6008267-DNA_D01_vs_LP6008201-DNA_F01	sharedPMDs	7.55544727721177
LP6008267-DNA_D02_vs_LP6008266-DNA_A02	sharedPMDs	16.8694076522538
LP6008267-DNA_E01_vs_LP6008266-DNA_D01	sharedPMDs	13.5902479625799
LP6008267-DNA_F01_vs_LP6008266-DNA_E01	sharedPMDs	22.916951186157
LP6008267-DNA_G01_vs_LP6008266-DNA_F01	sharedPMDs	10.8494736235099
LP6008267-DNA_H01_vs_LP6008266-DNA_G01	sharedPMDs	9.71960772007299
LP6008269-DNA_A06_vs_LP6008268-DNA_B06	sharedPMDs	4.63945877078541
LP6008269-DNA_A08_vs_LP6008268-DNA_A08	sharedPMDs	15.3827419898369
LP6008269-DNA_A09_vs_LP6008268-DNA_A09	sharedPMDs	9.21838901102956
LP6008269-DNA_A10_vs_LP6008268-DNA_A10	sharedPMDs	10.0201265646901
LP6008269-DNA_B05_vs_LP6008268-DNA_D05	sharedPMDs	18.2626257587474
LP6008269-DNA_B06_vs_LP6008268-DNA_C06	sharedPMDs	28.8317567144872
LP6008269-DNA_B07_vs_LP6008268-DNA_B07	sharedPMDs	4.17965431948075
LP6008269-DNA_B08_vs_LP6008268-DNA_B08	sharedPMDs	8.78194644870574
LP6008269-DNA_B09_vs_LP6008268-DNA_B09	sharedPMDs	8.85946544396033
LP6008269-DNA_B10_vs_LP6008268-DNA_B10	sharedPMDs	17.1306360472214
LP6008269-DNA_C05_vs_LP6008268-DNA_E05	sharedPMDs	21.848675717306
LP6008269-DNA_C06_vs_LP6008268-DNA_D06	sharedPMDs	10.6912499208669
LP6008269-DNA_C07_vs_LP6008268-DNA_C07	sharedPMDs	11.124506771057
LP6008269-DNA_C08_vs_LP6008268-DNA_C08	sharedPMDs	23.7133792195947
LP6008269-DNA_C09_vs_LP6008268-DNA_C09	sharedPMDs	19.7280533402727
LP6008269-DNA_C10_vs_LP6008268-DNA_C10	sharedPMDs	7.56288060552385
LP6008269-DNA_D05_vs_LP6008268-DNA_F05	sharedPMDs	26.7780342922627
LP6008269-DNA_D06_vs_LP6008268-DNA_E06	sharedPMDs	8.56956563978903
LP6008269-DNA_D08_vs_LP6008268-DNA_D08	sharedPMDs	82.7095822245215
LP6008269-DNA_D09_vs_LP6008268-DNA_D09	sharedPMDs	438.522832347167
LP6008269-DNA_D10_vs_LP6008268-DNA_D10	sharedPMDs	16.1621795585612
LP6008269-DNA_E01_vs_LP6008268-DNA_E01	sharedPMDs	8.91893207045701
LP6008269-DNA_E06_vs_LP6008268-DNA_F06	sharedPMDs	3.90886878811195
LP6008269-DNA_E07_vs_LP6008268-DNA_E07	sharedPMDs	50.6772467196595
LP6008269-DNA_E08_vs_LP6008268-DNA_E08	sharedPMDs	10.5850595164086
LP6008269-DNA_E09_vs_LP6008268-DNA_E09	sharedPMDs	3.26429303304975
LP6008269-DNA_E10_vs_LP6008268-DNA_E10	sharedPMDs	17.7030023272519
LP6008269-DNA_F06_vs_LP6008268-DNA_G06	sharedPMDs	7.09139520972877
LP6008269-DNA_F07_vs_LP6008268-DNA_F07	sharedPMDs	2.20663660464456
LP6008269-DNA_F08_vs_LP6008268-DNA_F08	sharedPMDs	17.0446218196101
LP6008269-DNA_F09_vs_LP6008268-DNA_F09	sharedPMDs	8.32108009335649
LP6008269-DNA_G06_vs_LP6008268-DNA_H06	sharedPMDs	29.6334942681478
LP6008269-DNA_G07_vs_LP6008268-DNA_G07	sharedPMDs	14.6330377343609
LP6008269-DNA_G08_vs_LP6008268-DNA_G08	sharedPMDs	11.3124637869483
LP6008269-DNA_H05_vs_LP6008268-DNA_A06	sharedPMDs	17.5893785944815
LP6008269-DNA_H06_vs_LP6008268-DNA_A07	sharedPMDs	15.803255991492
LP6008269-DNA_H07_vs_LP6008268-DNA_H07	sharedPMDs	14.8868328010164
LP6008269-DNA_H09_vs_LP6008268-DNA_H09	sharedPMDs	32.48364472381
LP6008280-DNA_A01_vs_LP6008264-DNA_A01	sharedPMDs	10.3631215710906
LP6008280-DNA_A03_vs_LP6008264-DNA_A03	sharedPMDs	10.2537454544985
LP6008280-DNA_B01_vs_LP6008264-DNA_B01	sharedPMDs	20.6742098439966
LP6008280-DNA_B02_vs_LP6008264-DNA_B02	sharedPMDs	3.54994522104272
LP6008280-DNA_B03_vs_LP6008264-DNA_B03	sharedPMDs	5.67056759807601
LP6008280-DNA_C01_vs_LP6008264-DNA_C01	sharedPMDs	33.8598723655902
LP6008280-DNA_C02_vs_LP6008264-DNA_C02	sharedPMDs	22.5081181289924
LP6008280-DNA_D02_vs_LP6008264-DNA_D02	sharedPMDs	14.4164093092659
LP6008280-DNA_E01_vs_LP6008264-DNA_E01	sharedPMDs	17.0509932438776
LP6008280-DNA_E02_vs_LP6008264-DNA_E02	sharedPMDs	24.6744023799427
LP6008280-DNA_F01_vs_LP6008264-DNA_F01	sharedPMDs	27.7475526849675
LP6008280-DNA_F02_vs_LP6008264-DNA_F02	sharedPMDs	14.6606472395201
LP6008280-DNA_G01_vs_LP6008264-DNA_G01	sharedPMDs	0.946156503723919
LP6008280-DNA_G02_vs_LP6008264-DNA_G02	sharedPMDs	5.02811565110298
LP6008280-DNA_H01_vs_LP6008264-DNA_H01	sharedPMDs	9.33095083975542
LP6008280-DNA_H02_vs_LP6008264-DNA_H02	sharedPMDs	28.0438239134063
LP6008334-DNA_A04_vs_LP6008335-DNA_E03	sharedPMDs	13.0030150259252
LP6008334-DNA_B02_vs_LP6008335-DNA_F01	sharedPMDs	10.5882452285423
LP6008334-DNA_C01_vs_LP6008335-DNA_C01	sharedPMDs	12.3180869171689
LP6008334-DNA_C02_vs_LP6008335-DNA_G01	sharedPMDs	16.9426790313301
LP6008334-DNA_C03_vs_LP6008335-DNA_G02	sharedPMDs	14.7880757248701
LP6008334-DNA_D01_vs_LP6008335-DNA_D01	sharedPMDs	10.0424265496264
LP6008334-DNA_D02_vs_LP6008335-DNA_H01	sharedPMDs	19.8841532348265
LP6008334-DNA_D03_vs_LP6008335-DNA_H02	sharedPMDs	31.4960739623473
LP6008334-DNA_E02_vs_LP6008335-DNA_A02	sharedPMDs	12.5336534382193
LP6008334-DNA_E03_vs_LP6008335-DNA_A03	sharedPMDs	17.5670786095452
LP6008334-DNA_F02_vs_LP6008335-DNA_B02	sharedPMDs	12.2724250432518
LP6008334-DNA_F03_vs_LP6008335-DNA_B03	sharedPMDs	7.488547322403
LP6008334-DNA_G02_vs_LP6008335-DNA_C02	sharedPMDs	11.4834303381262
LP6008334-DNA_G03_vs_LP6008335-DNA_C03	sharedPMDs	4.72441109435209
LP6008334-DNA_H02_vs_LP6008335-DNA_D02	sharedPMDs	10.9450449875224
LP6008336-DNA_A01_vs_LP6008333-DNA_A01	sharedPMDs	7.31545696313589
LP6008336-DNA_A02_vs_LP6008333-DNA_A02	sharedPMDs	3.2674787451835
LP6008336-DNA_A03_vs_LP6008333-DNA_A03	sharedPMDs	2.54644589891129
LP6008336-DNA_B01_vs_LP6008333-DNA_B01	sharedPMDs	4.82104436240919
LP6008336-DNA_B02_vs_LP6008333-DNA_B02	sharedPMDs	6.90450009788207
LP6008336-DNA_C01_vs_LP6008333-DNA_C01	sharedPMDs	9.11538431870496
LP6008336-DNA_C03_vs_LP6008333-DNA_C03	sharedPMDs	7.24218558405963
LP6008336-DNA_D01_vs_LP6008333-DNA_D01	sharedPMDs	31.644740528589
LP6008336-DNA_D03_vs_LP6008333-DNA_D03	sharedPMDs	25.4198590192404
LP6008336-DNA_E02_vs_LP6008333-DNA_E02	sharedPMDs	34.645681358582
LP6008336-DNA_G02_vs_LP6008333-DNA_G02	sharedPMDs	10.6466499509944
LP6008336-DNA_H01_vs_LP6008333-DNA_H01	sharedPMDs	14.1084571363367
LP6008336-DNA_H02_vs_LP6008333-DNA_H02	sharedPMDs	0.0403523536941739
LP6008337-DNA_A07_vs_LP6008338-DNA_E06	sharedPMDs	5.07483942906466
LP6008337-DNA_B07_vs_LP6008338-DNA_F06	sharedPMDs	12.8299246666581
LP6008337-DNA_F06_vs_LP6008338-DNA_C06	sharedPMDs	24.4598977629369
LP6008460-DNA_B03_vs_LP6008340-DNA_H03	sharedPMDs	6.86202393609873
LP6008460-DNA_E03_vs_LP6008340-DNA_B06	sharedPMDs	16.6156125855984
LP6008460-DNA_G03_vs_LP6008340-DNA_C05	sharedPMDs	21.6745234539943
LP6008460-DNA_H02_vs_LP6008340-DNA_G03	sharedPMDs	8.79362739319616
LP2000105-DNA_A01_vs_LP2000102-DNA_A01	sharedHMDs	3.56548689396659
LP2000330-DNA_A01_vs_LP2000316-DNA_A01	sharedHMDs	2.35404221963335
LP2000331-DNA_A01_vs_LP2000322-DNA_A01	sharedHMDs	2.00186267496379
LP6005334-DNA_A02_vs_LP6005333-DNA_A02	sharedHMDs	2.29049102360275
LP6005334-DNA_A03_vs_LP6005333-DNA_A03	sharedHMDs	3.04648545971672
LP6005334-DNA_B02_vs_LP6005333-DNA_B02	sharedHMDs	3.47810399942452
LP6005334-DNA_C02_vs_LP6005333-DNA_C02	sharedHMDs	1.32001130088552
LP6005334-DNA_D03_vs_LP6005333-DNA_D03	sharedHMDs	1.95419927794084
LP6005334-DNA_E02_vs_LP6005333-DNA_E02	sharedHMDs	0.718922905096123
LP6005334-DNA_E03_vs_LP6005333-DNA_E03	sharedHMDs	3.98254161791738
LP6005334-DNA_F02_vs_LP6005333-DNA_F02	sharedHMDs	4.19437893801937
LP6005334-DNA_F03_vs_LP6005333-DNA_F03	sharedHMDs	0.50973355149541
LP6005334-DNA_G02_vs_LP6005333-DNA_G02	sharedHMDs	3.71112505153671
LP6005334-DNA_G03_vs_LP6005333-DNA_G03	sharedHMDs	1.31074341813105
LP6005334-DNA_H01_vs_LP6005333-DNA_H01	sharedHMDs	4.11891189273304
LP6005334-DNA_H02_vs_LP6005333-DNA_H02	sharedHMDs	4.47506338715451
LP6005334-DNA_H03_vs_LP6005333-DNA_H03	sharedHMDs	3.3536495738646
LP6005409-DNA_A02_vs_LP6005408-DNA_A02	sharedHMDs	1.83901273513539
LP6005409-DNA_A04_vs_LP6005408-DNA_A04	sharedHMDs	2.6956298982978
LP6005409-DNA_B01_vs_LP6005408-DNA_B01	sharedHMDs	3.71509700128862
LP6005409-DNA_B04_vs_LP6005408-DNA_B04	sharedHMDs	2.49703241070219
LP6005409-DNA_C01_vs_LP6005408-DNA_C01	sharedHMDs	1.88138019915578
LP6005409-DNA_C02_vs_LP6005408-DNA_C02	sharedHMDs	0.775854184873533
LP6005409-DNA_D01_vs_LP6005408-DNA_D01	sharedHMDs	3.93620220414507
LP6005409-DNA_E03_vs_LP6005408-DNA_E03	sharedHMDs	3.46221620041687
LP6005409-DNA_F01_vs_LP6005408-DNA_F01	sharedHMDs	1.93169156268001
LP6005409-DNA_F02_vs_LP6005408-DNA_F02	sharedHMDs	1.76751763960097
LP6005409-DNA_F03_vs_LP6005408-DNA_F03	sharedHMDs	1.36370274815655
LP6005409-DNA_H03_vs_LP6005408-DNA_H03	sharedHMDs	1.0578626172593
LP6005496-DNA_A01_vs_LP6005408-DNA_B03	sharedHMDs	9.14475231215271
LP6005500-DNA_A01_vs_LP6005499-DNA_A01	sharedHMDs	2.20310812906068
LP6005500-DNA_A02_vs_LP6005499-DNA_A02	sharedHMDs	4.0964041774722
LP6005500-DNA_A03_vs_LP6005499-DNA_A03	sharedHMDs	2.16338863154156
LP6005500-DNA_B01_vs_LP6005499-DNA_B01	sharedHMDs	2.22429186107088
LP6005500-DNA_C01_vs_LP6005499-DNA_C01	sharedHMDs	1.59672380026874
LP6005500-DNA_C02_vs_LP6005499-DNA_C02	sharedHMDs	4.90932989336358
LP6005500-DNA_E01_vs_LP6005499-DNA_E01	sharedHMDs	2.94453874941764
LP6005500-DNA_E02_vs_LP6005499-DNA_E02	sharedHMDs	2.72210956331055
LP6005500-DNA_F01_vs_LP6005499-DNA_F01	sharedHMDs	2.52351207571494
LP6005500-DNA_G01_vs_LP6005499-DNA_G01	sharedHMDs	2.52483605896557
LP6005500-DNA_G02_vs_LP6005499-DNA_G02	sharedHMDs	0.820869615395205
LP6005500-DNA_G03_vs_LP6005499-DNA_G03	sharedHMDs	2.23355974382534
LP6005500-DNA_H03_vs_LP6005499-DNA_H03	sharedHMDs	2.61089497025701
LP6005690-DNA_A02_vs_LP6005689-DNA_A02	sharedHMDs	1.99789072521188
LP6005690-DNA_B02_vs_LP6005689-DNA_B02	sharedHMDs	5.2707773207876
LP6005690-DNA_D01_vs_LP6005689-DNA_D01	sharedHMDs	2.78698474259179
LP6005690-DNA_D02_vs_LP6005689-DNA_D02	sharedHMDs	3.32849389210249
LP6005690-DNA_D03_vs_LP6005689-DNA_D03	sharedHMDs	2.38184586789673
LP6005690-DNA_E01_vs_LP6005689-DNA_E01	sharedHMDs	3.85676320910683
LP6005690-DNA_E02_vs_LP6005689-DNA_E02	sharedHMDs	0.0105918660050994
LP6005690-DNA_E03_vs_LP6005689-DNA_E03	sharedHMDs	1.97803097645232
LP6005690-DNA_F02_vs_LP6005689-DNA_F02	sharedHMDs	2.21767194481769
LP6005690-DNA_F03_vs_LP6005689-DNA_F03	sharedHMDs	2.69827786479908
LP6005690-DNA_G01_vs_LP6005689-DNA_G01	sharedHMDs	3.81571972833707
LP6005690-DNA_G02_vs_LP6005689-DNA_G02	sharedHMDs	2.70092583130035
LP6005690-DNA_H01_vs_LP6005689-DNA_H01	sharedHMDs	3.38012923887735
LP6005690-DNA_H02_vs_LP6005689-DNA_H02	sharedHMDs	2.96837044792911
LP6005935-DNA_A01_vs_LP6005979-DNA_A01	sharedHMDs	4.8709343790951
LP6005935-DNA_A02_vs_LP6005934-DNA_A02	sharedHMDs	2.78963270909306
LP6005935-DNA_A03_vs_LP6005934-DNA_A03	sharedHMDs	1.90521189766726
LP6005935-DNA_B01_vs_LP6005934-DNA_B01	sharedHMDs	2.40964951616012
LP6005935-DNA_B02_vs_LP6005934-DNA_B02	sharedHMDs	3.26626667932253
