SampleName	cancerType	delta_ESCCspecificVSEACspecific	delta_sharedHMDVSsharedPMD	Label
TCGA-ET-A2MX_T	THCA	0.0263038440704931	0.0263038440704931	Other cancers
TCGA-ET-A2MY_T	THCA	0.0293538083308673	0.0293538083308673	Other cancers
TCGA-ET-A2MZ_T	THCA	0.0317495371515029	0.0317495371515029	Other cancers
TCGA-ET-A2N0_T	THCA	0.025597743248725	0.025597743248725	Other cancers
TCGA-ET-A2N1_T	THCA	0.0477710529979425	0.0477710529979425	Other cancers
TCGA-ET-A2N3_T	THCA	0.0172534723329997	0.0172534723329997	Other cancers
TCGA-ET-A2N4_T	THCA	0.0135768051648713	0.0135768051648713	Other cancers
TCGA-ET-A2N5_T	THCA	0.0270475556973244	0.0270475556973244	Other cancers
TCGA-ET-A39I_T	THCA	0.0535719727799985	0.0535719727799985	Other cancers
TCGA-ET-A39J_T	THCA	0.0443798116784064	0.0443798116784064	Other cancers
TCGA-ET-A39K_T	THCA	0.0343805006048421	0.0343805006048421	Other cancers
TCGA-ET-A39L_T	THCA	0.032468093666567	0.032468093666567	Other cancers
TCGA-ET-A39M_T	THCA	0.0269157779658638	0.0269157779658638	Other cancers
TCGA-ET-A39N_T	THCA	-0.000429523058256276	-0.000429523058256276	Other cancers
TCGA-ET-A39O_T	THCA	0.00481488278574094	0.00481488278574094	Other cancers
TCGA-ET-A39P_T	THCA	0.0318908918370649	0.0318908918370649	Other cancers
TCGA-ET-A39R_T	THCA	0.0244975237223543	0.0244975237223543	Other cancers
TCGA-ET-A39S_T	THCA	0.038399660631294	0.038399660631294	Other cancers
TCGA-ET-A39T_T	THCA	0.0493445279983008	0.0493445279983008	Other cancers
TCGA-ET-A3BN_T	THCA	0.0246770155251312	0.0246770155251312	Other cancers
TCGA-ET-A3BO_T	THCA	0.0486991630643177	0.0486991630643177	Other cancers
TCGA-ET-A3BP_T	THCA	0.0308501553461692	0.0308501553461692	Other cancers
TCGA-ET-A3BQ_T	THCA	0.0226057754048418	0.0226057754048418	Other cancers
TCGA-ET-A3BS_T	THCA	0.0327208377019412	0.0327208377019412	Other cancers
TCGA-ET-A3BT_T	THCA	0.0345990856810949	0.0345990856810949	Other cancers
TCGA-ET-A3BU_T	THCA	0.033242767681775	0.033242767681775	Other cancers
TCGA-ET-A3BV_T	THCA	0.0203396818931579	0.0203396818931579	Other cancers
TCGA-ET-A3BW_T	THCA	0.0532503349844182	0.0532503349844182	Other cancers
TCGA-ET-A3BX_T	THCA	0.0312400699297225	0.0312400699297225	Other cancers
TCGA-ET-A3DO_T	THCA	0.0288634549457676	0.0288634549457676	Other cancers
TCGA-ET-A3DP_T	THCA	0.0478223718602891	0.0478223718602891	Other cancers
TCGA-ET-A3DQ_T	THCA	0.0252198761355009	0.0252198761355009	Other cancers
TCGA-ET-A3DR_T	THCA	0.0441730648419497	0.0441730648419497	Other cancers
TCGA-ET-A3DS_T	THCA	0.0434868097218778	0.0434868097218778	Other cancers
TCGA-ET-A3DT_T	THCA	0.0192883955148317	0.0192883955148317	Other cancers
TCGA-ET-A3DU_T	THCA	0.015118842836265	0.015118842836265	Other cancers
TCGA-ET-A3DV_T	THCA	0.0250833008612372	0.0250833008612372	Other cancers
TCGA-ET-A3DW_T	THCA	0.0218489634343204	0.0218489634343204	Other cancers
TCGA-ET-A40P_T	THCA	0.00888875877832507	0.00888875877832507	Other cancers
TCGA-ET-A40Q_T	THCA	0.0286225736872617	0.0286225736872617	Other cancers
TCGA-ET-A40R_T	THCA	0.019924410160601	0.019924410160601	Other cancers
TCGA-ET-A40S_T	THCA	0.0409043581107017	0.0409043581107017	Other cancers
TCGA-ET-A40T_T	THCA	0.0232162503312688	0.0232162503312688	Other cancers
TCGA-ET-A4KN_T	THCA	0.0209017950535558	0.0209017950535558	Other cancers
TCGA-ET-A4KQ_T	THCA	0.0190386263970886	0.0190386263970886	Other cancers
TCGA-EU-5904_T	KIRC	0.0201883246208018	0.0201883246208018	Other cancers
TCGA-EU-5905_T	KIRC	0.0348506928936412	0.0348506928936412	Other cancers
TCGA-EU-5906_T	KIRC	0.0109216806993548	0.0109216806993548	Other cancers
TCGA-EU-5907_T	KIRC	0.0405213111022898	0.0405213111022898	Other cancers
TCGA-EV-5901_T	KIRP	-0.00136348761836436	-0.00136348761836436	Other cancers
TCGA-EV-5902_T	KIRP	0.0179631033935491	0.0179631033935491	Other cancers
TCGA-EV-5903_T	KIRP	0.0307155238701066	0.0307155238701066	Other cancers
TCGA-EW-A1IW_T	BRCA	-0.00241175652834702	-0.00241175652834702	Other cancers
TCGA-EW-A1IX_T	BRCA	0.00490426401693034	0.00490426401693034	Other cancers
TCGA-EW-A1IY_T	BRCA	0.00285853516932677	0.00285853516932677	Other cancers
TCGA-EW-A1IZ_T	BRCA	-0.000909189871254656	-0.000909189871254656	Other cancers
TCGA-EW-A1J1_T	BRCA	-0.00126984721107959	-0.00126984721107959	Other cancers
TCGA-EW-A1J2_T	BRCA	-0.0107473769688715	-0.0107473769688715	Other cancers
TCGA-EW-A1J3_T	BRCA	-0.0216353765813867	-0.0216353765813867	Other cancers
TCGA-EW-A1J5_T	BRCA	-0.0249636715956937	-0.0249636715956937	Other cancers
TCGA-EW-A1J6_T	BRCA	-0.0033158194366405	-0.0033158194366405	Other cancers
TCGA-EW-A1OV_T	BRCA	0.0188927817159656	0.0188927817159656	Other cancers
TCGA-EW-A1OW_T	BRCA	-0.0531284516836983	-0.0531284516836983	Other cancers
TCGA-EW-A1OX_T	BRCA	0.0107125283220201	0.0107125283220201	Other cancers
TCGA-EW-A1OY_T	BRCA	-0.0457065140083754	-0.0457065140083754	Other cancers
TCGA-EW-A1OZ_T	BRCA	-0.0096736144692009	-0.0096736144692009	Other cancers
TCGA-EW-A1P0_T	BRCA	-0.0380297698447839	-0.0380297698447839	Other cancers
TCGA-EW-A1P1_T	BRCA	0.017406835248081	0.017406835248081	Other cancers
TCGA-EW-A1P3_T	BRCA	-0.0158802002632863	-0.0158802002632863	Other cancers
TCGA-EW-A1P4_T	BRCA	0.0118453277283169	0.0118453277283169	Other cancers
TCGA-EW-A1P5_T	BRCA	-0.00229829917070834	-0.00229829917070834	Other cancers
TCGA-EW-A1P6_T	BRCA	-0.00548579454134568	-0.00548579454134568	Other cancers
TCGA-EW-A1P7_T	BRCA	-0.000390880672151317	-0.000390880672151317	Other cancers
TCGA-EW-A1P8_T	BRCA	-0.0190085121375413	-0.0190085121375413	Other cancers
TCGA-EW-A1PA_T	BRCA	0.0234046625337411	0.0234046625337411	Other cancers
TCGA-EW-A1PB_T	BRCA	-0.0129362107364941	-0.0129362107364941	Other cancers
TCGA-EW-A1PC_T	BRCA	-0.0605416395211162	-0.0605416395211162	Other cancers
TCGA-EW-A1PD_T	BRCA	0.0138796617050057	0.0138796617050057	Other cancers
TCGA-EW-A1PE_T	BRCA	0.00611952066893173	0.00611952066893173	Other cancers
TCGA-EW-A1PF_T	BRCA	0.0156657330504352	0.0156657330504352	Other cancers
TCGA-EW-A1PG_T	BRCA	-0.00502526149998572	-0.00502526149998572	Other cancers
TCGA-EW-A1PH_T	BRCA	-0.0108394383894451	-0.0108394383894451	Other cancers
TCGA-EW-A2FR_T	BRCA	0.0132722191008957	0.0132722191008957	Other cancers
TCGA-EW-A2FS_T	BRCA	-0.00747913084550311	-0.00747913084550311	Other cancers
TCGA-EW-A2FV_T	BRCA	0.0132700528002709	0.0132700528002709	Other cancers
TCGA-EW-A2FW_T	BRCA	0.00066236510299611	0.00066236510299611	Other cancers
TCGA-EW-A3E8_T	BRCA	-0.00644687574363412	-0.00644687574363412	Other cancers
TCGA-EW-A3U0_T	BRCA	0.00552728778682043	0.00552728778682043	Other cancers
TCGA-EW-A423_T	BRCA	-0.0188628178083803	-0.0188628178083803	Other cancers
TCGA-EW-A424_T	BRCA	0.00883316988436456	0.00883316988436456	Other cancers
TCGA-EW-A6S9_T	BRCA	0.00411644695632019	0.00411644695632019	Other cancers
TCGA-EW-A6SA_T	BRCA	-0.026033553144808	-0.026033553144808	Other cancers
TCGA-EW-A6SB_T	BRCA	-0.0149052724234068	-0.0149052724234068	Other cancers
TCGA-EW-A6SC_T	BRCA	-0.0101990744088259	-0.0101990744088259	Other cancers
TCGA-EW-A6SD_T	BRCA	0.0282396919448351	0.0282396919448351	Other cancers
TCGA-EX-A1H5_T	CESC (Sq)	-0.0751093217512313	-0.0751093217512313	Squamous cancers
TCGA-EX-A1H6_T	CESC (Others)	0.00397122515765169	0.00397122515765169	Other cancers
TCGA-EX-A3L1_T	CESC (Sq)	0.00364517472147685	0.00364517472147685	Squamous cancers
TCGA-EX-A449_T	CESC (Others)	0.0553503264607921	0.0553503264607921	Other cancers
TCGA-EX-A69L_T	CESC (Sq)	-0.0548326152380587	-0.0548326152380587	Squamous cancers
TCGA-EX-A69M_T	CESC (Sq)	-0.0129369556572342	-0.0129369556572342	Squamous cancers
TCGA-EX-A8YF_T	CESC (Sq)	0.0110671932176999	0.0110671932176999	Squamous cancers
TCGA-EY-A1G7_T	UCEC	-0.0855415436430215	-0.0855415436430215	Other cancers
TCGA-EY-A1G8_T	UCEC	-0.0623571771158002	-0.0623571771158002	Other cancers
TCGA-EY-A1GC_T	UCEC	0.0326909329242306	0.0326909329242306	Other cancers
TCGA-EY-A1GD_T	UCEC	-0.0357115629514082	-0.0357115629514082	Other cancers
TCGA-EY-A1GE_T	UCEC	0.0038770474771942	0.0038770474771942	Other cancers
TCGA-EY-A1GF_T	UCEC	-0.0374979021372188	-0.0374979021372188	Other cancers
TCGA-EY-A1GH_T	UCEC	0.00526059279340341	0.00526059279340341	Other cancers
TCGA-EY-A1GI_T	UCEC	-0.0292567015572089	-0.0292567015572089	Other cancers
TCGA-EY-A1GJ_T	UCEC	-0.0493148257537599	-0.0493148257537599	Other cancers
TCGA-EY-A1GK_T	UCEC	-0.00802675470576586	-0.00802675470576586	Other cancers
TCGA-EY-A1GL_T	UCEC	-0.0328892668744718	-0.0328892668744718	Other cancers
TCGA-EY-A1GM_T	UCEC	0.0136212154669155	0.0136212154669155	Other cancers
TCGA-EY-A1GO_T	UCEC	-0.1103934713429	-0.1103934713429	Other cancers
TCGA-EY-A1GP_T	UCEC	-0.0464410838688498	-0.0464410838688498	Other cancers
TCGA-EY-A1GQ_T	UCEC	-0.0138620773567466	-0.0138620773567466	Other cancers
TCGA-EY-A1GR_T	UCEC	-0.0582212774533228	-0.0582212774533228	Other cancers
TCGA-EY-A1GS_T	UCEC	-0.0126301180242043	-0.0126301180242043	Other cancers
TCGA-EY-A1GT_T	UCEC	-0.00507808597255799	-0.00507808597255799	Other cancers
TCGA-EY-A1GU_T	UCEC	0.0271702002581063	0.0271702002581063	Other cancers
TCGA-EY-A1GV_T	UCEC	0.0275616140094636	0.0275616140094636	Other cancers
TCGA-EY-A1GW_T	UCEC	-0.00151496218789748	-0.00151496218789748	Other cancers
TCGA-EY-A1GX_T	UCEC	-0.0402574274935928	-0.0402574274935928	Other cancers
TCGA-EY-A1H0_T	UCEC	0.0288433081042253	0.0288433081042253	Other cancers
TCGA-EY-A210_T	UCEC	0.0523282122890801	0.0523282122890801	Other cancers
TCGA-EY-A212_T	UCEC	0.0040665888506729	0.0040665888506729	Other cancers
TCGA-EY-A214_T	UCEC	0.00643216275224956	0.00643216275224956	Other cancers
TCGA-EY-A215_T	UCEC	0.0203835628025553	0.0203835628025553	Other cancers
TCGA-EY-A2OM_T	UCEC	-0.038059563112176	-0.038059563112176	Other cancers
TCGA-EY-A2ON_T	UCEC	0.0323029832776436	0.0323029832776436	Other cancers
TCGA-EY-A2OO_T	UCEC	0.0052983184405796	0.0052983184405796	Other cancers
TCGA-EY-A2OP_T	UCEC	-0.0822666582684577	-0.0822666582684577	Other cancers
TCGA-EY-A2OQ_T	UCEC	-0.042167876853907	-0.042167876853907	Other cancers
TCGA-EY-A3L3_T	UCEC	-0.0237753478559712	-0.0237753478559712	Other cancers
TCGA-EY-A3QX_T	UCEC	-0.00614255332725555	-0.00614255332725555	Other cancers
TCGA-EY-A4KR_T	UCEC	-0.0202854293867138	-0.0202854293867138	Other cancers
TCGA-EY-A547_T	UCEC	0.0521198527145519	0.0521198527145519	Other cancers
TCGA-EY-A548_T	UCEC	-0.0480625546282164	-0.0480625546282164	Other cancers
TCGA-EY-A549_T	UCEC	-0.0235000266862354	-0.0235000266862354	Other cancers
TCGA-EY-A54A_T	UCEC	-0.0236496063495293	-0.0236496063495293	Other cancers
TCGA-EY-A5W2_T	UCEC	-0.0107827586983638	-0.0107827586983638	Other cancers
TCGA-EY-A72D_T	UCEC	0.0265979921665117	0.0265979921665117	Other cancers
TCGA-EZ-7264_T	LGG	0.0418068025574254	0.0418068025574254	Other cancers
TCGA-F1-6177_T	STAD	0.189516183381106	0.189516183381106	GI cancers
TCGA-F1-6874_T	STAD	0.147065623195925	0.147065623195925	GI cancers
TCGA-F1-6875_T	STAD	0.125671623635246	0.125671623635246	GI cancers
TCGA-F1-A448_T	STAD	0.0864336625756879	0.0864336625756879	GI cancers
TCGA-F1-A72C_T	STAD	0.0669320769397799	0.0669320769397799	GI cancers
TCGA-F2-6879_T	PAAD	0.0968607683639954	0.0968607683639954	Other cancers
TCGA-F2-6880_T	PAAD	0.0272784753569972	0.0272784753569972	Other cancers
TCGA-F2-7273_T	PAAD	0.0249637947481313	0.0249637947481313	Other cancers
TCGA-F2-7276_T	PAAD	0.0275062388362752	0.0275062388362752	Other cancers
TCGA-F2-A44G_T	PAAD	0.039666692694026	0.039666692694026	Other cancers
TCGA-F2-A44H_T	PAAD	0.0388387044035358	0.0388387044035358	Other cancers
TCGA-F2-A7TX_T	PAAD	0.0419897956885628	0.0419897956885628	Other cancers
TCGA-F2-A8YN_T	PAAD	0.0918638975308125	0.0918638975308125	Other cancers
TCGA-F4-6459_T	COAD	0.114716157362134	0.114716157362134	GI cancers
TCGA-F4-6460_T	COAD	0.158715978652226	0.158715978652226	GI cancers
TCGA-F4-6461_T	COAD	0.116465048412117	0.116465048412117	GI cancers
TCGA-F4-6463_T	COAD	0.147229349288348	0.147229349288348	GI cancers
TCGA-F4-6569_T	COAD	0.117624619372576	0.117624619372576	GI cancers
TCGA-F4-6570_T	COAD	0.171713468505629	0.171713468505629	GI cancers
TCGA-F4-6703_T	COAD	0.0417367256339563	0.0417367256339563	GI cancers
TCGA-F4-6704_T	COAD	0.143393416554781	0.143393416554781	GI cancers
TCGA-F4-6805_T	COAD	0.0902218906464169	0.0902218906464169	GI cancers
TCGA-F4-6806_T	COAD	0.168760767821619	0.168760767821619	GI cancers
TCGA-F4-6807_T	COAD	0.100904558991351	0.100904558991351	GI cancers
TCGA-F4-6808_T	COAD	0.202615181163352	0.202615181163352	GI cancers
TCGA-F4-6809_T	COAD	0.103567012014801	0.103567012014801	GI cancers
TCGA-F4-6854_T	COAD	0.165727468738667	0.165727468738667	GI cancers
TCGA-F4-6855_T	COAD	0.169058801691407	0.169058801691407	GI cancers
TCGA-F4-6856_T	COAD	0.104049375969612	0.104049375969612	GI cancers
TCGA-F5-6464_T	READ	0.13862294055776	0.13862294055776	GI cancers
TCGA-F5-6465_T	READ	0.156912100907532	0.156912100907532	GI cancers
TCGA-F5-6571_T	READ	0.121530622520363	0.121530622520363	GI cancers
TCGA-F5-6702_T	READ	0.137562239980586	0.137562239980586	GI cancers
TCGA-F5-6810_T	READ	0.207662114502595	0.207662114502595	GI cancers
TCGA-F5-6811_T	READ	0.173321090527221	0.173321090527221	GI cancers
TCGA-F5-6812_T	READ	0.123298130941766	0.123298130941766	GI cancers
TCGA-F5-6813_T	READ	0.119212639876561	0.119212639876561	GI cancers
TCGA-F5-6814_T	READ	0.15944155382175	0.15944155382175	GI cancers
TCGA-F5-6861_T	READ	0.118211632100273	0.118211632100273	GI cancers
TCGA-F5-6863_T	READ	0.137782487742907	0.137782487742907	GI cancers
TCGA-F5-6864_T	READ	0.199015387279446	0.199015387279446	GI cancers
TCGA-F6-A8O3_T	LGG	0.00319736963058626	0.00319736963058626	Other cancers
TCGA-F6-A8O4_T	LGG	0.0327791339506076	0.0327791339506076	Other cancers
TCGA-F7-7848_T	HNSC	-0.0778453717072019	-0.0778453717072019	Squamous cancers
TCGA-F7-8298_T	HNSC	-0.129538004678281	-0.129538004678281	Squamous cancers
TCGA-F7-8489_T	HNSC	-0.0341098107272566	-0.0341098107272566	Squamous cancers
TCGA-F7-A50G_T	HNSC	-0.1260257980068	-0.1260257980068	Squamous cancers
TCGA-F7-A50I_T	HNSC	-0.103992845239484	-0.103992845239484	Squamous cancers
TCGA-F7-A50J_T	HNSC	-0.0776041044604041	-0.0776041044604041	Squamous cancers
TCGA-F7-A61S_T	HNSC	-0.0979749481293586	-0.0979749481293586	Squamous cancers
TCGA-F7-A61V_T	HNSC	-0.0690624657929744	-0.0690624657929744	Squamous cancers
TCGA-F7-A61W_T	HNSC	-0.16134773553147	-0.16134773553147	Squamous cancers
TCGA-F7-A620_T	HNSC	-0.048476901066587	-0.048476901066587	Squamous cancers
TCGA-F7-A622_T	HNSC	-0.130569029279104	-0.130569029279104	Squamous cancers
TCGA-F7-A623_T	HNSC	-0.0367855314037565	-0.0367855314037565	Squamous cancers
TCGA-F7-A624_T	HNSC	-0.0480893568451378	-0.0480893568451378	Squamous cancers
TCGA-F9-A4JJ_T	KIRP	-0.0306779999852053	-0.0306779999852053	Other cancers
TCGA-F9-A7Q0_T	KIRP	0.0248975457898259	0.0248975457898259	Other cancers
TCGA-F9-A7VF_T	KIRP	0.0153272867328038	0.0153272867328038	Other cancers
TCGA-F9-A8NY_T	KIRP	-0.00650247298253226	-0.00650247298253226	Other cancers
TCGA-F9-A97G_T	KIRP	0.023471665421425	0.023471665421425	Other cancers
TCGA-FA-8693_T	DLBC	0.0217282715146615	0.0217282715146615	Other cancers
TCGA-FA-A4BB_T	DLBC	-0.0125716690708835	-0.0125716690708835	Other cancers
TCGA-FA-A4XK_T	DLBC	-0.0160174831803805	-0.0160174831803805	Other cancers
TCGA-FA-A6HN_T	DLBC	0.0112486117224519	0.0112486117224519	Other cancers
TCGA-FA-A6HO_T	DLBC	-0.0153262701906602	-0.0153262701906602	Other cancers
TCGA-FA-A7DS_T	DLBC	-0.000835916316933027	-0.000835916316933027	Other cancers
TCGA-FA-A7Q1_T	DLBC	-0.0114061050587447	-0.0114061050587447	Other cancers
TCGA-FA-A82F_T	DLBC	0.00901678276515949	0.00901678276515949	Other cancers
TCGA-FA-A86F_T	DLBC	-0.00193977622640584	-0.00193977622640584	Other cancers
TCGA-FB-A4P5_T	PAAD	0.0398657002584994	0.0398657002584994	Other cancers
TCGA-FB-A4P6_T	PAAD	0.0275903275285854	0.0275903275285854	Other cancers
TCGA-FB-A545_T	PAAD	0.0731853676980269	0.0731853676980269	Other cancers
TCGA-FB-A5VM_T	PAAD	-0.00541252505538126	-0.00541252505538126	Other cancers
TCGA-FB-A78T_T	PAAD	0.0488781086225247	0.0488781086225247	Other cancers
TCGA-FB-A7DR_T	PAAD	0.0262438110547544	0.0262438110547544	Other cancers
TCGA-FB-AAPP_T	PAAD	0.150041117559101	0.150041117559101	Other cancers
TCGA-FB-AAPQ_T	PAAD	0.0473073559154763	0.0473073559154763	Other cancers
TCGA-FB-AAPS_T	PAAD	0.0293237643668779	0.0293237643668779	Other cancers
TCGA-FB-AAPU_T	PAAD	0.0753659993865852	0.0753659993865852	Other cancers
TCGA-FB-AAPY_T	PAAD	0.0584824066487736	0.0584824066487736	Other cancers
TCGA-FB-AAPZ_T	PAAD	0.0181349556294614	0.0181349556294614	Other cancers
TCGA-FB-AAQ0_T	PAAD	0.0901449017292647	0.0901449017292647	Other cancers
TCGA-FB-AAQ1_T	PAAD	0.046251199632392	0.046251199632392	Other cancers
TCGA-FB-AAQ2_T	PAAD	0.0741233462899017	0.0741233462899017	Other cancers
TCGA-FB-AAQ3_T	PAAD	0.0691377093091617	0.0691377093091617	Other cancers
TCGA-FB-AAQ6_T	PAAD	0.052946730439709	0.052946730439709	Other cancers
TCGA-FC-7708_T	PRAD	0.00922155560915816	0.00922155560915816	Other cancers
TCGA-FC-7961_T	PRAD	-0.00648483450240589	-0.00648483450240589	Other cancers
TCGA-FC-A4JI_T	PRAD	0.00370729668610703	0.00370729668610703	Other cancers
TCGA-FC-A5OB_T	PRAD	-0.0164732399485208	-0.0164732399485208	Other cancers
TCGA-FC-A66V_T	PRAD	0.0133160159342841	0.0133160159342841	Other cancers
TCGA-FC-A6HD_T	PRAD	0.00522782726828597	0.00522782726828597	Other cancers
TCGA-FC-A8O0_T	PRAD	0.0223518301403165	0.0223518301403165	Other cancers
TCGA-FD-A3B3_T	BLCA (Ba/Sq)	-0.0362406532493313	-0.0362406532493313	Squamous cancers
TCGA-FD-A3B4_T	BLCA (Ba/Sq)	-0.0924335228603503	-0.0924335228603503	Squamous cancers
TCGA-FD-A3B5_T	BLCA (Ba/Sq)	-0.118074841979026	-0.118074841979026	Squamous cancers
TCGA-FD-A3B6_T	BLCA (Ba/Sq)	-0.0262660390660879	-0.0262660390660879	Squamous cancers
TCGA-FD-A3B7_T	BLCA (Ba/Sq)	-0.00544697661878857	-0.00544697661878857	Squamous cancers
TCGA-FD-A3B8_T	BLCA (Ba/Sq)	0.00936643412415172	0.00936643412415172	Squamous cancers
TCGA-FD-A3N5_T	BLCA (Ba/Sq)	-0.0673786748962361	-0.0673786748962361	Squamous cancers
TCGA-FD-A3N6_T	BLCA (Ba/Sq)	-0.20256818298908	-0.20256818298908	Squamous cancers
TCGA-FD-A3NA_T	BLCA (Others)	0.000558451566299412	0.000558451566299412	Other cancers
TCGA-FD-A3SJ_T	BLCA (Others)	-0.0234051557504342	-0.0234051557504342	Other cancers
TCGA-FD-A3SL_T	BLCA (Others)	-0.00157812173939209	-0.00157812173939209	Other cancers
TCGA-FD-A3SM_T	BLCA (Others)	-0.0690861810468367	-0.0690861810468367	Other cancers
TCGA-FD-A3SN_T	BLCA (Ba/Sq)	0.00411993434234958	0.00411993434234958	Squamous cancers
TCGA-FD-A3SO_T	BLCA (Ba/Sq)	-0.0343847691083524	-0.0343847691083524	Squamous cancers
TCGA-FD-A3SP_T	BLCA (Ba/Sq)	-0.0256363916319087	-0.0256363916319087	Squamous cancers
TCGA-FD-A3SQ_T	BLCA (Others)	0.016675687031392	0.016675687031392	Other cancers
TCGA-FD-A3SR_T	BLCA (Others)	-0.0237079472700127	-0.0237079472700127	Other cancers
TCGA-FD-A3SS_T	BLCA (Ba/Sq)	-0.0474920437144492	-0.0474920437144492	Squamous cancers
TCGA-FD-A43N_T	BLCA (Others)	-0.04090702355985	-0.04090702355985	Other cancers
TCGA-FD-A43P_T	BLCA (Others)	0.00410841400119899	0.00410841400119899	Other cancers
TCGA-FD-A43S_T	BLCA (Others)	0.0138031739663739	0.0138031739663739	Other cancers
TCGA-FD-A43U_T	BLCA (Others)	0.0121538689585211	0.0121538689585211	Other cancers
TCGA-FD-A43X_T	BLCA (Others)	-0.0179874951356031	-0.0179874951356031	Other cancers
TCGA-FD-A43Y_T	BLCA (Ba/Sq)	-0.0656780261087212	-0.0656780261087212	Squamous cancers
TCGA-FD-A5BR_T	BLCA (Others)	-0.00980667682169761	-0.00980667682169761	Other cancers
TCGA-FD-A5BS_T	BLCA (Others)	0.0122012766202341	0.0122012766202341	Other cancers
TCGA-FD-A5BT_T	BLCA (Ba/Sq)	0.0243581750896811	0.0243581750896811	Squamous cancers
TCGA-FD-A5BU_T	BLCA (Ba/Sq)	-0.0494584541408498	-0.0494584541408498	Squamous cancers
TCGA-FD-A5BV_T	BLCA (Others)	-0.0745113470888082	-0.0745113470888082	Other cancers
TCGA-FD-A5BX_T	BLCA (Others)	-0.0674724252616629	-0.0674724252616629	Other cancers
TCGA-FD-A5BY_T	BLCA (Ba/Sq)	-0.083321386694908	-0.083321386694908	Squamous cancers
TCGA-FD-A5BZ_T	BLCA (Others)	-0.0217452925945619	-0.0217452925945619	Other cancers
TCGA-FD-A5C0_T	BLCA (Others)	0.0194538927544519	0.0194538927544519	Other cancers
TCGA-FD-A5C1_T	BLCA (Ba/Sq)	-0.0202277018541208	-0.0202277018541208	Squamous cancers
TCGA-FD-A62N_T	BLCA (Ba/Sq)	-0.00434068106279939	-0.00434068106279939	Squamous cancers
TCGA-FD-A62O_T	BLCA (Others)	0.00589847074993621	0.00589847074993621	Other cancers
TCGA-FD-A62P_T	BLCA (Ba/Sq)	-0.0201228087166757	-0.0201228087166757	Squamous cancers
TCGA-FD-A62S_T	BLCA (Ba/Sq)	-0.0406751525021579	-0.0406751525021579	Squamous cancers
TCGA-FD-A6TA_T	BLCA (Others)	-0.00624448821849	-0.00624448821849	Other cancers
TCGA-FD-A6TB_T	BLCA (Others)	-0.0114213013681949	-0.0114213013681949	Other cancers
TCGA-FD-A6TC_T	BLCA (Others)	-0.0266712647582875	-0.0266712647582875	Other cancers
TCGA-FD-A6TD_T	BLCA (Ba/Sq)	-0.0128975706265605	-0.0128975706265605	Squamous cancers
TCGA-FD-A6TE_T	BLCA (Others)	-0.0153846948487927	-0.0153846948487927	Other cancers
TCGA-FD-A6TF_T	BLCA (Others)	0.0104453017200293	0.0104453017200293	Other cancers
TCGA-FD-A6TG_T	BLCA (Others)	-0.019301572769265	-0.019301572769265	Other cancers
TCGA-FD-A6TH_T	BLCA (Ba/Sq)	0.00712939552462927	0.00712939552462927	Squamous cancers
TCGA-FD-A6TI_T	BLCA (Others)	-0.0278726120533397	-0.0278726120533397	Other cancers
TCGA-FD-A6TK_T	BLCA (Ba/Sq)	-0.0148156540246832	-0.0148156540246832	Squamous cancers
TCGA-FE-A22Z_T	THCA	-0.00455568219616953	-0.00455568219616953	Other cancers
TCGA-FE-A230_T	THCA	0.0281240211583927	0.0281240211583927	Other cancers
TCGA-FE-A231_T	THCA	0.0110755466953866	0.0110755466953866	Other cancers
TCGA-FE-A232_T	THCA	0.0234056779699847	0.0234056779699847	Other cancers
TCGA-FE-A233_T	THCA	0.0499121215220568	0.0499121215220568	Other cancers
TCGA-FE-A234_T	THCA	0.0336934648843198	0.0336934648843198	Other cancers
TCGA-FE-A235_T	THCA	0.0341127562361896	0.0341127562361896	Other cancers
TCGA-FE-A236_T	THCA	0.0257589484196883	0.0257589484196883	Other cancers
TCGA-FE-A237_T	THCA	0.00514329220485232	0.00514329220485232	Other cancers
TCGA-FE-A238_T	THCA	0.0352881982580254	0.0352881982580254	Other cancers
TCGA-FE-A239_T	THCA	0.00494231954977176	0.00494231954977176	Other cancers
TCGA-FE-A23A_T	THCA	0.0309818893115797	0.0309818893115797	Other cancers
TCGA-FE-A3PA_T	THCA	0.0251802484550724	0.0251802484550724	Other cancers
TCGA-FE-A3PB_T	THCA	0.024917696286496	0.024917696286496	Other cancers
TCGA-FE-A3PC_T	THCA	0.0260149391455471	0.0260149391455471	Other cancers
TCGA-FE-A3PD_T	THCA	0.0345053333530716	0.0345053333530716	Other cancers
TCGA-FF-8041_T	DLBC	-0.00286155250703607	-0.00286155250703607	Other cancers
TCGA-FF-8042_T	DLBC	0.0262224381113838	0.0262224381113838	Other cancers
TCGA-FF-8043_T	DLBC	-0.0243111546156773	-0.0243111546156773	Other cancers
TCGA-FF-8046_T	DLBC	0.0203632974888833	0.0203632974888833	Other cancers
TCGA-FF-8047_T	DLBC	-0.0373862717787754	-0.0373862717787754	Other cancers
TCGA-FF-8061_T	DLBC	0.00778043326708466	0.00778043326708466	Other cancers
TCGA-FF-8062_T	DLBC	0.0178299128774826	0.0178299128774826	Other cancers
TCGA-FF-A7CQ_T	DLBC	0.00359959782994423	0.00359959782994423	Other cancers
TCGA-FF-A7CR_T	DLBC	0.015154340957813	0.015154340957813	Other cancers
